"Comparison","Module","Cluster","n_g1","n_g2","mean_g1","mean_g2","cohens_d","p_value","p_adj","sig"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Tscm CD8",6,36,-0.0417,0.0082,-0.231,0.902446268299927,0.924043273011378,"ns"
"Suppressed_vs_Unsuppressed","MS_Proliferation","pDC",75,65,-0.0168,-0.0073,-0.099,0.569871247061164,0.63537064120919,"ns"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Activated B cell",937,94,0.0234,0.0117,0.133,0.00268744283712783,0.00490039043969429,"**"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Naive 2 CD8",1112,716,0.0072,-0.0088,0.209,8.34152172226926e-18,3.94985890248165e-17,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","TEMRA/CTL CD8",2871,2430,0.0021,-0.0024,0.047,1.18175498844263e-25,7.93133039862334e-25,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Follicular B cell",1911,1620,0.0034,-0.0074,0.146,3.04977048798192e-09,9.39235229974895e-09,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","ISG+ CD4 T cell",1234,686,0.005,-0.0104,0.198,8.87724185957547e-11,2.97480720217382e-10,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Transitional B cell",684,548,0.002,0.0026,-0.006,0.00505997481915325,0.00887532918498623,"**"
"Suppressed_vs_Unsuppressed","MS_Proliferation","CD56bright NK",179,111,-8e-04,-0.0131,0.135,0.0461685844471633,0.0683683117029686,"ns"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Vd1 gd T cell",992,522,-0.0062,-0.0025,-0.039,1.88817005639046e-05,4.42234159834951e-05,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Tex CD8",170,407,0.0166,0.0393,-0.114,0.00401909448225398,0.00714004928565279,"**"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Non-classical Monocyte",553,593,-0.0435,-0.053,0.183,8.59311413632029e-07,2.25263692238768e-06,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Resting Naive B cell",1273,619,0.0132,0.0052,0.093,8.79481960327765e-07,2.30299319884735e-06,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","CD56dim CD122int NK",411,417,-0.003,-0.0015,-0.014,0.0214504316250494,0.0340817202742828,"*"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Cytotoxic gd T cell",839,1648,-0.0022,-0.0034,0.013,0.000578382891508921,0.00115387627648241,"**"
"Suppressed_vs_Unsuppressed","MS_Proliferation","CD56dim CD122lo NK",791,418,0.003,-0.0065,0.104,1.89132121460327e-06,4.8362920279503e-06,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","CD4dim Naive T cell",317,53,0.0086,-0.0064,0.178,0.0125066155158029,0.0207807564326378,"*"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Vg9Vd2 gd T cell",718,393,-0.0101,-0.0227,0.175,1.23170866700129e-11,4.34635341109734e-11,"***"
"Suppressed_vs_Unsuppressed","MS_Proliferation","Intermediate Monocyte",108,588,-0.0525,-0.0602,0.208,0.166924432650614,0.217956915875135,"ns"
"Suppressed_vs_Unsuppressed","MS_Proliferation","TNF+ B cell",72,57,0.0295,-0.0131,0.44,0.0165129000286333,0.026589320207396,"*"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Naive 1 CD8",1410,889,-0.097,-0.1101,0.095,0.0449985482434471,0.0668008188298013,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Naive Intermediate CD8",185,19,-0.1242,-0.0415,-0.622,0.0153494595426926,0.0249337661452824,"*"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Naive 3 CD4",1358,1232,-0.1116,-0.0943,-0.118,0.00224857105489662,0.00413474769572701,"**"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Th2/Th17 EM CD4",1174,756,-0.0949,-0.0746,-0.136,0.00395431104435863,0.00704950093919886,"**"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","CD56dim CD122hi NK",1276,1307,-0.024,-0.0641,0.217,3.58574107469454e-07,9.67504010694607e-07,"***"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Classical Monocyte",450,492,0.0999,0.1505,-0.288,4.19926957514124e-06,1.03833332322378e-05,"***"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Naive 1 CD4",1897,1442,-0.1163,-0.1005,-0.112,0.00464357521201773,0.00817487597942283,"**"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Naive 2 CD4",2780,1346,-0.1192,-0.0959,-0.162,2.20343045748514e-06,5.58668717051258e-06,"***"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","CD8+ MAIT cell",217,102,-0.0923,-0.1022,0.062,0.752272799641952,0.796485032232487,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Transitional Memory CD4",410,155,-0.1046,-0.0849,-0.134,0.150947159497526,0.198501314026384,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Treg",331,228,-0.0603,-0.0426,-0.11,0.155662352615928,0.204253557977965,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Tscm CD8",6,36,-0.0893,-0.0906,0.009,0.819875610632992,0.854096505685499,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","pDC",75,65,-0.0538,0.0132,-0.444,0.00213336687154094,0.00394863359254154,"**"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Activated B cell",937,94,0.1976,0.1727,0.147,0.189080516757591,0.243045556948062,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Naive 2 CD8",1112,716,-0.111,-0.0871,-0.167,0.000246747270318897,0.000517693922665566,"***"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","TEMRA/CTL CD8",2871,2430,-0.0707,-0.0741,0.02,0.445111281673463,0.511749822883693,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Follicular B cell",1911,1620,-0.0451,-0.0423,-0.017,0.246634957521353,0.307299718263735,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","ISG+ CD4 T cell",1234,686,-0.0742,-0.0553,-0.125,0.00519035132166806,0.00908406264917215,"**"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Transitional B cell",684,548,-0.0446,-0.0754,0.164,0.00748893606962928,0.0127984955940312,"*"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","CD56bright NK",179,111,-0.0612,-0.1161,0.352,0.00542853919912188,0.00948016029234404,"**"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Vd1 gd T cell",992,522,-0.0786,-0.077,-0.011,0.956158406359854,0.965019183503879,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Tex CD8",170,407,-0.0777,-0.0523,-0.158,0.0221812688091752,0.0350569393580367,"*"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Non-classical Monocyte",553,593,0.1477,0.1628,-0.099,0.0577474165551587,0.0843161548239855,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Resting Naive B cell",1273,619,-0.0434,-0.0632,0.111,0.0624746808090784,0.0903375589731755,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","CD56dim CD122int NK",411,417,-0.0638,-0.0812,0.1,0.172972728799505,0.22475198384144,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Cytotoxic gd T cell",839,1648,-0.0708,-0.0746,0.021,0.725209047418988,0.771923979394001,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","CD56dim CD122lo NK",791,418,-0.0587,-0.0628,0.023,0.899735597229626,0.922737010029354,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","CD4dim Naive T cell",317,53,-0.1057,-0.0694,-0.24,0.311779695227112,0.375955787500835,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Vg9Vd2 gd T cell",718,393,-0.029,-0.0471,0.109,0.0831734349457508,0.116608279771808,"ns"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","Intermediate Monocyte",108,588,0.0753,0.1129,-0.279,0.0165079892442551,0.026589320207396,"*"
"Suppressed_vs_Unsuppressed","MS_Apoptosis_Survival","TNF+ B cell",72,57,0.0553,-0.0542,0.541,0.00140251932128822,0.0026712530157445,"**"
"Suppressed_vs_Unsuppressed","MS_Senescence","Naive 1 CD8",1410,889,-0.1208,-0.1439,0.176,5.84783644806491e-06,1.42973633975138e-05,"***"
"Suppressed_vs_Unsuppressed","MS_Senescence","Naive Intermediate CD8",185,19,-0.1111,-0.0682,-0.334,0.208788781480281,0.265670695924988,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Naive 3 CD4",1358,1232,-0.1164,-0.1288,0.086,0.000619361885224583,0.00123050669734502,"**"
"Suppressed_vs_Unsuppressed","MS_Senescence","Th2/Th17 EM CD4",1174,756,-0.0613,-0.0646,0.019,0.952458569250884,0.962501363106334,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","CD56dim CD122hi NK",1276,1307,-0.0845,-0.1041,0.112,0.00330946133275729,0.00596200703254621,"**"
"Suppressed_vs_Unsuppressed","MS_Senescence","Classical Monocyte",450,492,0.179,0.187,-0.039,0.743207441479126,0.788280225667988,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Naive 1 CD4",1897,1442,-0.1189,-0.1237,0.033,0.0659046604294476,0.0948963740318248,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Naive 2 CD4",2780,1346,-0.1144,-0.1263,0.083,0.00243284888651998,0.00445309849664009,"**"
"Suppressed_vs_Unsuppressed","MS_Senescence","CD8+ MAIT cell",217,102,-0.0574,-0.0771,0.105,0.599440379998358,0.663092867255802,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Transitional Memory CD4",410,155,-0.1194,-0.1035,-0.108,0.353454805634389,0.420913376888666,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Treg",331,228,-0.0848,-0.0968,0.07,0.385230392553659,0.452101683158164,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Tscm CD8",6,36,-0.1678,-0.1771,0.064,0.562360340280751,0.627580519474932,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","pDC",75,65,0.0818,0.0551,0.149,0.214628524482254,0.272522493195273,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Activated B cell",937,94,0.1696,0.053,0.64,5.24813252207824e-09,1.59372947058295e-08,"***"
"Suppressed_vs_Unsuppressed","MS_Senescence","Naive 2 CD8",1112,716,-0.1251,-0.1268,0.012,0.240333944175888,0.300542865472561,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","TEMRA/CTL CD8",2871,2430,-0.094,-0.0696,-0.133,1.66820506751056e-05,3.91480836606787e-05,"***"
"Suppressed_vs_Unsuppressed","MS_Senescence","Follicular B cell",1911,1620,0.1152,0.1032,0.065,0.0734096650718529,0.104509541005442,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","ISG+ CD4 T cell",1234,686,-0.096,-0.1063,0.068,0.152008761411131,0.199787708360434,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Transitional B cell",684,548,0.1617,0.1508,0.056,0.43682933308376,0.504406304611416,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","CD56bright NK",179,111,-0.1136,-0.1264,0.082,0.2617518012038,0.322777825879725,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Vd1 gd T cell",992,522,-0.0988,-0.0956,-0.02,0.68430756992596,0.73557691231162,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Tex CD8",170,407,-0.0987,-0.057,-0.233,0.00318839117599486,0.00576122568452767,"**"
"Suppressed_vs_Unsuppressed","MS_Senescence","Non-classical Monocyte",553,593,0.0861,0.0746,0.07,0.219252948860219,0.277365398874913,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Resting Naive B cell",1273,619,0.1102,0.0958,0.07,0.157677822240772,0.206558809233948,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","CD56dim CD122int NK",411,417,-0.1063,-0.0884,-0.096,0.119024357164351,0.161119977268805,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Cytotoxic gd T cell",839,1648,-0.0909,-0.0828,-0.044,0.284277868353799,0.346984091989659,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","CD56dim CD122lo NK",791,418,-0.0964,-0.0973,0.005,0.436639386321123,0.504406304611416,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","CD4dim Naive T cell",317,53,-0.111,-0.11,-0.007,0.923728512380242,0.940209649814384,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","Vg9Vd2 gd T cell",718,393,0.0027,-0.0251,0.144,0.0301530217154129,0.0463416549263178,"*"
"Suppressed_vs_Unsuppressed","MS_Senescence","Intermediate Monocyte",108,588,0.1964,0.1842,0.077,0.71647293735952,0.765686511112136,"ns"
"Suppressed_vs_Unsuppressed","MS_Senescence","TNF+ B cell",72,57,0.1985,0.1531,0.232,0.260011342845736,0.321127411061022,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Naive 1 CD8",1410,889,-0.0832,-0.0399,-0.243,1.67200672473398e-08,4.92153330769363e-08,"***"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Naive Intermediate CD8",185,19,-0.1354,-0.0114,-0.8,0.0033010835132797,0.00595138908789929,"**"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Naive 3 CD4",1358,1232,-0.1391,-0.0801,-0.326,4.08314076205804e-17,1.8599249554926e-16,"***"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Th2/Th17 EM CD4",1174,756,-0.1213,-0.0525,-0.337,1.16564089437314e-12,4.2704519616484e-12,"***"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","CD56dim CD122hi NK",1276,1307,0.0752,0.0811,-0.025,0.380888477960519,0.448456409431648,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Classical Monocyte",450,492,-0.1196,-0.1027,-0.095,0.0355369283852062,0.0537880482697119,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Naive 1 CD4",1897,1442,-0.154,-0.0843,-0.388,1.24536583788274e-29,9.65662313128496e-29,"***"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Naive 2 CD4",2780,1346,-0.1702,-0.0751,-0.508,1.42253820209611e-51,2.0049420777778e-50,"***"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","CD8+ MAIT cell",217,102,-0.0075,0.0822,-0.396,0.00253511942014177,0.00462968455080768,"**"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Transitional Memory CD4",410,155,-0.1205,-0.0755,-0.245,0.00287060398072269,0.00520663674323358,"**"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Treg",331,228,-0.1282,-0.0661,-0.312,0.00024246439043443,0.00050915396974662,"***"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Tscm CD8",6,36,0.0835,0.0395,0.217,0.388006296863806,0.454825385169119,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","pDC",75,65,-0.2359,-0.0693,-0.876,4.48054616086177e-07,1.19948475993573e-06,"***"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Activated B cell",937,94,0.0045,-0.0128,0.101,0.320259207489691,0.385018093901305,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Naive 2 CD8",1112,716,-0.1309,-0.0478,-0.427,3.20964674030493e-20,1.67544958382802e-19,"***"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","TEMRA/CTL CD8",2871,2430,0.0589,0.0676,-0.037,0.198349668825402,0.254066445208961,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Follicular B cell",1911,1620,-0.0644,-0.0691,0.028,0.206822553567787,0.26358874380235,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","ISG+ CD4 T cell",1234,686,-0.0336,-0.0111,-0.116,0.00294194178507195,0.00533199131394281,"**"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Transitional B cell",684,548,-0.0729,-0.0705,-0.013,0.679909230956529,0.732162929155885,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","CD56bright NK",179,111,-0.0332,0.0733,-0.431,0.00207939199224917,0.00386218853754187,"**"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Vd1 gd T cell",992,522,-0.0298,-0.0219,-0.037,0.44721603815099,0.51367671496154,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Tex CD8",170,407,-0.0058,0.0015,-0.034,0.681796953941662,0.733536372538941,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Non-classical Monocyte",553,593,-0.2127,-0.197,-0.097,0.0431654627552895,0.0641989129495181,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Resting Naive B cell",1273,619,-0.0499,-0.0271,-0.124,0.0330741656375601,0.0503787036666205,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","CD56dim CD122int NK",411,417,0.0818,0.0771,0.02,0.90239112069017,0.924043273011378,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Cytotoxic gd T cell",839,1648,0.0717,0.0696,0.009,0.860499740146678,0.889071745317568,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","CD56dim CD122lo NK",791,418,0.0619,0.0994,-0.149,0.00688486868416861,0.0118506791431523,"*"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","CD4dim Naive T cell",317,53,-0.1479,-0.065,-0.417,0.0181311221101076,0.0290388827378461,"*"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Vg9Vd2 gd T cell",718,393,0.0923,0.1465,-0.213,0.00402000270715593,0.00714004928565279,"**"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","Intermediate Monocyte",108,588,-0.112,-0.1057,-0.037,0.443565902396162,0.511199568129488,"ns"
"Suppressed_vs_Unsuppressed","MS_Tissue_Residency","TNF+ B cell",72,57,0.1018,0.056,0.266,0.0640286846683626,0.0924173063044559,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Naive 1 CD8",1410,889,0.0102,0.011,-0.015,0.000148313122723379,0.000319279642448532,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Naive Intermediate CD8",185,19,0.0096,0.0309,-0.436,0.017892853371724,0.0286764392499337,"*"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Naive 3 CD4",1358,1232,0.0074,0.0089,-0.035,0.058259775551003,0.0850124374057266,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Th2/Th17 EM CD4",1174,756,0.044,0.0839,-0.208,1.14126498068616e-07,3.17961731828378e-07,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","CD56dim CD122hi NK",1276,1307,0.0247,0.0655,-0.268,7.82562815915025e-18,3.71291189491564e-17,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Classical Monocyte",450,492,0.6678,0.7635,-0.149,0.0005486540311454,0.00109914302560567,"**"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Naive 1 CD4",1897,1442,0.008,0.0144,-0.129,3.0194048658169e-05,6.94956201584755e-05,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Naive 2 CD4",2780,1346,0.008,0.0137,-0.09,0.0370454997540839,0.0558948472360108,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","CD8+ MAIT cell",217,102,0.03,0.0389,-0.078,0.21505674679591,0.272921591802437,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Transitional Memory CD4",410,155,0.009,0.0461,-0.411,0.00112464340329735,0.00216263691356377,"**"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Treg",331,228,0.2552,0.1647,0.175,0.337606322816354,0.404250249609188,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Tscm CD8",6,36,0.111,0.0281,0.727,0.380796969044708,0.448456409431648,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","pDC",75,65,0.0632,1.0332,-0.943,3.65969786819034e-09,1.12274469810295e-08,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Activated B cell",937,94,0.7374,0.7736,-0.047,0.477864119802709,0.543925145390637,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Naive 2 CD8",1112,716,0.0088,0.0156,-0.1,0.00601789525773065,0.0104107415433376,"*"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","TEMRA/CTL CD8",2871,2430,0.0187,0.0627,-0.337,1.85816235392824e-46,2.30681709845185e-45,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Follicular B cell",1911,1620,0.5787,0.8131,-0.29,1.54446548006821e-23,9.51295447363349e-23,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","ISG+ CD4 T cell",1234,686,0.013,0.0145,-0.025,0.156562980381595,0.205322879580898,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Transitional B cell",684,548,0.1555,0.1954,-0.098,0.0319107276084085,0.0487616010736088,"*"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","CD56bright NK",179,111,0.0106,0.084,-0.501,1.2216985479546e-08,3.61828148442426e-08,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Vd1 gd T cell",992,522,0.0212,0.0402,-0.172,0.00950222658817027,0.0160899893323364,"*"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Tex CD8",170,407,0.1039,0.2057,-0.364,6.58178094417093e-06,1.60590093098101e-05,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Non-classical Monocyte",553,593,0.0887,0.2442,-0.449,1.44582027696407e-17,6.79252036001157e-17,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Resting Naive B cell",1273,619,0.5174,0.5504,-0.049,0.973903317468936,0.980862693844292,"ns"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","CD56dim CD122int NK",411,417,0.027,0.0474,-0.168,0.00137475926950618,0.0026246400077584,"**"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Cytotoxic gd T cell",839,1648,0.0332,0.0554,-0.154,0.000241996188567247,0.000508616550708003,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","CD56dim CD122lo NK",791,418,0.0123,0.0232,-0.173,4.0073732763773e-07,1.0764199966592e-06,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","CD4dim Naive T cell",317,53,0.0179,0.0481,-0.319,4.99491878322278e-07,1.33271997824073e-06,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Vg9Vd2 gd T cell",718,393,0.0099,0.0375,-0.337,5.96162486879252e-09,1.80126774093655e-08,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","Intermediate Monocyte",108,588,0.222,0.3837,-0.376,0.000253331719670136,0.000530579370917523,"***"
"Suppressed_vs_Unsuppressed","PS_Exhaustion_Protein","TNF+ B cell",72,57,0.5349,0.4166,0.166,0.17267229795636,0.2244833564316,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Naive 1 CD8",1410,889,0.2513,0.133,0.405,4.55299263639057e-18,2.1861664041667e-17,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Naive Intermediate CD8",185,19,0.4575,0.2529,0.468,0.0622008538093943,0.090050299533117,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Naive 3 CD4",1358,1232,0.2748,0.1643,0.467,2.49866878058046e-25,1.6402220269235e-24,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Th2/Th17 EM CD4",1174,756,0.4858,0.7941,-0.493,1.65524205241696e-29,1.27934192180356e-28,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","CD56dim CD122hi NK",1276,1307,0.4865,0.4601,0.073,0.609048437801907,0.670009208895027,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Classical Monocyte",450,492,0.7947,0.9197,-0.183,0.000954961570005177,0.00184821318395186,"**"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Naive 1 CD4",1897,1442,0.6094,0.433,0.39,6.15683769941647e-24,3.85164050334252e-23,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Naive 2 CD4",2780,1346,0.1291,0.1067,0.119,0.364870861762279,0.431932107105939,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","CD8+ MAIT cell",217,102,0.2337,0.1934,0.128,0.506514641484394,0.573539263230911,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Transitional Memory CD4",410,155,0.9849,1.019,-0.055,0.670545129000821,0.723119894389774,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Treg",331,228,0.422,0.4922,-0.102,0.783473107238801,0.82394009049767,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Tscm CD8",6,36,0.3001,0.3227,-0.068,0.515668767273389,0.582803003012754,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","pDC",75,65,0.7843,1.6335,-0.964,1.92238135973499e-09,6.00524868047592e-09,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Activated B cell",937,94,2.0963,2.0665,0.037,0.170349314160052,0.221994141477981,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Naive 2 CD8",1112,716,0.0767,0.0661,0.078,0.243883351099919,0.304504694755293,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","TEMRA/CTL CD8",2871,2430,0.1104,0.168,-0.252,1.78520324156677e-22,1.03567723166924e-21,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Follicular B cell",1911,1620,1.3362,1.9952,-0.708,1.32604514438546e-88,3.78238591184233e-87,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","ISG+ CD4 T cell",1234,686,0.4749,0.2003,0.675,2.2061864658494e-45,2.60395210451978e-44,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Transitional B cell",684,548,1.5996,2.0849,-0.512,1.4599667199768e-16,6.46595242340925e-16,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","CD56bright NK",179,111,0.0583,0.1762,-0.64,1.02192599629301e-06,2.66145074686745e-06,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Vd1 gd T cell",992,522,0.118,0.24,-0.386,8.36180612894584e-05,0.00018550821745328,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Tex CD8",170,407,0.5628,0.9499,-0.524,2.38070196496108e-11,8.25493763827315e-11,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Non-classical Monocyte",553,593,0.2924,0.6163,-0.687,7.82282130805984e-36,7.46752185422764e-35,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Resting Naive B cell",1273,619,1.1741,1.5663,-0.522,5.45888163157415e-26,3.75468924388525e-25,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","CD56dim CD122int NK",411,417,0.3195,0.2647,0.199,0.0297715813391641,0.0458436432446255,"*"
