gene,avg_log2FC,padj
PBX2,-0.99956214584436,1.50110548458161e-17
AC092944.1,-4.1248836352193,1.50151103889168e-17
PEA15,1.56635068284907,1.5240166156165202e-17
CNOT6,0.983706135941106,1.53762199347565e-17
Z84485.1,-4.73091625948791,1.60327248927835e-17
DMWD,1.83796579803535,1.78262315399573e-17
PAM,-0.856348396968596,1.84147647267346e-17
ENSG00000261386,5.85132903806479,1.84787769207395e-17
ENSG00000289339,4.39020870195997,1.9549569026460402e-17
ZNF654,-0.604902043367054,2.1180677073100702e-17
SLC18A2,-1.48679363359953,2.2005732901049902e-17
RGL4,-0.895677363202426,2.34238549509708e-17
AGAP6,4.18875207063082,2.54872981714689e-17
ENSG00000287825,5.39027020284471,2.71742252087444e-17
SGSM3,-0.94382379503556,2.85198872165245e-17
ENSG00000228830,4.80824202688371,3.0734315677905303e-17
AC068282.1,-3.66058810552497,3.33861492435836e-17
LINC03033,5.03459365643592,3.42038732068516e-17
AC002463.1,-3.13768482296269,3.53645901647005e-17
HCP5,-0.910622589641807,3.53931886270036e-17
EIF1B,0.580443561008537,3.68289953472759e-17
ENSG00000229021,5.40664112544408,3.74671482052191e-17
NDEL1,0.774039377195651,3.8099607443985904e-17
PCMTD2,-0.683755887888424,3.8885342439663e-17
C16orf74,-2.26124821742865,3.91297290239534e-17
ENSG00000273275,4.72361423331031,4.06830076677069e-17
TRG-AS1,-0.831024966521663,4.07824612607469e-17
SLC25A36,-0.809191037168395,4.13155566899029e-17
TOLLIP,1.02793544815126,4.40017265486626e-17
SNAPC3,-0.852286091023113,4.4069589018916304e-17
ENSG00000273319,4.77599625618944,4.51260499400654e-17
PTPRK,-0.931993732180726,5.0692199934378904e-17
ZNF585A,-0.868846302813273,5.18663253429183e-17
AC022182.1,-3.94229881085012,5.32333065769175e-17
PHF10,-0.764814051504906,5.3591073024319904e-17
AFF3,-1.07781538474714,5.58053772506639e-17
DNAJB6,0.599006122923147,6.10589603507419e-17
AC079921.1,-3.20138388348169,6.11270405804378e-17
FAM151B-DT,4.00203942284304,6.26145216719947e-17
PIK3IP1-AS1,-3.69684438254501,8.22657132041954e-17
ENSG00000267694,3.74913687614023,8.35989431792925e-17
PRH1,-1.93539342038567,8.87368588745341e-17
IFT20,0.849297763009404,9.32203779177296e-17
ATG10,-0.971157214538399,9.37084216033405e-17
SPRY3,4.59680011354499,9.62156429910225e-17
ABHD5,1.4260760121231,1.0072602573742001e-16
POU2F2-AS1,4.442133860846,1.02380677430393e-16
MYO1G,1.48875541137216,1.0920128919415199e-16
ENDOD1,2.28758667010684,1.2162968608848899e-16
POLR2K,0.581572249897881,1.31539044236506e-16
SERPINF1,-3.31099085350503,1.32850160905584e-16
PREPL,0.830878347734288,1.42332570047254e-16
ENSG00000290835,4.32910113200744,1.43964598086474e-16
TMEM161A,-1.32783389646475,1.51358577409767e-16
GPR174,-0.684672338429045,1.54002487454312e-16
KATNAL1,2.42216331497016,1.57964239089112e-16
ATG16L2,-1.2025575894854,1.94921377602989e-16
RNF157,-1.51918143191771,1.98797407082271e-16
ENSG00000235785,8.4477868488274,2.04166932532701e-16
EPHA1-AS1,-1.63291162268476,2.1289656121457e-16
H4C4,5.08481519614219,2.2502901638734e-16
TOLLIP-DT,6.18598148134379,2.38654121365034e-16
APPL1,-0.64324833810152,2.54638501619221e-16
MDP1,-0.851254718581462,2.71010843042554e-16
IFT22,1.67027002845312,2.76218314022156e-16
RRAGC-DT,5.11751308004925,2.76811408999256e-16
PRR34-AS1,3.98384343495859,3.4068002283462197e-16
RBL1,0.907101476645349,3.63338378191962e-16
CTC-338M12.4,5.26845712862328,3.97747165600905e-16
CCL28,-1.39295454365559,4.13242570169347e-16
ENSG00000289827,5.17372356337104,4.2884602017884397e-16
ENSG00000288896,4.95192083320074,4.64795633660561e-16
AC093865.1,-3.78265805353018,4.83188118500319e-16
C10orf95-AS1,4.82201332696962,6.57805126294209e-16
PRDX6-AS1,4.81284950342177,6.74269919796574e-16
ENSG00000290070,8.20520429800044,6.94339751388402e-16
AC005562.1,-3.81320852628474,7.41154952816807e-16
CAPG,1.40759219680037,7.71591134766282e-16
ZC3H6,-0.878360313088742,7.75950052229999e-16
ENSG00000272831,4.79786908920419,7.83482051512405e-16
MCTS1,-0.928055807345,7.9846410881181e-16
ENSG00000275765,8.16160774131758,8.25335052863699e-16
TRDMT1,0.855398188099192,8.94379077089191e-16
LINC00938,4.30030591078561,9.25434553267851e-16
TMEM276,4.43808509369493,9.70986578016676e-16
RASSF8,4.79358652199296,1.0878814791608801e-15
GTF3C4,1.32208477581767,1.10904721065073e-15
PPA2,-1.03721749204962,1.1412902701332e-15
ENSG00000271858,5.30501994924005,1.25754524324222e-15
ENSG00000287510,5.2334416325101,1.3956103817712702e-15
ENSG00000284052,6.13617887479119,1.42557385537131e-15
AC026341.1,-3.57525431883311,1.6102834435615502e-15
GPR171,-0.587662280281778,1.68151831268002e-15
IFRD1,0.811743772202255,1.7007593267420202e-15
NUP153-AS1,4.6148270339464,1.9635421656153904e-15
LZTS3,1.88640442547315,1.9926335656075e-15
AP001825.1,-6.60798292809756,2.05002623815633e-15
LINC02694,2.82972855302586,2.0854778074449802e-15
MAPKAPK3,-1.40688498766624,2.6885977880087604e-15
ENSG00000288061,4.40918400428029,2.74761471520466e-15
UBL7-DT,4.10293721347718,2.81385936541837e-15
ENSG00000290453,4.73422240782765,2.9686375024832e-15
PSMA3-AS1,0.706176127581914,3.0074482920522503e-15
ENSG00000267002,4.61852242348694,3.1988143819329404e-15
IRF2BPL,0.974509676589533,3.3364824942952e-15
CCP110,1.28981597493335,3.4363145675717603e-15
GOLGA8M.1,-2.57803047781153,3.44850350297686e-15
PARP10,-0.721352604859868,3.6525844851831805e-15
RCAN3AS,0.799738416208936,3.78504554645038e-15
LAP3,0.780963032607373,4.074307963307e-15
AP1G2,-0.883003974458824,4.838092505759081e-15
ENSG00000291159,4.63271672997689,5.0765100183367405e-15
DNAL1,2.17893870193726,5.5364116618159705e-15
NEMP2,-1.42993176389634,5.5513597617352806e-15
C2orf74-DT,4.63699466309184,5.5800051655173206e-15
SLC25A19,1.22600716622451,5.8757172412853105e-15
INTS7,1.32269308072302,6.3007316880372106e-15
PISD,1.02241390562927,6.31149259882169e-15
IFT57,0.89700899120097,6.43390390627691e-15
DYNC2H1,4.84390165935202,6.763298797836111e-15
DAAM1,1.14673298378767,6.9599274652670104e-15
ENSG00000259097,3.96124227577271,7.33515065214263e-15
AC104162.2,-4.19720691265823,7.47240555506311e-15
MTUS1,-1.68277750717724,8.06196577881275e-15
ENSG00000231873,5.58154560082153,8.236622809126671e-15
ATG4B,-0.622083559692522,8.35276277913268e-15
ARL3,1.08547687741273,8.91169259724113e-15
PMS2P3,4.33992195640421,9.027518768834091e-15
AC092683.1,-3.12897255608005,9.1451108254504e-15
MTR,-0.615261645516445,9.226466379799282e-15
ZBTB21,1.40963682333208,1.0736723779202e-14
ENSG00000291047,4.65934863436486,1.22674077331523e-14
CETN2,1.30480830492039,1.25978759935527e-14
NRCAM,3.52559993637467,1.32504019655445e-14
ECHS1,-0.966282560842435,1.3448147472911401e-14
PDE3A,1.17540816083084,1.3500323097001801e-14
ENSG00000265907,5.91277415990117,1.3565750432107501e-14
AC103563.7,-2.47065047147223,1.36832918721742e-14
ENSG00000290047,5.97704077460993,1.45010768270944e-14
RAP2B,0.617479150141685,1.4621821310526502e-14
KLF5,1.89024004324035,1.47286419840297e-14
AC008267.5,-4.3194779666113,1.47311918008752e-14
STX16,-0.646495841802777,1.50974248832759e-14
SERPINB8,1.86689333343996,1.5100964871076702e-14
H2AC8,5.99838940205924,1.51427132714203e-14
SH2B2,-2.20575332475788,1.52633152966971e-14
ENSG00000289406,4.70106992460081,1.62779177135648e-14
AC009690.2,-4.443967821571,1.62782564605517e-14
ENSG00000280383,5.57843240362702,1.6563938562653102e-14
ZDBF2,-0.591672366002497,1.6620410678043702e-14
SLC39A13,-1.11491022409761,1.7114973203187702e-14
AL157402.2,-4.22924714023867,1.8046402320293e-14
RRP12,1.26738882783252,1.8771146897859502e-14
BAIAP2,1.51287866316604,1.98323352389363e-14
LINC00339,-1.24783844417568,2.0159919338522402e-14
ENSG00000179253,8.31437722651357,2.02214170567849e-14
TMEM67,2.16250165726018,2.2119816264357402e-14
ENSG00000275441,5.53250164369931,2.2759799434942e-14
CLDN1,-6.02765665743829,2.42319310943077e-14
GPAT4-AS1,5.16666105509632,2.4549269144418703e-14
WDR47,1.33764928288619,2.45663041615232e-14
CEBPZOS,-0.658405669872711,2.6265894894685102e-14
PPP1R13B,1.50225302516616,2.68728147617643e-14
ENSG00000260719,6.40348805013551,2.68749559153662e-14
SYT11,2.38910746579619,2.68910740174047e-14
RC3H1,0.58506009160083,2.7319527959286e-14
C15orf48,-2.59521330394371,2.76301258298774e-14
ZNF749,1.21258280601866,2.93531168399628e-14
CEP250-AS1,3.9888914927501,2.9498589591143404e-14
HSDL2,-1.37890504561655,2.98756711427548e-14
TNNT3,-4.70019299097673,3.10161613723323e-14
AC091814.1,-5.15951547321859,3.13583757704756e-14
C2orf49-DT,4.81712068333396,3.63626453964614e-14
ENSG00000272277,4.82262205470377,3.70678614008196e-14
PEX3,-0.621673474002294,3.7152717635559995e-14
ENSG00000222043,7.12948366739794,3.7356544375081703e-14
AL009179.2,-5.35742910147154,3.77094836743523e-14
PMM2,0.731027024524845,3.92896069828919e-14
ENSG00000290948,5.36320374657269,4.0439984141041e-14
USP42,0.861908871024756,4.06333752258854e-14
ENSG00000233635,3.64371110712699,4.12803240509481e-14
OMA1,-1.39268314860819,4.68380570089809e-14
HELB,-0.599874855787014,4.69523569631053e-14
PRKAR2B,3.17849761250067,4.6978303050934504e-14
ENSG00000228061,4.28899608210231,4.7609396025056e-14
RNF11,0.854499854696676,4.82835665435999e-14
STYXL1,-1.75620608743098,4.90224838947563e-14
CEP135,-0.627028443622062,5.0007082621937604e-14
ZNF563,1.03013383009325,5.05833541877004e-14
LINC02649,-1.10553297297206,5.3176877069053805e-14
HDDC3,-1.39524144319012,5.4806091227771904e-14
TMEM263,-0.594204718782179,5.75408423412004e-14
ENSG00000289929,8.34501191944864,6.138883313595881e-14
IFTAP,6.04961395323974,6.35247797359576e-14
KLRB1,2.47515508591278,7.01974886621466e-14
RHOXF1,3.98184918023706,7.07171287435909e-14
RBM33-DT,5.34312702830595,7.53826066970872e-14
TMEM205,-0.9860935128603,7.61567644623157e-14
SLC12A2,1.13433023334099,8.73541998684099e-14
DUSP14,1.11568759903165,8.86252196601227e-14
RFX5-AS1,6.42317976769864,9.18793005308418e-14
BCL2L11,1.14033306639676,9.4909605464884e-14
ENSG00000289135,4.40158093264822,9.91129507343317e-14
CCR6,5.96286451081104,1.04278650926541e-13
STX4,-0.66413837445633,1.06700942158651e-13
LONP1,-0.709188853072993,1.15726911816216e-13
SPCS3-AS1,5.24827477690195,1.15827781221696e-13
OAS1,1.04862704057628,1.16769002983066e-13
ENSG00000289293,5.30497466683404,1.18815395413045e-13
PAF1,0.72989735025309,1.23314919566222e-13
AUTS2,0.613261199943314,1.26596522874504e-13
RAB25,-3.18153901911456,1.3211276365789e-13
ENSG00000289398,4.83649305344643,1.35769551460688e-13
ARSA,-1.1328152394411,1.43197868617904e-13
TAB1,-1.65128691921867,1.44001864435561e-13
RDH11,-0.67523632251392,1.51282808922775e-13
AC139769.2,-4.91149439484548,1.5310622270264899e-13
ENSG00000291262,5.75622052347547,1.54133454421327e-13
ADAM10,-0.602075730139637,1.6202715057459499e-13
PGM5P2,4.23585988616509,1.64065785850982e-13
ENSG00000236498,5.30280391622123,1.6480981517649e-13
ENSG00000288827,4.04419782843849,1.66458461921857e-13
ENSG00000249492,4.57349859970906,1.6966076563047199e-13
TP53INP1,-1.10665073509764,1.73539284167274e-13
BLTP3A,4.03310116839811,1.87069930534037e-13
SIRT7,0.680538908074538,1.88285259534385e-13
ENSG00000288872,5.25844326708272,1.90817135672236e-13
CEROX1,4.16464001536277,1.9552872079308e-13
CARM1,-1.75726956676878,1.97926589673543e-13
ORMDL2,0.651495973785444,2.05045394559755e-13
SLC22A23,1.25616649621172,2.10136357742382e-13
MTURN,1.15302218121397,2.12553652427094e-13
OXR1,-0.904244307053836,2.1713755839811e-13
H4C6,4.65813333014933,2.23264405644812e-13
DCAF8-DT,4.65160972042437,2.43180544594793e-13
ENSG00000227486,4.03919397663064,2.43680701667947e-13
PHYKPL,-0.626939990477254,2.45233470256368e-13
ENSG00000289318,6.5258133172948,2.48739961033319e-13
ENSG00000291283,4.85210876998945,2.6993193624363e-13
UBA5,-0.89476223435698,3.06100399431287e-13
SPATA33,1.27609363046294,3.2369909316748997e-13
MMD,-1.5130731156825,3.25014482339564e-13
H2AC21,6.96095272506029,3.40999721067684e-13
AC022098.1,-3.57687669708704,3.48603005723524e-13
MMEL1,-6.13904470253363,3.57200677600609e-13
RASA4B,-1.28397334154322,4.41647616609879e-13
BRD9,0.757115762483882,4.46585177274758e-13
LINC01215,-0.869930992328628,4.93048120339384e-13
CISD1,-1.34164675601292,4.97084186283416e-13
UBE4B,0.766835345919348,5.11534473554711e-13
ATXN1-AS1,4.81224768724981,5.64598091955619e-13
SEPHS2,-0.656005206550046,5.91252612702144e-13
ENSG00000236935,5.61445675064511,6.47403022889601e-13
ENSG00000254459,4.86474115054599,6.76319352335104e-13
TIGIT,3.70981535290717,6.93268523209762e-13
ZNF248,-1.43149436949396,7.084226395797659e-13
ENSG00000176593,4.79181156791669,7.20695942917228e-13
AL513550.1,-3.51842919937452,7.215175591607059e-13
PPP4R3B-DT,4.76282176349015,7.94631652689765e-13
AHR,1.1233901975621,8.16693690074924e-13
EBAG9,-0.938399771968466,8.28968068794489e-13
GMFB,0.992320334543553,8.75752838672693e-13
HERC2P3,4.42291837840438,8.99838654521838e-13
CASP1,-1.13285497037138,9.807951392428599e-13
CCDC92,0.648419427335233,1.03260503412845e-12
CTBP1,-0.670433211335435,1.11227766011337e-12
PDCD2L,-0.984635941602384,1.1558463587337e-12
ENSG00000197813,4.50377570136355,1.17893756972577e-12
ENSG00000250751,6.55795704745778,1.20093776688989e-12
SRP72,-0.593131672208881,1.24135685328172e-12
ATP8B1-AS1,4.51883294841624,1.2671678312643598e-12
PDXDC1,0.597208822322038,1.3388858924371499e-12
MFSD10,-0.668722959519428,1.3774078861779399e-12
POMZP3,0.934878631325461,1.4260141733744098e-12
ENSG00000288904,4.64006568767103,1.4466620377165e-12
KLF2-DT,4.61921953002073,1.4908815377082699e-12
RUBCN,1.1076812991338,1.5318306280155498e-12
ENSG00000288942,4.62995552506076,1.5402475274878998e-12
BTN2A2,-1.45489577683292,1.5678410468708999e-12
GLI4,-1.2256244621506,1.57156239213844e-12
AC114956.3,-4.73112457249336,1.60938578767829e-12
MYL12-AS1,6.72713316441736,1.67651743850498e-12
ENSG00000260618,4.35812703087313,1.6777347972932499e-12
CLN8,1.15809186977638,1.79527211398127e-12
ANK2,0.661739365066387,1.79934891262894e-12
CASP4,-0.600049185825453,1.83072429786705e-12
DPP9,0.888692092260576,1.9038211357598e-12
PAK1IP1,0.696806465824455,2.0072106655288497e-12
ODAD4,7.83923329780865,2.0234363690867997e-12
ENSG00000262370,3.44245373186361,2.09237744522712e-12
HPS1,-0.789250680168395,2.10545996907123e-12
SERGEF,-0.878240201498286,2.17747088469486e-12
CNIH4,0.704120747015699,2.21141216842573e-12
B3GLCT,1.42468257392958,2.5192301708146e-12
OTUD7A,-1.35719698871748,2.5677380853880898e-12
ENSG00000289312,6.21043119733543,2.5757388061486098e-12
EPS15L1,0.748897639121067,2.61691746156929e-12
ENSG00000291179,5.95010181042459,2.83264516116068e-12
CHKA,1.45260842394308,2.9228338383156697e-12
AL731563.2,-5.91855672731219,3.01445049110301e-12
ENSG00000288851,4.48443191020383,3.12670131508652e-12
AC036108.2,-5.99418011653412,3.1336412400157396e-12
RFX3-AS1,-4.73563139793042,3.1528517926179798e-12
ENSG00000225450,3.93975559654053,3.2140132293897597e-12
ZMYM5,-0.645924878740318,3.5472150075114998e-12
ENSG00000258891,5.27062306506619,3.64154014993499e-12
USP28,-1.24002859511038,3.72771872368509e-12
ZNF496,-1.58722489283138,3.937208069670599e-12
ENSG00000232470,5.33235004557265,4.11270112618841e-12
SCOC,-0.598279977738966,4.34722131314386e-12
CEP89,1.46587690394446,4.4460100888064995e-12
ENSG00000288600,4.6534314629578,4.59160070096646e-12
CATSPER2P1,5.29517177656794,4.67408216897973e-12
AC010275.1,-3.94729452083109,4.7434492656978495e-12
HDHD5-AS1,-3.15563429361633,4.7595682864744195e-12
AC011444.1,-4.16129909712364,5.2856477010432994e-12
ENSG00000291121,4.01525639715662,5.41991115021258e-12
PHF19,-0.705045732104226,5.60502787095487e-12
KLHL22,-1.02481269213716,5.7346290591431795e-12
DPY19L2P2,4.32964665041183,6.010032359770269e-12
DYNLL2,0.87399378560205,6.21344039545882e-12
CPEB2,1.64682693339793,6.3152235778176295e-12
CEACAM21,-0.772253608508172,6.4855459349812395e-12
ENSG00000277855,4.48232656589817,6.54533333867578e-12
LINC02762,-1.67567302136867,6.790521923264489e-12
PCMTD1-DT,5.40329218152485,7.1829352241639395e-12
AC245014.1,-3.66006471425165,8.07618064935223e-12
UBAP2,0.682972702102237,8.202593046808019e-12
CCDC22,-0.858743180743445,8.5070846980216e-12
CETN3,-1.27758102531503,8.65634070937244e-12
ENSG00000251194,4.75332526485269,1.00853591993451e-11
DEPP1,-2.97465688441459,1.04361157791596e-11
ENSG00000254907,4.62762889047572,1.05816340007654e-11
ENSG00000289049,6.42908586880581,1.0605547546901098e-11
NAA15,0.653457972645739,1.09417738204054e-11
LINC02100,-1.07680863284764,1.1028054794065198e-11
PDE6D,-0.644382594407831,1.12644172852982e-11
WIPF2,1.18769958560268,1.14204494992411e-11
TADA2B,-1.43662120739142,1.14404138492367e-11
AC099560.1,-2.74068160314992,1.15258568906177e-11
EOGT-DT,4.27809226379085,1.15518045435327e-11
ENSG00000259001,4.87760210634469,1.2341286931097499e-11
ZFAND2A-DT,6.90228331873979,1.2556149448457e-11
ENSG00000253607,5.50917932031392,1.2952805484590798e-11
FNDC10,-2.78195972406746,1.3178368585351399e-11
DNAJC1,0.887082691398046,1.33644738854912e-11
SBF2,-0.862768094797203,1.4059193608104899e-11
RAP1GAP2,4.88964006673936,1.4495034150822698e-11
PTPN22,0.784552601771756,1.5069210231321897e-11
ENSG00000174171,3.8195209421578,1.50974648363937e-11
ENSG00000259201,3.73554675945898,1.53338837906286e-11
PGLS-DT,4.81029777509337,1.55486798268792e-11
ENSG00000272447,4.0771284394065,1.57233286707583e-11
ENSG00000289100,4.87758051780597,1.5748304576471197e-11
TPCN1,-1.71809137725653,1.6101476855469198e-11
ZNF639,-0.679953502227157,1.6261549745251798e-11
ENSG00000282917,5.60964937704705,1.6309626930889898e-11
ENSG00000273199,4.1060897711127,1.72776276511065e-11
SLC25A33,0.680486634350664,1.7462081608705197e-11
IPO4,0.925909325476262,1.78679126037261e-11
TMEM116,-1.41176002015743,1.79639258467035e-11
CD9,-1.65425111278644,1.81488508613859e-11
ILVBL,-1.33181985021137,1.92665276565868e-11
SURF2,0.603663416621966,1.9762537796426298e-11
MAF,1.64782769783815,2.0948987609051097e-11
KIF9,1.61126580366209,2.2691299483084498e-11
BX664615.2,-3.0080735913481,2.3106579437173698e-11
CCR9,2.46414264737966,2.38452417114345e-11
ENSG00000291046,4.70885070748183,2.4100211805440198e-11
TBC1D9B,-0.770507448795019,2.4723063637732697e-11
AC069277.1,-5.39245585298213,2.6599796337112e-11
H4C8,5.34506055515556,2.79833939036511e-11
ENSG00000225889,4.41143248174112,2.8044119894545698e-11
PRKAG2-AS1,-1.32732277401746,2.82763651529399e-11
SLC35G1,-1.78644279657355,2.8279918563247596e-11
IKBKE,-0.896248433823249,2.8665015233251e-11
MED14,0.833019143510358,2.89848291974521e-11
ENSG00000290459,6.59811892131182,3.12096036035964e-11
ENSG00000268362,4.15405419673309,3.13105708069266e-11
HUS1,0.854359502548172,3.28294723341909e-11
ENSG00000288900,5.81925627169068,3.4731509127179e-11
BDH2,-0.6975443772394,3.5936631952148094e-11
MEGF9,1.42446631524914,3.61008460227619e-11
FDX2,1.04668561725792,3.63760724997909e-11
EIF5A2,1.62600960595024,3.7807881285135e-11
PIGF,-1.04706203965747,3.97640718557039e-11
ENSG00000291015,3.56354245996004,3.99863726257675e-11
ENSG00000289055,6.03218545931413,4.0050260061520694e-11
RTTN,1.13881954425106,4.55183062017544e-11
TMED8,1.33499470149797,4.5702039479993e-11
ENSG00000290689,4.42335774188355,4.7145460318173e-11
OMD,2.9558781418788,4.8068024185579197e-11
PARP2,-1.27876571859076,4.9244899744960695e-11
ENSG00000224905,6.35238415286091,4.948641025279229e-11
TSTD1,-0.760313153116648,5.0022456725515296e-11
PERP,3.3031950456271,5.1467738577494e-11
ENSG00000291258,8.06151052287505,5.454952421200439e-11
LGALS3BP,-0.680467064308814,5.4725444383873295e-11
CTNNAL1,1.8960646029058,5.6247113652682494e-11
ALKBH6,-1.14716892169915,5.62712942030234e-11
ARL13B,1.3317238218085,5.91161360038727e-11
GPANK1,-0.633972658201367,6.1558156412941e-11
EIF4EBP3,-1.19505288227747,6.18761434373952e-11
WDR35,1.44293658943507,6.320658621231719e-11
ENSG00000273619,4.76954055415156,6.34468067692962e-11
TMEM50B,0.629607600514177,6.53666569249666e-11
FOXK1,0.727071051667318,6.662070502258739e-11
ENSG00000253736,5.70592111452276,7.029234335270949e-11
AC011450.1,-3.83912869268175,7.15830107986763e-11
AC068025.2,-4.40183405847879,7.173928699887719e-11
ENSG00000289294,4.48831644948698,7.226863893755219e-11
SND1,-0.611785239316589,7.302678159430319e-11
GSKIP,0.864900906314417,7.518482522409379e-11
ENSG00000287387,4.46453236266471,7.53092859091631e-11
ENSG00000290784,4.36547636715622,7.647070501911189e-11
CRELD2,-0.837891181298511,7.722792404320219e-11
POGK,0.684107003776541,7.747172109137569e-11
INPP4B,-1.16076515591126,8.08902485738825e-11
AC083870.1,-3.82827749543964,8.090665468960709e-11
RANBP3-DT,4.26890497509979,8.09668289120982e-11
TMEM138,0.736606344434932,8.164051429279889e-11
AIM2,3.90753364600153,8.25901267501672e-11
EGLN3,-2.46234245029699,8.31175968705079e-11
MLLT6,-0.722714126048937,8.44758668295517e-11
LSG1,0.833431212884285,8.53301622133552e-11
PIP5K1B,-2.73271137366881,8.549783855706789e-11
PPIL3,-0.83828544491457,8.644394579957529e-11
ST7,2.6466749981652,8.731629514823439e-11
DRAIC,3.26915533669689,9.07688688236185e-11
POLR2A,0.635404076777611,9.528274813831628e-11
AK5,-1.43960844312116,1.0082605051e-10
TRAV29DV5,-1.23238803024915,1.02117264558071e-10
WDR19,1.21886739456478,1.04886615696395e-10
ENSG00000271380,4.34922350282142,1.17664092714051e-10
PHLDA1,3.41144271773238,1.18349422875831e-10
PSD,-0.79584563775233,1.1984694643787701e-10
TPTEP1,5.50116118920716,1.20673221822414e-10
ENSG00000290796,5.04672473252478,1.20714288020637e-10
RRAGC,0.947517719710694,1.28906660860508e-10
SMC1B,2.97197827836909,1.3248430304225401e-10
DAG1,1.30532991394605,1.34847092401044e-10
IFI30,-0.910208267882682,1.35261523011154e-10
LDB1,-0.730887994017213,1.44067765435834e-10
MIR497HG,1.11860459812592,1.46648665655328e-10
POLM,-0.840305796955724,1.47556345503228e-10
AP000977.1,-4.06364510429792,1.53808023393587e-10
SPTLC1,0.712404264739138,1.55842344018167e-10
ENSG00000254604,4.30672920196765,1.57516690766477e-10
ZNF542P,4.06069945077184,1.73257950074783e-10
CYRIA,4.11348463616434,1.76267462555326e-10
SSBP3,-0.627158013467953,1.76616063778832e-10
PLD3,-0.744452689792991,1.80118069665148e-10
GPR160,-1.32439352141867,2.00416742541121e-10
KDM7A-DT,-1.04078048758377,2.1260412873952601e-10
SYNM,-1.08874401610662,2.21603135783762e-10
NRIP3,4.1864142454839,2.26069501124254e-10
DNAAF5,1.02058544023353,2.26574593872871e-10
ENSG00000289865,5.33651524349515,2.28241195892647e-10
CBLN3,-1.45866511962134,2.35830403285419e-10
REPIN1-AS1,4.64810457628124,2.56039432328325e-10
AC079447.1,-3.19837060805318,2.57353036659367e-10
ZNF567-DT,4.59239359683167,2.57548334882343e-10
TMEM106C,-0.98740023201787,2.65959051447507e-10
ENSG00000290846,6.02058114424382,2.78813006895379e-10
PHPT1,-0.962943179173111,2.8730243062481103e-10
AL009177.1,-5.66942549466916,2.89510579541295e-10
ARF3,0.680238550565952,2.9088798299897e-10
ENSG00000231128,4.69020802463998,2.96741213954071e-10
ICOSLG,4.15993006397556,3.17468216950186e-10
ENSG00000269194,6.23687661777148,3.26967288643234e-10
SUGT1P3,5.4591685433575,3.30483291215096e-10
FCGBP,-1.18996944144954,3.30554539264783e-10
SHISAL2A,-0.959598086946311,3.34351199142529e-10
USP12,0.977261570186736,3.35870713141232e-10
C16orf46,2.33393604464492,3.35965484773409e-10
FABP5,0.963623538935768,3.39777338588324e-10
ANK3,-0.7862155622117,3.49733870152043e-10
PLEKHA8,-1.27346106039244,3.50054052191254e-10
TSN,0.580907126185658,3.52492779421949e-10
TTC9C,-0.750151928724095,3.58971843591702e-10
CROCCP3,3.99001430718623,3.65754614550452e-10
GNL3L,0.714619204175838,3.6934663441734403e-10
PTGR2,-1.86707361600247,3.72025284394825e-10
BICDL2,-5.55263752202492,3.76771831605068e-10
TGFA,2.20930265767226,4.09580893769884e-10
PPP5D1,-2.88792582991515,4.1182457168862803e-10
TAF1B,0.894610592960951,4.291361419444e-10
ENSG00000257342,5.31444191735712,4.31359861663757e-10
ENSG00000261684,4.63107852420356,4.52323291627123e-10
LINC00426,2.77296639227601,4.53204889719035e-10
ING1,-0.603771043852548,4.77767254348251e-10
ENSG00000272540,4.48379171659892,4.96884393044766e-10
AKIRIN1,0.611068296255101,5.106241651395941e-10
H2AC13,5.75332926399845,5.21663654380256e-10
MATCAP2,5.86505274448088,5.308805319316131e-10
AC008443.5,-3.69864401743221,5.5754115207885e-10
NPHP1,6.64156047793796,5.59051753798163e-10
PIK3CG,-0.903590139293148,5.63578803051422e-10
ENSG00000285693,5.56288019470895,5.78017842302188e-10
MCOLN1,1.29526666996167,5.79456289760783e-10
ENSG00000291215,4.70282982793471,5.798178210495401e-10
ENSG00000286619,7.74457469362735,5.8837385252905e-10
LTA4H,-0.620658320450425,5.98938757883046e-10
HSPD1,-0.632214985002487,5.99751351657476e-10
AC005037.1,-5.14503705627218,6.075459113978301e-10
ENSG00000236986,4.45454213543634,6.08739215656468e-10
AL162457.1,-3.96720433913706,6.1211052133392e-10
OSCP1,6.69639793557754,6.377798946438751e-10
ENSG00000233850,5.34809796100764,6.438643035388121e-10
UBE2Q2P1,4.20867790642523,6.70138280031234e-10
ST8SIA6,4.64473408586801,6.87876236843535e-10
ARAP1,-0.726612101111992,6.889010699790161e-10
ENSG00000247134,4.04004896935382,6.97589589448375e-10
AL031772.1,-6.17616685330219,6.995863932511011e-10
C16orf86,-1.50532708023741,7.09601040900389e-10
MFSD5,0.696319244666737,7.14380688561316e-10
TM2D1,-0.689557785479435,7.14636208214533e-10
C17orf100,-2.19938139442251,7.28217100024619e-10
ENSG00000215014,7.73596067466197,7.44223212753377e-10
MTX2,-0.937429540529624,7.53907794951418e-10
ATG9B,-1.36978851509648,7.54985005740092e-10
ENSG00000261546,6.48888932660256,7.58654503882513e-10
GNPTAB,0.886377182879674,7.69468244854777e-10
FKBP2,-0.611394403378082,7.93331574691394e-10
MCPH1-DT,4.44103312644203,8.11541955938019e-10
CYTH4,-0.582787194472116,8.18148876220053e-10
CAMK2D,-0.716834120244058,8.48939232439825e-10
