gene,avg_log2FC,padj
TRBV9,-1.16706013604562,0.0359768365619948
DIS3L2,0.708563485775302,0.0361515273655768
IPO8,0.580508424846263,0.0375124447466342
C8orf37,-4.95832949864451,0.0379499685099529
RHBDD1,0.733447294429856,0.0384958991959539
PBRM1,0.618359998871977,0.0386513210217106
TRAV12-1,-1.72717157926445,0.0386680056090776
MAPK1,0.740520172422809,0.0386718882614699
AP001453.2,-4.51827948702415,0.0394103071515257
BLZF1,0.64630622457217,0.0397582976139929
ZNF100,1.18238273195635,0.0399004146163069
WRN,0.885409532149743,0.0400195700648125
NUFIP2,0.65145121971655,0.0401037867320416
ST6GALNAC1,1.95093073627549,0.0401523503916058
COX10,0.635670222660445,0.0401682628860398
HECTD4,0.84194092734691,0.0405538186352137
AL162231.1,-4.73232440929202,0.0423388160836714
B4GAT1,-1.06224659638212,0.042869237201201
SLMAP,0.665073290724989,0.0432338200932209
ZSWIM5,2.35533444854176,0.0438722953611127
PPP1R15B,1.29170222955744,0.0440565201283172
VEZT,0.60680419499151,0.044550141196178
SFXN3,-0.700495338619346,0.0446163629793551
CRTC3-AS1,1.3545571082605,0.0447502877750929
WDR73,0.904768135208879,0.0453849180891723
UBXN7,0.728450074699547,0.0464267601719286
INTS14,0.628272984068243,0.0466919596403006
CD3EAP,-5.87751665514531,0.047462314723672
UBE3C,0.845062502945462,0.048857026352066
