gene,avg_log2FC,padj
ARNTL,-7.48053932823138,5.78538849152882e-12
DNAJB1,0.957576173008021,6.2879564676044994e-12
PHKB,0.72245557412725,6.289468984223379e-12
LCLAT1,1.36776251980126,6.34714362761076e-12
C11orf49,-7.35273569903603,6.35469943319677e-12
NDFIP1,0.78933130813141,6.5748453524499896e-12
PIK3R5,0.843358955405458,7.06371273068868e-12
SLC12A2-DT,4.96682031756995,7.0833352748609594e-12
HUWE1,0.974308892628869,7.133570764612879e-12
NEK7,0.853572102608265,7.33462299739856e-12
TMEM99,-7.38903546657646,7.669980842224489e-12
PSMD1,1.14780944046559,7.78536466892257e-12
GBA,-6.96288442926153,7.80485963864367e-12
AL365361.1,-7.06463440205342,8.201290954132459e-12
PSME1,-0.652770982959884,8.24142833960886e-12
ENSG00000268027,5.02253116772637,8.55633606847011e-12
ENSG00000291203,4.27214183529331,8.58905067835202e-12
BET1L,-0.976072023769122,8.640340993863349e-12
TRAPPC14,4.72187212326118,8.67647172095903e-12
UBE2J1,-1.01715961518073,8.71163211773661e-12
SLC2A1-AS1,-5.80360392850333,8.73335804225504e-12
DENND1C,-1.6239881415064,8.88816035010567e-12
CELF1,0.850035937936087,8.95736948264965e-12
AC012645.3,-6.83138253490746,9.13418907892138e-12
CFAP68,4.92986819640978,9.30513453459498e-12
AC125494.1,-6.59948918327439,9.5903289224458e-12
PLIN2,-1.17489477430194,1.0249864903326001e-11
TNFAIP3,1.27735068635582,1.0421876344800598e-11
MED27,0.967203398759292,1.0724539217574001e-11
CXorf40A,-6.92605928379922,1.09219833447759e-11
CSNK1D,1.13394510057291,1.11865996232745e-11
TXNIP,-0.831079911472779,1.19204922213754e-11
AC007383.2,-7.29239013727253,1.32388225166835e-11
TP53I13,-1.14367637513215,1.3250526314692598e-11
TLE4,1.10890284634264,1.35187904440722e-11
THEM6,-1.61821869374929,1.39169777266309e-11
MAP3K5,1.19501081663621,1.54073988933593e-11
AC139887.2,-7.2649498727686,1.5750552021267398e-11
PTPRJ,1.62960798137803,1.58726332678023e-11
FBXW7,0.994439666978788,1.76277154918768e-11
SOS1,0.673425768903869,1.83697407082115e-11
IFIT3,1.32204294401788,1.8523265066167898e-11
TNKS,1.17284032392142,1.8634003652567698e-11
HSPA1B,3.40270205391,1.87295152483419e-11
STAT6,0.790372873980277,1.96611528747024e-11
LRRC8C,0.799848414916561,2.01924682448718e-11
POLR1F,5.06207723459412,2.2172521656208297e-11
TAFAZZIN,4.59925936725627,2.2177538028510097e-11
ATR,0.765235530497037,2.2239948513999798e-11
WASH2P,4.82895078656458,2.5381199927736e-11
PDXP,-1.83036239498692,2.6034414831820396e-11
ENSG00000291181,5.13502188373586,2.7194735256636797e-11
GFM1,1.15839403627738,2.7843643003278298e-11
AL121787.1,-6.41469090299309,2.93435320827819e-11
ENSG00000262879,5.04600938729067,3.0874760331064197e-11
SDF2L1,-0.62693365499954,3.17139065635956e-11
COMMD7,-1.18643544546957,3.4144154495561797e-11
U2AF1L4,-1.21706771489454,3.6239604341539695e-11
KLHL15,2.4866796886105,3.6836264051558595e-11
GUSBP1,4.68766714672164,3.7057458576452694e-11
CCNY,0.618957141352512,3.8031807679959595e-11
TMEM107,-1.11242016670144,3.9821334699319595e-11
CCNH,0.63082224216999,4.10076796430767e-11
MED13,1.06616239801277,4.2285083901813295e-11
VARS,-7.02736041602752,4.3306247821205004e-11
GADD45B,1.1331414413882,4.3480509074235296e-11
TLE3,1.62665970794868,4.36974891214015e-11
SCAF11,0.657712439556313,4.4994252129471696e-11
SH2D1A,-0.686683491409055,4.70253235860254e-11
SKAP1,-1.04187777167884,4.70760611536147e-11
AC027644.3,-6.55839751245208,4.8871248596709493e-11
CD79B,-3.28339975008641,4.89914543723308e-11
PIGX,1.17935492553563,4.9423000141952596e-11
AC083798.2,-7.58238550284122,5.0747090197543693e-11
JAZF1,2.2750723687206,5.40971431603876e-11
RPRD2,0.808386046966803,5.45126059448195e-11
APRT,-0.748031018828457,5.4645422517152796e-11
MT-ATP6,1.46823006445506,5.500550729211769e-11
LYSET,5.26694281319332,5.674864222024489e-11
MON2,0.747225819221313,5.7516797928172294e-11
TRPS1,2.07386393626981,5.88999350918192e-11
GARRE1,4.44895043545385,6.382347272308729e-11
AL121839.2,-6.73976531982185,6.47284898781537e-11
COMMD1,0.940811310510909,6.5268088262008e-11
ATP1B3,1.38044887728914,7.011958206105379e-11
RNF181,-0.792153114885926,7.155393679291989e-11
UHRF1BP1,-6.5570190442685,7.36425866061077e-11
SPTAN1,0.823528944731819,7.459897663321919e-11
TP53BP1,1.65775547983174,7.465846513409469e-11
MRTFA,1.06407968862522,7.54009012650109e-11
CBWD1,-7.88940493107759,7.63762433479449e-11
NUDC,0.666434655603773,7.779261114633249e-11
LSM2,-0.914248559497474,7.95583235006196e-11
STX10,-0.698252252273584,8.17862318584594e-11
GIMAP8,0.602532060390534,8.34225117481272e-11
RGS1,1.56764759210656,8.35388398047151e-11
KXD1,-1.17223508671698,8.447854603129439e-11
CBX3,-0.590169052132862,8.62251552721318e-11
ENSG00000291178,4.57856454566739,8.770448684432459e-11
ARIH1,1.00494321310222,8.7931177940533e-11
PIGS,-1.2398655295358,8.85868097203235e-11
BORCS6,-1.50353483944452,8.867604997312129e-11
AC008124.1,-6.85579913667901,9.22961844731343e-11
RIF1,1.09690423896848,9.560128542320049e-11
NUDCD2,-0.907264691206053,1.00732777407215e-10
TASP1,1.18475475265802,1.07235163297125e-10
ENSG00000272256,4.91693116570727,1.12982915828392e-10
AL050341.2,-6.52670835344209,1.16250041203067e-10
AC138150.1,-7.49802854861579,1.23035566441842e-10
NANS,1.35641565522423,1.29203193460296e-10
WAC,0.636931351016476,1.35243627353828e-10
RAB22A,1.21026645891527,1.3580322669817701e-10
RFNG,-1.2688360295942,1.37337007246397e-10
PSTPIP1,-1.47140478130257,1.37523732485306e-10
TMC8,-1.10799725541017,1.39815084398234e-10
ISYNA1,-1.24575275361126,1.43188896370364e-10
CSRNP1,1.81044294647604,1.44360010875786e-10
RNF130,1.59748276184683,1.45606531902796e-10
GSPT1,0.884497740832604,1.5437805758191e-10
RPS6KC1,1.46870153623756,1.56094278101959e-10
TMEM219,-1.04934593320847,1.5762290246553001e-10
SRSF6,0.988277896659188,1.5945410449263002e-10
AC008969.1,-6.05164449860838,1.66322105540748e-10
AC016074.2,-8.64343593628811,1.9012448849794501e-10
ITPR2,0.844684434854207,1.94623983612263e-10
AL359220.1,-7.2753969969974,1.95194751019385e-10
AGPAT4,2.40610922159355,2.12082381405715e-10
ENSG00000286020,4.80430366226142,2.152430723571e-10
CASP4LP,7.89983164115489,2.20594785547035e-10
ACTR2,0.636453245605251,2.23321157359485e-10
HIST2H2AC,-7.25555796683111,2.33224693229814e-10
LINC02591,-5.81833871559742,2.38128258367539e-10
STAT2,1.04231934392248,2.42917730404346e-10
ENSG00000283103,5.03513887523251,2.47148604039799e-10
ATF6,0.778494582674134,2.5757175721275403e-10
MYO5A,1.96481963235491,2.58121602001444e-10
FOSL2,2.61726090717878,2.66573674031987e-10
TRAF3,0.854950737638574,2.76408729188113e-10
MIX23,5.47486045814221,2.79299519658544e-10
DDX60,1.04192623323472,2.8240106498213e-10
AC108134.3,-7.64525188991741,2.95742744684361e-10
ENSG00000237568,7.86748414692994,3.0256409414400903e-10
HSPG2,-1.80601197608819,3.2258651852608603e-10
ABCF1,0.903392204293052,3.26645061697634e-10
SCAF8,0.931122790110152,3.29186399132928e-10
INPP4A,0.745083788507786,3.29191226851415e-10
AC008763.1,-6.22877038360046,3.39415273057556e-10
FGFR1OP,-6.93161739029408,3.48031913759638e-10
MAPK1IP1L,0.737947553394137,3.5548729400807e-10
PABIR2,5.13464325412595,3.55800356436187e-10
AIP,-0.751490897520638,3.77344920193124e-10
CKLF,-0.835049592366195,3.87521681997908e-10
BRAF,1.11464352238197,3.8784057171551503e-10
PTK2,1.92974208329151,3.92308696247401e-10
RNF19A,0.988044406014221,3.92766179063299e-10
TMEM204,-1.1872803691117,3.94289193693709e-10
SAMD9,0.612980989364714,4.07940818915135e-10
DNAJB14,0.72824711511848494,4.09549597899226e-10
SLTM,0.62805559155471,4.17142967004934e-10
AL441992.1,-6.81527584200622,4.30027477138192e-10
AP2B1,1.02234186707165,4.34936373037733e-10
WDR7,1.0434874864008,4.36140209202361e-10
RIPK1,1.05380628552308,4.57517838578468e-10
UQCC4,5.01780446761162,4.67725511807144e-10
MARCH2,-7.14992153073794,4.81810381666887e-10
ITCH,0.966207002670175,4.86125018418443e-10
IPO7,0.989865100665437,4.99624981533294e-10
ELL2,2.76440160657295,5.081322885717611e-10
MAPKAPK5-AS1,-1.10835367639345,5.166373052809e-10
RGS19,-1.37170147897144,5.17557114676664e-10
AKR1B1,-1.0269590981417,5.19246246797991e-10
UBA6-AS1,-7.50859584115106,5.22128057295911e-10
EPHB6,-0.911758594741501,5.46434695739745e-10
SC5D,1.58647068844248,5.78651525503895e-10
ENSG00000291117,4.86752658533149,5.88714539016046e-10
ABHD14B,-1.12523664005195,6.00696290035552e-10
DDB1,0.824408151384412,6.363784279278e-10
AL031963.3,-6.07817187860898,6.36833437517258e-10
RB1,0.832376082759803,6.43108236181725e-10
RNF38,0.976522780884552,6.490921037094451e-10
ARID4B,0.721346948439515,6.73972864634789e-10
TLK2,1.08109483541007,6.77072457323699e-10
ZFAND3,0.586530605729135,6.78021508213921e-10
SLC43A3,-1.22730581195392,7.44811945860282e-10
NAA20,0.583512981012142,7.46967837828617e-10
TMEM245,1.15179444856817,7.69249180826098e-10
CARD8,-0.875310169749617,7.7365008750308e-10
ZNF862,-0.894243671634176,7.96623496681797e-10
DCTN4,0.915308064565385,8.05571115227021e-10
EIF4A3,0.667771565289017,8.117388318773371e-10
NDUFB8,-0.681876351356685,8.15259194636017e-10
MIF4GD,-1.247737929982,8.200027250370601e-10
SNRPA1,-0.688256005568455,8.287285043940021e-10
EIF4G1,0.850790002785134,8.30544862717217e-10
MBNL1-AS1,1.53737941554134,8.57968186438644e-10
ENSG00000226824,5.35419681965811,8.60857409765761e-10
ENSG00000259986,8.61414941689091,8.99616945320972e-10
FAM210A,-1.09093575551273,9.52111182114676e-10
C12orf49,-6.87628439962079,9.61621542870177e-10
LRRC8B,1.10525081308893,1.0169198299940601e-9
LETMD1,-0.882060347859254,1.05727034221233e-9
RHPN1,-1.80968929036063,1.0691953949309501e-9
PPP1R14B,-0.717177083926716,1.0754832587859e-9
TFEB,-1.22527559480818,1.0812879373675902e-9
AHI1,1.91766696722307,1.09099664510807e-9
HDAC7,-0.62737410639486,1.0933055542271602e-9
TMEM9,-1.49885438031634,1.15126093386762e-9
SOX4,1.33201281478915,1.19458024746049e-9
PRXL2C,2.85504601988302,1.24383398458557e-9
HSD17B7P2,5.79912757198429,1.2517018588372801e-9
AC092279.1,-6.07798858752471,1.2593286159118202e-9
PPP1R3E,-1.25751114820996,1.29662380900141e-9
TMUB1,-0.626753304478714,1.30348251172915e-9
C12orf45,-7.35643618744117,1.3057875311327701e-9
UBR2,0.788687144832751,1.3490572812117902e-9
RORA-AS1,1.41664478719471,1.3648260423793801e-9
PLK3,1.44861159988743,1.3713130568343102e-9
GSTO1,-0.853727431133101,1.45441249197542e-9
FTO,1.01845058253604,1.45796850587198e-9
IKBIP,-0.86240525714449,1.51504754529554e-9
IFI16,0.6649291988158,1.56115119771461e-9
CREBBP,0.826561158411092,1.6778640960008401e-9
CEP83,1.65196928608276,1.70288749143183e-9
ADAM19,3.68790022038769,1.7633077600644702e-9
GPR146,-0.987423859343723,1.87969364942917e-9
NEDD4,1.67915614685382,1.90280056042612e-9
CD59,1.30637707260662,1.9488906356628e-9
FAM13A,-1.25585747870839,2.05970251879813e-9
ENSG00000291177,4.86505751863949,2.14117716393084e-9
ORAI3,-1.9728424995414,2.19344932395771e-9
RAB3A,-2.91148422440901,2.1967213654263103e-9
METTL13,4.97046164916435,2.20455089646694e-9
AC015912.3,-5.17499902182869,2.28332986218605e-9
SDHAF3,-1.12099108779123,2.38273999500319e-9
RPS19BP1,-0.695537225900763,2.4013201053826902e-9
RASSF1,-0.953908661389202,2.52388325553052e-9
LINC00513,2.60152857833371,2.5277591370866602e-9
RNGTT,1.07473432908195,2.60315710079798e-9
ITPKB,0.66578340041645,2.62758214911419e-9
INO80D,1.05747870237727,2.68070794613744e-9
TNFAIP8L2,-2.06985910926254,2.6825828038597903e-9
EIF4G3,0.991094021508063,2.8141330872041303e-9
TRIB3,-2.33446089288034,2.8899160317334804e-9
UBR1,0.937572031122704,2.89232476200366e-9
CNOT1,0.692515004492324,2.97730469056021e-9
CEP112,2.67009649086711,3.00521358859807e-9
ANKUB1,0.967135570516422,3.24052831434858e-9
ENSG00000288891,5.07423194545564,3.26338776348703e-9
SREBF2,1.33271311180342,3.5208883200362204e-9
PALS1,5.31202388623178,3.53662023612078e-9
PRXL2B,-1.33384723794133,3.6262780249952704e-9
PPP1CB,0.808992935083849,3.6379819975042705e-9
ENSG00000266947,5.27834571181969,4.10331211755316e-9
UBL7-AS1,-6.98962083238432,4.18895892528345e-9
SERINC1,0.679579038391427,4.20290327809804e-9
EIF2AK2,1.07513766323514,4.29546244234098e-9
ATXN7L1,1.40631244333038,4.393997100201831e-9
CDR2,0.896772665552292,4.43397368476877e-9
PLSCR3,-0.882412606958145,4.489849936931651e-9
WDYHV1,-6.68489529673491,4.491942833213981e-9
RORA,0.865022640169651,4.66502490902663e-9
ATP23,-1.25465646256947,4.7379880512655e-9
SCLT1,0.591952119308335,4.7599113725257104e-9
ENSG00000290879,4.23966798836762,4.765168198920891e-9
INTS15,4.63191625889604,4.7835780388151305e-9
C12orf73,-7.60657152802201,4.95219577457839e-9
PIK3C3,0.80600406023024,5.013019928408781e-9
FGFBP2,-2.14952664811783,5.0958897579279804e-9
PNPLA7,-2.93311090646454,5.12488927191268e-9
ENSG00000291066,4.04742270273965,5.1520961467971e-9
LARP4B,0.87350932845241,5.32143660282845e-9
MPP5,-6.79614526527551,5.327661974835671e-9
PIAS3,-1.10868878193053,5.34807070902496e-9
VMP1,1.11864734106282,5.39638493918823e-9
HNRNPUL1,0.872815401762936,5.542620132480531e-9
NPEPPSP1,4.69761738383811,5.755751565324181e-9
NCOA2,0.792467180523142,5.78081953943234e-9
RELB,0.949873807807782,5.954375249255581e-9
AC135457.1,-7.50499717203532,5.967966749880271e-9
ENSG00000287978,5.28389206516847,6.041595529392241e-9
ENSG00000284691,4.26227613531123,6.105747863507221e-9
CHAC1,-5.63062717157363,6.367435826068971e-9
HSD17B8,-2.08853129197651,6.76521026796758e-9
BPNT2,4.75460162307167,7.0975070542626504e-9
SMURF1,1.26814854683799,7.236279466808011e-9
SLC20A2,1.00573595129346,7.409697698545071e-9
LINC01145,4.91444532365224,7.517967913841e-9
HERC6,1.60409078135788,7.52647146369881e-9
TENT4B,1.02880332733468,7.536333757117391e-9
ACAA1,-0.871225050755209,7.64630328892562e-9
ZADH2,-6.70297552975068,7.738633892657751e-9
BCKDK,-0.98198600419379,7.74526621108264e-9
ARL15,0.814797242706898,7.78264895345361e-9
CYP20A1,1.17886367268918,7.8663910350711e-9
PPP3CA,1.22456252673893,7.948359117103711e-9
TRAPPC9,1.01625091845449,7.98931722054146e-9
TAMALIN,7.1587863574074,8.000199992424251e-9
IFIT5,1.38554752345545,8.15352277179772e-9
TCEAL1,-1.92046561896162,8.484177057515921e-9
VDAC1,-0.619303342985379,8.52688213174596e-9
KATNIP,5.24981541263255,8.62335530574256e-9
ZNF692,-1.83577189226276,8.62797431360868e-9
TTLL5,2.28410088473557,8.88198927125743e-9
CARHSP1,-0.929008584447983,8.96558376680012e-9
SPON1,0.860855014014241,9.54868236320347e-9
TBC1D32,0.874290426539344,9.90645844881048e-9
SH3BP5,1.54925852332755,1.0423179178545e-8
MFSD11,1.30857051890358,1.04470384540575e-8
XRRA1,1.61772915661358,1.06696770446271e-8
CCDC144BP,5.10310966287823,1.10356757666703e-8
PLSCR1,0.830167338942273,1.1245102944158e-8
HSPB1,-1.06493080769846,1.13148472674208e-8
ENSG00000273175,4.79379573028918,1.30659129682852e-8
ZNF22,-0.817323985068808,1.32317273834032e-8
RANBP2,0.881224722991998,1.32959917507958e-8
AL354707.1,-6.4583454203149,1.35709184756871e-8
ENSG00000291063,5.39559806763311,1.37290270379249e-8
DTX3L,0.857483219768589,1.39867311134426e-8
MYLIP,1.44862715784813,1.40822557361727e-8
AC110611.2,-7.35049751112779,1.41121518004343e-8
RRNAD1,-6.5935802358964,1.44357391831218e-8
CBR1,-1.27655360946633,1.47353176569474e-8
AIF1,-1.56518283708052,1.49486712503113e-8
ATP2B1,1.16824320559911,1.5067643992012e-8
EXOC6,0.616127196789563,1.51351314892438e-8
MARCHF8,4.42186348283843,1.51751706081552e-8
PRDM2,0.755042272604374,1.58098153659427e-8
DLG1,0.654054929705394,1.59843212386369e-8
HNRNPAB,0.759046239704534,1.62113573003113e-8
AC008014.1,-7.60928351625669,1.74947907484255e-8
AL117379.1,-5.93599918914619,1.76574441172099e-8
MIR142HG,4.07813828193429,1.79464697698513e-8
SSSCA1-AS1,-6.34318079804704,1.8246941832832e-8
BMAL1,5.34444895950096,1.86105914035692e-8
AC009061.2,-6.67580831294143,1.99794281664479e-8
ENSG00000290993,4.38572063004085,1.9982502240099e-8
MIR3667HG,4.81928334078536,2.0152439122923e-8
RNF34,0.779146916608477,2.0424844788166e-8
AC010226.1,-5.77132657198623,2.13987012617758e-8
GARS1-DT,5.08611348821817,2.23425848821573e-8
CORO7,1.24447422726706,2.29068201486655e-8
CENPP,1.28754289657776,2.32107011432661e-8
RSL1D1-DT,4.7010187175635,2.43021992770216e-8
ABCB1,2.40201583262295,2.50703480877876e-8
SAP30BP,0.716884696587361,2.5999756038192e-8
FGD5-AS1,1.16037365645192,2.63866158928701e-8
ANXA11,-0.703511519993655,2.69565904750978e-8
H2AJ,4.40792419386847,2.75635970426108e-8
AC009133.1,-6.20295291388994,2.75850152129437e-8
AL136038.5,-6.85085473203739,2.76314615857784e-8
ZNF331,1.36564723736524,2.83864441094697e-8
ENSG00000290856,5.10954922434988,2.8506728455559e-8
GSTK1,-0.817002204029448,2.87119109949355e-8
PEDS1,4.3588668844836,2.90334477289747e-8
FO393401.1,-7.25331210059012,2.95136196884688e-8
CCDC91,0.607634499384732,3.00941754023077e-8
TSPYL1,1.07648243464678,3.0307251973008e-8
DEGS1,-0.653100109908083,3.27219645534937e-8
C22orf34,-7.58123377591913,3.38916810704209e-8
C15orf41,-6.81606832934759,3.43524131212022e-8
AK4,-5.24332533146505,3.65700089548702e-8
FAM193A,1.21923761536045,3.70748135490142e-8
NSMCE2,0.643628370187723,3.9260498779508e-8
AC025171.3,-6.20036588040544,3.9294862979721e-8
TRABD2A,-0.903802678008987,4.06319116918164e-8
XPNPEP1,-1.33982353545472,4.07425400542475e-8
EID1,-0.667349711842583,4.22382105908041e-8
HSPBP1,1.21365773107856,4.49328386873837e-8
LRRC8D,0.914195585573976,4.58329866083346e-8
ATP2B1-AS1,-1.07414629285945,4.68485662850581e-8
GTPBP4,0.751256507310736,4.69517761526343e-8
ARHGAP31,4.04756206492949,4.73000478343729e-8
AC019163.1,-6.12582635792656,4.75494154132496e-8
GATD3,4.12657068043834,4.80799725829537e-8
C1S,2.35575660957473,4.81705417275561e-8
MPG,-1.03073057101149,5.09125152876654e-8
EML4,0.728669931232986,5.14185534072355e-8
FCHSD2,0.588717548712388,5.22617927281735e-8
GAB2,3.47029730524832,5.40375658026301e-8
DAD1,-0.623739879298795,5.52764138155564e-8
PGLS,-1.00390651065583,5.58245970731647e-8
SIK1,3.78963365432014,5.62949930159616e-8
H2AX,5.3957548521349,5.67511561798852e-8
UMAD1,0.812808065975175,5.67820863733175e-8
SCD,-1.91915771831985,5.85651667612288e-8
MAN1A1,1.929581741883,5.97481632245172e-8
IRAG2,4.05005478400338,6.00640880716048e-8
ZMYM3,-1.02428020179669,6.12913045254458e-8
CYTOR,3.28495170225408,6.15741353547075e-8
PIAS1,0.641491086928378,6.17400092960092e-8
TMEM134,-0.822610779923277,6.19654657752662e-8
PRXL2A,-1.15613781847174,6.22331457331752e-8
RNMT,-0.595212562706239,6.37736466594873e-8
MFSD6,0.913088394598266,6.4583708325236e-8
ARHGAP26,1.25803083564967,6.68232017469704e-8
AP1S1,-1.36747011767593,7.01776749740952e-8
RPS6KB1,1.12542890704107,7.03930548422983e-8
RNASEH1-AS1,-6.81993752293054,7.13644779604736e-8
AC021028.1,-7.042195564178,7.25178450862767e-8
CASC15,1.79568145833428,7.40617669857691e-8
CD63,-0.897571342478102,7.44886051391259e-8
SH2D3A,1.46222064144607,7.53410575896359e-8
PUM3,0.661542726852544,7.74051293166448e-8
SUPT6H,0.924206114210417,7.79761671166296e-8
TCEA2,-1.32202809324944,7.92050858239588e-8
AC010247.1,-6.20780437730224,7.98088748243275e-8
TAS2R14,-6.00159708922105,8.18044176984047e-8
PALS2,5.52039829480177,8.37519711173779e-8
SLC39A1,-1.13410156241562,8.42888093758114e-8
COMTD1,-1.33701518047399,8.63694401976461e-8
TCF25,0.65618675199666,8.63704916417856e-8
PITPNA,1.24549754076919,8.7258993605111e-8
AC069544.1,-6.2359485565826,9.09657191499549e-8
SENP5,1.18775467645371,9.17810726731083e-8
FAM200B,-1.13655945035022,9.36738489831583e-8
AL590764.1,-6.25458663783295,9.4535771653956e-8
PBX4,1.29732708861258,9.77575972014605e-8
RALGAPB,1.24955233030867,9.78594680466613e-8
ICE1,0.790996037337251,1.01716656819696e-7
NPHP3,-0.838901731556419,1.01975555852339e-7
AC027682.2,-4.98937690060291,1.05749845823465e-7
AC016727.1,-6.52041066607912,1.07202039665606e-7
GRWD1,1.07421258874566,1.07270265880026e-7
PHACTR2,0.948946063966248,1.09425636885383e-7
BCORP1,9.6512338417219,1.11637220292472e-7
SPRING1,5.00111185123273,1.11740012522926e-7
TBC1D10A,-0.911026620234568,1.12680773559764e-7
ITSN2,0.760925989835675,1.13056074264665e-7
MORF4L2,0.607144581480864,1.14708662338931e-7
HDAC1,-0.737329447371885,1.15542303148033e-7
FOS,1.39442263750962,1.17400306649739e-7
IDH3A,0.874937456358925,1.17647256575158e-7
SAMD10,-1.98709085736299,1.21145194435633e-7
C6orf89,0.855277862620912,1.29161771932968e-7
NFKBIA,0.678876166520934,1.31133087290764e-7
AKT1,-0.869026210066495,1.34115198827658e-7
SMARCA5,0.737420258535053,1.36972997205529e-7
AP004609.3,-6.21190406231545,1.37137773943981e-7
ZNF407-AS1,4.95197888772731,1.47749917396387e-7
Z99127.4,-6.47311986579545,1.48040652571182e-7
H2BC4,4.85720037432104,1.48307465958089e-7
MALT1,-0.720091416757397,1.50888581602442e-7
DNM1L,1.28797531132147,1.56399641290068e-7
BZW2,-0.92714899104332,1.60078828583777e-7
AC016168.2,-6.17623969719818,1.66115053233429e-7
FER,1.28398853869322,1.71212220316485e-7
ARFGEF2,1.08493692864852,1.7136872326604e-7
RBM3,0.669055055592182,1.72291598548725e-7
AC100861.1,-6.18581275190768,1.74485789864572e-7
KRAS,1.02662217381372,1.74782886576378e-7
C6orf62,1.4528289771859,1.7946165142599e-7
AL390728.5,-7.46687675862159,1.79682723524027e-7
AC008608.2,-5.9086678200722504,1.83631457618341e-7
ENSG00000259589,4.17516409373281,1.85110167807839e-7
AL499604.1,-5.93693076144991,1.86012780191158e-7
AC111182.1,-7.1824574346873,1.9136542313887e-7
FAM85B,-2.3170975481808,1.91915111080842e-7
MPV17,-1.19360572721422,1.95593462028109e-7
LMO4,-1.43600720140426,1.95898455707088e-7
RSU1,0.675762409519599,2.01198127604406e-7
AC016876.1,-7.16974034107796,2.0458820442314e-7
MIR155HG,2.90161730938002,2.06523036135552e-7
LCOR,1.00156514050064,2.12633099994045e-7
CD200,2.69745624095951,2.17962533407097e-7
PRKCE,1.87036476528916,2.19903221880689e-7
HEIH,-0.609538291805368,2.25448292604084e-7
UBL4A,-0.981123821918509,2.26805139876349e-7
SMYD2,-1.49263334415047,2.33492437899754e-7
COMMD3,-0.852731912086729,2.34155152560196e-7
ULK3,-0.895637132641371,2.44492688254951e-7
SRCAP,1.33713827237513,2.46603052868954e-7
S1PR1-DT,4.79119850773889,2.50009394180934e-7
KRBOX4,-1.03555205991139,2.50351319727982e-7
ENSG00000290921,4.42788282277776,2.50378681866447e-7
PPIL4,0.89357426729169,2.50588675803546e-7
HERC5,1.28033977977684,2.52973449776672e-7
PRPF38A,0.644813410024721,2.5503812442305e-7
SMU1,0.625837471619391,2.57298319415459e-7
FNDC3B,1.70740470532788,2.60234443956123e-7
AL662797.1,-5.38559301554639,2.65572889791043e-7
PDLIM2,-1.03055789209251,2.66497125279574e-7
AC025171.2,-6.81851354681997,2.66900645767508e-7
AP002387.2,-8.52137465537151,2.67449547700644e-7
ITGB1,1.28943328902795,2.67775312103072e-7
CCPG1,1.32013894722962,2.75454762615653e-7
FMC1,-1.72249865863405,2.75875913165496e-7
ENSG00000288528,5.11111962620457,2.82389161130554e-7
PBX3,1.47016225338985,2.89638889303719e-7
FHIP1B,4.61373981679218,2.99791453357815e-7
GALNT11,1.38695039192586,3.0325123698073e-7
UBE2D1,0.735343298101554,3.04564557055111e-7
COPB1,0.825314744727393,3.1552926244296e-7
NUDT8,-3.50172184072708,3.27308058735589e-7
ST6GALNAC4,-1.20513703175378,3.36419048135329e-7
PIM3,0.831148388394338,3.45949556516367e-7
TRERF1,-1.62582181602139,3.57690734297438e-7
ENSG00000247121,5.27366991964847,3.59205160782543e-7
XPR1,1.22554879133439,3.70479951725965e-7
ENSG00000291037,4.10023572948224,3.74160600141036e-7
TAPBP,0.788555400753767,3.75398980290158e-7
LINC03049,5.20407617853925,3.84777040511433e-7
AP002748.4,-6.73942049304911,3.89464229830559e-7
RPS6KA5,1.06235384979994,4.165877335516e-7
SHOC2,1.0734776772695,4.21587127834321e-7
ACSL3,0.882180801176589,4.28471710631022e-7
AC011603.2,-6.55802028424918,4.33568523492192e-7
EYA3,1.25782988722529,4.42957310994797e-7
MAP4K1,-0.899738363285836,4.44619755046461e-7
SPEN-AS1,5.07974430063644,4.45837862510761e-7
SLC30A6,0.85122533816458,4.47033735668709e-7
YLPM1,0.681524815959865,4.50968292547023e-7
ADAM15,-2.24724203227469,4.66527869867928e-7
PRANCR,4.68046153985767,4.68232799156838e-7
AC138969.1,-5.4795884453139,4.7296905622583e-7
TRPC4AP,0.710081622237189,4.80488871141086e-7
GIT1,-0.702386522856219,4.82515208650303e-7
KANSL1,0.602894021149643,4.83222704133077e-7
SPATS2L,2.2905843572844,4.84573555046177e-7
CLASP1,0.80042379775322,4.86524099491514e-7
GNG10,-0.926325913344468,4.90820050111798e-7
SMURF2,0.865061141166195,4.91358721891595e-7
NRF1,0.841156457609921,4.93359348533878e-7
MT2A,0.825856392410161,5.20141718566644e-7
SNUPN,-1.09550584098427,5.28017868471823e-7
RTL8C,-1.00459105655123,5.28367148488594e-7
EIF5B,0.663329411071136,5.415282348867e-7
ENSG00000291032,9.51644368999912,5.45988964989687e-7
KIFAP3,1.01691077676723,5.6371506417892e-7
EHD4,1.74778445598845,6.05107806580452e-7
LINC01002,-4.89909755829386,6.0760162447665e-7
AC055839.2,-5.50745955103129,6.0831946648054e-7
GPATCH4,0.782534211987397,6.15090033532887e-7
GBA1,5.41234757298045,6.19499540128923e-7
CHRM3-AS2,1.68032558343899,6.20989254054863e-7
NME7,1.44301513083381,6.22042089699224e-7
POLR1C,0.733388672202637,6.29943211731853e-7
ACSL4,1.25648018343308,6.30375587562491e-7
ATP11B,0.790677502890091,6.40798778577788e-7
LRCH3,1.56956666256041,6.63711198072024e-7
USP24,0.68348875669725,6.74678208882551e-7
