"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"CR1",0.0234004932217874,0.000325296572201927,1.75869394125013,0,0.170809338631347,0.0277838845778411,0.184026537957117,0.0364618248955591,0.00991015153801424,0.0038522934617554
"B3GAT1",1755.43083034298,37.8606469758119,97.5476844144044,38.4425376603143,0.7060388441688,0.187169846605903,0.486410170808461,0.218314347699878,248.463286321621,0.0166808416160123
"BTLA",0.00839206090409783,0.0128848065747643,0.00127763004215772,0,0.00257309502737335,0.0007233154513171,0,0,0.000107185687324231,0
"ICOS",0,0,0.00814560325382442,0,0,0.0171782752731972,0.056225196229182,0,0.00264711041027437,0
"CD58",0,0.00149263277594011,0.00784874816558912,0,0,0,0,0.00352508172198184,0,0
"ENTPD1",0.00836958717817342,0.0904863753022282,0.144299458090161,0.0101988266760792,0.312214679692806,0.0449997826091317,0.0146204568525629,0.0250491702723296,0.0175307519571011,0.0800028779887885
"CX3CR1",0.000972727643135279,0.0193403462154889,0.72068211545834,0,0,0,0,0,0.00392929434473316,0.00363488181861609
"CD24",0.00646091894901143,0.00393348341875667,0.0281461887260322,0,0,0,0,0,0,0
"CR2",0.362799791397937,0.128620313370809,0.000395277804244917,0.401401552074593,6.74021419787501,0.40655281848631,0.247712540307375,0.227016113366693,0.431066201882491,0.057458007606973
"ITGAL",125.002769001417,93.7500052070968,102.683576534006,28.8417989067537,681.168762491348,21.3942365125365,10.0199752019825,29.7183794217183,32.1979330919304,10.2778636157158
"CD79B",0,0.0147092321531873,0.0466460531337736,0,0,0,0,0,0,0
"CD244",0.459634473824484,1.34783296220706,43.3735798530359,0.594260726480774,13.5261527465861,0.696204146048794,0.15315830740106,4.33089189744297,1.95718705378285,0.204465680636665
"SIGLEC1",0,0.0192536615650047,0.0476486195014984,7.87540464991843e-05,0.000271126796687593,0,0,0.00298913935658344,0,0
"ITGB7",0.0241858031658891,0.0242352042594058,0.0459460865231271,0.0337637745221445,0.0447935183956783,0.00550125451886632,0.0118795296047245,0.023780504307686,0.00291014645597896,0.00807051950487659
"TNFRSF13C",0,0.0054598651147179,0.00587474654585381,0,0.0105838902365695,0.0197379610393024,0.00114122368468414,0.018536698436894,0.000870698947914229,0.013046911757321
"GP1BB",0,0.0057689142235744,0,0.00475258329382599,0.00249299306892432,0.00776417322282795,0.00599484754673785,0.00835981027449485,0.00140267042453579,0.0010591252995655
"ICAM1",0.167759040272015,0.221919334461812,2.09756618644648,1.36410466665719,1.72177071120823,0.987531619562963,0.342406443759268,1.9767819039092,0.813414312299217,2.39346131434214
"SELP",0,0.00331693769888246,0,0,0,0,0,0.00446256724434243,0.00530342861383197,0.0218330329682047
"IFNGR1",0,0.00359160908945152,0.0713974011404791,0,0,0.00170980369049863,0,0,0,0
"TCR-AB",0.028736450541521,0.140964251393606,0.0875644443639112,0.0276146418888262,0,0.00716846861812853,0.0300092287736899,0,0.0180408104422763,0.0079138133919443
"Rat-IgG1",0,0,0,0.000530157512703991,0,0.00625212057299732,0.000303123418904929,0,0.00277473009668009,0.00194400327251161
"Rat-IgG2a",0,0.00516465276298379,0,0.00985845922341478,0.0373250700857275,0,0,0,0.00653341196998383,0
