cluster,direction,gene,avg_log2FC,padj
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,FAM177A1,-0.588188341974916,2.7926584830098e-52
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,H1-10,-0.636786219113803,3.1480219907171103e-52
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TSHZ2,-0.712065855603841,2.72079735536879e-44
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ANXA2,-1.24456294436008,1.0266666611952799e-42
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291099,-0.840607653310099,1.09131083161474e-42
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ABCG1,-0.912070979117265,3.54955305924889e-41
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000268027,-2.16997536080058,2.04812652250226e-39
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RNF125,-0.59630009592506,2.52991452297666e-39
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SARS1,-0.581510416525141,1.50123091283826e-38
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TUBB4B,-0.731871980157496,3.3350264805778e-38
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000282885,-0.756395114719939,2.9270505090667397e-36
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GLIPR1,-0.808681563427297,6.58486659038921e-36
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC01619,-0.601640235804567,7.12615092330335e-36
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PHB1,-0.672647888585407,7.21609336486558e-35
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290823,-2.15145779213156,8.65972332909843e-33
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,BTG1-DT,-1.27879702688948,8.25503424332785e-32
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291107,-0.987162185318808,7.640554976460799e-31
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,NHERF1,-1.0744430283754,1.61500579766561e-30
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,POLR1H,-0.610066876987963,1.24060510151677e-28
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SBDSP1,-0.845257181714352,6.008539399871789e-28
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MT2A,-1.02977583089495,9.922462597336959e-28
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RNF216P1,-0.772950933877999,1.11320494305766e-26
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,FMNL1-DT,-0.584035516746623,1.2075661188449199e-26
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ANXA1,-1.00684818175875,8.159525790855399e-26
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PMEPA1,-0.935865490585062,1.9440854652971e-25
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SLCO3A1,-0.606769168447291,2.2775411914244097e-25
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291075,-0.68193411378183,1.72291444221837e-24
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291136,-0.968240949464286,3.14745161985015e-24
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TUBB2A,-1.72974402984166,1.47291180863545e-23
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,IRAG2,-1.05543426411512,2.33175214426396e-22
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,HPCAL4,-0.963531284092331,2.86224549651702e-22
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,FLT1,-0.865619062883062,3.42815114383271e-22
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CRYBB2P1,-1.25852464668097,1.86976516999153e-21
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000257732,-5.65060650637489,2.64169114484244e-21
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,BPGM,-0.904071633849174,3.17637181196208e-21
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GARS1,-0.727140219703064,3.78583472532052e-21
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,HYCC2,-0.835701026474246,6.02581381780046e-21
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MARCHF5,-0.647661244715285,8.61764008865855e-21
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,YJU2B,-0.793566676261646,9.60224470676414e-21
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TBC1D22A-DT,-1.44694135459977,1.72454267418229e-20
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PRKCH-AS1,-1.03921577822863,9.17695932777363e-20
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC03049,-1.1158161461646,1.0104050825240799e-19
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291066,-0.837116176127343,1.9736537703626198e-19
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000274265,-1.32997244013347,7.13398123781334e-19
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MYG1,-0.815406252625497,7.32136206612567e-19
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000226455,-0.810403167222395,9.541671370621799e-19
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MARCHF3,-0.627272021978863,1.12845614630672e-18
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,HARS1,-0.795683181283824,1.6564014408729e-18
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,DCTN6-DT,-1.56991085335325,2.8466231701338297e-18
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SKIC8,-0.77744922144295,7.39995080141649e-18
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RBM14,-0.60284522385584,1.03186790486358e-17
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PTPRCAP,-0.63195456460342,1.66966755627838e-17
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GABARAPL1,-0.763915785189105,1.21458287450356e-16
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ADPRS,-0.841168826825191,1.4636727631335199e-16
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290577,-0.888007717434991,3.6951507665603897e-16
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SDHAP1,-1.41345737651341,4.22399274839747e-16
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SMIM11,-0.934015395997719,6.41739089136946e-16
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CSTPP1,-0.854271815976728,7.81675386928424e-16
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,DYNC2I1,-0.828775122878722,1.17944764295245e-15
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PTPRJ,-0.612935587037371,3.60313574207119e-15
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289474,-3.74762827256986,4.56424134603205e-15
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SNED1,-0.88607092610709,4.8905060804223e-15
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ZNG1B,-0.745099986634506,4.969422668522891e-15
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000272449,-2.17800379544643,5.856519675075051e-15
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,APLP2,-0.637083765461445,9.09705013482185e-15
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291037,-1.67509388661443,1.51520302592928e-14
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,WASH2P,-0.869443447797679,1.62769622339852e-14
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RIMOC1,-0.637779717182459,1.7715789652183502e-14
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PEDS1,-0.986331585100038,1.87875707240388e-14
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,BLTP3B,-0.900813515328446,2.0734122758735102e-14
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MIR142HG,-1.12922765816998,5.57834794762415e-14
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,BEST1,-0.735906237938653,8.17051792592801e-14
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000272256,-0.964369635799444,3.28940730345674e-13
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290569,-2.66805469522351,4.25301202464696e-13
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,EEIG2,-0.993015412457487,6.69156297558728e-13
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,AKR1C3,-1.0975635430221,2.11418890142938e-12
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CHRM3-AS2,-0.659174255567135,2.23890718661408e-12
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GATD3,-0.843838745643767,5.46319838750591e-12
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CA5BP1,-1.1680368056899,7.62430541609022e-12
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000284691,-0.6706359372577,8.94209117323359e-12
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289603,-2.11129863218707,1.54145119293406e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MT1F,-1.48788285660198,2.03535112813233e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,H3C4,-1.29645068260831,4.39781797078575e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289334,-1.72748956163049,4.5985862688433095e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LYPD3,-0.668904764346459,5.3320521763368494e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,EOLA2,-1.04453489888716,5.97205096144714e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000273338,-3.38786476119582,6.05265576816278e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MED25,-0.682421640973074,6.181616746131601e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000284977,-3.70446398781605,6.656807205712779e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PRANCR,-1.39152916602689,8.26601978080936e-11
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,H2AX,-1.14644027579192,1.18956573638466e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000236449,-0.631339934079658,1.3807201462076501e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CRIP2,-0.758243119113593,1.52043116382612e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC01145,-1.24603432506668,2.12239577079031e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LYSET,-1.06674925848618,2.13034729665178e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,NKD1,-0.724938248728637,2.22226347963078e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RAB33B-AS1,-0.858459721597795,6.57566011586474e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LDAF1,-1.20894489935532,7.90967245169035e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PARP11-AS1,-1.31226309636278,8.18715325675133e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ARG2,-1.05160650081892,9.8081436181837e-10
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000266947,-0.59711249505518,1.5071642490439801e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,IFNG-AS1,-1.01996303799016,1.9954116056862702e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MIR3667HG,-0.819816847717651,2.19723902772959e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000230735,-0.95516721313515,2.7209860876863703e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MARCHF8,-0.665055689325909,2.91737754592744e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,WARS1,-0.683473740894856,3.05743354330768e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289976,-1.03958594687738,4.37155798689004e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LRRC8A,-0.87094945138397994,4.86360617755499e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TGFBR3,-0.919241659817227,8.62029422698191e-9
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TARS1,-0.581357306008251,1.12245348303968e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291113,-0.784563539863525,1.29455862213526e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MT1X,-0.860008581641491,1.40222026621276e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,DYNLL2,-0.666406324018803,1.47594516207579e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290548,-0.623066144905227,1.73684101267465e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ZNG1A,-1.10154906302616,2.86910244123009e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SLAMF1,-0.688302282003139,3.26286389277829e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290057,-2.10747557775702,3.35642009372626e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,UQCC4,-1.12590413509642,3.69612476718111e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MIX23,-0.777165566152955,3.7083544787947e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,H2BC4,-0.840750504451607,3.84124644925025e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000261526,-1.32022033377404,5.90837903249127e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,NR3C2,-0.67607554858737,6.02278058171144e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289341,-1.45802705333739,6.57406646833204e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC01891,-0.784067564581128,8.7097624247518e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RORA-AS1,-0.626363828660596,8.75310642625777e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC00680,-1.06203687699898,9.34167283748037e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291117,-0.69917243334369406,9.63765573474779e-8
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,NTSR1,-2.69130117409104,1.05389618234408e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000287070,-1.26495602245639,1.23412510797417e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000272501,-0.889060930336457,1.4689673679995e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ADISSP,-1.15206313744991,1.68028293495246e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,H2AC20,-0.908318637817967,1.86831001879256e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PALS2,-0.640143501551079,2.04058451907225e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,AC105402.3,-1.46984076787064,2.22760883926772e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,S1PR1-DT,-0.746687800152009,3.21297102341786e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MOK,-1.53001460682195,3.50833674038299e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290968,-1.45458531247278,4.0234302951393e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,HAPSTR1,-0.69340300696747,4.10614236292847e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291177,-1.08241445872833,4.49406540892461e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000288528,-1.07242628507189,4.72091700538475e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,BMAL1,-0.710866482540502,5.39860458062252e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GATD3B,-1.48408440707045,5.53563912333557e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PABIR1,-0.769783334402415,6.83869051176892e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,POLR1F,-0.582811597141397,7.16250392309447e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,HES4,-0.742255253112952,7.89160530886942e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RAB35-AS1,-1.45579787435393,8.58956868967417e-7
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,UQCC5,-0.720835624569438,1.00167046041622e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,KLHL18,-0.696351824041309,1.23876586301455e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PRXL2C,-0.820777265464871,1.27309981150462e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TOX-DT,-1.21856330195125,1.3616694419283e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ZNG1E,-1.69725525163586,1.39854634876241e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000228162,-2.70278902545743,1.41403119382892e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SPEN-AS1,-1.08411222855898,1.51528281460829e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SELENOM,-0.67718843654551,1.81868517447774e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ZNF232-AS1,-1.56301824971372,2.13358790287373e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000288833,-1.4934159842513,2.14667450991527e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,INTS15,-0.589614662167394,2.60503131803037e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GUSBP1,-0.652822169577732,3.47132699643206e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ABCB1,-0.634497728048319,3.55159833882502e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000276216,-2.38534023977597,3.6122514176647e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,FHIP1B,-0.909223892006711,3.6358842207058e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RBM38-AS1,-1.30597629278715,4.49263818965275e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290856,-0.739018864944666,6.77147658621019e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000287979,-8.11970882673667,7.07618682644978e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000283103,-1.17034525355141,7.2189761127692e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,WDR5B-DT,-0.918574185405146,8.22454390212214e-6
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CHD1-DT,-1.08130600370343,1.00357627464707e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SMPD1,-0.631404112869485,1.01674374975455e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,BPNT2,-0.595658427114824,1.10509777783571e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290039,-6.01915203920687,1.16097509285204e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TAMALIN,-1.08451618337382,1.17738209286918e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000283674,-1.10048851007212,1.5666643336794e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000278743,-1.2442966251631,1.62117980982766e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000288887,-1.67671201228735,1.96537856661505e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GBA1,-0.795200681964515,2.11064068017608e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,FXYD7,-0.617208479267063,2.143161625695e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000291147,-0.7573443423987,2.30969247825885e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000281383,-3.20055635250113,2.40228242088815e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ZNF8-DT,-0.965476617759248,2.77777135452987e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PCGF3-AS1,-0.916240173685946,4.67480691205223e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000251034,-1.28002568183179,4.74855628749218e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,NPEPPSP1,-1.98586906710022,5.39379232319494e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MVP-DT,-1.27714870155781,5.72007023524758e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SLC12A2,-0.614278895073498,5.78471883175604e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000279110,-2.40224424684637,5.94433842242702e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TDRD7,-1.05334652278826,6.05789947806152e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,USP34-DT,-0.728704771695654,6.1629780571462e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CD99P1,-0.748451543230546,6.76758274181965e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,BAIAP2L1,-1.64336422962867,7.22834438589833e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MRPL45P2,-0.616543995166301,7.33813655595849e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,NCOA5,-0.6228039000296,7.36906701868791e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SNED1-AS1,-1.66089535026265,9.71857295603137e-5
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ANKRD44-AS1,-0.933603965124384,1.0121534322926e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000254682,-2.01764786109474,1.2049472540271e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290122,-6.08886869007707,1.2263976126182e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC01281,-1.03851840699046,1.3868098739014e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,FAM83G,-0.886681571849553,1.6677649896491e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC00513,-0.744244576180149,2.0177521738369e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,NOPCHAP1,-0.584533218594579,2.0299536778421e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000273748,-1.37317036688255,2.0597960039184e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RFX1,-0.806827016148334,2.2481216954683e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SERTAD1,-0.591533412861182,2.6917830131263e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,H2BC12,-0.856045008422153,2.9487446057904e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290192,-2.53958962067846,3.3983732995279e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,H2BC18,-1.43787150674963,3.4922419665149e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,WDR47,-0.901066365178519,5.3118245145864e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MAPRE3,-0.848924887622845,5.6782589841361e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,UQCC6,-0.779998122509373,5.7286310695262e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290578,-1.45970042139458,6.7378552405757e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000249456,-0.922519173229015,7.4946568365064e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ANXA2R-AS1,-1.30663707825015,8.5907102303123e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000258560,-1.70163623961358,9.0970549778971e-4
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000267598,-0.992231067871494,0.00104897373464359
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TEDC1,-0.587061333881266,0.0011618125431904
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GP6-AS1,-1.35738098612966,0.00144119085782898
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ELAPOR1,-1.6203849495521,0.00156404422348521
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000287697,-1.07452374669798,0.00163795662476147
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290872,-1.07605589765085,0.00165939831124578
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290921,-0.854609017341096,0.00213855286213166
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290833,-0.786271309907469,0.00227542455874415
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289093,-2.18782914125071,0.00249277032205461
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000262049,-1.4052074172695,0.00266772370937951
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ILRUN-AS1,-0.939040092032811,0.00285596162261633
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC00649,-0.930978697437927,0.00313355717626407
