"participant","clone_id","clone_size"
"CP006","11192",1
"CP006","11193",1
"CP006","11195",1
"CP006","11196",1
"CP006","112",1
"CP006","11212",1
"CP006","11213",1
"CP006","11219",1
"CP006","11223",1
"CP006","11224",1
"CP006","11231",1
"CP006","11236",1
"CP006","11238",1
"CP006","11240",1
"CP006","11241",1
"CP006","11272",1
"CP006","11275",1
"CP006","11291",1
"CP006","11292",1
"CP006","11293",1
"CP006","113",1
"CP006","11303",1
"CP006","11330",1
"CP006","11331",1
"CP006","11336",1
"CP006","11338",1
"CP006","11340",1
"CP006","11348",1
"CP006","11352",1
"CP006","11353",1
"CP006","11354",1
"CP006","11379",1
"CP006","1148",1
"CP006","11498",1
"CP006","11538",1
"CP006","116",1
"CP006","11614",1
"CP006","11623",1
"CP006","11627",1
"CP006","11631",1
"CP006","11638",1
"CP006","11641",1
"CP006","11642",1
"CP006","11657",1
"CP006","11658",1
"CP006","11667",1
"CP006","11685",1
"CP006","11700",1
"CP006","11722",1
"CP006","11723",1
"CP006","11740",1
"CP006","11741",1
"CP006","11742",1
"CP006","11749",1
"CP006","11752",1
"CP006","11753",1
"CP006","11754",1
"CP006","11770",1
"CP006","11771",1
"CP006","11792",1
"CP006","11808",1
"CP006","11815",1
"CP006","11841",1
"CP006","11842",1
"CP006","11855",1
"CP006","11860",1
"CP006","11872",1
"CP006","11883",1
"CP006","11892",1
"CP006","11893",1
"CP006","11894",1
"CP006","11905",1
"CP006","11921",1
"CP006","11925",1
"CP006","11928",1
"CP006","11939",1
"CP006","11940",1
"CP006","11941",1
"CP006","11942",1
"CP006","11943",1
"CP006","11944",1
"CP006","11945",1
"CP006","11946",1
"CP006","11947",1
"CP006","11948",1
"CP006","11951",1
"CP006","11952",1
"CP006","11953",1
"CP006","11954",1
"CP006","11955",1
"CP006","11956",1
"CP006","11957",1
"CP006","11963",1
"CP006","11964",1
"CP006","11965",1
"CP006","11966",1
"CP006","11967",1
"CP006","11977",1
"CP006","11978",1
"CP006","11979",1
"CP006","11980",1
"CP006","11981",1
"CP006","11984",1
"CP006","11985",1
"CP006","11989",1
"CP006","11990",1
"CP006","11991",1
"CP006","11992",1
"CP006","11993",1
"CP006","12",1
"CP006","12003",1
"CP006","12004",1
"CP006","12006",1
"CP006","12011",1
"CP006","12012",1
"CP006","12021",1
"CP006","12022",1
"CP006","12023",1
"CP006","12024",1
"CP006","12025",1
"CP006","12028",1
"CP006","12033",1
"CP006","12034",1
"CP006","12035",1
"CP006","12036",1
"CP006","12045",1
"CP006","12046",1
"CP006","12050",1
"CP006","12051",1
"CP006","12065",1
"CP006","12076",1
"CP006","12081",1
"CP006","12086",1
"CP006","12092",1
"CP006","12093",1
"CP006","12095",1
"CP006","121",1
"CP006","1211",1
"CP006","12113",1
"CP006","12114",1
"CP006","12122",1
"CP006","12123",1
"CP006","12131",1
"CP006","12142",1
"CP006","12143",1
"CP006","12144",1
"CP006","12152",1
"CP006","12153",1
"CP006","1216",1
"CP006","12166",1
"CP006","12169",1
"CP006","12170",1
"CP006","12173",1
"CP006","12175",1
"CP006","12176",1
"CP006","12177",1
"CP006","12192",1
"CP006","122",1
"CP006","12206",1
"CP006","12283",1
"CP006","12337",1
"CP006","12382",1
"CP006","12383",1
"CP006","12402",1
"CP006","12420",1
"CP006","12424",1
"CP006","12455",1
"CP006","12456",1
"CP006","12459",1
"CP006","12462",1
"CP006","12463",1
"CP006","12465",1
"CP006","12466",1
"CP006","12473",1
"CP006","12476",1
"CP006","12479",1
"CP006","12482",1
"CP006","12488",1
"CP006","12489",1
"CP006","12490",1
"CP006","12491",1
"CP006","12492",1
"CP006","12493",1
"CP006","12495",1
"CP006","12498",1
"CP006","12499",1
"CP006","12500",1
"CP006","12501",1
"CP006","12502",1
"CP006","12503",1
"CP006","12504",1
"CP006","12510",1
"CP006","12511",1
"CP006","12515",1
"CP006","12517",1
"CP006","12518",1
"CP006","12519",1
"CP006","12521",1
"CP006","12522",1
"CP006","12523",1
"CP006","12526",1
"CP006","12528",1
"CP006","12529",1
"CP006","12530",1
"CP006","12534",1
"CP006","12535",1
"CP006","12536",1
"CP006","12543",1
"CP006","12544",1
"CP006","12549",1
"CP006","12551",1
"CP006","12552",1
"CP006","12556",1
"CP006","12565",1
"CP006","12569",1
"CP006","12577",1
"CP006","12580",1
"CP006","12581",1
"CP006","12592",1
"CP006","12593",1
"CP006","12599",1
"CP006","12610",1
"CP006","12611",1
"CP006","12612",1
"CP006","12617",1
"CP006","12680",1
"CP006","1276",1
"CP006","12761",1
"CP006","12791",1
"CP006","12794",1
"CP006","12796",1
"CP006","12806",1
"CP006","12831",1
"CP006","12832",1
"CP006","12840",1
"CP006","12841",1
"CP006","12846",1
"CP006","12852",1
"CP006","12853",1
"CP006","12857",1
"CP006","12862",1
"CP006","12863",1
"CP006","12867",1
"CP006","12868",1
"CP006","12869",1
"CP006","12872",1
"CP006","12882",1
"CP006","12884",1
"CP006","12885",1
"CP006","12886",1
"CP006","12887",1
"CP006","12889",1
"CP006","12890",1
"CP006","12898",1
"CP006","12914",1
"CP006","12915",1
"CP006","12918",1
"CP006","12919",1
"CP006","12923",1
"CP006","12936",1
"CP006","12944",1
"CP006","12948",1
"CP006","12950",1
"CP006","12951",1
"CP006","12958",1
"CP006","12959",1
"CP006","12961",1
"CP006","12962",1
"CP006","12963",1
"CP006","12964",1
"CP006","12965",1
"CP006","12966",1
"CP006","12970",1
"CP006","12972",1
"CP006","12973",1
"CP006","12980",1
"CP006","12981",1
"CP006","12984",1
"CP006","12985",1
"CP006","12986",1
"CP006","12987",1
"CP006","12988",1
"CP006","12989",1
"CP006","12990",1
"CP006","12991",1
"CP006","12992",1
"CP006","12993",1
"CP006","13",1
"CP006","13002",1
"CP006","13012",1
"CP006","13013",1
"CP006","13014",1
"CP006","13015",1
"CP006","13017",1
"CP006","13025",1
"CP006","13033",1
"CP006","13039",1
"CP006","13046",1
"CP006","13050",1
"CP006","13055",1
"CP006","13062",1
"CP006","13063",1
"CP006","13067",1
"CP006","13069",1
"CP006","13070",1
"CP006","13120",1
"CP006","13137",1
"CP006","13139",1
"CP006","13142",1
"CP006","13143",1
"CP006","13144",1
"CP006","13145",1
"CP006","13146",1
"CP006","13152",1
"CP006","13153",1
"CP006","13156",1
"CP006","13157",1
"CP006","13165",1
"CP006","13171",1
"CP006","13174",1
"CP006","13176",1
"CP006","13197",1
"CP006","13201",1
"CP006","13205",1
"CP006","13207",1
"CP006","13208",1
"CP006","13213",1
"CP006","13216",1
"CP006","13221",1
"CP006","13248",1
"CP006","1325",1
"CP006","13277",1
"CP006","13285",1
"CP006","13293",1
"CP006","13339",1
"CP006","13431",1
"CP006","13432",1
"CP006","13457",1
"CP006","1347",1
"CP006","13473",1
"CP006","13488",1
"CP006","13490",1
"CP006","13491",1
"CP006","13505",1
"CP006","13536",1
"CP006","13605",1
"CP006","13638",1
"CP006","13650",1
"CP006","1371",1
"CP006","13749",1
"CP006","13761",1
"CP006","13787",1
"CP006","13853",1
"CP006","13867",1
"CP006","13872",1
"CP006","13883",1
"CP006","13894",1
"CP006","1390",1
"CP006","13905",1
"CP006","1391",1
"CP006","13913",1
"CP006","13916",1
"CP006","13927",1
"CP006","13938",1
"CP006","13955",1
"CP006","1398",1
"CP006","1399",1
"CP006","13991",1
"CP006","1400",1
"CP006","1401",1
"CP006","14010",1
"CP006","14031",1
"CP006","14036",1
"CP006","14045",1
"CP006","14049",1
"CP006","14052",1
"CP006","14060",1
"CP006","14061",1
"CP006","14069",1
"CP006","14071",1
"CP006","14072",1
"CP006","14079",1
"CP006","14084",1
"CP006","14089",1
"CP006","14101",1
"CP006","14104",1
"CP006","14108",1
"CP006","14116",1
"CP006","14117",1
"CP006","14126",1
"CP006","14127",1
"CP006","14128",1
"CP006","14138",1
"CP006","14141",1
"CP006","14142",1
"CP006","14143",1
"CP006","14144",1
"CP006","14145",1
"CP006","14166",1
"CP006","14167",1
"CP006","14168",1
"CP006","14169",1
"CP006","1417",1
"CP006","14170",1
"CP006","14172",1
"CP006","14173",1
"CP006","14184",1
"CP006","14185",1
"CP006","14186",1
"CP006","14187",1
"CP006","14188",1
"CP006","14189",1
"CP006","14203",1
"CP006","14206",1
"CP006","14216",1
"CP006","14224",1
"CP006","14225",1
"CP006","14226",1
"CP006","14228",1
"CP006","14233",1
"CP006","14234",1
"CP006","14235",1
"CP006","14243",1
"CP006","14244",1
"CP006","14250",2
"CP006","14259",1
"CP006","14265",1
"CP006","14269",1
"CP006","14270",1
"CP006","14272",1
"CP006","1428",1
"CP006","14284",1
"CP006","14285",1
"CP006","14293",1
"CP006","14297",1
"CP006","14298",1
"CP006","14304",1
"CP006","14313",1
"CP006","14318",1
"CP006","14331",1
"CP006","14332",1
"CP006","14337",1
"CP006","14343",1
"CP006","14359",1
"CP006","14367",1
"CP006","14368",1
"CP006","14381",1
"CP006","14383",1
"CP006","14384",1
"CP006","14391",1
"CP006","14397",1
"CP006","14398",1
"CP006","14399",1
"CP006","144",1
"CP006","1440",1
"CP006","14400",1
"CP006","14401",1
"CP006","14403",1
"CP006","14405",1
"CP006","14406",1
"CP006","14410",1
"CP006","14411",1
"CP006","1442",1
"CP006","14426",1
"CP006","14431",1
"CP006","14433",1
"CP006","14437",1
"CP006","14439",1
"CP006","14441",1
"CP006","14467",1
"CP006","14472",1
"CP006","1448",1
"CP006","145",1
"CP006","14539",1
"CP006","14555",1
"CP006","1459",1
"CP006","14605",1
"CP006","14616",1
"CP006","14629",1
"CP006","14680",1
"CP006","1469",1
"CP006","14699",1
"CP006","14705",1
"CP006","14716",1
"CP006","14717",1
"CP006","14727",1
"CP006","14728",1
"CP006","14729",1
"CP006","14730",1
"CP006","14770",1
"CP006","14807",1
"CP006","14808",1
"CP006","14816",1
"CP006","14851",1
"CP006","14868",1
"CP006","14869",1
"CP006","14877",1
"CP006","14883",1
"CP006","14902",1
"CP006","14903",1
"CP006","14927",1
"CP006","14962",1
"CP006","14971",1
"CP006","14984",1
"CP006","15005",1
"CP006","1501",1
"CP006","15016",1
"CP006","15086",1
"CP006","15233",1
"CP006","15239",1
"CP006","15259",1
"CP006","15297",1
"CP006","1530",1
"CP006","1531",1
"CP006","15323",1
"CP006","15362",1
"CP006","15376",1
"CP006","15385",1
"CP006","1539",1
"CP006","15397",1
"CP006","15420",1
"CP006","15436",1
"CP006","15444",1
"CP006","15445",1
"CP006","15456",1
"CP006","15484",1
"CP006","15501",1
"CP006","15520",1
"CP006","15521",1
"CP006","15536",1
"CP006","15540",1
"CP006","15541",1
"CP006","15555",1
"CP006","1556",1
"CP006","15579",1
"CP006","1559",1
"CP006","15596",1
"CP006","15597",1
"CP006","15598",1
"CP006","15619",1
"CP006","1563",1
"CP006","15644",1
"CP006","15645",1
"CP006","15675",1
"CP006","1570",1
"CP006","15723",1
"CP006","15724",1
"CP006","15725",1
"CP006","15726",1
"CP006","15728",1
"CP006","15769",1
"CP006","15770",1
"CP006","15771",1
"CP006","15773",1
"CP006","1581",1
"CP006","15817",1
"CP006","15827",1
"CP006","15851",1
"CP006","15852",1
"CP006","1587",1
"CP006","15872",1
"CP006","15878",1
"CP006","15879",1
"CP006","15901",1
"CP006","15907",1
"CP006","15908",1
"CP006","15909",1
"CP006","15916",1
"CP006","1592",1
"CP006","15930",1
"CP006","15931",1
"CP006","15938",1
"CP006","15941",1
"CP006","15942",1
"CP006","15948",1
"CP006","15950",1
"CP006","15962",1
"CP006","15963",1
"CP006","15968",1
"CP006","15969",1
"CP006","15976",1
"CP006","15977",1
"CP006","15978",1
"CP006","15979",1
"CP006","15988",1
"CP006","15989",1
"CP006","15990",1
"CP006","15991",1
"CP006","15992",1
"CP006","16003",1
"CP006","16004",1
"CP006","16005",1
"CP006","16006",1
"CP006","16007",1
"CP006","16008",1
"CP006","16009",1
"CP006","16010",1
"CP006","16011",1
"CP006","16012",1
"CP006","16013",1
"CP006","16028",1
"CP006","16029",1
"CP006","16030",1
"CP006","16031",1
"CP006","16032",1
"CP006","16033",1
"CP006","16047",1
"CP006","16048",1
"CP006","16050",1
"CP006","16051",1
"CP006","16052",1
"CP006","16053",1
"CP006","16054",1
"CP006","16055",1
"CP006","16056",1
"CP006","16057",1
"CP006","16058",1
"CP006","16059",1
"CP006","16061",1
"CP006","16062",1
"CP006","16081",1
"CP006","16083",1
"CP006","16084",1
"CP006","16085",1
"CP006","16086",1
"CP006","16087",1
"CP006","16088",1
"CP006","16089",1
"CP006","16105",1
"CP006","16117",1
"CP006","16118",1
"CP006","16119",1
"CP006","16120",1
"CP006","16121",1
"CP006","16122",1
"CP006","16123",1
"CP006","16124",1
"CP006","16125",1
"CP006","16126",1
"CP006","16128",1
"CP006","16129",1
"CP006","16146",1
"CP006","16147",1
"CP006","16148",1
"CP006","16150",1
"CP006","16151",1
"CP006","16152",1
"CP006","16153",1
"CP006","16186",1
"CP006","16187",1
"CP006","16188",1
"CP006","16189",1
"CP006","16190",1
"CP006","16191",1
"CP006","16192",1
"CP006","16194",1
"CP006","16195",1
"CP006","16196",1
"CP006","16228",1
"CP006","16229",1
"CP006","16230",1
"CP006","16231",1
"CP006","16232",1
"CP006","16233",1
"CP006","16234",1
"CP006","16235",1
"CP006","16236",1
"CP006","16262",1
"CP006","16263",1
"CP006","16264",1
"CP006","16280",1
"CP006","16293",1
"CP006","163",1
"CP006","16301",1
"CP006","16313",1
"CP006","16324",1
"CP006","16330",1
"CP006","16331",1
"CP006","16332",1
"CP006","16337",1
"CP006","16344",1
"CP006","16345",1
"CP006","16350",1
"CP006","16351",1
"CP006","16366",1
"CP006","16367",1
"CP006","16371",1
"CP006","16375",1
"CP006","16381",1
"CP006","16383",1
"CP006","16384",1
"CP006","16392",1
"CP006","16394",1
"CP006","16395",1
"CP006","16405",1
"CP006","16406",1
"CP006","16407",1
"CP006","16408",1
"CP006","16409",1
"CP006","16410",1
"CP006","16413",1
"CP006","16414",1
"CP006","16416",1
"CP006","16417",1
"CP006","16418",1
"CP006","16419",1
"CP006","16428",1
"CP006","16429",1
"CP006","16430",1
"CP006","16431",1
"CP006","16432",1
"CP006","16442",1
"CP006","16445",1
"CP006","16446",1
"CP006","16447",1
"CP006","16451",1
"CP006","16452",1
"CP006","16453",1
"CP006","16454",1
"CP006","16463",1
"CP006","16465",1
"CP006","16466",1
"CP006","16469",1
"CP006","16472",1
"CP006","16483",1
"CP006","16525",1
"CP006","16528",1
"CP006","16535",1
"CP006","16539",1
"CP006","16546",1
"CP006","16547",1
"CP006","16565",1
"CP006","16572",1
"CP006","16575",1
"CP006","16577",1
"CP006","16578",1
"CP006","16636",1
"CP006","16660",1
"CP006","16691",1
"CP006","16725",1
"CP006","16967",1
"CP006","16968",1
"CP006","1703",1
"CP006","17049",1
"CP006","17050",1
"CP006","17055",1
"CP006","17058",1
"CP006","1708",1
"CP006","17100",1
"CP006","1714",1
"CP006","17151",1
"CP006","1719",1
"CP006","17233",1
"CP006","17234",1
"CP006","17241",1
"CP006","17294",1
"CP006","17300",1
"CP006","17301",1
"CP006","17305",1
"CP006","17309",1
"CP006","17319",1
"CP006","17329",1
"CP006","17337",1
"CP006","17376",1
"CP006","17381",1
"CP006","17464",1
"CP006","17540",1
"CP006","17580",1
"CP006","17633",1
"CP006","17634",1
"CP006","17649",1
"CP006","17752",1
"CP006","17753",1
"CP006","178",1
"CP006","1780",1
"CP006","1803",1
"CP006","1808",1
"CP006","1809",1
"CP006","1814",1
"CP006","1825",1
"CP006","184",1
"CP006","1863",1
"CP006","1897",1
"CP006","1898",1
"CP006","1899",1
"CP006","1935",1
"CP006","195",1
"CP006","1958",1
"CP006","1963",1
"CP006","1965",1
"CP006","1966",1
"CP006","1967",1
"CP006","1968",1
"CP006","1969",1
"CP006","1973",1
"CP006","1974",1
"CP006","1975",1
"CP006","1976",1
"CP006","1980",1
"CP006","199",1
"CP006","1991",1
"CP006","1993",1
"CP006","1994",1
"CP006","20",1
"CP006","200",1
"CP006","2002",1
"CP006","2013",1
"CP006","2015",1
"CP006","2023",1
"CP006","2042",1
"CP006","2043",1
"CP006","2044",1
"CP006","205",1
"CP006","2054",1
"CP006","206",1
"CP006","2061",1
"CP006","2067",1
"CP006","2068",1
"CP006","207",1
"CP006","2074",1
"CP006","2078",1
"CP006","2091",1
"CP006","21",1
"CP006","2102",1
"CP006","2113",1
"CP006","2114",1
"CP006","2117",1
"CP006","2125",1
"CP006","2135",1
"CP006","2137",1
"CP006","220",1
"CP006","221",1
"CP006","229",1
"CP006","230",1
"CP006","2337",1
"CP006","2369",1
"CP006","238",1
"CP006","239",1
"CP006","240",1
"CP006","241",1
"CP006","2425",1
"CP006","245",1
"CP006","246",1
"CP006","247",1
"CP006","249",1
"CP006","250",1
"CP006","263",1
"CP006","271",1
"CP006","272",1
"CP006","273",1
"CP006","2749",1
"CP006","2757",1
"CP006","2806",1
"CP006","2835",1
"CP006","2837",1
"CP006","284",1
"CP006","2843",1
"CP006","285",1
"CP006","2852",1
"CP006","2853",1
"CP006","2854",1
"CP006","2865",1
"CP006","2866",1
"CP006","2873",1
"CP006","2874",1
"CP006","2875",1
"CP006","2890",1
"CP006","2893",1
"CP006","293",1
"CP006","294",1
"CP006","2965",1
"CP006","2994",1
"CP006","3027",1
"CP006","3049",1
"CP006","3072",1
"CP006","3077",1
"CP006","3083",1
"CP006","3098",1
"CP006","3103",1
"CP006","3106",1
"CP006","3110",1
"CP006","3119",1
"CP006","3147",1
"CP006","3217",1
"CP006","3237",1
"CP006","3308",1
"CP006","34",1
"CP006","341",1
"CP006","3411",1
"CP006","3412",1
"CP006","3425",1
"CP006","3457",1
"CP006","3473",1
"CP006","35",1
"CP006","3535",1
"CP006","3540",1
"CP006","3541",1
"CP006","3556",1
"CP006","3557",1
"CP006","3596",1
"CP006","360",1
"CP006","3603",1
"CP006","3614",1
"CP006","3617",1
"CP006","3625",1
"CP006","3636",1
"CP006","3640",1
"CP006","3641",1
"CP006","366",1
"CP006","3664",1
"CP006","367",1
"CP006","3687",1
"CP006","370",1
"CP006","3704",1
"CP006","3705",1
"CP006","3729",1
"CP006","3730",1
"CP006","3732",1
"CP006","3733",1
"CP006","3739",1
"CP006","3740",1
"CP006","3741",1
"CP006","3745",1
"CP006","3746",1
"CP006","3748",1
"CP006","3749",1
"CP006","3752",1
"CP006","3759",1
"CP006","3760",1
"CP006","3761",1
"CP006","3762",1
"CP006","3766",1
"CP006","377",1
"CP006","3771",1
"CP006","3778",1
"CP006","3785",1
"CP006","3786",1
"CP006","3793",1
"CP006","3794",1
"CP006","3795",1
"CP006","380",1
"CP006","3804",1
"CP006","3818",1
"CP006","3819",1
"CP006","3820",1
"CP006","3826",1
"CP006","3830",1
"CP006","3840",1
"CP006","3848",1
"CP006","3867",1
"CP006","3868",1
"CP006","3870",1
"CP006","3871",1
"CP006","388",1
"CP006","3887",1
"CP006","3892",1
"CP006","3893",1
"CP006","3894",1
"CP006","3896",1
"CP006","3897",1
"CP006","3904",1
"CP006","3907",1
"CP006","3934",1
"CP006","3948",1
"CP006","3960",1
"CP006","3961",1
"CP006","3962",1
"CP006","3995",1
"CP006","400",1
"CP006","401",1
"CP006","4014",1
"CP006","402",1
"CP006","405",1
"CP006","4142",1
"CP006","4200",1
"CP006","4242",1
"CP006","4243",1
"CP006","4281",1
"CP006","4301",1
"CP006","433",1
"CP006","4393",1
"CP006","440",1
"CP006","441",1
"CP006","444",1
"CP006","4444",1
"CP006","4516",1
"CP006","4565",1
"CP006","4576",1
"CP006","4577",1
"CP006","4578",1
"CP006","4586",1
"CP006","4593",1
"CP006","4594",1
"CP006","4606",1
"CP006","4607",1
"CP006","4608",1
"CP006","4609",1
"CP006","4610",1
"CP006","4620",1
"CP006","4621",1
"CP006","4622",1
"CP006","4623",1
"CP006","4624",1
"CP006","4626",1
"CP006","4627",1
"CP006","4628",1
"CP006","464",1
"CP006","4645",1
"CP006","4646",1
"CP006","4648",1
"CP006","4649",1
"CP006","465",1
"CP006","4650",1
"CP006","4651",1
"CP006","4652",1
"CP006","4663",1
"CP006","4664",1
"CP006","4672",2
"CP006","4673",1
"CP006","4685",1
"CP006","4686",1
"CP006","4687",1
"CP006","4688",1
"CP006","4689",1
"CP006","4690",1
"CP006","4691",1
"CP006","4698",1
"CP006","4699",1
"CP006","4700",1
"CP006","4701",1
"CP006","4711",1
"CP006","4712",1
"CP006","4713",1
"CP006","4714",1
"CP006","4715",1
"CP006","4716",1
"CP006","4760",1
"CP006","4761",1
"CP006","4762",1
"CP006","4776",1
"CP006","4777",1
"CP006","4778",1
"CP006","4779",1
"CP006","4782",1
"CP006","4799",1
"CP006","4809",1
"CP006","4831",1
"CP006","4832",1
"CP006","4833",1
"CP006","4840",1
"CP006","4891",1
"CP006","4894",1
"CP006","4895",1
"CP006","4896",1
"CP006","4897",1
"CP006","4898",1
"CP006","4899",1
"CP006","4901",1
"CP006","4902",1
"CP006","4904",1
"CP006","4914",1
"CP006","4931",1
"CP006","4953",1
"CP006","4954",1
"CP006","4955",1
"CP006","4956",1
"CP006","4960",1
"CP006","4961",1
"CP006","4962",1
"CP006","4963",1
"CP006","4964",1
"CP006","4965",1
"CP006","4966",1
"CP006","4977",1
"CP006","4978",1
"CP006","4979",1
"CP006","4981",1
"CP006","4982",1
"CP006","4983",1
"CP006","5012",1
"CP006","5013",1
"CP006","5032",1
"CP006","5050",1
"CP006","5072",1
"CP006","5073",1
"CP006","5074",1
"CP006","5099",1
"CP006","51",1
"CP006","5100",1
"CP006","5101",1
"CP006","5121",1
"CP006","5126",1
"CP006","5159",1
"CP006","5173",1
"CP006","5174",1
"CP006","5184",1
"CP006","5185",1
"CP006","5186",1
"CP006","5187",1
"CP006","5191",1
"CP006","5209",1
"CP006","5222",1
"CP006","5223",1
"CP006","5232",1
"CP006","5233",1
"CP006","5243",1
"CP006","5254",1
"CP006","5255",1
"CP006","5256",1
"CP006","5275",1
"CP006","5276",1
"CP006","5289",1
"CP006","5309",1
"CP006","5310",1
"CP006","5325",1
"CP006","5338",1
"CP006","5346",1
"CP006","5367",1
"CP006","5371",1
"CP006","5418",1
"CP006","5477",1
"CP006","551",1
"CP006","5546",1
"CP006","5570",1
"CP006","558",1
"CP006","5594",1
"CP006","5603",1
"CP006","5647",1
"CP006","566",1
"CP006","567",1
"CP006","57",1
"CP006","5733",1
"CP006","5734",1
"CP006","5736",1
"CP006","5747",1
"CP006","5830",1
"CP006","5831",1
"CP006","584",1
"CP006","5852",1
"CP006","5858",1
"CP006","5859",1
"CP006","5863",1
"CP006","5867",1
"CP006","5877",1
"CP006","5878",1
"CP006","5893",1
"CP006","5894",1
"CP006","5895",1
"CP006","5896",1
"CP006","5908",1
"CP006","5909",1
"CP006","5910",1
"CP006","5924",1
"CP006","5926",1
"CP006","5934",1
"CP006","5935",1
"CP006","5937",1
"CP006","5949",1
"CP006","5952",1
"CP006","5971",1
"CP006","5980",1
"CP006","5991",1
"CP006","5994",1
"CP006","5995",1
"CP006","6003",1
"CP006","6005",1
"CP006","6026",1
"CP006","6033",1
"CP006","6034",1
"CP006","6039",1
"CP006","6040",1
