"","CP002-entry","CP006-entry","CP013-entry","CP018-entry","CP022-entry"
"MADD",0.0358554023334696,0.113510447429536,0.0823586937350789,0.117377240488874,0.0271532529597046
"MYBPC3",0,0,0,0,0
"SPI1",0,0,0.0388176154338839,0,0
"AC090559.1",0,0,0,0,0.0387437719386609
"SLC39A13",0.197233097421686,0.264160341215568,0.199952609000827,0.291334124696471,0.0856659765514496
"PSMC3",0.920889824999177,0.361986612802785,0.393015057570038,0.386495588941781,0.430446167814232
"CELF1",0.578694377764023,0.548928595136537,0.768043706873066,0.583383899243706,0.527037269073528
"NDUFS3",0.572444947525074,0.31036799516753,0.408733400746251,0.548856686879283,0.448337017566594
"PTPMT1",0.659462840982909,0.383314741804207,0.222600604194619,0.317952437818223,0.2251907866025
"KBTBD4",0.450525441901566,0.177941641639685,0.0635123780346687,0.311439991086634,0.183079027880277
"C1QTNF4",0,0,0,0,0
"MTCH2",0.547160488841555,0.689415365234448,0.27916699478656,0.407658503694711,0.424502487472493
"AGBL2",0.0277798612673728,0,0,0.0317528466730312,0.0510978370285586
"FNBP4",2.16838702191889,2.06073415345057,0.877377816039358,1.6476612645006,1.4367355261139
"NUP160",0.429287895763703,0.104123447864335,0.272006010151905,0.266991694227416,0.0728173013908105
"PTPRJ",0.265156929868974,0.0980702648973852,0.326581513855423,0.240209587524015,0.33253783094134
"TNKS1BP1",0.0441331585660254,0,0,0.0523576385557708,0.110102197368382
"AP000781.1",0,0,0,0,0
"SSRP1",0.274654463272893,0.546065209254209,0.17964383977991,0.60553990021779,0.32536570864031
"SLC43A3",0.206091226335095,1.01292791961424,0.0579541973561352,0.128173886219822,0.0550478916657492
"RTN4RL2",0,0,0,0,0
"SLC43A1",0,0.0454477619448105,0,0.0220142189358102,0.0432529693163436
"TIMM10",0.364712044107026,0.407085658067303,0.264364951711199,0.642683730763545,0.477280833222046
"UBE2L6",1.43680756739034,1.18499228810094,3.54002784852886,1.1230286693733,1.23305946738744
"SERPING1",0,0,0,0,0
"YPEL4",0.183787895229846,0.42301827365784,0.0383685684687104,0.107675027833569,0.104941318657579
"CLP1",0.18271752529489,0.0913352968457082,0.0278666414009118,0.0637072576683259,0.205903058519693
"ZDHHC5",0.0663966929364466,0.220380116996695,0.0935664129717716,0.135339730765664,0.124112921945102
"MED19",0.2760332096301,0.272360609187279,0.101574353468626,0.166761504498285,0.205273630836079
"TMX2",0.475473161090021,0.345073369220344,0.305099612001401,0.27865425552925,0.310381447492232
"SELENOH",2.29979188508724,2.66278097667016,2.0874843549333,2.16564491487123,2.58435350310672
"CTNND1",0.140678413542566,0,0.0923792667999814,0.0210804177360125,0
"LPXN",1.24178727204065,1.53100748815292,1.54314444317894,1.06823918124338,1.55825462501482
"ZFP91",0.509899905001556,0.472997036769059,0.452648270780254,0.395033579738824,0.222693075889402
"AP001350.1",0,0,0.0359387747034153,0.010251710241561,0
"AP001636.3",0,0.0221129351825644,0.0305534762217571,0,0.095934764360235
"FAM111B",0,0.0142459883296864,0,0,0
"FAM111A-DT",0.0445303385196334,0.156088833956565,0.0239265359639762,0.0574739977898645,0.0472299626883295
"FAM111A",0.253995644568856,0.286715001162463,0.0717310364164329,0.252374087750001,0.263799169711149
"DTX4",0,0.0174874090654729,0,0,0
"MPEG1",0,0,0,0,0
"AP000442.1",0,0.0219977474306631,0.103601900483837,0.12552595924506,0.0661975467189186
"OSBP",0.278009335691678,0.561977773117225,0.30623072211072,0.367363882728088,0.069149120077447
"PATL1",0.396040651395452,0.812728848200566,0.290395399864164,0.311840251356509,0.289290430711967
"STX3",0.0384539955624089,0.103653206445042,0,0.0446026776440186,0
"MRPL16",0.884260907827173,0.527569910788215,0.538707729182683,0.697757299964019,0.439818316428424
"MS4A6A",0,0,0,0,0
"MS4A4A",0,0,0,0.0139094633033584,0
"MS4A4E",0,0,0,0,0
"MS4A7",0,0,0,0,0.15152336425017
"MS4A14",0,0,0,0,0
"MS4A1",0,0.0177194375141756,0.0353096123357662,0,0.095934764360235
"CCDC86",0.223346437284025,0.0475051937477936,0.0388176154338839,0.0789628585428419,0
"PRPF19",0.579285788897798,0.313819438553965,0.10755106947843,0.411634727646241,0.294776185886236
"AP003721.4",0,0.0375632968879912,0,0,0
"TMEM109",0.386736436903341,0.563597964323027,0.297995825395879,0.492456740799189,0.820885073868667
"SLC15A3",0,0.0991219830330354,0,0.0421638286245366,0
"CD6",1.32364981627451,3.486028379783,1.12474799100831,1.83335616572746,1.5742796602786
"CD5",1.8314606282615,2.66808948618717,0.836476879137154,1.80175223466359,1.37370508231941
"VPS37C",0,0.0276450813871196,0,0.021486266020043,0
"VWCE",0,0,0,0,0
"DDB1",0.396775049569433,0.332835812376013,0.505970778920322,0.338115579545851,0.371232197135874
"TKFC",0.0593818287473339,0.0591217595940354,0,0.0991783454851201,0
"CYB561A3",0.221938039457146,0.137503177463009,0.134290665221091,0.135023795572177,0.0938552939078529
"TMEM138",0.334521883552022,0.0918162735413235,0.148321890716375,0.213290711974085,0.404006059393103
"TMEM216",0.273638990833615,0.0775517591194207,0.0908209539604092,0.114886010719058,0.0912336353914269
"CPSF7",0.49257180444111,0.578808453321358,0.167900606194939,0.530445607380601,0.244498653366221
"SDHAF2",0.705169259350643,0.689037361223564,0.633710752697346,0.701183092318197,0.212017578772174
"PPP1R32",0,0,0,0,0
"DAGLA",0,0,0,0,0
"MYRF",0,0,0,0,0
"TMEM258",2.79362197778527,3.61354101457019,2.11656892404279,3.90044210995223,2.63715610897198
"FEN1",0.0510230113781315,0.0701492635377909,0.0290829562243343,0.145615991824643,0.050144667365349
"FADS2",0.0795387451532703,0,0,0,0
"FADS1",0.0201922708025822,0.0378329297820823,0,0.00927513003732312,0
"FADS3",0.0551207143644582,0,0.0980320074504326,0.0209098113830911,0.0479673821801175
"RAB3IL1",0,0,0,0,0
"BEST1",0.118624078203813,0.095367736496102,0.0314020053320605,0.0845042671999486,0.0847741151408998
"FTH1",14.0465016723462,22.0179284787748,14.6377843608264,16.4440831868066,12.4195831610742
"INCENP",0.065520012283794,0.0935332684748141,0.0249005224129602,0.0359189688314468,0.0550478916657492
"ASRGL1",0,0,0.031966958951228,0,0
"AHNAK",0.340986124415895,0.84337130357546,0.125427570909741,0.232671449018541,0.456720974152742
"EEF1G",11.6621121101475,10.8564725123959,17.9938664685914,15.690309902417,11.9426229870858
"TUT1",0.190345557273948,0.328658617580258,0.125899512040675,0.127058606978862,0.164039699397205
"MTA2",0.445731550846709,0.432394799376709,0.0632967478130974,0.333452736855099,0.28396797904614
"EML3",0.286398498389229,0.152085367335231,0.273059456131409,0.317150457616852,0.206298988924227
"ROM1",0,0,0.0305534762217571,0.0121092496503454,0.084555870291295
"B3GAT3",0.682155271167009,0.426828358613596,0.210901570913178,0.42774837395909,0.422857200654435
"GANAB",0.314815143095825,0.186389696659497,0.180460937188826,0.304438690185311,0.519579082019232
"INTS5",0.281326784948425,0.243340076052454,0.125265920231164,0.139929022013999,0.231877128451011
"C11orf98",0.954006270414481,0.256735533398714,0.410561704421831,0.532398137286065,0.556109316432239
"LBHD1",0,0,0,0.0248342936904489,0.114291352668741
"CSKMT",0.19518545002091,0.126528180631676,0.149725339716061,0.125672793315486,0.264520816286332
"UQCC3",0.34704062836419,0.288127800764911,0.0931379698058644,0.191170548444826,0.354133990469323
"UBXN1",3.84184122490002,3.83328031125181,3.82624613190647,4.237828501538,3.09631205256127
"BSCL2",0.613835985456398,0.245533887143452,0.429437073624312,0.3655637044732,0.437281275171611
"HNRNPUL2",0.80019848749879,0.923280384166244,0.790433554896041,0.780364635790489,0.434165597511426
"TTC9C",0.414306517472308,0.40841124633265,0.180449504001604,0.158951879549764,0.389484333994063
"ZBTB3",0.0444651948687165,0,0.022160910370198,0.00980518086146358,0.0727844415977641
"POLR2G",0.846838449441162,0.639488899988287,0.525682615568039,0.712060981176344,0.736638166972228
"AP001160.2",0,0,0,0,0
"TAF6L",0.171607201767357,0.0198135937103728,0.291010011876829,0.101736883719215,0.249109108069333
"TMEM223",0.489808016932626,0.520788893874641,0.261160059118909,0.295036238952114,0.72724535712795
"TMEM179B",0.953051938135556,1.09685405555763,0.950728565802431,0.883416042906139,0.919777233815616
"NXF1",0.299021226582647,0.286410373470207,0.117338734246945,0.238434815349647,0.427545786837724
"STX5",0.548546558742154,0.669241151022629,0.42242857271208,0.56160014120404,0.152392746889434
"AP001160.1",0,0,0,0.023200773812227,0.0727844415977641
"WDR74",0.649371417428573,0.680176259451613,0.632342521838351,0.568013306397062,0.424617316732817
"SNHG1",1.39019151867075,3.99705062718358,1.62921624125723,2.42930717604073,1.88047375998801
"SLC3A2",1.50873733114272,2.11719357218926,0.385171599844695,1.17881879434036,0.693004977691046
"PLAAT4",2.14450838785264,1.52886926312497,3.51170953102713,1.17976901412754,2.44147690497231
"PLAAT2",0,0,0,0,0
"PLAAT3",0.089100711186082,0,0,0,0.0879925382327579
"ATL3",0.475208854564962,0.232698703873261,0.0239265359639762,0.0918213844190343,0.15907022145994
"RTN3",0.597290177724155,0.593412603248302,0.321081600779005,0.624564925457759,0.653213835844851
"C11orf95",0,0.0177194375141756,0,0,0
"SPINDOC",0.347519322774205,0.0951807216847205,0.0290829562243343,0.111235276008208,0
"MARK2",0.358232204032212,0.336188652814236,0.34798531876217,0.344285364528275,0.380363399754207
"RCOR2",0,0.0467717371732978,0.0301705541425679,0,0.0592434610029918
"NAA40",0.045240475748843,0.162360572422282,0,0.0749235668595786,0
"COX8A",2.885984647746,1.84828401795062,1.43942147706425,2.220680416751,1.52132997756274
"OTUB1",1.53860659769774,0.850406518952613,0.833502647572088,1.30680303494548,1.1425908113377
"MACROD1",0.216382588945558,0.0922232256202017,0.188358847372987,0.143186807694231,0.298338062702047
"STIP1",0.961267520492275,0.338795438832778,0.419245111294985,0.380129982405029,0.457528485440401
"FERMT3",1.01183214535322,0.544013551263577,0.467704179233671,0.51479792068923,0.491777550504735
"TRPT1",0.962402281987635,1.44957008763274,0.522698468781571,0.833761339678772,0.760851239787913
"NUDT22",0.726028858900485,0.736991891270619,0.331981686270176,0.605473623823011,0.425262829699432
"AP001453.1",0,0.0442921067954425,0.0382505718460491,0,0
"DNAJC4",1.4014036319405,1.08897078435453,1.26558726646343,0.896119586398915,1.14950706655158
"VEGFB",2.33368454546764,4.59583337613019,1.46118366836306,3.86960808674578,1.13130343054274
"FKBP2",0.753887434440335,0.0625055668584552,0.93306237681951,0.946567742098308,0.636883386505912
"AP001453.3",0,0.0604813167371998,0,0.0132742716738989,0
"PPP1R14B",1.54592125899499,0.879459053844793,0.450834692800422,0.922590239114024,0.497583597031261
"PPP1R14B-AS1",0,0.0607214072026326,0,0,0
"AP001453.2",0.0384539955624089,0,0,0,0
"PLCB3",0,0.0654877733042475,0.0328970093328815,0.0736709132058026,0.0728173013908105
"BAD",0.643186095411136,0.201528841078386,0.217457121791871,0.547976076282924,0.343291607016846
"GPR137",0.283754209014854,0.202026934955937,0.417297242928825,0.253725935498815,0.237045957781665
"ESRRA",0.126307813587308,0.092237917872351,0.034799191266795,0.0705872104257487,0.256402050666992
"TRMT112",2.35064916255465,1.92249052337171,1.3863400404806,2.36631163314797,2.40959025765928
"PRDX5",1.97277970910703,1.39525011232414,0.995810270417834,1.33922713020143,0.843072794268409
"AP003774.2",0,0,0,0.015585694825861,0
"CCDC88B",0.156105961472324,0.262358116799266,0.0741442337825585,0.214021199875868,0.496291123386653
"RPS6KA4",0.24348988668798,0.135338397473017,0.0784082312445711,0.104799345476356,0.0730150849165438
"RASGRP2",1.44415880317046,0.98873606324509,0.595028923388356,1.46460470883447,1.17084443062186
"PYGM",0,0,0.0353096123357662,0.0344147746315741,0
"SF1",3.20127254948998,2.8654031450775,1.88249291049819,2.7119217530929,2.32148156930429
"AP001462.1",0,0,0,0.00997006985030937,0.056792367105861
"MAP4K2",0.502451599362595,1.16958941249576,0.53466636308464,0.767075427981062,0.65351524201666
"MEN1",0.31339586232599,0.235206955549308,0.115722098865715,0.180402383881748,0.110430551858915
"CDC42BPG",0.0886709553852088,0,0,0,0
"EHD1",0.827859064433332,0.526774132298935,0.326348561691761,0.622212126273135,0.449923224080215
"ATG2A",0.1056030533739,0.0878729352776993,0.14959524764696,0.0599443787046428,0.0555885998899346
"PPP2R5B",0.181917610217507,0.354288685025505,0.052333005379833,0.15125019542441,0.273647884174523
"BATF2",0,0,0,0,0
"ARL2",0.469612641318783,0.242625377149032,0.100733088129172,0.267662108380998,0.322520319027963
"SNX15",0.209745945261838,0.072884469487011,0.115704388394835,0.133672320605338,0.0271532529597046
"SAC3D1",0.0901973531984293,0.0188593844296922,0,0.128394634860903,0.0938552939078529
"NAALADL1",0.041735181923658,0.0201769111570248,0,0,0
"CDCA5",0,0.0284919766593727,0,0,0
"ZFPL1",0.42024742234607,0.298125440729065,0.386840422466888,0.280919528735129,0.181930500344973
"TMEM262",0.0322372662798195,0.0168663644214162,0,0.0103922664909681,0
"VPS51",0.625133767890612,0.738984350058952,0.745961710044774,0.725260917593254,0.369417372544314
"TM7SF2",0.260866207869697,0.103756577662486,0.103862130269023,0.164542958074886,0.257299642851671
"ZNHIT2",0.123957530248483,0.140363170671415,0.107015714712341,0.162774188702891,0.0915534616163806
"FAU",32.760655492835,32.4209030198593,37.4089691917226,37.8144394158817,37.3861851468276
"SYVN1",0.369009831254688,0.367275043962887,0.337208524967821,0.247849253030208,0.170494806567095
"MRPL49",0.500587407546726,0.392269666561138,0.100202748435108,0.259809629213018,0.287848468359166
"AP003068.2",0,0.0226909671797851,0,0.0198439189142786,0
"CAPN1",0.48133342034175,0.298114620436428,0.179555606519362,0.351853619172233,0.224061696646322
"POLA2",0,0.150344514706981,0.106719718853061,0.0473237920564296,0
"CDC42EP2",0,0,0.0353096123357662,0,0
"DPF2",0.477491184935611,0.581673606412423,0.308769180313644,0.386912241617972,0.340497770357599
"TIGD3",0.035005915999804,0,0,0,0
"SLC25A45",0,0.0569339837975449,0.12385824072377,0.079659822922911,0.0863967139626964
"FRMD8",0.17240591725203,0.187798193149908,0.193839731434134,0.144145453780666,0.0915534616163806
"NEAT1",0.61032897315228,1.39916433374941,1.52518168422392,0.952124636688854,1.85916218157122
"MALAT1",181.454617139124,207.509060245123,133.403041953151,151.712110424297,136.53288972333
"SCYL1",0.30726430621157,0.353684415310088,0.372227181991742,0.436407043761597,0.363949178709325
"LTBP3",0.489721697415567,0.77404765881266,0.320413152213798,0.422488929408719,0.331714895683408
"SSSCA1-AS1",0.112020252859979,0.155794771057418,0,0.0087826693342561,0
"ZNRD2",0.679705453764893,0.487346114173644,0.22569886069794,0.557995480961542,0.193799768487472
"FAM89B",0.606240502937301,0.144021366712078,0.0330134331659552,0.281131062359012,0.182073044190084
"EHBP1L1",0.0627949768300012,0.180893650621635,0.158728602290192,0.181414139169909,0.102496430319335
"MAP3K11",0.425111011384406,0.242088685493218,0.171111377969488,0.228811815482264,0.401349830875109
"PCNX3",0,0,0,0.010251710241561,0.177428880113317
"SIPA1",0.976216531033662,1.14190758590771,0.692912730703207,1.29807970485311,0.332128489032752
"RELA",1.17971573420791,1.98705821099218,0.909288873773614,1.18209285459683,0.911681356591944
"RELA-DT",0.113200289074556,0.252462167485287,0.107551577224761,0.17817274326005,0.0609678029032868
"KAT5",0.388004524082209,0.36811917320526,0.321247708733687,0.218625440389816,0.231586736416218
"RNASEH2C",0.706664252918887,0.446195864929818,0.617588619677733,0.831471885447767,0.507558267907266
"AP5B1",0.0796061825603437,0.0378329297820823,0.0670433067137684,0.0228980556836169,0.0432529693163436
"CFL1",6.92272429180925,4.04984470711563,3.97312542642463,3.70452685984189,5.95197138666536
"SNX32",0.0322372662798195,0.0285492417321396,0,0.0270726460473377,0
"MUS81",0.387833797673077,0.24471424390798,0.198882252046305,0.217419895533814,0.356877123631291
"EFEMP2",0,0.0229711849456042,0.0838990801303187,0.0578879229635658,0
"CTSW",0.337451950773681,0,0.034799191266795,0.0192654923851931,0
"FIBP",0.827437180819034,0.387141030314214,0.426951079765062,0.363919980835127,0.312791802160304
"CCDC85B",1.01580778850871,1.0109285130509,1.18369492885729,1.25306541821474,1.17104624659018
"FOSL1",0,0,0,0,0
"C11orf68",0.327417558427878,0.793209953544463,0.575775010478597,0.514690990040249,0.588413199209432
"DRAP1",3.03376289735077,2.22800746214144,3.08890797194553,1.86131479112532,2.03218202220622
"SART1",0.350556809093594,0.160516995626155,0.255527810273151,0.288281178952181,0.48901219289152
"EIF1AD",0.0811769169119763,0.0939386864819486,0.0987041559675445,0.122009299228689,0.143343992103555
"BANF1",1.13784086920374,0.340345294344349,0.706152017257298,0.771894467633315,0.949553861341284
"CST6",0,0,0,0,0
"CATSPER1",0,0,0,0,0
"SF3B2",1.9930352775598,1.95245972410963,1.16422291988823,1.88307604897117,1.07066848159083
"PACS1",1.55640176907072,1.51296577497326,1.87200976334788,1.82564505467491,1.41768416785226
"KLC2",0,0.0748710102264498,0.0650217309277495,0.0542598696130355,0.175710553776728
"RAB1B",1.04718863434449,1.02385045529644,0.643524044308907,0.734910123218838,0.535923990750044
"AP001107.2",0,0.0117720183831839,0.0277836432135673,0.0187510794426227,0
"CNIH2",0,0,0,0,0
"YIF1A",0.739315887588801,0.423865914102759,0.289461716979743,0.317524369436593,0.512130414738616
"CD248",0.0622762790937217,0.0648078324056652,0,0.0285961042372161,0.231270587481073
"RIN1",0.108088665371606,0.117134499860021,0,0.0201200344511118,0
"BRMS1",0.544330197938283,0.432554007544435,0.283868812676332,0.467580870871532,0.277477860714812
"B4GAT1",0.0201922708025822,0.176403243566505,0.033397567989099,0.0577126539529021,0.362028328096474
"AP001107.9",0,0.018902734091459,0,0.00845646653311087,0.0592434610029918
"SLC29A2",0.047365529262424,0.018902734091459,0,0.0225227705471662,0
"MRPL11",0.384147781744954,0.195026852040733,0.524666859189131,0.454081566462187,0.340404318427942
"PELI3",0.068287072692359,0,0.0223233220674968,0.0328969933079943,0
"AP002748.4",0.0675657333523944,0.0175977024439689,0.0278666414009118,0.108669685274205,0.171338927423886
"DPP3",0.0686079010962537,0,0.0223233220674968,0.0316589810231412,0
"BBS1",0,0.0969584284156962,0,0.0867782915256399,0.15945699235516
"ZDHHC24",0.245809194071333,0.181426580209317,0.237221226712463,0.108276861402727,0.306726543608755
"CTSF",0.170003500203489,0.148272383950719,0.101613235174709,0.168646022494524,0.277939196390745
"CCS",0.468813968869706,0.489465673625971,0.427573831243987,0.545305477014176,0.209997596061923
"RBM14",0.289936590478423,0.44536255076915,0.185209941334421,0.269564909483424,0.135222500921087
"RBM4",1.6772484491835,0.891436586531816,0.999401579830037,1.09534436696496,1.46937998885261
"RBM4B",0.118498955795279,0.0392808212000853,0.0300067815326264,0.171827405125684,0.439272998504451
"C11orf80",0.104606047630621,0,0.0569399691299314,0.0753605360549158,0.255326304694846
"RCE1",0.35475323229703,0.279345511667717,0.0748257532730355,0.205333196226765,0.215641440516706
"PC",0,0,0,0.00841605615192665,0
"LRFN4",0,0,0,0,0
"KDM2A",1.18922478608452,1.51074044179926,1.14312597692546,0.977081996375434,1.26569621378191
"AP001885.3",0,0,0,0,0
"GRK2",1.29736954377031,1.80036972994891,0.379641502284185,1.88000980330248,0.497255370214583
"ANKRD13D",0.81519560357294,0.593178672037104,0.46602561831726,0.367462396018343,0.411264349726271
"SSH3",0.0271766454779421,0.0410156692740234,0,0.0201734693349069,0
"RAD9A",0.167576465829133,0.26580914686097,0.323326933177734,0.285873538881855,0.0782510899882631
"POLD4",2.09461710222339,3.1049297477305,2.45463683955389,3.04577606701706,2.40009335617711
"CLCF1",0,0,0.0290829562243343,0,0
"PPP1CA",2.18785196913239,1.3180142899338,1.00816745299346,1.53522858186335,1.70041369945485
"TBC1D10C",2.40677241339447,1.98881851380186,1.79362670008769,2.30243364374924,2.01217180995335
"CARNS1",0,0.0221851483742723,0,0,0
"RPS6KB2",0.531129547539965,0.620787615333479,0.303233949302706,0.539620465879222,0.482756706675921
"PTPRCAP",1.69122908312723,0.541577300935704,6.31444592934111,1.17429690544334,7.32256051020518
"CORO1B",2.67322139691816,4.33659133899286,0.945830320144475,3.82630392430177,1.2071796419533
"CABP4",0,0.0150616926932716,0,0.0558135615294819,0
"TMEM134",0.689801415180803,1.43851843373289,0.505461383700813,1.15675177074759,0.520169492606496
"AIP",1.73474388672495,1.50560422825938,1.06721574951582,1.37014614403716,1.62761986897138
"PITPNM1",0.15252509656646,0.195343876996323,0.114064643971805,0.251696101660434,0.209892704821961
"CDK2AP2",0.703444000203304,2.32786308659492,0.328806352112138,1.4323999976635,1.44029057057973
"GSTP1",2.06963636699892,1.07237716639577,0.999239998992217,1.3604339261701,1.22177807805047
"NDUFV1",1.27626016870186,1.02951332407906,0.705864970033491,1.01738236112675,1.05700607582999
"NUDT8",0.0778559603186237,0.018902734091459,0.156348267915966,0.0114713102530571,0.050144667365349
"UNC93B1",0,0.0286383828046001,0,0.025551629879284,0
"ALDH3B1",0,0,0,0,0
"NDUFS8",1.45877318811506,0.940759570318784,0.956051593435544,0.858957361487173,0.589218713891435
"TCIRG1",0.507648875840174,0.28517000551287,0.36242998643181,0.350147426936605,0.176797622910898
"AP002807.1",0,0,0,0.0155250815454908,0
"CHKA",0.102192653958811,0,0,0.0217431969168934,0
"KMT5B",0.443052007119178,0.519764221145508,0.633524289841388,0.418759965310153,0.223756887862839
"C11orf24",0.0632429853829997,0.0932637191814344,0.0797727952558277,0.0793944151710687,0
"AP002813.1",0.0579337668012176,0,0,0.0174615632611628,0.0534693593836052
"LRP5",0,0.0552541552118284,0,0.0292566472341111,0
"PPP6R3",0.635548662780823,0.458546480434243,0.839465927258766,0.70175953095067,1.18081070336355
"TESMIN",0.0224697388791645,0,0.0300067815326264,0.0215110784782477,0
"CPT1A",0.0397322049387131,0,0,0.0101063695394022,0
"MRPL21",1.24289810676046,0.803111724279354,0.334257193633236,0.538162791941684,0.802969837631298
"IGHMBP2",0.0757820113512526,0.162839263164927,0.0296255917711956,0.0561941359840899,0.0432529693163436
"TPCN2",0.137640939713458,0.0517448816132408,0,0.0103616957122267,0
"LTO1",0.0947007632333906,0.103440788579628,0.223419752436615,0.180586682839479,0.115305090697606
"FADD",0.233932765589082,0.384283746966771,0.235022027008068,0.138537644105946,0.413662280730657
"AP000879.1",0,0.0167740203972088,0.0293922275193548,0,0
"PPFIA1",0.0704556265652931,0.192812463565062,0.27214859743076,0.252601027828512,0.454804753819441
"DHCR7",0.0892524982547173,0.148103053519239,0.0643732865621644,0.0584526092222395,0.159295602620175
"AP002387.2",0.442042710919175,0.661008859982649,0.345864467671823,0.193148404546309,0.645205791578496
"NADSYN1",0.348538999660883,0.54322196453216,0.43505755855694,0.252530783091984,0.427370946356507
"FAM86C1",0.0307465256426024,0.0174874090654729,0,0.0441702835877725,0
"AP002495.1",0.141997278727878,0.0176334499492157,0,0.0408526982261579,0.0479673821801175
"RNF121",0.280544065474417,0.0979496638626974,0.0945385054904797,0.12588156457135,0.0609678029032868
"IL18BP",0,0,0.0668503371244993,0.00981804222347239,0
"NUMA1",1.10596937250258,0.745685786368985,0.769397373799167,1.09321961565619,0.562148129116685
"AP002490.1",0.0936794076792304,0.0650586549252719,0.0602432416213901,0.115412918949927,0.0892833125185825
"LRTOMT",0.0398065402145572,0.0773989925927533,0.0753214847052719,0.0106378112490599,0
"LAMTOR1",1.08194996048865,0.564188690923174,0.296068813242719,0.78994929103363,0.575744418415982
"ANAPC15",0.381870141859624,0.196310136026175,0.117403734007341,0.274803754567591,0.551931993101442
"FOLR3",0,0,0,0,0
"FOLR2",0,0,0,0,0
"INPPL1",0.185705443394891,0.15238055042703,0.209426564187835,0.0832014073116843,0.13826572322834
"CLPB",0.035728960108616,0.139526430744759,0.0371925570254881,0.0707960657314769,0
"AP005019.1",0,0,0,0.00947322251557635,0.0566328379847771
"ARAP1",0.143531317947315,0.550450832585726,0.3116720409668,0.337868720294815,0.379359712790782
"STARD10",0.309856369780066,0.307561883634808,0.208665059332716,0.287226771319417,0.347069935356047
"AP002381.2",0.084451874039964,0.0570828429008759,0.127014036629922,0.0658280780747561,0.196783760212452
"ATG16L2",0.246579498935277,0.303033030576914,0.174290369271563,0.279499532631501,0.12786519305656
"FCHSD2",0.410659663708556,0.207175141807095,0.519592863974181,0.295951301766412,0.618300440656
"P2RY6",0,0,0,0,0
"RELT",0,0.0584278116891098,0.0223233220674968,0.0258822714122366,0
"FAM168A",0.159540038186252,0.0776328248823811,0.165563226619556,0.13678906506877,0.105878887435805
"PLEKHB1",0.0745619510644124,0.0364350796539836,0.109806109138004,0.161404368663891,0.270194100053075
"RAB6A",0.570251500010005,1.02437285688518,0.720707099242599,0.415609141924726,0.721698782857287
"AP002770.1",0,0,0,0,0
"MRPL48",0.346914214984937,0.281346256744707,0.219344933564807,0.290083674041004,0.281226968262246
"COA4",0.4407188090152,0.277435318719383,0.419871995348587,0.385473403401276,0.375789889910922
"PAAF1",0.148062875915334,0.328101265537881,0.274368326248732,0.226349701123196,0.0479673821801175
"UCP2",2.50140523157276,2.0751451170071,1.31385261282045,3.04512712505388,1.82331160733226
"AP003717.4",0.0698861104725578,0.102101955524963,0,0.0664111633130299,0
"C2CD3",0.218789698612179,0.117678278861111,0.146651663362626,0.0783299205605238,0.103862800673107
"PPME1",0.307121919348439,0.384473356136821,0.274083203489101,0.200121746936357,0.202412408531732
"PGM2L1",0.263433811432591,0.0829721076834792,0.0710028402807142,0.20886073745651,0.111630171345006
"KCNE3",0,0,0,0,0
"LIPT2",0.035005915999804,0.0397434406491483,0.0696796131387878,0.121058082736473,0.121008546867557
"AP001372.2",0,0,0.119249433761427,0.0365780796350554,0
"POLD3",0.363205129308302,0.104827829962698,0,0.0991873574454404,0.0510978370285586
"RNF169",0.285732480322325,0.236611281414221,0.174419368580901,0.241025551471509,0.356182211192082
"XRRA1",0.142238306033994,0.127898581397605,0.0592535103669022,0.102939295623774,0.0730150849165438
"SPCS2",1.13467361799393,2.16132844198817,0.920151009445378,1.46535517272951,0.893079091271481
"NEU3",0.0444651948687165,0,0,0.049261534151715,0.0510978370285586
"SLCO2B1",0,0,0,0,0
"TPBGL",0,0,0,0.0262470921831016,0
"ARRB1",0.164274945639883,0.166098714638657,0.1397407719065,0.211696557506238,0.056792367105861
"RPS3",52.4528578219435,47.159088885781,65.0862849571692,60.9808111747085,44.6591097987429
"GDPD5",0.0694820773065323,0.123217232845431,0.0339444465188273,0.0101526347102337,0
"SERPINH1",0.105678999717205,0.0732510026446215,0.0520475205710958,0.145567573656827,0.0479673821801175
"DGAT2",0,0,0,0,0
"UVRAG",0.355416784517161,0.390541111972599,0.675416629910303,0.512498294226902,0.374354783005385
"THAP12",0.395175594826278,0.285849862918393,0.136245218113468,0.401252938325442,0.317203698952436
"GVQW3",0,0,0.0566212941362988,0.0119664747244121,0.121033046641453
"AP002360.1",0,0.0650508764587692,0.0309077927817941,0.0187140310998105,0
"EMSY",0.313220169070079,0.180850039611349,0.369187588676753,0.122452549902146,0.237112359704454
"LRRC32",0,0,0.0439239939209192,0,0
"ACER3",0.0952607906286524,0.0175996846136517,0,0.0556439019665866,0.108517251049354
"CAPN5",0.045240475748843,0.0221348632950843,0,0,0
"MYO7A",0,0,0,0,0
"PAK1",0.370624359170473,0.291729008227772,0.339510639086177,0.450860709752736,0.337638441994017
"CLNS1A",1.53099175768455,1.53335056694867,1.47084805355716,1.16580577980174,1.62856618070738
"RSF1",1.13124687327179,0.973476895435867,1.05774578378523,0.981629490521172,1.21008312986539
"AAMDC",0,0.0684465862195804,0.0702175307972771,0.0522623418602422,0.0933507996786232
"INTS4",0.249737741647437,0.0724303347320593,0.05704958062342,0.186817631093436,0.278320465156143
