"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"TMEM51",0,0,0,0.00668247294266706,0.005152493188404,0,0,0,0,0,0
"FHAD1",0,0,0,0,0.0045940997976299,0,0,0,0,0,0
"EFHD2",0.321436488819583,0.268107409449419,0.190557752497275,0.115828690931581,0.105398883229794,0.183034462410302,0.22554797548434,0.168165099551499,0.860444347968785,0.192150968531001,0.269929746473126
"CASP9",0.0650644519489924,0.101918385104282,0.0824289574122918,0.0679426089842798,0.0408803461042768,0.0371623102384581,0.015333199244787,0.0401162347694965,0.0314743212390503,0.0372660227238384,0.0625398314478659
"DNAJC16",0.159816023156812,0.0864276363171347,0.0591346832942092,0.237781906272118,0.138161926748994,0.145130002040317,0.202988403750015,0.114598911513647,0.18702223122455,0.159506385240219,0.308913292918626
"AGMAT",0.12556729859402,0.0606948635225696,0.0368461535783584,0.312152709413367,0.0502675095114347,0.172340485611899,0.201372943198157,0.049947194401652,0.0802994329297781,0.0631477026791702,0.267114019314506
"DDI2",0.0754372099100085,0.126217779256779,0.159421375425056,0.135680249802925,0.122054343008322,0.147970624017687,0.124225563176205,0.0870951942593157,0.493050524634372,0.105834729693726,0.226929418182397
"PLEKHM2",0.43716185347753,0.328091444520767,0.416453534927572,0.146959535398369,0.225920246641302,0.0960968197608248,0.0458082093403835,0.360790658901234,0.168813199419985,0.121140315108591,0.128451403812916
"SLC25A34",0.0100185556792541,0,0,0,0,0,0,0,0.0188998607111114,0,0.00857338820301783
"UQCRHL",0,0.0174422386737628,0.0960408256699589,0.00460541707578122,0.00414490247458967,0.0222689071009291,0.00945059888445131,0,0.0465260920315896,0.0227707447467553,0.0273999681191354
"AL450998.2",0.313986873353034,0.221422151167889,0.305781486633519,0.314916815191771,0.272878560539942,0.299937539154301,0.327753521010052,0.307375617785444,0,0.311320276958692,0.273301519472945
"SPEN",0.51080223105292,0.524995132918115,0.629045604488956,0.418103236952743,0.368674286596946,0.415899291946193,0.493144714061946,0.418588191226783,0.64941360211383,0.455907650991222,0.543913489862542
"ZBTB17",0.13062690107938,0.122235723530838,0.175283611415686,0.135295577480887,0.0884424960035729,0.123964631249654,0.161530058567796,0.100045759028853,0.206615271574132,0.143429783171644,0.193970086738862
"ARHGEF19",0.0579453966700459,0.0130604061679915,0.0188928416774667,0.102190154336613,0.0353903015916025,0.0525927027742726,0.076765704259382,0.0759363548858649,0.0204948474911529,0.0459261042987358,0.0501382537486889
"CPLANE2",0.0164770846095581,0.0160582542402619,0.0181628399712974,0.00703943774602835,0.00450138597674224,0.0204363615941124,0.00962428708093448,0.0247729057825384,0.0051894512985564,0.0178120528571673,0
"FBXO42",0.334414773401979,0.390601871913872,0.634844227158691,0.147664982830746,0.357458973767516,0.279276764643246,0.176122417120903,0.416851184667295,0.3215964166856,0.400952495780977,0.285624195669458
"SZRD1",0.543803600637883,0.279189816080568,0.396555153222732,0.368456332214096,0.39942638543272,0.289850090075305,0.348441221103589,0.365350865056967,0.436014406786542,0.34533728539094,0.389553476545501
"SPATA21",0.00304920626111817,0,0,0.0107674966975106,0.0267851643249393,0.0244458749651711,0.00817101609853592,0,0.0239652432895192,0.00536039259515367,0.00774473358116481
"NECAP2",1.53753815962926,1.16142834878949,1.4483776608049,1.02286028435507,0.959680647789611,0.830790199290583,1.14069279297278,1.33096043272317,1.12266162683571,0.871027341177547,1.02204239772434
"LINC01772",0.00750001091912459,0.0247657705900346,0.00708410912337035,0.0201108704432672,0.00469440370745227,0,0,0.0101109372029912,0.0215253653529031,0.0221385334745769,0.0242480590447628
"AL137802.2",0.00657491875025811,0,0.00415483577180645,0,0.00963005513078231,0.00331428173714763,0,0,0,0,0
"NBPF1",0.219101799847211,0.290376825029855,0.229281395955266,0.125014952011633,0.139794362948193,0.147411725329263,0.22512776828198,0.109048230278863,0.24001371182833,0.24392106067068,0.348960670606748
"CROCC",0.226810551573421,0.212877322035474,0.0710399181350664,0.224537191281552,0.0664965716937915,0.107314101430008,0.252955244153805,0.211216199381373,0.149544550443887,0.12485882246371,0.242474931295454
"BX284668.5",0.21688377365074,0.0738333886137983,0.0865085202740023,0.1520736159626,0.227167930992026,0.148511319418521,0.148868238545842,0.0566468970981719,0,0.131816006915967,0.119985781702774
"BX284668.6",0.0143706382787809,0,0.00373185850285301,0.00468223541155913,0.0166935527778189,0.0198308109054581,0.00885639183511524,0.0359316771440926,0,0.0109452540284007,0.0141663673897103
"ATP13A2",0.118365883817311,0.0890391784224185,0.0411829246642144,0.136171442493661,0.035749931108705,0.091433901995038,0.0795625985830566,0.103712648463372,0.195663926098142,0.052129369866501,0.160178180476706
"SDHB",0.634592864720933,0.487548241709747,0.585456761331448,0.526275311833192,0.518540348163804,0.482829723505511,0.411319964729823,0.459657140925681,0.731564306171969,0.544455131687276,0.463902321555385
"PADI4",0.00998894946444981,0.0155688233101973,0.0116118921193124,0.0228526932249104,0.0110527751254474,0.00309915594487841,0,0.00828740231428981,0,0.0277523411323175,0.0191162645852888
"RCC2",0.256565062970116,0.137362852616012,0.202558473739933,0.386522884891332,0.216987486261281,0.228914763167736,0.344693720767469,0.157798717796078,0.408500525686468,0.172315870568874,0.355415691350707
"ARHGEF10L",0,0,0,0,0,0,0,0,0,0,0
"ALDH4A1",0.00749205429170966,0,0,0.0101177739612522,0,0.0114111169678499,0.0247828184973611,0.00957893699647163,0.00657050081671325,0,0.0200250726426371
"IFFO2",0.192160048796033,0.138324890187916,0.227163921661514,0.0713666607911273,0.0679162774849826,0.0442598522253836,0.0547324546626679,0.074873188384605,0.157768464161211,0.0781153044197811,0.140685722257576
"UBR4",0.41337482695987,0.447146089003712,0.410783377743981,0.34893347692003,0.392681427715399,0.279823270787787,0.386683885851603,0.398036730801087,0.968087550531707,0.348011985166323,0.538143620800949
"EMC1-AS1",0.0408006197146091,0.00995561791505818,0.0220073925156563,0.0767112347391013,0.0368665208205389,0.0349161093204324,0.0926681374629933,0.0949199371321147,0.0693410107381029,0.0773429275048301,0.103992970678178
