"","CP002-entry","CP006-entry","CP016-entry","CP018-entry","CP020-V1","CP022-entry"
"ENOPH1",0.406807048988209,0.300583158636247,0.232323332535682,0.467094286608721,0.315895948565444,0.278335996182847
"SCD5",0.0606453330450936,0.0818649100688198,0.221641729620544,0.405073288017728,0.103945043478388,0.127550032304631
"SEC31A",0.555969677186003,0.680365327431676,0.637815442970213,0.444797454274136,0.870227744981256,0.631771505217532
"THAP9-AS1",0.0536823084637054,0.0647974456180077,0.0185107028884101,0.0832110236134012,0.11315021965537,0.182511170413434
"THAP9",0,0.0351117762481971,0.0472384407535476,0,0.108464107063285,0
"LIN54",0.143825678328309,0.24927241979726,0.117053556039392,0.226419144595983,0.1898412765654,0.254496943808045
"COPS4",0.257336366262901,0.21458698097818,0.562982754739359,0.424312532249189,0.407785461158076,0.40188134708792
"AC073840.1",0,0.0218491838237383,0,0,0,0
"PLAC8",0.27790260165841,2.16374753484764,0.252874155311355,0.448592253746661,0.575800262831171,0.264052241515394
"COQ2",0.0749730906320673,0.18273403474709,0.152372513946585,0.0780128565187543,0.23523929195548,0.0692327615404539
"HPSE",0,0,0,0.0588234989253698,0.0357914079595078,0
"HELQ",0.22862129278558,0.163983040014014,0.209480846056771,0.0670765625348202,0.0908587677812474,0.439305925673953
"MRPS18C",0.895773179766433,0.828248337065427,1.01266592538686,0.637691138763412,0.801040765631808,0.819537716646405
"ABRAXAS1",0.186288082598015,0.344431392429629,0.135149114507549,0.410633878884905,0.156874376909572,0.164097759262884
"GPAT3",0,0,0,0,0.00889056426633286,0
"WDFY3",0,0,0,0,0.0108706995512575,0.0646120049105124
"WDFY3-AS2",0,0,0,0,0,0
"ARHGAP24",0,0,0,0,0,0
"PTPN13",0,0,0,0,0,0
"AC093827.4",0,0.0251571254030467,0,0.0514022534747923,0,0
"AFF1",0.512449327925013,0.544091225758628,0.288987486379194,0.255317629425574,0.289865223848818,0.632603055811202
"KLHL8",0.0743272253410212,0.113475649918217,0.0857646247164712,0.035600364547733,0.102013179733017,0.0336451113653186
"HSD17B11",0.955663089772351,1.15390710751126,0.975743047990663,1.22752936709672,0.613333684946965,1.04649825577747
"NUDT9",0.16041388412356,0.07526214077585,0.119642043470783,0.143208704847133,0.214200147296945,0.186463726097525
"SPP1",0,0,0.0600579295203504,0,0,0.0433952438812706
"PKD2",0.0712822081274244,0.0332712499693903,0.138271746475553,0,0.106930199740504,0.0227673193919953
"PPM1K",0.796330200780422,0.590762071719284,0.425181411414051,0.554635814205297,0.524323763441226,0.626482111407325
"PPM1K-DT",0.0273035534621477,0.0985182849936948,0.0291551989550777,0,0,0.0122445481149518
"HERC6",0.271408351853742,0.108478951618929,0.196840468702103,0.185962231394016,0.129881664512231,0.211711364570814
"HERC5",0.531661280297906,0.622848371270724,0.143686811325035,0.247741495347364,0.0643091957740225,0.264306571423653
"PYURF",1.62232325265382,1.2251133931224,1.90911481915653,1.54040539113935,0,1.12061852628157
"HERC3",0.353897427158541,0.120402570284923,0.302800268130762,0.138383228778728,0.229702938006819,0.186323551343686
"NAP1L5",0.0967337028103772,0.0352683934643883,0.0106600716356814,0.0349625900286693,0.102889851515363,0.0649844174599714
"FAM13A-AS1",0,0.0273944173243887,0.168678450448702,0,0.0125220387882673,0.065321052975374
"FAM13A",0.0804788253560866,0.0722383773882309,0.0202322664184842,0.0661711930343268,0.0250774654966171,0.161647207574001
"TIGD2",0.0580340398809075,0.0383448431945774,0,0,0.0203344612181156,0
"GPRIN3",0.669658869164826,0.385828180280717,0.86619377926543,0.380377030534052,1.47239542058136,0.750142356250785
"SNCA",0,0.0126570742919633,0,0,0,0
"MMRN1",0,0,0,0,0,0
"CCSER1",0,0,0.015208200261581,0.0780128565187543,0.018686000448464,0.0366755258787015
"SMARCAD1",0.270491849825323,0.423867356882142,0.537057153681213,0.533693139546501,0.41647522240734,0.352370819007557
"HPGDS",0.0209480237634382,0,0,0,0,0
"PDLIM5",0.224470280771391,0.127196521922464,0.249827513063277,0.169804060843724,0.208619509156146,0.370298880094619
"RAP1GDS1",0.33053247839102,0.638708895465233,0.552570774356574,0.623758602028085,0.769104010404091,0.287906556931217
"TSPAN5",0.15839603690373,0.253343582406629,0.445895946835986,0.300127972686861,0.325315232639875,0.381624616574409
"EIF4E",0.519973909722856,0.484086024938387,0.616945456920439,0.24792991289014,0.607798233150616,0.63970767590492
"METAP1",0.353340987453613,0.418579200593196,0.390280738697214,0.23665344474703,0.442201454072155,0.341432656751957
"ADH5",0.889164984655099,1.19319424553389,1.2765956577194,1.12317732231444,0.811968879836058,1.43308952557135
"AP002026.1",0,0.018969500836555,0.0354027415883086,0,0,0
"TRMT10A",0.010465724751439,0.164171964513665,0.13969121852262,0.187010689232234,0.0581215403754678,0.0105227712770435
"DAPP1",0.0227711589609065,0.0847039244789966,0.117532954502366,0,0.0356865658235174,0.0240100845057559
"LAMTOR3",0.301274514329108,0.483564491718502,0.448714847690553,0.400015951639372,0.451011273585772,0.46135150460256
"DNAJB14",1.57006085818833,0.58666216847368,1.09193728081378,0.73961451423428,0.969978956641909,1.51887269913652
"H2AFZ",3.35120646037514,3.81808480936911,2.6998256395506,4.06582355389768,0,3.99578206992482
"AC097460.1",0,0.0126570742919633,0.015208200261581,0.0406028714350679,0,0.0195293428376135
"PPP3CA",0.74483331827596,0.30911564926836,0.531374287762946,0.714479647145381,1.17836763168395,0.793567891264052
"AP001816.1",0,0.0056583745074385,0.0815465350234193,0.0717740561453079,0,0.0373873705462295
"BANK1",0.0374245894522537,0,0,0,0.0203344612181156,0
"SLC39A8",0.151703903387335,0.210922841796101,0.0471316811045133,0.157158573000157,0.182946126302883,0.0592707151333691
"AC098487.1",0.0379616132167153,0.0292895638752223,0.0308795745594215,0,0,0.0109385254867644
"AF213884.3",0.010465724751439,0.00806168803685804,0,0,0,0
"NFKB1",0.921009707047299,0.759315586728459,1.20034588049488,1.09899991373052,2.45143723628775,1.50444414304259
"MANBA",0.360370653814215,0.339820070453835,0.222761690664488,0.152031849228598,0.36193597544196,0.30342910463429
"UBE2D3",3.41575490226699,3.36368235248706,3.84200424852718,4.55797208701851,3.67781124629999,3.61713047979226
"UBE2D3-AS1",0.114517014712027,0.0377561780585296,0.0226164521119243,0,0.055740464398168,0.11375630036328
"CISD2",0.566898319988529,0.570236209299681,0.534239899873393,0.90948932524733,0.961432935680697,0.709477638681769
"SLC9B1",0.0418960475268763,0.0446444515875567,0.016634174578989,0.0349625900286693,0.0506286202476871,0.0292779729130338
"SLC9B2",0.19129596179746,0.107920244472806,0.0580151589910585,0.113611101990601,0.114212959044914,0.145958598320698
"BDH2",0.368649327188045,0.367419691678634,0.207765087175148,0.350344965293402,0.214623108795552,0.206775911827793
"CENPE",0.173996036713494,0.536821332406882,0.0635499326438079,0.0920669363785783,0.184019996155497,0.099884745169619
"TET2",0.3883086430888,0.306510553138041,0.304858250306205,0.449754825302263,0.890820904341572,0.548916117400147
"PPA2",0.24729448484357,0.324464345347748,0.449460008333295,0.561200594534546,0.212950190985635,0.424295096940207
"ARHGEF38",0.0379737221842485,0,0,0,0.0421111409617259,0
"INTS12",0.222915174920396,0.24303019129497,0.311153760075823,0.15983455919066,0.338470563713784,0.343155386466177
"GSTCD",0.0736006637668079,0.0279201123489627,0.0326776027710607,0,0.108785457085427,0.0317477094863599
"TBCK",0.485754359067908,0.423179725524129,0.569619467956114,0.360826714070599,0.622082196496241,0.601235402822049
"AIMP1",0.745140156915234,0.777033085384255,0.481033835831522,0.579672976606465,0.653791121421711,0.483871475508798
"AC092445.1",0,0.0776698961393141,0,0,0,0
"PAPSS1",0.0809928653151499,0.357529296673234,0.287122238919665,0.259064271556527,0.212701011038841,0.191658221807421
"SGMS2",0,0,0,0,0,0
"AC096564.1",0,0,0,0,0,0
"CYP2U1",0,0.0385430885016109,0,0,0,0.0122445481149518
"HADH",0.388289235723854,0.420439849406135,0.46535101731792,0.246029826451811,0.368932699784569,0.575402104471149
"LEF1",0.708615688003232,1.99067679548805,0.159563383699125,1.62136106185134,0.191852399240549,0.663976750055904
"LEF1-AS1",0.037372916016145,0.108060958057128,0.0401392917334345,0.172348097355594,0.0309141945615749,0.0806805369933349
"RPL34-AS1",0.0526526400033698,0,0,0.053908490502153,0,0.0405153553196662
"RPL34",29.8174544250268,37.5301273561166,29.098609092401,22.9742995353976,28.7419399914068,28.8279921585862
"OSTC",0.761702954192624,1.03996548806615,0.891220593495814,1.04408733570458,1.15937659724034,1.0969785182024
"SEC24B-AS1",0,0.0178015448180593,0.0778336343845898,0.0353781928819076,0.0247740605676233,0.0610210753226066
"SEC24B",0.430220111867532,0.189731362701894,0.504219748131723,0.24117045453675,0.412114793059179,0.371803522130135
"MCUB",1.50351084814974,3.15170572508854,2.91692996855593,3.29336098454898,3.01072774928774,1.67544410413673
"CASP6",0.204221651760004,0.273868041258423,0.148139002192055,0.161220884211414,0.200309896062031,0.135771994894549
"PLA2G12A",0.11088760964519,0.113577052273131,0.224236653362759,0.161295308452611,0.0394024905383277,0.13320815878231
"AC126283.1",0,0,0,0.0359172179959629,0,0
"GAR1",0.148300728493675,0.136998620589286,0.199623171957696,0.263776676083043,0.31562256603928,0.205541476319469
"ELOVL6",0.0390917901139851,0,0.0585055346235754,0.0519972129493859,0,0.0288367264548128
"FAM241A",0.0332349578580734,0.0774278142191426,0.0727879144823024,0.0728200168885355,0.154412082042298,0.0213474511143369
"AC109347.1",0,0,0,0,0,0
"AP1AR",0.102092863942767,0.253039402626138,0.145406447377169,0.152242886952749,0.133098025885922,0.256578819335679
"TIFA",0.0636521659334255,0.265398332456961,0.212518129850486,0.433439383392474,0.050215961686696,0.225232280154507
"ALPK1",0,0.0661930995329727,0.0589584401955062,0,0.0130313534363679,0
"ZGRF1",0.0891524790371445,0.0813239418314298,0.0231975503386842,0,0.0340539148545939,0.0253787782656143
"LARP7",0.723113553196773,0.893380118178851,0.720347944813749,0.778629328360538,0.500482013174459,0.507416083961843
"MIR302CHG",0,0.013798032676501,0,0.0219018708578087,0.0126578433060261,0
"CAMK2D",0.711713371628997,0.428250931837513,0.671087667782695,0.76687016555276,0.471582478205749,0.750392856992686
"UGT8",0.010465724751439,0,0,0,0.0694168805623914,0.0105227712770435
"SNHG8",0.7349255519659,1.13224227592966,0.571743549005556,0.696820122246259,0.86660664085734,0.838537952392966
"METTL14",0.351229319153269,0.311842787758437,0.374317909716964,0.192673027905257,0.261745805845134,0.506613179368721
"SEC24D",0.239660733907328,0.0851151629023531,0.147537192172756,0.0219018708578087,0.255835104109896,0.478915142482298
"SYNPO2",0.103212737244404,0.0816444832192402,0.0425238254623903,0.137168857777915,0,0.102243990956162
"USP53",0.110108141213319,0.131078500591635,0.121068265246895,0.028107099291139,0.0510999072881442,0.116515767811645
"C4orf3",2.95731541809185,3.43217729412422,2.7625168227533,2.42965866674247,1.52559028622498,3.13698794391574
"PDE5A",0.0152468774395004,0,0.0668391518351322,0,0.0314902853004003,0.0439160179583276
"MAD2L1",0.182489302683459,0.365866673088963,0.173297002510482,0.086073861090663,0.0753928948351762,0.33446417366843
"AC073475.1",0.0789444785869687,0,0,0,0,0.0159920679343046
"NDNF",0,0,0,0,0,0
"TNIP3",0.154713057859902,0.318809974182621,0.534415978011317,0.343596382153896,0.266886618624635,0.442578643364783
"ANXA5",2.19204900005564,3.22325405367557,3.97078384471204,3.84371246582346,4.68672441720707,2.89148719115497
"EXOSC9",0.42743196057369,0.290359168708758,0.805704895474643,0.664618173515912,0.398635576145382,0.586728818718764
"BBS7",0.250047233232837,0.263725075308301,0.256996830114715,0.232664405534399,0.243229979696827,0.32320772214026
"KIAA1109",0.759846919880813,0.980795374844008,0.765776671319717,0.799902190099945,0,0.666748618466863
"BBS12",0.0143777317690361,0,0.0356984763890277,0.0969801358506943,0.00780152909970354,0
"NUDT6",0.0620158346292278,0.137714919012403,0.0225395795016048,0,0,0.0348611193929034
"SPATA5",0.0502145124134153,0.0173815857742149,0.151434807248367,0.13080504129575,0.184492014509176,0.14156815925455
"SPRY1",0.0164248922527068,0.0981719976325256,0,0,0.0456614472539266,0
"ANKRD50",0,0,0,0,0,0
"FAT4",0,0,0,0,0,0
"PLK4",0.0351336938868761,0.0690574752286729,0.0406289130583679,0.0641719902328543,0.0356381741820632,0.0253787782656143
"MFSD8",0.336082838774959,0.375419390769829,0.452072396119924,0.161866806386721,0.358476503061262,0.23976707402661
"ABHD18",0.311278411411802,0.371424685248326,0.410853455073562,0.171089735386678,0.444467028147941,0.337929646241978
"LARP1B",0.164500726858635,0.0438392424716563,0.0743426154637743,0.0322622273841786,0.0695268681877847,0.100583038816213
"PGRMC2",0.439548447646667,0.258533834190148,0.181273418986683,0.141658106465438,0.246337307791854,0.156162980323612
"JADE1",0.222855568871136,0.126568480601847,0.165922830977443,0.434803468487788,0.152497120041662,0.308359770688626
"SCLT1",0.466382943723138,0.438577892229264,0.584704205188897,0.578466795993422,0.842076412598441,0.818631744001042
"C4orf33",0.0991451116896332,0.214403688788243,0.266405445537659,0.0808262303554003,0.112962691769471,0.18555754231166
"SLC7A11",0,0,0,0,0.0188023387592945,0
"NOCT",0,0.00784112623664362,0.0222449615162166,0.023924360741081,0.175747657847974,0.029669681514189
"ELF2",0.731454916644905,0.401624848664027,0.543477669478628,0.797960173566219,0.596531861337528,0.812687337139939
"NDUFC1",1.13982568191534,1.22097140631422,1.87624468567165,1.51923945853612,1.33802358428403,1.44230246561995
"NAA15",0.0800833254627265,0.146637762503,0.171719577350391,0.117690532243017,0.259252530211387,0.344872732325055
"AC097376.3",0.050783943116863,0.0782388228019073,0.0665789735931548,0.0353781928819076,0,0.31772385466717
"RAB33B",0.0825770320878129,0,0.0364007603426017,0,0.130605564251531,0.132898439617236
"SETD7",0,0.0278800994018353,0.018224762349099,0.0531225430823824,0.0322052295797145,0.0344695982683725
"MGST2",0.0857772546786987,0.164260867994125,0.0316868828979556,0.0998653958737922,0.0267336766697377,0.0459758486994148
"MAML3",0.0209480237634382,0.0415031150509123,0,0.0514022534747923,0.0618283891231498,0.0374155507826671
"SCOC",0.131759228590014,0.205835151671401,0.153882307422285,0.0964051623502845,0.127093969432876,0.0923818086543196
"SCOC-AS1",0,0,0,0,0.00759797589922045,0.0493207026757035
"ELMOD2",0.127621114166153,0.17805596172114,0.111368878778423,0.0875634455734712,0.219532570478388,0.180572592976625
"TBC1D9",0,0,0,0,0,0
"AC096733.2",0,0,0,0,0,0
"ZNF330",0.101996547977062,0.387578019852135,0.460777498429413,0.21647015494708,0.29934924495942,0.144591500859136
"LINC02432",0,0,0,0,0,0
"IL15",0,0.0167524809239655,0.104276022109036,0.0516027824220282,0.101857093610134,0.0244367332974928
"INPP4B",0.365149669719701,0.179721499670467,1.14456052229378,0.75878431860745,0.358560962725494,0.447006970539761
"AC139720.1",0,0,0.0636670978049997,0,0,0.0238612231262975
"AC104596.1",0.0990647624697802,0.0231140223635731,0.0692995702541067,0,0,0.176779640892192
"USP38",0.182022338526174,0.174464138341358,0.372645274615429,0.350734211286657,0.403806766582189,0.271675070043488
"GAB1",0,0,0,0,0,0
"SMARCA5-AS1",0,0.0534967410120332,0.0641479237173996,0,0.0579001880449533,0.0908678218039989
"SMARCA5",0.657426101054524,0.980378364504123,0.542262665462391,0.797835954980111,1.25399438747034,1.00655752330861
"AC107223.1",0,0.0188411424775834,0,0.0353781928819076,0,0
"GYPB",0.034616929062989,0,0,0,0,0
"HHIP-AS1",0,0,0,0,0,0
"ANAPC10",0.306871839101739,0.173885764769664,0.228141799866949,0.105901362799644,0.353069182167146,0.308608387158584
"ABCE1",0.238764693628845,0.627784191541211,0.291162272799927,0.134609964132224,0.368624121832023,0.207955253287705
"OTUD4",0.485211823507025,0.529530942956897,0.261033332094903,0.335734440799985,0.558249989466825,0.490614232596572
"SMAD1",0.199505883313261,0.0239636923917788,0.157846977037894,0.055831346181965,0.294404944304064,0
"MMAA",0.143926878369458,0.0566572779602917,0.199589989852706,0.108457299171406,0.14405674191584,0.245942382364464
"ZNF827",0.241103125685647,0.212954405918602,0.0203263600367501,0.153304241070929,0.132801321634146,0.203881147942645
"LSM6",0.602373410831936,1.03421340522141,1.43089481386745,1.12711451623689,0.595812324347514,0.958821908631433
"SLC10A7",0.0732095319389668,0.0642724736827572,0.327551597223339,0.175372038912869,0.199011030737341,0.302765606600126
"TMEM184C",0.201064992332721,0.227052279782471,0.266312111418075,0.192666600185279,0.138329766658346,0.320811964030407
"PRMT9",0.134547063957251,0.104017327559556,0.180806297814565,0.154720753106531,0.253557058132366,0.265957160825872
"ARHGAP10",0.0627120962401802,0.0356807612899201,0,0.0258013912110141,0.0255665548556001,0.0598474564471095
"NR3C2",0,0,0,0,0,0
"LRBA",1.44700304571057,0.845183539641535,1.91238495044256,0.905038445145533,1.47593291551452,1.84075731949986
"RPS3A",19.2693243878937,20.1188498591563,15.9108374711334,23.6669648660293,21.6372695001828,13.1421885250804
"SH3D19",0.0456295971819161,0.0102561577971414,0,0,0.0137194536364784,0.0318877551020408
"GATB",0,0.188345602808057,0.164139054750127,0.0268306556339011,0.146264823420675,0.0972798476660602
"LINC02273",0,0.084175828560322,0,0.035600364547733,0,0
"FBXW7",0.427267360285395,0.411330833127448,0.406345132428409,0.411017769034312,1.10174907926466,0.550258821012927
"MIR4453HG",0.034616929062989,0,0.0263435194942044,0,0,0
"TMEM154",0.108163671171498,0.116903145972303,0.0791108408153483,0.584236244632692,0.298239447053076,0.241226390496444
"ARFIP1",0.29532737685335,0.165146721068818,0.140262476154666,0.343606480157316,0.175563596018664,0.236137216726258
"TMEM131L",0.403272264847949,0.440481286481987,0.552233750517667,0.607581422183489,0.847871028412846,0.825614555809602
"AC106865.2",0,0.027317712458517,0,0,0,0
"TLR2",0.0207689495896055,0,0,0,0,0.0246944067168786
"RNF175",0,0,0,0,0,0
"PLRG1",0.429053409971725,0.27463355915856,0.730273516649954,0.358951704764985,0.424012343563631,0.25253020381058
"MAP9",0.228488449548969,0.0339559036740107,0.018224762349099,0.105113700991226,0.0656081238454569,0.0363173037523787
"GUCY1A1",0,0,0,0.0651958483283785,0,0
"GUCY1B1",0,0,0,0,0,0
"CTSO",0.0352718903455059,0.102363829080334,0.0654584524610244,0,0,0.0799670229493037
"PDGFC",0,0,0,0,0.00878435120538867,0
"GASK1B",0,0,0,0,0,0
"FAM198B-AS1",0,0,0,0,0,0
"TMEM144",0,0,0,0,0,0
"C4orf46",0.010465724751439,0.0444136532482862,0.0605133573784825,0,0.0342554911552322,0.020249063480814
"ETFDH",0.189479969516596,0.106003632470899,0.142224267473735,0.278205940962301,0.193121445145509,0.0856549951602694
"PPID",0.521253888742909,0.371360629631882,0.462644624278072,0.474556875994149,0.493522975196247,0.317471565231288
"FNIP2",0.0441826012356581,0.0436672012996332,0,0,0.023528806754193,0.0627251429579061
"RAPGEF2",0.0436969994860997,0.0830636316738062,0.217494718838889,0.179550125751978,0.736437603858132,0.301356745436278
"NAF1",0.11731316272007,0.0802033597713333,0.184473169824272,0.191909340281893,0.228915149221553,0.282084603258129
"TMA16",0.0405434455820654,0.149559007213156,0.242243224901088,0.136344683615809,0.122867150099908,0.10815490289999
"MARCH1",0,0,0,0,0,0.0405153553196662
"TRIM61",0,0.0523661768176701,0.0629338400292991,0.0359172179959629,0.0123734811551882,0.0457142857142857
"FAM218A",0.0330871648270203,0,0.0291551989550777,0,0,0
"TMEM192",0.231868284185626,0.216709295811621,0.0650154536898311,0.13565330425808,0.0724625470708432,0.249258986246966
"KLHL2",0.263987688850644,0.454135369711111,0.229692559252305,0.217246723061097,0.694321725754949,0.256332781410698
"MSMO1",0.199288451635254,0.122700784964079,0.238969842745455,0.105182015607372,0.186563666182353,0.537380273390069
"DDX60",0.297015836851412,0.399192013393458,0.601998840847393,0.370356474675259,0.387669995694463,0.491242405708831
"DDX60L",0.546258211481406,0.408220657570982,0.633550719778378,0.419424034344073,0.283953766279641,0.459028164697211
"PALLD",0.10169276378319,0.0402567946279268,0.0695681729787618,0.0530491605080826,0,0.0195293428376135
"CBR4",0.340337632257253,0.247647913681672,0.6955199263749,0.523713410049089,0.382567444692872,0.583805427397731
"SH3RF1",0,0,0,0,0.0203344612181156,0
"NEK1",0.365134255919179,0.25050786676892,0.325721583918857,0.238138203092924,0.650519836407486,0.41089613878798
"CLCN3",0.309998547120127,0.420570715037475,0.686298406281287,0.405613132358837,0.541501240147527,0.606527031975604
"HPF1",0.204295190380532,0.274028478771165,0.381340173052047,0.493416201431128,0.360938990699685,0.329943566138838
"AC105285.1",0,0.0606410452544559,0.062506972004789,0.0737365246501202,0,0
"GALNT7",0.0932208058770585,0.372613722278647,0.119632620732713,0.204526983771594,0.152701075921394,0.206995356076195
"HMGB2",2.20534156556137,5.7594912278324,3.66806830701457,2.87826184542925,2.96938647664067,3.97463667561898
"AC097534.2",0.210882497639596,0.338991270324931,0.162324183537781,0.0848165728850716,0,0.191713904782839
"SAP30",0.30803204803603,0.275268311803883,0.299812318195536,0.485380803063776,0.401895886253224,0.779065551959009
"SCRG1",0,0,0,0,0,0
"AC093849.4",0,0,0,0,0,0
"FBXO8",0.269850542246068,0.102151182747157,0.0908081781281787,0,0.245179419552489,0.194119456271956
"CEP44",0.123813742804742,0.199877641927726,0.176839797770852,0.263652556047394,0.172112136386187,0.241162861756352
"HPGD",0.112976595161087,0.22329886173267,0,0.0651958483283785,0.0281399250986915,0.226940596259559
"AC096751.2",0,0,0,0,0,0
"GPM6A",0,0,0,0,0,0
"AC019163.1",0.0272919805244427,0.0165319191237511,0.0423755688969025,0.0388156566832798,0,0.104938523587797
"SPCS3",0.883592862155534,0.903186960808686,0.430307277421541,1.01400947943435,1.33664285351347,0.761638030928232
"NEIL3",0,0.056895647676721,0,0,0.0548548501031817,0.127734677483537
"AGA",0.484759614430749,0.298394139985985,0.155012154756006,0.428967711295303,0.191731741235076,0.413201604626605
"AC078881.1",0.0302458381726674,0,0.0580151589910585,0,0,0.0159920679343046
"DCTD",0.476048514487558,0.326909851637557,0.258908252944074,0.45485182014197,0.201205931335445,0.400440493347606
"WWC2",0,0,0,0,0,0
"CDKN2AIP",0.282245060152042,0.227007742084439,0.27750753534651,0.284119234136056,0.392694961412363,0.206620309415193
"AC107214.1",0,0.0480795276488012,0.0222449615162166,0.0601706439462315,0,0
"ING2",0.472327471673275,0.289497237687793,0.322962324088401,0.212106723380915,0.17724006068077,0.230130723446961
"RWDD4",0.295866759941313,0.450963398538461,0.107993175469229,0.264176498052575,0.567835821407261,0.566851908540596
"TRAPPC11",0.241585913182715,0.127726803365044,0.227927164919205,0.267074939766515,0.243543414542352,0.236521120082744
"LINC02362",0.116151448026274,0.00905164961788461,0.0225395795016048,0,0.0802445291138797,0.102514620846687
"IRF2",1.40699641238686,1.05569090821239,1.32731677305248,1.01376988511995,0.899361466350151,1.1357345380498
"AC099343.3",0.0143777317690361,0.0728780531869519,0.130911023324836,0.0753246201418034,0,0.164024709597874
"CASP3",0.736951221536347,0.623735282445454,0.969636527592095,0.372062780705746,1.22750418146246,0.893936722204921
"PRIMPOL",0.217571055731982,0.164474295623181,0.276340938716818,0.106951970668257,0.20644082928109,0.504733433718422
"CENPU",0.132898690192976,0.168402242584361,0.0234578790324094,0.0235691187977864,0.34193524146621,0.216024826658113
"ACSL1",0.0842372182054197,0.0241789711037552,0.0810053798620097,0.123549097428868,0.265026549234505,0.0911826706141162
"MIR3945HG",0,0,0,0,0,0
"SLC25A4",0.186384785414638,0.107302786276322,0.0607858393272499,0.0973911460223791,0.15737295200192,0.291660849136878
"CFAP97",0.608772306815769,0.793821988558684,0.196129524817474,0.304158602794626,0.251173703079745,0.506835851518276
"SNX25",0.216891991442524,0.161540360807968,0.117701574749535,0.21004146534561,0.423106719988293,0.0914615866020604
"LRP2BP",0,0.013798032676501,0.0147396100488765,0,0.0243599340807277,0.0159920679343046
"ANKRD37",0.257071144270391,0.309406767274737,0.182333816186034,0.328022378823071,0.157970576784992,0.323308146957129
"UFSP2",0.255791435762852,0.203038876663743,0.377435223131511,0.19106320767073,0.170462970115715,0.597101432908391
"C4orf47",0.0424861048288056,0.157708777567023,0.0370178426001333,0,0.00882123589043319,0.0159920679343046
"CYP4V2",0.504163783841447,0.200579558942287,0.159575978034455,0.331798547763026,0.221273890098649,0.286351391573259
"FRG1-DT",0,0.0148518233583537,0.0263326978375589,0.0417784239507349,0.0137194536364784,0.0515021837719617
"FRG1",0.678809328254389,1.00830403480884,0.533952231598872,0.82361867777835,0.736214978472709,0.866271293403998
"LRRC14B",0,0,0,0,0,0
"CCDC127",0.0985942421154137,0.126245996511581,0.158185346650322,0.0342435262613603,0.221835001074784,0.295011177663875
"SDHA",1.1395327219528,1.16912683886359,0.755436535849903,1.00086023425826,1.28154357529599,1.33752306608118
"AC021087.1",0,0,0,0.023924360741081,0,0
"PDCD6",1.47232429528908,1.57418577886886,1.2646838522761,1.85859067949973,1.15615905546365,1.4581229923527
"AHRR",0.0385002005648244,0,0.0372689326177698,0,0.00882547101538809,0.0253787782656143
"EXOC3-AS1",0.0576735344486995,0.0485929011280271,0,0.0323630879564005,0,0
"EXOC3",0.343224756026876,0.269786080736004,0.266569745753083,0.402022523507763,0.326904582814562,0.119287809025144
"AC010442.1",0,0,0,0,0,0
"SLC9A3",0.0560283713377406,0.0304814004647529,0,0.110980903887245,0,0.0551607802720747
"SLC9A3-AS1",0.109357345339361,0.0826471887320845,0.0147396100488765,0,0.0123734811551882,0.0512070446340793
"CEP72",0.045730804997274,0.0217896492629106,0.0222449615162166,0,0.0824863072918116,0
"BRD9",0.332584642018993,0.42712173050848,0.132358299645217,0.225540444038109,0.422968082582079,0.385442100792626
"TRIP13",0,0,0.0117289395162047,0,0,0
"SLC12A7",0.373746202702417,0.215202163489819,0.102776891696161,0.0265612715411912,0.152434161659009,0.12779987718174
"CLPTM1L",0.809996390542504,0.671802018807276,0.569550129515925,0.377544818945158,0.593657279845523,0.614905216662181
"AC026748.3",0.016431693450327,0,0,0,0,0
"LPCAT1",0.559529463026453,0.34389232060579,0.357228740998139,0.542550410266024,0.58351381591079,0.339708174335079
"MRPL36",0.41929694028086,0.651937334280844,0.618162545852166,1.01216715089209,0.470069865630017,0.609568699038469
"NDUFS6",1.05564341949883,0.825337722545007,1.08852269806434,1.30104817609108,1.20965675023258,1.57679721768431
"AC091978.1",0.0334967977061393,0.015951875562945,0,0,0,0.0159920679343046
"ICE1",0.663879409836477,0.793302086539654,0.392598374361616,0.393790846151627,0.4881251397915,0.66466980233982
"MED10",1.53767044265994,0.743645877206221,0.778339883933877,1.48430910551557,0.863489412881145,0.952813395121813
"NSUN2",0.367209693362355,0.368470974579907,0.202771185944767,0.279595400044953,0.295969855498632,0.452415522843304
"SRD5A1",0.07925261028917,0.0896795574712357,0.0807908738931987,0.172825770802947,0.0446220289518054,0.207112341962237
"TENT4A",0.0509621656881931,0.268515927544824,0.190186673583821,0.0875817359845933,0.255467794983696,0.161885869615002
"MTRR",0.0987428676589816,0.138139421572469,0.11960988033793,0.247293253241018,0.168083106893856,0.111935352086566
"FASTKD3",0.0741228664630815,0.0573894088702567,0.0574677993821109,0.124970868991334,0.0732777627907002,0.0817717907396515
"AC091965.1",0,0,0,0,0,0
"MIR4458HG",0.0459643316786174,0.0266094538632438,0,0,0,0.0584567021664328
"ATPSCKMT",0.11176861018432,0.0701202026526132,0.0748562808255006,0.0886326473607956,0.028505427571315,0.256713805873512
"CCT5",0.850030628027968,1.11719478138149,1.11964929007152,0.973716170861262,0.859350518410085,1.00490612035391
"CMBL",0,0,0,0,0,0
"AC012640.2",0,0.0266986389056177,0,0,0,0
"MARCH6",0.683733184873949,0.338373849202003,0.341195870016844,0.643783115239632,0,0.406346328072493
