"","CP002-entry","CP003-entry","CP011-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry"
"NT5C2",0.39511122376637,0.255041409522163,0.472447197453627,0.557606391915758,0.744735371443289,0.666581648864019,0.628395707115758,0.495298656338949
"PCGF6",0.296954239596728,0.28443263467858,0.224051132532035,0.314689192890762,0.0833666800053355,0.361723985547882,0.405559011271786,0.21904889651381
"TAF5",0.120133429360818,0.0533447332499776,0.0966114992555111,0.124292469423112,0.360051224375875,0.552891055527473,0.092631106585373,0.180597688063194
"ATP5MD",3.16041974260755,3.07446913526235,2.87598466731152,2.68152742876783,2.6135989391083,2.53831168995802,0,3.07981835219947
"PDCD11",0.181934860527508,0.108127902330975,0.123820871981345,0.0961556669304604,0.289375053493516,0.19706496951383,0.172072501428972,0.224369983377
"CALHM2",0.758949571161049,0.472750615575552,0.910645383231601,0.387044555198679,0.757400256214825,0.190903424907461,0.258560977245049,0.561450725147805
"NEURL1",0,0,0,0.0248272643085731,0,0,0.0206188968065453,0
"SH3PXD2A",0.00818829810318074,0,0.0444936011894056,0,0,0.0826917829175315,0.0760520343326962,0.0341904358124828
"STN1",0.232100621525205,0.203670293503775,0.158825791681645,0.312250672911544,0.22135925328467,0.213753872052519,0.0592318030768287,0.197237768459772
"SLK",0.378570499737595,0.407597313639262,0.485567859514056,0.816573954002385,0.693016070472406,0.936444033161776,0.692401972063285,0.454939890723363
"SFR1",0.213430588434079,0.133834725290164,0.0968342968928181,0.108488012288469,0.0705198725000705,0.0956361236766351,0.0834611244367538,0.0965247788850509
"GSTO1",0.891629708084251,0.700809784511785,0.900394504193779,1.05558239459652,0.615938004060443,0.744898152339625,0.625002929906174,1.16182367370874
"GSTO2",0.0332610809116833,0.0494482926953927,0.0163384565129854,0.0360678797496889,0,0,0.0233400552692509,0.0166473557340152
"ITPRIP",0.271865602804226,0.192864144044263,0.163574023321255,0.24840547139156,0.194602528889037,0.577740480892952,0.575169135103121,0.202932287332431
"XPNPEP1",0.344457349804177,0.689777974447838,0.533911580903266,0.780827449818674,0.49417270208588,0.557096536372742,0.374864845082005,0.679216115991579
"ADD3-AS1",0,0,0,0,0,0,0,0
"ADD3",1.66569714217742,2.31905102565888,1.71190330362284,1.61535771834668,1.81001121133554,1.67049963168973,1.42700678081625,1.64643723861402
"MXI1",0.492983597897966,1.2889456058589,0.39624156945591,0.499275587448509,0.0783134417191367,0.394080614756982,0.890677276130879,0.669449403211764
"AL360182.2",0,0.0133945912640476,0,0,0,0,0,0
"SMNDC1",0.810758358703882,1.00909290906629,0.594540636369084,0.47277651039939,0.934653732644212,0.310483615663898,0.699473666368476,0.678512002554048
"DUSP5",0.217163248778292,0.210815527505307,0.139123580874246,0,0.0389262580966617,0.121134301600184,0.722579939829981,0.0602529602366026
"SMC3",0.926862610322892,0.832205634187618,0.984890530626095,0.9791779671739,0.496375481165512,1.17948522542231,0.990266917441692,0.820177196383918
"PDCD4-AS1",0.072894726406302,0.0814922829324187,0.141587596669914,0.132277805093226,0.332616251882553,0.154640769492469,0.0467045175793724,0.111695854854795
"PDCD4",1.08116357064601,1.33977985348507,2.00808443811009,2.92059285473584,1.97430105401027,2.09504114355031,3.56385517806588,2.34443564428423
"BBIP1",0.425421339634301,0.290163455887323,0.377566578957135,0.306973179985962,0.650937967625156,0.179338467013416,0.201209393604859,0.370377005967755
"AL158163.2",0.00902901926792712,0.0127538006325885,0.0170492437526961,0,0,0,0,0.0306525834381341
"AL158163.1",0,0,0,0,0,0,0,0.0154733610615964
"SHOC2",0.689038226166151,0.750953221693934,0.600406922467806,0.988376634709984,1.05749021670046,1.07557054066013,1.33782583424743,0.985704424290362
"GPAM",0.0659752520280441,0.0974135537099654,0.139031134704816,0,0.332644160677489,0.104802028967281,0.0640408837685503,0.0838990682279128
"ACSL5",0.55359828877662,0.438812689949786,0.730272309068597,0.737528144129343,0.780154573870517,0.401212143975979,0.441588921609455,0.77956628058453
"AL157786.1",0.0636318843408324,0.0112964226488756,0.160734714588528,0.0995804906738461,0.130901973057213,0,0,0.153197481076643
"ZDHHC6",0.445274938025234,0.542657358103986,0.500498635379792,0.376028021135955,0.508764164127283,0.415560534252721,0.553009215434956,0.50251045576786
"VTI1A",0.673040629202578,0.542978476350728,0.785769020480546,0.502521786574376,1.08551610807433,0.891785591267226,1.49922845076128,0.800103930253187
"AL158212.3",0,0,0.017775067462726,0,0,0,0,0
"TCF7L2",0.0400896942228003,0.0450127805491395,0.0437915580085262,0.0475025532622378,0.0692022366162874,0,0.0396447827465905,0.0376388511906832
"CASP7",0.32128692439808,0.380298904290202,0.281458837396353,0.11626179207211,0.129722297431396,0.0719403758165233,0.53758432910394,0.298709197203118
"DCLRE1A",0.109450609265339,0.0592384712367401,0.111814668902498,0.0429274826036377,0.0869754294411829,0,0.0975226378059496,0.179310398341042
"NHLRC2",0.148814107548117,0.179124042323987,0.385575712777168,0.366805340383076,0.25821155566157,0.648869675158815,0.287428759004067,0.231303329206851
"ADRB1",0,0,0,0,0,0,0,0
"CCDC186",0.571821906525802,0.751942604085842,0.503300080616691,0.675571567521017,0.49237434402156,0.455939675617154,0.622446299303034,0.458023636776125
"AFAP1L2",0.0721046089374918,0.0251991338406637,0.0660619973194924,0.122781597058881,0,0.202944728003328,0.0140822856112839,0.0678884946956547
"ABLIM1",0.883147563557539,0.964466939419334,1.24674816192454,1.58334645687957,2.28913135836692,0.986499536205328,8.56799889790055,1.68306659280876
"FAM160B1",0.698482480766671,0.719767535219354,0.606385585517494,1.01664550471894,0.631147167420578,0.715951202329267,0,0.744067552816562
"TRUB1",0.0678802029841506,0.107501576305956,0.0808577626543982,0.239174508334698,0.280412993485384,0,0.0487916687342121,0.141494850335662
"SHTN1",0.0335159248731213,0,0,0,0,0,0,0
"SLC18A2",0,0,0.0167435793363423,0.0627092922629275,0,0,0,0
"AL391988.1",0,0,0,0,0,0,0,0
"PDZD8",0.376322355196393,0.337600982703453,0.392663477374204,0.463478194610945,0.315377055552388,0.239124045033118,0.557613753120518,0.328508246653517
"RAB11FIP2",0.228624633969995,0.396978426635157,0.311831179735369,0.283735559930709,0.438155509717338,0.241074655060792,0.1284638963356,0.217357792917132
"AC022395.1",0,0,0.00482350319460617,0,0,0,0,0.0104459152293087
"FAM204A",0.85414772347931,1.01305364461774,0.764623711171617,0.726094688461945,0.738770125215654,0.578606093749108,0.727241818815357,0.510343616346085
"CACUL1",0.373428357369997,0.66282220104395,0.34831295456292,0.660246703944946,0.425904225564521,0.617147900568898,0.509442855762102,0.471859174415331
"EIF3A",1.68938306734888,1.24650492923214,1.51982342513571,1.18712869436462,2.02821155464106,1.38405849239716,1.40782765305215,1.16557334009183
"DENND10",0.451124302201954,0.347100067220398,0.390622249440123,0.667866887585453,0.344290051971646,0.366984597097713,0.335802181865241,0.497764291964801
"SFXN4",0.0848683104927043,0.110845788956649,0.059771633651019,0.0402990187188942,0,0.104802028967281,0.042144140169805,0.0867799192242491
"PRDX3",0.701710623404298,0.453527810909833,0.706062299022162,0.742215197002385,0.929921128602537,0.736228734985275,0.760744220408714,0.763241879964334
"GRK5",0.299941316933015,0.0752905125902459,0.172352955859726,0.155399859672015,0.309846476666198,0.412229304500844,0.865823403280215,0.202338508094722
"RGS10",1.44420208936657,1.8558325246488,1.53670528119106,3.06672539952305,2.62648788421473,3.23648317066523,2.62616365699764,2.06804378598319
"TIAL1",1.45731519757587,1.66903425801175,1.16854420465664,1.14833155101302,1.4768834310239,1.52974669075884,1.21357076951824,1.3260641071772
"BAG3",0.0801526300937396,0.163061491735936,0.0494840161897515,0.135891889209117,0.144959049068638,0,0.052988879936389,0.0798300377853361
"INPP5F",0.0578615624874127,0.0516481347474,0.0638173097793346,0.0741282662227525,0.322868665883954,0.0923505998171458,0.105526457149292,0.0969194951064927
"MCMBP",0.39433211012623,0.381848821295662,0.485207622220675,0.435599749933936,0.481894647660653,0.348537954346575,0.418555313477765,0.543956644772594
"SEC23IP",0.119029666382106,0.316617411410291,0.328579411603417,0.191212895075535,0.461785057828511,0.289397594515422,0.164697596917948,0.257916063897785
"WDR11",0.139914555739193,0.237224910951277,0.265815953890467,0.275088134147695,0.423854123790463,0.240511177120958,0.388283034964027,0.32937701820327
"ATE1",0.721359668165766,0.632267825693701,0.612830172169155,0.434923279480781,0.945711130494279,0.452756927763351,0.496178071904349,0.698391827431463
"NSMCE4A",0.526878084179677,0.382649460287219,0.374712167271027,0.361231581096677,0.129018939980389,0.285940922356392,0.230741325847504,0.569005029829664
"PLEKHA1",0.91250458132605,0.915136135552685,1.08146668479812,0.521190673688344,1.23396044988875,0.39139396652617,0.521386865417164,0.868700116816903
"HTRA1",0,0,0,0,0,0,0,0
"FAM24B",0.296288780217158,0.242644272297083,0.136286444574682,0.181936983080108,0.157388542549445,0.427510123453446,0.0863888052960147,0.193109473234898
"C10orf88",0.115207614605331,0.106161884058595,0.0936401893949865,0.0412309925124518,0.0505602070946083,0,0.0519756247726883,0.153783157221548
"PSTK",0.0629885043422734,0.0890436113857287,0.0805523916372814,0.0664831627192369,0.100717105793248,0.0875626072641939,0.12024958319005,0.090702066639566
"IKZF5",0.285438394103086,0.14950890351427,0.299368311958486,0.135426434086044,0,0.218238649932902,0.53183470506156,0.339264769984733
"ACADSB",0.20589597434339,0.307158496362038,0.231423095214475,0.16286260568756,0.123347148213933,0.235129233595983,0.153616506236084,0.209385327843453
"BUB3",2.47674989756457,2.16572798935747,1.95761422061703,2.18480879845141,2.10064072450323,1.65268028978632,1.47500436963369,2.17007899755149
"CHST15",0,0,0.00999826030270733,0,0,0,0,0
"OAT",0.347971008216029,0.464433119485883,0.384995381570691,0.224355215695854,0.231734465472362,0.34637578978823,0.257490828573327,0.452838451117464
"LHPP",0.285526900501564,0.47579917864024,0.381149718885947,0.192191488232106,0.15617766605747,0.424137025076545,0.147619242486281,0.338336905063009
"FAM53B",1.22815302640919,1.09777376085529,0.714401655992544,0.855070503435591,0.559043570730986,0.710686681399775,1.35406048608254,1.03395151494291
"EEF1AKMT2",0.281606685503739,0.276000391987722,0.244967598532704,0.249921401870491,0.292731407767528,0.395331136617463,0.319023393933188,0.213511047956061
"ABRAXAS2",0.208645899225102,0.192827776160246,0.293419368303758,0.28946143872967,0.123347148213933,0.101472364001664,0.197248526950044,0.203905739364065
"AL731577.2",0.137496348249932,0.0386414220770805,0.053987322632039,0.0475025532622378,0.136731885196058,0,0,0.0276724854374279
"ZRANB1",0.11076594465287,0.130566093632701,0.133693555811504,0,0.202976330968341,0.0719403758165233,0.238549776236083,0.148639725215774
"CTBP2",0.288028531598986,0.0253156837915363,0.0854162702204569,0.262126087408885,0.106919852878282,0,0.153732618560803,0.0805187390782302
"EDRF1-DT",0.0535392977539591,0.0566416817512766,0.0845869082337843,0.144147949256787,0,0,0.0110031336924756,0
"EDRF1",0.451273006290302,0.407300989285797,0.314300157348284,0.49883116659527,0.497688449991188,0.524649413688791,0.558571717401488,0.425042982448569
"EDRF1-AS1",0.0217993969046487,0.0443421001642398,0.0476799999772591,0.0435605915516419,0,0,0.111858401972218,0.0111423095779293
"UROS",0.348877796314279,0.505174346715565,0.256648558725494,0.279899113953794,0.56630630320829,0.429761002190631,0.249201181690489,0.285433517470598
"BCCIP",0.550026995920639,0.553146216733589,0.634314597556485,0.37085993786858,0.799097281311569,0.668343780338461,0.40274018732661,0.564381424648705
"DHX32",0.029763701175111,0.022148130987892,0.00854032227760147,0,0.0705198725000705,0.121134301600184,0.021932309265374,0.0198441047133718
"ADAM12",0,0,0,0.0298021731744679,0,0,0.0194195873726075,0
"DOCK1",0,0,0.00738771777145061,0,0,0,0,0
"PTPRE",0.757713434628487,0.970229100029921,0.958508252996203,0.305022716653058,0.780520946824173,0.449539792464038,0.884286859406718,0.767937886438952
"MKI67",0.0197425570559899,0,0.0454690953610888,0.376549061719799,0.477317564067876,0,0.238034742097022,0.0892998831614941
"MGMT",0.599818091997031,0.514676505284291,0.494822264471458,0.535796628804434,0.2256180912029,0.447793871096289,0.207875836409971,0.671081426680503
"C10orf143",0.15732934482785,0.14244049462629,0.144453735852686,0.162216585571661,0.108787449363737,0.188421263468594,0.0346774295439796,0.146056821632242
"GLRX3",0.482737886876028,0.622975103392369,0.450559565679059,1.00715406444851,0.181928743221909,0.224628414473521,0.395080359341208,0.465821944850962
"PPP2R2D",0.587876373492638,0.633774771268779,0.620234464784545,0.387721258690781,0.597431769672261,0.380031336394268,0.8061661178766,0.586414196608713
"BNIP3",0.756709677193201,2.52250562783166,0.244385280179006,0.57152259217481,0.199300096583061,1.40417339534599,0.187516476835903,1.45502020393579
"DPYSL4",0,0,0,0,0,0,0,0
"STK32C",0.130732989776382,0.107800808563503,0.118039630833032,0.214913866624912,0.20535634659931,0.302207395824258,0.0479849071800163,0.0844031922604658
"LRRC27",0.0255979053153993,0.0290615844934656,0.0404839941355091,0.167799189543165,0,0,0.00739295008280104,0.0059141921686633
"PWWP2B",0.0508950862950147,0.127484230823825,0.0762931049679186,0,0.180977001991586,0.200612539352444,0.0395779212650985,0.0450077624473248
"C10orf91",0,0.0229860497453857,0,0.0422324049242984,0.076819075712881,0,0,0.0193303951132761
"INPP5A",0.0436441462524403,0.072113587969022,0.0364578582513576,0.196950148624785,0,0,0.167799702004803,0.0211776856071739
"UTF1",0,0,0,0,0,0,0,0
"VENTX",0,0,0,0,0,0,0,0
"ADAM8",1.75163929375183,1.86105055321099,1.84675595172372,1.17712585281504,1.15806645218141,0.813291423950097,1.04684790653915,1.11415640148423
"TUBGCP2",0.573056527388173,0.517104894035059,0.581908886423064,0.34662481106411,0.91640721075449,0.477088722937058,0.533542373436159,0.361040126505462
"ZNF511",0.608449040144984,0.423787893882591,0.545210945351951,0.284139297367203,0.581868244766826,0.197770907833554,0.290499602708973,0.532525546912283
"FUOM",0.180885819736783,0.148913272940974,0.143917524909284,0.0934432050712664,0.445062601757983,0.419758808729461,0.180675728728663,0.269304857530566
"ECHS1",0.539456278061271,0.654113766450753,0.452598296700427,0.355240894299345,0.120777828527595,0.535030030349048,0.247983081602123,0.508903911973618
"PAOX",0.283184850616012,0.4074681506004,0.313788295564978,0.15181417604229,0.100717105793248,0.0598368846524374,0.207968952908658,0.20908046487513
"MTG1",0.607487663413998,0.649280051499613,0.859536678313146,0.414498277391878,0.683258366319448,0.168261858396783,0.642618905550158,0.567415215709649
"LINC01001",0.0193438811062206,0.0517385577294862,0.00809459669481428,0,0,0,0,0.0587901449332667
"BET1L",0.588148795453067,0.447612579072853,0.442014936494236,0.41024448525463,0.553017263381264,0.0719403758165233,0.306257401899423,0.453694054376374
"AC069287.2",0.0174167957037714,0,0,0,0,0,0,0
"RIC8A",0.492341466020412,0.661953958699849,0.599031909945505,0.356345045789266,0.52433940287322,0.573626172219542,0.640107298906958,0.590732913381035
"SIRT3",0.130206519352474,0.294423681787737,0.0634109670535359,0.06401278051538,0.0387741175010857,0.189454948149864,0.149126645458693,0.144532699561622
"PSMD13",0.922162071588846,1.06141954221028,1.17156110303469,1.1267986705356,1.44660157464329,1.10422711749958,1.39205685862356,0.883090004529701
"NLRP6",0.0210319589063465,0,0.0166673262480293,0,0.208843916917334,0,0.0669242920483426,0.0273854449487907
"AC136475.3",0,0.0148108652507479,0,0.0402990187188942,0,0,0,0.00683945875259216
"PGGHG",0.278556082468572,0.201507274917339,0.596502105544791,0.384444802149163,0.440315538348136,0.147566626331789,0.205057005497152,0.324760881130235
"IFITM2",13.0515519961411,3.25478128903217,7.98249525863837,8.30548324980526,11.3307579075587,6.77557590471906,5.04655933846984,11.8541252125202
"AC136475.2",0.080691269735318,0.0267335035167664,0.0400039203274959,0.0965164078280302,0,0.197069468633283,0,0.0868913174373511
"IFITM1",18.3623116792437,8.52360356758834,15.8122003001945,18.8063078510887,16.2644701626219,12.2207125046472,16.4470342287392,17.2868484990275
"AC136475.1",0.144666143317147,0.0435743167376765,0.214116464915524,0.225166037336862,0.0833666800053355,0.156315186284497,0,0.178460175019807
"IFITM3",0.322562509571491,0.884611197150544,0.330185302869743,0.172428825446556,0.22300137713866,0.316520423826588,2.17069776972486,0.352586069192395
"AC136475.5",0,0,0,0,0,0.077061788141732,0,0
"SIGIRR",1.75433633681695,1.55215682169347,1.60817148600787,1.53112024036688,1.64756138766674,1.47202863069745,0.563774428069007,1.49825593675014
"ANO9",0.00603996037785992,0.0348139121307396,0,0.127646558318657,0.0939072947186537,0,0.0252709040918648,0.0159642401021711
"PTDSS2",0.0793721400928679,0.178243651548477,0.0836086571016435,0.111522845485852,0.163109531334941,0.375956215149283,0.100082583266442,0.0768179513910755
"RNH1",1.01445040015741,0.684097653013901,0.822616274762806,1.18869365207206,0.76857294940687,0.804375028601506,0.807405877497631,0.961109012974654
"HRAS",0.432800749502679,0.300458608152964,0.35427545299565,0.620169040145714,0.240796914103347,0.468845161643791,0.304360852846238,0.437636305010253
"LRRC56",0.00839619987993434,0.0356366272450012,0.00707166567427625,0.0331790507473581,0,0,0,0.0582376832410195
"LMNTD2",0.0423282746417232,0.0382537480238797,0.0355945956690875,0,0,0.102276678871684,0.0124229775392566,0.0743286329201007
"AP006284.1",0,0.00738557891860353,0,0,0,0,0,0
"RASSF7",0.879680460525132,1.50092143632182,0.795905286567715,0.943691986836662,0.46088832979068,1.25152901781193,0.452521716414885,1.01249715091786
"MIR210HG",0.487680801130108,0.860657930697266,0,0.60838522224836,0,0.931683564397378,0.0383265271351935,0.602083926088863
"PHRF1",0.251067827377803,0.253301572929267,0.392449933740094,0.163678528913392,0.302026097731947,0.0826917829175315,0.484677660649818,0.24378061804254
"IRF7",1.642810396998,1.16850919768544,1.13482805912602,1.63042233965018,1.46318534255807,1.37415028858591,1.152229478214,0.926506793403046
"SCT",0,0,0,0,0,0,0,0
"DEAF1",0.281116132221256,0.413269058299544,0.269687522936785,0.273164267617884,0.0387741175010857,0.371792621452063,0.617407474167257,0.282112620071851
"EPS8L2",0.193351897094942,0.281522002270609,0.125695917699361,0.527881302662635,0.283510069236477,0.555935121087596,0.0973404504818943,0.188848482482848
"TMEM80",0.542279316387488,0.532255800758115,0.260060733723935,0.338466864844569,0.105441998883447,0.239283225328682,0.140307440091296,0.626554135620651
"TALDO1",1.16598631798788,1.01317133195099,1.24722266413811,1.42881043882529,1.08187007082763,0.952049125521037,0.946547495611373,1.14814773160947
"GATD1",0.048276355076588,0.121055218361258,0.105589447696131,0.161452114793273,0.106919852878282,0,0.144159236358986,0.0580923354553282
"AP006621.3",0.0800879066356226,0.0219169218498238,0.118271562212424,0.037270460551081,0.0939072947186537,0,0,0.0665261414526902
"SLC25A22",0.20757726023372,0.208111913154145,0.228772630710486,0.105936277990543,0.294930475663395,0.0806048588608921,0.143688846925414,0.135174480599739
"PANO1",0.0215843646983344,0.0151298926307259,0.00703405043132797,0,0,0,0,0.015411550032056
"PIDD1",0.176692317573121,0.121228153603551,0.180733719032745,0.118986198893967,0.076819075712881,0.105729480551062,0.0883167975724179,0.0634027241027862
"RPLP2",10.7296759163637,9.01366063966615,14.9231682025039,13.9098849274694,10.9407431879563,14.4166263891227,13.5653221833716,15.0874476237493
"PNPLA2",1.38785464773951,1.33969007033694,1.39335931631569,1.35649246465627,1.28370020163154,1.45926362571825,1.01097009079433,1.40539499778464
"AP006621.1",0.00885030157402613,0,0,0,0,0,0,0.0164287779617801
"CD151",0.351358620500784,0.375184727415407,0.308775607965927,0.242196583124248,0.383141504119046,0.539074965231888,0.31014301459962,0.38172729198813
"POLR2L",1.7547402283926,1.0556510185415,1.92548553855205,1.21463729513196,2.31905532369151,1.78515869697823,1.59901560368108,1.26055672754147
"TSPAN4",0.0229180030838071,0.0203145593131144,0,0,0,0,0.0953234466465495,0.00824951822813548
"CHID1",0.288589523331682,0.203264489286944,0.327500143033005,0.127477068995764,0.034041394335512,0.458062803339024,0.139122952621309,0.165312240132352
"AP2A2",0.170926925388369,0.224684820641637,0.21281224211948,0.133250214440201,0.323117816024379,0.579554930548791,0.364653020174287,0.206969638495627
"MUC6",0,0,0,0,0,0,0,0
"TOLLIP",0.323684496057356,0.262783788717295,0.246053818247364,0.550623186590037,0.137587782399087,0.29014444639907,0.448899916713028,0.308871543583182
"TOLLIP-AS1",0.059583518974237,0.0817542293460807,0.0418273752104589,0,0,0.0806048588608921,0,0.0279203411675913
"MOB2",0.173249615577986,0.755601370948113,0.320189975485202,0.537985774100048,0.266704530600123,0.0826917829175315,0.687151009606469,0.312598326937041
"DUSP8",0.234136634586386,0.506347058969371,0.269560486613555,0.440206562665831,0.452018028737062,0.165383565835063,0.0569267874554494,0.169140118989198
"IFITM10",0,0,0,0,0,0,0.028658863898644,0.0323071174710336
"CTSD",2.21656289015823,2.48804799426508,1.7259831024923,2.02234567130594,2.30323447869038,2.21570468218362,1.55407837669443,2.00012431711774
"AC068580.1",0,0,0,0,0,0,0,0
"TNNI2",0,0,0.00950648056780307,0,0,0,0,0
"LSP1",9.7561183399874,10.3161397182294,8.47259199301334,10.2236862952447,8.85893256457696,8.15445648292699,8.59356659141756,8.9700390292777
"PRR33",0.0206085842119086,0,0,0,0,0,0,0
"TNNT3",0.0275735349488041,0.0215659622128003,0.0327189587255909,0,0,0.193094086750716,0,0
"MRPL23",0.30843372171799,0.244170221060712,0.131459145789173,0.374862034477815,0.584239558220419,0.224586895347262,0.179669685853495,0.246065464987935
"ASCL2",0.832688510947749,0.54433109180846,0.819050584457126,0.884810232746374,0.252235189836735,0.21348490141733,0.0750162976061767,0.498227762007746
"C11orf21",0.430021521544571,0.157523972230994,0.314788610008958,0.257347880544402,0.167654893180735,0.0937461915609678,0.151801870950588,0.304514253841725
"TSPAN32",0.528593493433223,0.399842953047286,0.558208338281637,0.192900182705281,0.140161678074365,0.324544802878467,0.161679583375557,0.291114111762618
"CD81-AS1",0,0.0193301102169007,0,0,0.0592024249313252,0,0,0
"CD81",5.42723852560756,3.8492948766654,5.12870854226361,3.66938117725224,5.27230846385427,6.28344095794497,2.23249773722936,3.53918558348173
"TSSC4",1.18987525820433,0.811313787397186,0.680152983020054,0.690947533762472,0.738752855833784,1.23900366195458,0.757779431934023,0.92096338288157
"KCNQ1",0,0.00752409214304202,0.00963405986990165,0,0.0387741175010857,0,0,0.0247728920349801
"KCNQ1OT1",0,0.0673254925528401,0.0605730151933587,0.0629615871356885,0,0,0.0652376945619002,0.046807186130111
"CDKN1C",0.0743242694955761,0.139182069376189,0.0445923925778826,0.0785393841011181,0,0.0868787086348748,0.0275136467687973,0.0599462940920973
"SLC22A18AS",0,0,0,0,0.122292938101997,0,0,0
"SLC22A18",0.197158242845694,0.123400274096013,0.17635777677736,0.228879610814699,0.145846110974944,0.135709148153677,0.076353839341982,0.265036227187948
"PHLDA2",0.0101457436069133,0,0,0,0,0,0,0
"NAP1L4",1.71999889624756,1.8815544606309,1.74643884227289,1.83845937714765,2.05203567142496,1.42491019103016,2.07757363828627,1.67223543611582
"AC131971.1",0.0588258387010331,0.050838880474334,0.0868288394668159,0.0555654160934173,0.204416842577025,0.113225919677533,0,0.186755650299152
"CARS",0.527830570689898,0.432509074736668,0.474343986967893,0.676681382723381,0.575315544286637,0.614180500216812,0,0.314064375254044
"OSBPL5",0.467951078394703,0.310737375282938,0.350714559218337,0.21330208367557,0.272594465984094,0.293070484821521,0.12143951533722,0.305600438622582
"ZNF195",0.36298714282261,0.219934555055721,0.330971013047655,0.277136311502167,0.693510465785742,0.0806048588608921,0.266919558217011,0.376092503933885
"CHRNA10",0.00985289625885529,0,0.00832525783323509,0,0,0,0,0
"NUP98",0.504895918140573,0.635121908004118,0.542441734685711,0.553172998285601,1.21126873554951,0.634435892788302,1.44014297900328,0.798786669741731
"PGAP2",0.147463812591974,0.14803900985027,0.0637762561540043,0.0819981589027137,0.072479524534319,0.0719403758165233,0.0327210140996776,0.185331874485674
"RHOG",2.18571736483591,2.70542065969878,1.85845153176785,2.63008239235027,1.80435948777988,2.55124640420394,2.95204483538588,2.11336609547723
"STIM1",0.697682125016466,0.602538078232464,0.708981340582309,0.844847256567674,0.958275534310233,0.80901723698876,1.15246886698651,0.833136125091724
"AC090587.2",0.0417227973794385,0.0770632312755375,0.0334808357563427,0,0.0809375809375809,0,0,0
"RRM1",0.252477090515845,0.22766115087641,0.11644216254021,0.103354891941255,0.235842293677032,0.0956361236766351,0.392166593689018,0.283195487390868
"TRIM21",0.313255568148655,0.312436051276614,0.37269549246604,0.722458552737727,0.392474690657021,0.456822779758974,0.420396994643765,0.32833218885252
"TRIM68",0.0511744853266373,0.0494892361852899,0.0620029134046002,0.179565478525369,0.171004882661768,0,0.0686034487784718,0.0739701238213872
"HBB",0.11807715730842,0.0651074311138456,0.040300587986729,0.0354594839935889,0,0,0,0
"HBD",0,0,0,0,0,0,0,0
"HBG1",0.00935633119541165,0,0,0,0,0,0,0
"HBG2",0.0572710837566921,0,0,0.0595036207953254,0,0,0,0
"AC104389.5",0.0150176823569489,0,0.0600995089263146,0,0.0939072947186537,0,0,0.0135329717323286
"TRIM6",0,0,0,0,0,0,0,0
"TRIM34",0.217152881955113,0.106594537369836,0.214295429258513,0.189489598015682,0.133401199810889,0.307398795240755,0.0747848468585357,0.144218479977032
"TRIM5",0.228638639344983,0.369062755289641,0.422930195308794,0.542082128384819,0.719634064179452,0.346603494986112,0.361464029496914,0.258598926075928
"TRIM22",1.49544405066898,1.47065668640291,1.95850495860253,3.02939606778632,2.01675307434816,1.58184039705762,1.49747395833228,1.86070838298505
"FAM160A2",0.233242432663032,0.13024939305764,0.15074444474906,0.283756954083947,0.223088789121693,0.077061788141732,0,0.167168900097193
"CAVIN3",0,0,0,0,0,0,0,0
"SMPD1",0.359092835874659,0.325118992619312,0.264359874215152,0.234690888898366,0.293906088922889,0.588710924880689,0.193312525530063,0.257022231815128
"APBB1",0.119139064320378,0.204968872218041,0.301373946160327,0.473601673378782,0.650619468131956,0.63186520486553,0.103606065823159,0.21672928924989
"TRIM3",0.0683447229915665,0.106401091856514,0.0422536064035792,0.059781439058801,0.175702926796439,0,0.00831404474951446,0.0472127180129242
"ARFIP2",0.319410881470829,0.244546010762593,0.250172578739362,0.188737655979237,0.185233294597419,0.208696908864378,0.392679226092292,0.191486914340428
"TIMM10B",0.208298529314025,0.187447894641532,0.22120843625738,0.203803719815015,0.296756490279738,0,0.156910329907677,0.275510373434532
"DNHD1",0.0951151230282233,0.0547304242765163,0.088851392724803,0.0981687762565165,0,0.104802028967281,0.059788618330792,0.117370804262979
"RRP8",0.111126763443756,0.132679150901173,0.186113976061794,0.197914083390241,0.15129560145655,0.373431138252765,0.38784686102526,0.110089836833795
"AC091564.2",0,0.0241805910168241,0,0,0,0,0,0.00977746489890101
"ILK",0.874355705335856,1.03553183509552,1.05975450920133,1.02620785035172,1.06799796010038,1.43729217009706,0.78906583657333,0.757483966051578
"TAF10",2.53206665979734,2.48689210042744,2.48801679628698,2.46709602887853,3.11581857768332,2.28242563205367,2.9732936748942,2.9204915638925
"TPP1",0.753201934158083,1.24471196819395,0.76677201877208,0.77749507453075,0.483442638666495,0.577366648311599,0.381851023583777,0.813168318817459
"DCHS1",0,0,0.00723247787585018,0,0,0,0,0
"MRPL17",0.194401530243309,0.327169529681415,0.220129331712559,0.410766498759965,0.187723073293211,0.291867515386374,0.258359284993945,0.350903127781747
"AC087280.2",0,0,0,0,0,0,0,0
"ZNF215",0,0,0,0,0,0,0,0
"AC107884.1",0.00894758504679587,0,0,0,0.0809375809375809,0,0,0
"PPFIBP2",0.0127340680890621,0,0,0,0,0,0.149531919661341,0
"EIF3F",2.78239904005087,3.6923518236474,3.67516808440937,4.3569654785454,3.5614737995127,3.84761535109797,3.1038290289992,3.57089292129883
