"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP022-entry","CP042-entry"
"MSS51",0.0176489809029259,0.00555882908824085,0.00391423749087983,0.0052319753218188,0.011358621025574,0.0147414090137823,0.029262369546844,0.00261786957773764,0.00523827333938878,0
"PPP3CB",0.302318662325662,0.257145361036896,0.339940011468996,0.320855835849275,0.334409466341081,0.353520054331231,0.283762298927527,0.370979766436459,0.374102719885821,0.372278355503839
"PPP3CB-AS1",0.0423031029135319,0.0376365208207673,0.0446233421310119,0.0421641549854273,0.0392929698918474,0.0942496210380084,0.0566030432353895,0.0448404412772659,0.099326562266488,0.0753053741007645
"USP54",0.0170913585767029,0.0365106640970103,0.0151471853091499,0.0224695736701213,0.0120862454744738,0.0357767489036077,0.0179881997409699,0.0140199109182603,0.0213800350956943,0.0416941660854177
"AC073389.1",0.0208622668121584,0.0252922209895719,0.0215804525759856,0.0110182086127334,0.0159493763424184,0.0282226304444812,0,0.0189861250261985,0.0377345060210472,0.0188926989165037
"AC073389.2",0,0,0.0128836935242116,0,0,0,0,0,0.00877318998603897,0
"AGAP5",0.0086083114969165,0,0.0211140391782518,0.0438498377668356,0.00973185160161602,0.0100844617405024,0.0437113600756069,0.0167199020447145,0.016884926064486,0
"AC022400.4",0.0194733157707264,0,0,0,0,0.00680116653608427,0,0,0,0
"SEC24C",0.197569057823724,0.253038627660733,0.320735054058704,0.128905388323921,0.2153138399772,0.163613775090234,0.140888034017957,0.262044158345999,0.277228309101569,0.256252316817212
"FUT11",0.247213840174617,0.39430076669081,0.675073835537651,0.0940157016979736,0.438560183507616,0.271874432641616,0.101514329707589,0.320154501222258,0.347814199086557,0.0895335269146437
"CHCHD1",0.517565809620692,0.464882830533147,0.495675038632871,0.615111261575913,0.471784265877825,0.501090580363774,0.535578677998485,0.457577708479123,0.520236415778488,0.49753270621252
"ZSWIM8",0.0861533604093559,0.166946825951665,0.179995160972804,0.0388913254515936,0.0853395386585663,0.0701644118609853,0.0982974306363303,0.124325196326013,0.119232129964653,0.0807111588413301
"ZSWIM8-AS1",0.010931040438291,0,0.0183619820446944,0,0.011264718602263,0,0,0.0189397657402809,0.0157877649488007,0.0170679920531429
"NDST2",0.270367432304163,0.2224360557578,0.222173667789106,0.255537133281306,0.237440374695491,0.17028167248929,0.303894164730056,0.231126983593037,0.192892564029431,0.156023681292486
"CAMK2G",0.463182169783484,0.51945511477784,0.496687714602618,0.428053508201472,0.345854478846004,0.476675894656518,0.718536240795652,0.4417530089259,0.441890593044027,0.547578141042633
"PLAU",0,0,0,0,0,0,0.0182615047479912,0,0,0
"C10orf55",0,0,0,0,0,0,0,0,0,0
"VCL",0.0474789319700103,0.10613297969362,0.0918232314929847,0.0446791141205747,0.0436046131666429,0.0583149499595719,0.086231682596438,0.0405930338585161,0.0627918777106283,0.105963112678214
"AP3M1",0.203269828462503,0.213621062319701,0.227992181017075,0.236290260615649,0.172360600074197,0.176093750807004,0.175054399334854,0.194970400595395,0.229582123393525,0.226707689920944
"ADK",0.913064589344779,0.357513563862977,0.687817259008785,0.991277346984504,0.56691258913569,0.850691514752474,1.313473833029,0.662433580516064,0.907655833996903,1.1271922020846
"KAT6B",0.626079937757733,0.441826177405373,0.691876827199317,0.522098580034514,0.519333396241029,0.526365893935355,0.64100180628163,0.646812306078456,0.549395489307176,0.595775001209483
"SAMD8",0.195893617486403,0.111897147061015,0.130723766494704,0.0807261016753964,0.101253121904767,0.0755028585362255,0.110243363073564,0.107320431498307,0.107359133351891,0.155935411013522
"VDAC2",1.6216174299995,2.12574830023664,2.16667758641973,1.34856643031398,1.48410132500554,1.47272174363544,1.11440639228061,1.78223462030807,1.67060716702776,1.20308618839175
"COMTD1",0.206823309902978,0.224436410056303,0.268886525758559,0.167502884603641,0.0969506179726641,0.159409234102775,0.235209440884812,0.173309169402618,0.187528804831432,0.156848658630424
"ZNF503",0,0,0,0,0,0,0,0,0,0
"ZNF503-AS2",0,0,0,0,0,0,0,0,0,0
"LRMDA",0.00968192925995206,0,0,0.00575283960162736,0.00682359405977564,0.00699292875044755,0.0179881997409699,0.0022352477559789,0.0061710796056927,0
"DLG5",0,0,0.00592609392067858,0.00527666616010672,0.00268824575297495,0,0,0.00268526445021359,0,0
"POLR3A",0.131805321668371,0.175116427736714,0.162695085047373,0.123599926770329,0.162947558877596,0.16202697033092,0.198142420829557,0.180551682325348,0.138961976894152,0.100389020103514
"RPS24",49.6545293488454,47.0566484799882,46.0869546269015,58.5174567542001,63.7971135593583,51.4785497871093,45.3003455879275,60.3966290475974,47.789414515743,48.4799138873959
"ZMIZ1-AS1",0.0244066208651953,0.0203538618028555,0.0267610719505875,0.03629314382983,0.0114477838436265,0,0.0357529466327818,0.0278485331139898,0.0549174181322884,0.0316409185782094
"ZMIZ1",0.12732399235579,0.168601114807919,0.228755862139028,0.186978247335173,0.147229790534392,0.205005941525837,0.255379218912711,0.121496403044499,0.202305296762917,0.180650392209215
"PPIF",0.310673420188983,0.166448822273307,0.160257558057525,0.310840820755177,0.264237558514394,0.291257552832051,0.427541278926543,0.173913626195638,0.243456359191224,0.0901208894708252
"ZCCHC24",0,0,0,0,0.00493933576273409,0,0,0,0,0.0188220059364607
"NUTM2B-AS1",0.634209470312393,0.573171423030426,0.498011220603212,0.752989710907611,0.571697747852934,0.502632363805301,0.633372029028687,0.589983542884772,0.753132226228529,0.914446349544609
"AL135925.1",0.0830847230244003,0.15874427846697,0.137215839099744,0.0826188436504506,0.0935633031534087,0.0668704522816698,0.108299494591239,0.114583037972611,0.124404886605644,0.139616028942532
"AL512662.2",0,0.0388611899561228,0.0284599274848255,0,0,0,0,0,0,0
"TMEM254",0.146887660692224,0.0980650961332122,0.178152098526509,0.109218940616654,0.152029709319033,0.139306148916759,0.133542288269763,0.138415663250456,0.182224376805592,0.256575668293138
"ANXA11",2.53209596964969,1.90030872413206,2.68978554519501,1.50628446183633,1.62099045532568,2.04436100654703,1.9771770438522,2.20040078607558,2.09648542142067,1.68816557819498
"PRXL2A",0.122003563990351,0.258097803360501,0.152884519692192,0.153427173363913,0.165063796884773,0.163831709177331,0.143491622171261,0.142479567346677,0.251540720897447,0.0982907124572144
"TSPAN14",0.944974001685586,1.13927324445165,1.11003823163769,0.889350920771295,0.769741154556617,1.04165755874241,1.13141927005444,0.984179935219067,0.97193142976986,1.11469707869202
"AC021028.1",0.0836611187462617,0.0442517775501325,0.0533285629456173,0.126897566717141,0.226600029738517,0.0639651361929353,0.149146021793909,0.059610801298657,0.210412422242603,0.0875905564932248
"AL603756.1",0,0,0.00221330849115883,0,0,0,0,0,0,0
"GHITM",1.48753777955548,1.24603531745802,1.41903418970265,1.37581624731652,1.28096592127087,1.45439189114524,1.27799416289626,1.23140756268578,1.31526191237597,1.15576963763019
"CDHR1",0,0.05015336873103,0.0540285327178141,0,0.0372303354760205,0.0350446885361769,0,0.0246263072500576,0.0380470495178142,0
"CCSER2",0.775073265299291,0.678278319299949,1.04354979079151,0.87226833712363,0.809179028181773,0.710054023263591,0.765274776366475,0.817738071104358,0.745617619959415,0.839431373812791
"WAPL",0.583274997483184,0.521872050760891,0.653026455881358,0.643209459928656,0.561879600024542,0.524756138556498,0.69946408104172,0.508910922916278,0.432256944335678,0.781038861826044
"AL731569.1",0.0067992058527564,0.0386175896978956,0.0276268327610976,0.00621505584849185,0.0198014939641057,0.0331819664025571,0.0149057953732411,0.0173935740866954,0.0248266789847832,0.0159688288460924
"BMPR1A",0.0179209987409494,0.0370458644271517,0.0177366722972175,0.01639198647569,0.0314171759252214,0.00525298369473861,0.0223528899273576,0.0183889795880368,0.0278988955189628,0
"GLUD1",0.869915002038628,0.84135509990168,0.695512948227785,0.76340224349678,0.356487672801285,0.721700011629923,0.747281186864026,0.772410381600348,0.55247992019234,0.654705939031951
"SHLD2",0.291955635949419,0.102220807683129,0.0842494065732646,0.360089258736837,0.126211518076729,0.40252128408628,0.382069366469399,0.189524287285819,0.239643148704117,0.18962581698199
"NUTM2A-AS1",0.573306111995829,0.754300420629685,0.220369924183431,0.581471747770205,0.535985962022616,0.547920967036281,0.409726792859042,0.619233859315634,0.690816653289867,0.95660809919649
"LINC00863",0.064261183621256,0.0472548406382815,0.0277806921691261,0.0642018931982273,0.0732508911921909,0.126670065810789,0.11353600325103,0.0632031466347568,0.0904865949566245,0.161902992844251
"MINPP1",0.0754147990025635,0.0922184595267318,0.0314910442014249,0.0884954689737913,0.070654481968374,0.043151443086794,0.0608667304419199,0.0564871774967871,0.130943739054349,0.0348389788059765
"PAPSS2",0,0,0,0,0.00201352444096507,0,0,0.00215619102817538,0,0
"ATAD1",0.514923388676437,0.391313128245168,0.472320697657553,0.423133859049966,0.367978582546565,0.376384760004849,0.497877891140682,0.350943097959027,0.396362654581643,0.531075252200508
"PTEN",0.830131747300145,1.14164048001935,1.19197712778859,0.716296228067065,0.683993565575478,0.574042383572363,0.803225200025134,0.87152410943859,0.836342165117951,1.13012735189722
"RNLS",0.0228071237821658,0.00488174223522285,0.00843542194284315,0.0214092256651487,0.0113609780207002,0.0816949029531694,0.020478374836173,0.034236848078851,0.0403363062229462,0.0928105745038225
"ANKRD22",0,0,0.0146022110947142,0.0177027630219628,0.00606713080040927,0.0186784704685277,0.016926201760325,0.00171696692984336,0.0272365365438884,0
"STAMBPL1",0.592639480737018,0.585240613314109,0.685837984511236,0.461626874557087,1.04888316109308,0.696184955320699,0.57446925048864,0.638061581772509,0.572386767166062,0.648654493732232
"ACTA2",0.0263034512955754,0,0.0106934656447526,0.0335656344048106,0.0827532183923899,0.013539353679173,0.0380520391077916,0.0122593072080264,0.0270999202191508,0
"AL157394.3",0.0184072900577032,0.0106551349533114,0.00751533598248927,0.0258397210625127,0.0547022727238308,0,0,0.0101259818626333,0.021193011912553,0
"FAS",0.135005335728422,0.101503771147234,0.143539712621743,0.136920999086081,0.552805011726605,0.0742261743297759,0.219780756686141,0.0580925582548898,0.220677214602127,0.0189460681224825
"LIPA",0.272211847628796,0.232620360609203,0.24423515781137,0.266102350402331,0.378437971074788,0.272764309204289,0.315632648687086,0.199000997160203,0.375037882060539,0.320221403797062
"IFIT2",0.0809701704439268,0.0999751211889744,0.0983090068605432,0.0184259880429656,0.52691263119341,0.0909138770643605,0.0662270619076858,0.094257540740531,0.0473611673862548,0
"IFIT3",0.297698422998746,0.102042939415965,0.114010254506682,0.0116507998759914,1.10339840843353,0.150476677353247,0.0248679491759266,0.124748549361798,0.0842407130851011,0
"IFIT1B",0,0,0,0,0,0,0,0,0,0
"IFIT1",0.087925981179769,0.0711767969606497,0.112145884932518,0.0344321014330008,0.0910345520345638,0.0475394016427908,0,0.0370513011289084,0.031577275917988,0.036389211748345
"IFIT5",0.346658687803175,0.183072920001794,0.175565565837692,0.11411954424046,0.261445621262303,0.074605206949701,0.227250489985569,0.125181970819229,0.176685572331315,0.0833052383901474
"PANK1",0.0378496511742406,0.0184195574364135,0.0258526726029444,0.0229601360620692,0.013465239079521,0.0110491349584855,0.0214041095890411,0.0442757880101994,0.036564172737057,0.0552196844404495
"AL157400.3",0.0273020533950548,0,0.00594609182826277,0.00644615654362243,0.0141255009118159,0,0,0.00602792561233232,0.00925162769163978,0
"KIF20B",0.165647883307363,0.122081771567359,0.166392075538117,0.0718566055542819,0.0973974977546268,0.107779149440733,0.117660090980437,0.170789099266959,0.143037785995369,0.175404549366726
"LINC00865",0.0248557777194732,0.0109495484173004,0.00985160524084113,0.0334122699676011,0.0269777925054825,0.0193635278358002,0.0161728554793634,0.00836281896077136,0.0205230195912962,0.04972571512395
"RPP30",0.511577358353514,0.373975595558805,0.450965296312615,0.230545301490301,0.366641682504683,0.34656671951876,0.165318215526114,0.390540456277171,0.549563864646369,0.337459598848229
"PCGF5",0.64279430813205,0.546294633105259,0.505205239551121,0.755696746160292,0.813568528447849,0.536573348849415,0.85359891001698,0.605455336067148,0.530413399777177,0.494093740619183
"HECTD2",0.00448822558898985,0.0051198086420322,0.0127267268192989,0.0149923521305808,0.0196344392925694,0.0232961926007277,0,0.0146450353685122,0,0.0400817490717789
"TNKS2",0.69337134587063,0.59859789768507,0.833523958280483,0.614994216007646,0.55354077435912,0.473513637543745,0.457080607256446,0.603918090566585,0.627654570608506,0.684254140318653
"FGFBP3",0.0489573089753276,0.0650113428579534,0.0602342019515915,0.0505356245430602,0.0134723992180301,0.0410372845318091,0.16183782492355,0.0614025652158605,0.0653152780226191,0.025706346125668
"BTAF1",0.353707579942805,0.308358737646664,0.346126967074262,0.255271791086761,0.358303666549971,0.286596970001719,0.258609777141326,0.293317788453298,0.42603159550202,0.247372848486663
"CPEB3",0.0926461328255506,0.0395742365106621,0.0206782828530533,0.0285067189950513,0.041819593891521,0.03881822231866,0.0572402857853666,0.036563421444138,0.0183996254955426,0.117580870790525
"MARCH5",0.586924776806517,0.721969186009822,0.71643218878428,0.358398467746809,0.415641797553854,0.448506192937565,0.27799667936735,0.534662217952948,0.473893333149026,0.528917862218585
"IDE",0.104780127069878,0.125932463160193,0.134271395007042,0.124258072369496,0.115152001157516,0.124485527061843,0.120989123537449,0.122088409148703,0.165300258682862,0.111827300778188
"KIF11",0.00910672167126556,0.00537908568453169,0.0101523537937845,0.00389033609391583,0.0115634515030648,0.0448544545326566,0.0365230094959825,0.00927342079915457,0.00888700763645901,0
"HHEX",0,0,0,0,0,0,0,0,0,0
"EXOC6",0.351196103935202,0.191196700638186,0.147155821026304,0.615194176570098,0.251915205110795,0.415431604385857,0.421340347092007,0.388614758374844,0.270457456183272,0.763599864691926
"MYOF",0,0,0,0,0.0048977184957931,0,0,0,0,0
"FRA10AC1",0.34107147905998,0.243880292210087,0.275152877737039,0.247189318402682,0.234515538886623,0.256922118569333,0.231324691903063,0.25037270982561,0.242720978553734,0.4167469145884
"SLC35G1",0.142442041203441,0.149973634661035,0.137054301198175,0.113851185892334,0.0664093149946741,0.0421621208147797,0.122939601632448,0.153665668764836,0.178664120050541,0.21163028797461
"NOC3L",0.179628631156516,0.195781484099425,0.264584276802027,0.280398245226525,0.264958911894711,0.237029683577296,0.539602475996674,0.21805710250485,0.351983194219241,0.188036649573038
"TBC1D12",0,0,0,0,0,0,0,0,0,0
"HELLS",0.0767025071571424,0.04332965041912,0.0196324178181759,0.0357697416814871,0.0346152360933184,0.0614126719001871,0.0821488578181248,0.0471542582926195,0.0600828603959421,0
"AL157834.2",0.00657652443836481,0.0117690611527914,0.00558511402851486,0,0.019633497412286,0.00606466387206955,0,0.0109133371295778,0.00873605151601211,0
"PDLIM1",0.0223849713370114,0.0144509029105244,0.0156046240699035,0,0.0530591473614056,0.0965422689641013,0.0418103656508526,0.0119514705987202,0.0364628747112457,0.0163355451661488
"ALDH18A1",0.185198107621519,0.266124229198765,0.155739978659877,0.259625423708435,0.162520511924499,0.240561749614723,0.20435870145467,0.198990638852301,0.211563964716365,0.169737907885624
"TCTN3",0.18834762809241,0.145078332834089,0.201349947455573,0.170332305003624,0.113610986346449,0.222058696820118,0.285916547142397,0.204439781131222,0.203253256567767,0.143607909284886
"ENTPD1",0,0,0.00207247872600588,0,0.00374478063796995,0,0.0509155446295771,0.00969646365112502,0.0151496936925063,0
"ENTPD1-AS1",0.16768129325046,0.0650072186580512,0.0524454283265952,0.172564476278273,0.0874099965390193,0.0708899620343375,0.270796845941704,0.0909479784844187,0.103393524935091,0.196465268512726
"CCNJ",0.00772122069410686,0,0,0.043391004503612,0.0104460563475366,0,0.0181844631946465,0.023661530193915,0.0194516909728279,0.0328770005654844
"AC021037.1",0,0,0.00315985717445571,0,0,0,0,0,0,0
"ZNF518A",0.204291184693615,0.0976272224141515,0.080113640328706,0.191655872503564,0.127252348305681,0.136702172580448,0.41337854770249,0.163180885481904,0.260291332724195,0.26832630932367
"BLNK",0,0,0,0,0,0.00642528168434904,0.00818277035873265,0,0,0
"TM9SF3",0.671914680985144,0.595327310652105,0.712306668797927,0.563763980861758,0.610049471889349,0.424171651469019,0.630900392911949,0.629622031679486,0.572813993682448,0.611637297709823
"PIK3AP1",0,0,0,0.00759342955727268,0.0175251694540726,0.0150757042493725,0,0,0.00653428211109586,0
"LCOR",0.229333436379873,0.182258775008301,0.244676530740654,0.208471511084811,0.295056200521721,0.279623489367605,0.232716514779953,0.308909443576149,0.281549266157662,0.379311376968981
"ARHGAP19",0.194148564286028,0.0928966580607029,0.0897678717349677,0.0695974539725158,0.103925681138112,0.0924953321562365,0.133166333658684,0.135021892670949,0.0912882725854762,0.0663281538720343
"FRAT1",0.130857597859206,0.132116420722383,0.113202410230012,0.113105345189083,0.0861275858945708,0.0705497878587086,0.142618134083538,0.100872332306803,0.116443032371195,0.132685253722531
"FRAT2",0.16622779839815,0.175247342239443,0.20347534723085,0.289622228605749,0.167359976002634,0.200468293556685,0.305934833244602,0.177700752121637,0.244197073493699,0.237352407776824
"AL355490.1",0.00641543811026855,0,0.00985552416096358,0.0140838236969793,0.00445972626822052,0.0317023733832187,0,0.0118482213448344,0.00329316332706974,0.0189435198954318
"RRP12",0.0819878900214797,0.116052614270168,0.0366408971976051,0.082444029305007,0.0507977827104292,0.0270220561796804,0.128598985310938,0.105810565757248,0.0340327776038588,0.145115086293179
"PGAM1",3.38499975658255,4.3898931558941,5.14372127461343,1.15272888143983,4.50895123689057,2.45080161832901,1.19366825331707,3.86749991803574,3.86211927364147,1.44569631887869
"EXOSC1",0.368087346444625,0.303599646495099,0.487576238119324,0.277351593109489,0.275156428160846,0.397705236120836,0.244076937545572,0.345254885137589,0.406420679023764,0.359033462904735
"ZDHHC16",0.193045137352829,0.256255497323232,0.162769376721985,0.28320046582979,0.117225633279634,0.176460552296757,0.261641519697496,0.167247275773984,0.154789100817643,0.180013416542039
"MMS19",0.450682572221862,0.301262161771305,0.454313289619278,0.308582229653479,0.30633966792319,0.416430426114688,0.283554826725118,0.311222582497285,0.338304808841328,0.393081261272686
"UBTD1",0.0183306867229617,0.0884346663189721,0.0302935310453569,0.00901395178269122,0.0126943450476157,0.0500783558052781,0,0.0414367094234435,0.0238398791098345,0.0308262355925881
"MORN4",0,0.00780960800453582,0.0141986288508307,0.00677473727568845,0.00481223723519922,0.013187947665425,0,0.00422083907625623,0.0209245950702255,0.0334152005747415
"PI4K2A",0.0524632852856423,0.0311706945704629,0.0601542318355467,0.0454759630199257,0.0274192922705869,0.0328891065389107,0.0356118371357849,0.0547786697955742,0.0299612310119361,0.0569799791018838
"AVPI1",0.0136603185444144,0,0.0283174327151988,0,0.0127694623754597,0.0150342878844224,0,0.0134279244744063,0.040254476207548,0
"MARVELD1",0,0,0,0.00440579097165314,0,0,0,0.00262095305191636,0,0
"ZFYVE27",0.332694996858751,0.223709330964689,0.219375202003011,0.234505807972326,0.154464696339148,0.156662825239245,0.27164979523711,0.211674328640349,0.204367887492276,0.234039204494495
"LINC00866",0.00470559005275908,0.0160363112890404,0.0121858393261087,0,0.0118949301278767,0,0,0.0267807073022097,0.0125752991243429,0.061893722903369
"GOLGA7B",0.0909632616908178,0.192972124576594,0.0896342985070895,0.0905398198331895,0.0826738132517032,0.0750595174530476,0.074006565966012,0.135287819817156,0.0820224860933539,0.053492283667197
"R3HCC1L",0.27146030605219,0.147455320915694,0.237829230261783,0.185828435770142,0.221262232752214,0.269639698547257,0.176494721873967,0.227155399991832,0.228219944989963,0.364737273493405
"PYROXD2",0.0385224919869619,0.0280519479284769,0.0231786992241377,0.0425535576398248,0.0206874839480062,0.0589952212002873,0,0.0406974538664443,0.0240034544758409,0.111636367922709
"HPS1",0.608963884028252,0.469828806775645,0.638842616687448,0.526670261875755,0.37405384235453,0.431471980665265,0.518497281922964,0.5477592430071,0.526108575532909,0.510412019944231
"CNNM1",0.027422397472902,0,0.0506531695700076,0,0.0432297866926692,0.0578372008290313,0,0.0155523841737742,0.0158018728646909,0
"GOT1",0.117095369432621,0.107139937326751,0.0687735988562286,0.112524877543097,0.0570528950442051,0.109241973490886,0.0598186168401318,0.121128385432649,0.0836922241975559,0.154700440967983
"AL391684.1",0,0,0.018442781247035,0.0207586129440388,0.00612166749671686,0.00490288368006527,0,0,0.011326985043759,0
"SLC25A28",0.236414457682721,0.252485457544755,0.200311601273557,0.134361957875515,0.225826564734616,0.156428586494104,0.232385926780165,0.26720124138106,0.125856428565713,0.184958797164298
"AL353719.1",0,0,0,0,0,0,0,0,0,0
"ENTPD7",0.0153996430985235,0,0.0114626570232819,0.0141187478077435,0.0119007424740108,0.0188013741815876,0.0936234072346161,0.00700027388895692,0.0148878812722188,0.0397522864191635
"CUTC",0.789760374186856,0.581199259519168,0.579165763155114,0.548632147895123,0.497786491739462,0.534370632385446,0.496237602734928,0.616875129888823,0.66612136388143,0.548039087565348
"COX15",0.298073780974269,0.161335857844749,0.237657566343867,0.1518391480261,0.138110685618303,0.11692383119418,0.162788762290934,0.155109010163709,0.136345307955593,0.186367562206375
"ABCC2",0.0162916131548458,0,0.0108959212099558,0.00622122682593007,0.00589261705397429,0.017025100161515,0.0270855904658722,0.00381570015617661,0,0.0242627166963885
"DNMBP",0.0689906704176056,0.0204827790128697,0.0371239504191642,0.0113681031204273,0.00989531834190151,0,0,0.0265614544539033,0.0404332478216623,0.0207766736130012
"DNMBP-AS1",0,0,0.00550951223969687,0.00395060791954666,0.00205244784165611,0.00698542560801144,0,0,0,0.014869623144271
"ERLIN1",0.073527912118249,0.0540945444907876,0.0467612236261827,0.110578705091907,0.105250231996036,0.130412205949463,0.0141948671360436,0.0622055423675799,0.0359333432175857,0.0719240780888213
"CHUK",0.0310590005202093,0.0842181063026013,0.0642309416939561,0.114377561398646,0.0688108590550421,0.096071843932987,0.130416255291453,0.0645401680652209,0.107657098773606,0.129196108289806
"CWF19L1",0.265399412236787,0.187605841993419,0.161893604690944,0.142597503097912,0.200025870940781,0.18324243983855,0.213788600510201,0.188428739401572,0.174066226416667,0.187706613629502
"BLOC1S2",0.509699567592051,0.34311899101065,0.480301010571548,0.358261838959245,0.289577214876377,0.318076780444701,0.516479527390362,0.409032652363308,0.477678967861133,0.248779966861041
"PKD2L1",0,0,0,0,0,0,0,0,0,0
"SCD",0.0913113209528708,0.136069173255757,0.152661826982454,0.0608708718614206,0.0925251833793845,0.0587867860826959,0.0727268650104216,0.0656592016722059,0.148657644699033,0.058125415546736
"OLMALINC",0.0433222787641689,0.0271142416361962,0.0510724565327829,0.00401865943950953,0.0423605253374174,0.051996675709991,0,0.0438657666913155,0.0622349667437745,0.0368994158822466
"SEC31B",0.0465989294394614,0.0585892477483689,0.0464355670564067,0.14992884995096,0.113235089403407,0.0588517966274356,0.101681719865625,0.0533521800580588,0.0894257146593704,0.105745033478869
"NDUFB8",2.86564314606001,2.72390783242293,3.04731323018786,2.88223709443816,2.6571527754387,2.24020647682183,2.55052283243375,2.54008696674719,2.52094483689996,1.91647355109339
"HIF1AN",0.22512149336543,0.242626272252037,0.134211765149459,0.139276469946973,0.189393997439129,0.135484141125945,0.185721242632224,0.139225587193431,0.159201720017819,0.216581025380598
"SLF2",0.190393593267115,0.249948098424435,0.200733381357548,0.180920301529509,0.223086340997253,0.293066072419555,0.314924343998011,0.210111633696213,0.277052287373709,0.300455648578755
"MRPL43",0.86308331322747,1.08405503680307,0.781213743616814,0.800356150262302,0.770162528756774,0.706638975583178,0.61740907358806,0.884919857457465,0.933928868366241,0.724348886761251
"SEMA4G",0.00625490227966168,0.00612630229871115,0.0184338428633468,0,0.00667575831831526,0.00957062354526522,0,0.0253029871286645,0.027826193360757,0.022027693215911
"TWNK",0.123341357935752,0.0435210520952638,0.0419121838721258,0.0900209646600431,0.0388978146284527,0.0647039729994074,0.118862316738916,0.0829505128651369,0.0471430998787873,0.148241015675311
"LZTS2",0.375014008402861,0.317025589093118,0.304016090144724,0.18007950581516,0.22533549466897,0.22274963953986,0.170411321801745,0.297121021612817,0.251489373807464,0.204295344152504
"PDZD7",0,0,0,0,0,0,0,0.00196687313589599,0,0
"SFXN3",0.0940159166016566,0.21817021792132,0.248230691397153,0.107375771074165,0.0886261399001093,0.0779068048448859,0.181733778926279,0.154557562618742,0.112490132286376,0.201067635205597
"BTRC",0.147114573129743,0.0940957656230823,0.0752451454171198,0.134004462122187,0.142800096535783,0.14695909889798,0.184271889911382,0.154531512661058,0.162225263409147,0.154608402787502
"DPCD",0.0487660307070323,0.0679850319823641,0.0852053707145605,0.0235456312279063,0.0920808362842753,0.0537219338742289,0,0.038488036308258,0.077022308371584,0
"POLL",0.216386397750535,0.246734298203184,0.322056545569284,0.127786810584063,0.163620482489293,0.18277187785242,0.202642068702524,0.212490561742273,0.135875785989091,0.155884600985098
"FBXW4",0.113649136937792,0.119938286032082,0.127011281178096,0.0999792944434952,0.149100111556217,0.121242269080248,0.101084115928622,0.0971698028200642,0.150927726363409,0.201553692180148
"NPM3",0.124974455645014,0.108145576584585,0.0599718541877943,0.15943434253981,0.0629043999476291,0.217927006586473,0.189827778302955,0.121106866389255,0.152594912631393,0.238757019424186
"OGA",0.680281928742248,0.720314603853102,0.914184284854106,0.51068661167667,0.720086593045323,0.760100109081591,0.742435284893066,0.722362106030021,0.861581649852053,1.05828243455502
"KCNIP2-AS1",0.00753765814006778,0,0,0,0.0025049591235648,0.0168309366079604,0,0.0129816835552837,0.0110817076468215,0
"KCNIP2",0,0,0.00168438215599232,0,0.013773325650175,0,0.0164516978152145,0.016247857079243,0.0230272878270475,0
"ARMH3",0.162263117668305,0.079339554035039,0.113284199121613,0.15474249644904,0.181811450975709,0.191426876035141,0.185578758214609,0.160258578974549,0.11261510581793,0.1855463221914
"HPS6",0.291277454902678,0.225330871982592,0.189705131167627,0.21305645005419,0.174518881130223,0.167747203391554,0.0667195611099076,0.169365039323525,0.114926659356496,0.246578605076112
"LDB1",0.537897242887013,0.497207585766317,0.577550151443748,0.369957917663865,0.307375345020984,0.337433819663636,0.418318259256374,0.459606941932831,0.321734019136988,0.356624355477716
"PPRC1",0.147853078524514,0.136685448889031,0.100678469429414,0.247483678790926,0.0675658612222803,0.182375904992979,0.355121411513496,0.127642345376932,0.132661524663821,0.306875844692602
"NOLC1",0.591698376573855,0.485741390157863,0.322088404781087,0.743104662565873,0.279931767753329,0.541299254694592,0.794574412255627,0.452196789635857,0.493353077040672,0.731147720682179
"GBF1",0.204729789741626,0.0804368603169666,0.151707920784803,0.244489675930362,0.173899253945346,0.174554262792027,0.337640219533469,0.167215647960103,0.240543138888734,0.408698464124198
"NFKB2",0.571795157818373,0.751987655181985,1.20078552478039,0.558064827912119,1.17021344614022,0.559466068270072,0.701813898437526,0.618430626754812,0.600700614932574,0.224690641780477
"PSD",0.298145131848248,0.307314895734333,0.329516372260903,0.147809166309803,0.285982344535364,0.236381162011865,0.133345737490332,0.235799794313943,0.195325296176829,0.094813962496929
"FBXL15",0.318419359858209,0.354696991591393,0.280557006796111,0.304970872921057,0.224765452143677,0.220986117540597,0.336336893333741,0.269246039397426,0.209173234212821,0.290645021235839
"CUEDC2",0.762711768624375,0.568649829277555,0.586433668885334,0.582367397089492,0.468117535805858,0.735984026222165,0.832571761000405,0.607460229670887,0.77421697806031,0.702976010538934
"RPARP-AS1",0.22330622129627,0.124606841864539,0.234913122360373,0.182124034982618,0.146099315815777,0.162229818359854,0.105136017109055,0.154599366138521,0.259929219520394,0.183931718717556
"C10orf95",0.00707551842323487,0.0303763639168144,0.00891642423123213,0,0.0055192913943346,0.00790338897319171,0.0225063017644941,0.00871587744298793,0.0277274793636035,0.0200805632196372
"MFSD13A",0.0566409292170281,0.029506188185814,0.0502937650622548,0.0105110370628444,0.0342624286802201,0.059974395618196,0.113402496264136,0.0506876313286364,0.0695225505533009,0.0500140477057819
