"","CP003-entry","CP006-entry","CP013-entry","CP020-V1","CP022-entry"
"R3HCC1L",0.302879651147656,0.275549522848188,0.419286091565992,0.203615508224446,1.00627571368941
"PYROXD2",0,0.104853820901679,0,0.0306801168298849,0.0349656462525569
"HPS1",0.488601681849334,0.966430852000372,0.828219023317666,0.474597599421701,0.736532098531355
"CNNM1",0,0,0,0,0
"GOT1",0.323245390039342,0.350718124843312,0.0708280507412156,0.14236536954405,0.163273900950094
"AL391684.1",0,0,0,0,0.0713740212837331
"SLC25A28",0.600879368618398,0.221019754943234,0.167028064691927,0.240885257147237,0.251034627084654
"AL353719.1",0,0,0,0,0
"ENTPD7",0,0,0.117989370281056,0,0.0703591129123044
"CUTC",0.51918406804739,0.687267501045432,0.398518671696017,0.437815025710023,0.36945859916793
"COX15",0.694864702686582,0.117618487356683,0.103128757792333,0.223389517468164,0.254911559268262
"ABCC2",0,0,0,0,0
"DNMBP",0,0.160910448373186,0,0,0.0384818154181242
"DNMBP-AS1",0,0,0,0.0439313265503365,0
"ERLIN1",0.0535974616242175,0.03376325207644,0.229212316016238,0.131692396482192,0.0349656462525569
"CHUK",0.278798433318703,0.0879494689240015,0,0.127126258445122,0.33069271373179
"CWF19L1",0.298009727256436,0.365064516241545,0.158347564846454,0.21695656128613,0.0738001933565066
"BLOC1S2",0.418138214327629,0.367839848339992,0.366585316899128,0.708697452111692,0.44442824988477
"PKD2L1",0,0,0,0,0
"SCD",0.232780406065926,0.11480049635146,0.0422672133226256,0.0532958130809243,0.10323433160932
"OLMALINC",0,0.0640799718048124,0,0,0
"SEC31B",0,0.038433452477036,0.154970546131585,0.0407657437302286,0.0541802794618815
"NDUFB8",2.40421885726458,1.73057585324657,2.50111381374309,1.38189043009585,2.1330165849487
"HIF1AN",0.250043104178974,0.184207333992635,0.258424743302734,0.0532958130809243,0.322531136764992
"SLF2",0.259815368607769,0.310351274537535,0.482585822878839,0.895512303709724,0.159891566381088
"MRPL43",1.4135227284514,1.0559752001438,0.862375515492414,0.586510371104938,1.17534200050497
"SEMA4G",0,0,0,0,0
"TWNK",0.0607562943520949,0.0863490992491883,0,0,0.0675447483958122
"LZTS2",0.193852523272901,0.358748853727094,0.0608805766608221,0.0747518239445042,0
"PDZD7",0,0,0,0,0
"SFXN3",0.471637771582171,0.306217941697937,0.162149210896705,0.289297033070969,0.49044922409229
"BTRC",0.095085957705766,0.131045717041766,0.106909929548355,0.27918537930731,0.2759024772913
"DPCD",0.160057160357372,0.218962776272474,0.171543690365447,0,0.0633986762356402
"POLL",0.497867433595504,0.268363729083806,0.0504589239129886,0.0846970702805651,0.0495265264075439
"FBXW4",0.059694364851958,0.375897977566901,0.165429772093358,0.176459019199852,0.20223454743431
"NPM3",0,0,0,0.197866031714054,0.135722765372458
"OGA",2.1790838362118,1.69302570860411,1.21361752781257,1.42258625983303,1.59171495785857
"KCNIP2-AS1",0,0,0,0,0
"KCNIP2",0,0,0,0,0
"ARMH3",0,0.217642310183001,0.214233716318057,0.259061037839462,0.201909995182534
"HPS6",0.245210950479841,0.465121026314515,0.30157862060073,0.388454576745415,0.400455995223092
"LDB1",0.592597062921749,0.483124483530644,0.632147065973892,0.366594553113443,0.428210305724362
"PPRC1",0.166775576482305,0.041278988169442,0.131987517875843,0.0676516750554744,0.0846856894872731
"NOLC1",0.115985457349481,0.44454599116836,0.400075072080502,0.37737384778395,0.341091366809912
"GBF1",0.483112443597626,0.113697343451457,0.434586334339071,0.564951713208145,0.500805178652965
"NFKB2",0.746046307026017,0.873919947196616,1.8941843946701,1.41410094364098,0.34966142523493
"PSD",0,0.0213761540451165,0,0.0522728223142224,0
"FBXL15",0.690542191089164,0.829645703842199,0.533351926701745,0.250179802720379,0.29933452041691
"CUEDC2",0.727274129261518,0.738371307623303,0.458927589267757,0.392464429629017,1.05941421144459
"RPARP-AS1",0.0506154842889537,0.261967584062481,0.117596718207955,0,0.192551640426262
"C10orf95",0,0,0,0.0435251923813503,0
"MFSD13A",0.0492513790386131,0,0.0615437637704171,0,0.176779425783813
"ACTR1A",1.03730393550306,0.319012770827833,1.13767692979072,0.896358450731625,0.709756326782706
"AL121928.1",0,0,0,0,0
"SUFU",0.239240892891534,0,0.0469115763697007,0.16790197868367,0.0706394281031901
"TRIM8",0.816337628186671,0.969397790985935,0.678183084222903,1.24652415508243,0.974170543955621
"AL391121.1",0,0,0,0,0
"ARL3",0.149381848592744,0.261539686720038,0.362736400421671,0.221583907260302,0.0596150062893832
"SFXN2",0,0.102422261305324,0,0,0
"WBP1L",0.153252926151101,0.168510495029718,0.193431004819749,0.416646759835743,0.207055287320141
"AL358790.1",0,0,0,0,0
"BORCS7",0.702750165365087,0.477207429685089,0.576828795977668,0.222263473921137,0.73278092091153
"AS3MT",0,0,0,0,0
"CNNM2",0.342646910817657,0.486291769551208,0.233686833474399,0.224051426800786,0.317629605265443
"NT5C2",0.517273491232676,0.918749202918938,0.562633681016972,1.19230973933516,0.313689388150168
"PCGF6",0.340647075669737,0.222791890898657,0.0423728813559322,0.116042175848321,0.392312462593133
"TAF5",0.245034381569228,0,0.129398567229601,0.0439313265503365,0.0933711241658575
"ATP5MD",3.36648170924981,2.67685865698493,2.53482554865013,0,2.60217652207839
"PDCD11",0.138079215036661,0.0991160674192708,0.0502048357297775,0.388196822116103,0.0874860022396416
"CALHM2",0.423511141118696,0.479730640245868,0.443777101797211,0.255446740209397,0.643558196582059
"NEURL1",0,0.0418704361224626,0,0,0
"SH3PXD2A",0.204198668454336,0.106095340954762,0,0,0
"STN1",0.330646630941722,0.640471558228718,0.158351347848771,0.275710123521886,0.511107993105541
"SLK",0.688268071178316,0.614120631143897,0.534308135911572,1.00614843356076,0.447835968800574
"SFR1",0.117702281478459,0.183531362558182,0,0.143052236478996,0.268623332688058
"GSTO1",1.58011228647745,1.11163349414861,1.05214828710529,1.05349192788624,0.832677989417134
"GSTO2",0,0.041278988169442,0.0464106038947779,0,0
"ITPRIP",0.170376892200008,0.260139566783505,0.136277417798421,0.315396314079838,0.23991226905289
"XPNPEP1",0.835137294812749,1.26195578265464,0.634812289974185,0.532421999385311,0.666256927756697
"ADD3-AS1",0,0,0,0,0
"ADD3",2.47340034814027,2.69846367883093,0.621972736165699,0.994692894674743,1.7619101650294
"MXI1",0.919256345038974,1.29834376975325,0.220386307284001,0.0317896289514509,0.83840482891292
"AL360182.2",0,0,0,0,0
"SMNDC1",0.938046585409646,0.865400240690361,0.347121208993424,1.0204314929955,0.427359822359774
"DUSP5",0.333518971553789,0.126836327431964,0.22002093169609,0.974916342388341,0.135574096536953
"SMC3",0.977045468574072,0.932869749128286,0.934192382491854,0.848650377913854,1.35237583426901
"PDCD4-AS1",0.0678831323992614,0.0509136453660946,0.150521245054163,0.0984804043031038,0.229503499345109
"PDCD4",1.20704672098312,1.94960855377229,2.55270714330613,4.44636490504948,3.40526950971795
"BBIP1",0.321206320181449,0.18745882563001,0.487508448972864,0.599192106478429,0.468329707964112
"AL158163.2",0.0627699106156473,0.0377066797383157,0,0,0
"AL158163.1",0,0,0,0,0
"SHOC2",0.760158916223496,0.681471831460622,0.714562995803426,0.678384122042369,0.762818549276864
"GPAM",0.10358146674258,0,0,0,0
"ACSL5",0.486935830618617,0.725244041527742,0.991368321819135,0.346564127392944,0.757551432625217
"AL157786.1",0,0,0.155770599657966,0,0.271683878408735
"ZDHHC6",0.810287485977768,0.318385162927364,0.536490311252415,0.204142447007769,0.370831747101617
"VTI1A",0.457210863806553,0.164095287923993,0.750678294279897,1.18782405479669,0.782716272944388
"AL158212.3",0,0,0,0,0
"TCF7L2",0.127841461765213,0.0470156797291897,0,0.159108162361263,0.0633986762356402
"CASP7",0.379588308249544,0.151534811186914,0.369092518105998,0.318811036872599,0.569725796692742
"DCLRE1A",0.0607562943520949,0,0.189179459092096,0,0.0713740212837331
"NHLRC2",0.0593035392352216,0.452546523478908,0.113136708644066,0.170076748679289,0.157628997672442
"ADRB1",0,0,0,0,0
"CCDC186",0.916253928660297,0.785030925275488,0.731286376779033,0.695116429768742,0.765303917220622
"AFAP1L2",0.0638080653394589,0.185718005209677,0,0,0
"ABLIM1",0.590109381138273,0.857075610543025,0.806408030579939,5.45402014944225,2.47453787051623
"FAM160B1",0.745439086567793,0.415874704713127,0.243202886194055,0,0.369766355620691
"TRUB1",0.0972290632841872,0.0458456925679548,0,0,0
"SHTN1",0,0,0,0,0
"SLC18A2",0,0,0,0,0
"AL391988.1",0,0,0,0,0
"PDZD8",0.108690275852688,0.293944034613382,0.137978906262517,0.262698277010783,0.456535716503198
"RAB11FIP2",0.246091559655529,0.376837034107101,0.391867560477464,0.19823907216153,0.3271286740747
"AC022395.1",0,0,0,0,0
"FAM204A",0.934320308119611,1.04354530039842,0.68586729129421,0.442757311878593,0.957379893646446
"CACUL1",0.337038392300724,0.77005051926236,0.131099353950948,0.59892631802198,0.203562127618905
"EIF3A",0.924958070487165,1.6575126059755,0.57178573469993,1.82619823766262,1.28794634414112
"DENND10",0.238233090126143,0.34371902805452,0.409384465045458,0.320256068922057,0.560453033204578
"SFXN4",0,0.0498357910684295,0.0502048357297775,0,0.0509863305647756
"PRDX3",0.631189572836896,0.600046531765659,0.585334319316196,0.858707859970302,1.10908664775393
"GRK5",0.261559572510193,0.193706176713092,0.477415254244144,1.45405635407849,0.633157305110572
"RGS10",0.979001028393488,0.87743546298104,0.859995950117269,0.738299849733351,1.02128288437688
"TIAL1",1.98400419195113,1.48092670067888,0.935601720225289,1.29732535138829,1.14927353885988
"BAG3",0.0499840051183621,0,0,0.064464557386349,0.0209642287365069
"INPP5F",0.166364046595088,0.134416373823718,0.0501454217229967,0.0747518239445042,0.0596150062893832
"MCMBP",0.305220249531663,0.39487597932219,0.0685368076925713,0.653588073571659,0.174348896255928
"SEC23IP",0.332840734697304,0.249279534812597,0.190746131020253,0.244017993732141,0.159328184075343
"WDR11",0.239853759311729,0.309918251937573,0.75398530153706,0.268426999794972,0.185656143564235
"ATE1",0.60631176466378,0.356558368578322,0.41416271538825,0.52439996451211,0.583838502791281
"NSMCE4A",0.135543575719623,0.658725655654477,0.245763152421069,0.526044093033729,0.630909278662422
