"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP020-V1","CP022-entry"
"TLR10",0,0,0,0,0,0,0
"TLR1",0.135656077439141,0.207723975512785,0.180963549614583,0.163469705289545,0.188542282076165,0.0994984509111742,0.0797350964089734
"TLR6",0.0116342517023819,0,0.079457299822378,0.0353847024854215,0,0,0
"FAM114A1",0,0,0,0,0,0,0
"TMEM156",0.242363152866491,0.216358386502434,0.384829933659633,0.35274138554806,0.424287982653181,0.207777825821628,0.325787962715768
"KLHL5",0.29482480163622,0.0800820039720674,0.113082459322777,0.18671355439972,0.268630514819851,0.851020974175291,0.302343260872502
"WDR19",0.0342846520367508,0,0.0348766239428023,0.0674950838866483,0,0.131456778537715,0.0765070140243331
"RFC1",0.81056305501222,0.986342972462139,1.02260320425784,0.633905647861486,0.399938618997993,0.967292828412683,0.895458971377852
"RPL9",7.49142637268318,7.66596870861284,10.4047699662003,6.58333284649864,10.1592100262099,11.8888133569446,6.56050845058143
"LIAS",0.103590018770445,0.145172447228309,0.138826849594533,0.218130661488776,0.135885476100952,0.0977809006271814,0.267068588722713
"UGDH",0,0.274718403760737,0.22175072318032,0.115666764271758,0,0,0.0272651921650744
"UGDH-AS1",0.0113561129388144,0,0,0,0,0,0
"SMIM14",0.192103160323518,0.109720053676512,0.490660272134591,0.178369013511405,0.284177759181818,0.17525017854635,0.228736943466379
"UBE2K",0.664477032870634,0.731829352142334,0.662586949319837,0.643701618094833,0.820767635480984,0.631229467414852,0.54483082086825
"PDS5A",0.611816164723127,1.01113517282375,0.791401540982996,1.27397407695027,0.214841069870606,1.38407967170988,1.00510371120854
"N4BP2",0.255286773797888,0.192070192681612,0.476624478032483,0.0388880159892251,0.437522596228457,0.255643197320603,0.211585372528225
"AC095057.3",0.0312323052350587,0,0.102982961769794,0,0,0,0
"RHOH",1.14532310095825,2.04282287411402,1.07459963969578,1.48370790953665,1.95364392172344,1.62246707957481,1.41422580280563
"LINC02265",0,0,0,0,0,0,0
"RBM47",0,0,0,0,0.0589615688494239,0,0
"NSUN7",0,0,0,0,0.0540639901387282,0,0
"APBB2",0,0,0,0,0,0,0
"TMEM33",0.288480115679062,0.21839532184894,0.177704276671057,0.371765142652208,0.401741573908196,0.509412968611311,0.386298086781418
"SLC30A9",0.427812303226201,0.324152919146417,0.509780891200358,0.306469614822823,0.294405825277019,0.249840567550708,0.714928230022195
"BEND4",0,0,0,0.0237344776516158,0,0,0.0512612012873382
"ATP8A1",1.2031098384265,0.74092799652445,1.58219424473335,1.09981818825203,1.62802617367302,2.21381347666896,2.69779773099632
"GUF1",0.250695994146982,0.205049231372781,0.117963058149831,0.142805650029305,0.0980466649205901,0.012193129415437,0.13372463310123
"GNPDA2",0.160244898472986,0.0715594229448134,0.0946551848775962,0.0614737739208242,0.0660763843002511,0.0688689775695046,0.222535438891152
"COMMD8",0.588850436736395,0.244221000573725,0.590947737747034,0.406979446998039,0.600206752379201,0.338688180169061,0.598381518203217
"ATP10D",0.0630429977710011,0.373209992512435,0.0460589589168429,0.0626564861478908,0.127963185503615,0.118504373681967,0.265369796504215
"AC107068.2",0.0178632930458653,0,0,0,0.058110479643899,0,0.0330274986954138
"AC107068.1",0,0,0,0,0,0,0
"NFXL1",0.111080637154481,0.0700378204230284,0.108784811801795,0.185138251410616,0.058110479643899,0.224225421599884,0.0417412535149948
"TXK",0.185928186694701,0.224509736115533,1.20160765063572,0.032491763884655,0.760738329058688,0.973825495221505,0.502279322154444
"TEC",0.0109963700982306,0,0.0123961819759514,0,0.211583574334629,0,0
"SLAIN2",0.65180258704664,0.497918473570197,0.781989633068431,0.391989515961461,0.234324686127032,0.42538342341108,0.375786513363205
"FRYL",0.942161783430801,1.04426331951812,1.77694803197433,0.991296359436911,1.1260500929227,1.87536456114968,1.46909224492338
"OCIAD1",1.17001990531047,1.45587691305968,1.19991135116012,1.34837102412994,1.38581076313635,1.28273966109945,1.16227815729511
"OCIAD2",0.870837475993386,1.07457492247998,0.946848452806837,1.83767353973035,2.35133037612632,2.12914121311095,1.45958166695009
"DCUN1D4",0.115286942546764,0.107140279331625,0.127850031366672,0.177389610894297,0.0540639901387282,0.036058645781499,0.235994059345223
"SGCB",0.0531432148098575,0,0,0.0549343085312579,0.0406566868052789,0,0.0156017679923489
"USP46",0.0513633797042725,0,0.0893770751069057,0.10643400748821,0.0660763843002511,0.127641367468747,0.203448472148622
"USP46-AS1",0.0317605350493849,0,0,0,0,0,0
"DANCR",0.365237083388415,0.515566383674808,0.206716075233396,0.39741089084111,0.538277021679456,0.22321534711488,0.31232971404927
"SCFD2",0.104916691198564,0.0708898088810753,0,0.0875035198493245,0.161131921880013,0.14023261040953,0.266689756040129
"FIP1L1",1.04244205414281,1.30397834252428,1.16166052232116,1.12244063038747,0.708701680915375,0.901311526835045,0.699744474334971
"LNX1",0,0,0,0.0267282485513289,0,0.0369025477518968,0
"CHIC2",1.16665757311903,1.41705986103382,0.921543620759195,1.17573226045357,1.05524386169712,1.70753338551675,1.64550952608582
"KIT",0.00990971260842465,0,0.0290613193839,0,0,0,0
"SRD5A3",0.0501042599264995,0,0.0227725590663251,0.0730757761781196,0,0,0.0311917104910199
"TMEM165",0.612845642580143,0.976204285191838,0.637420896363873,0.852735068875569,0.742721644657898,0.770321624802056,0.822270521729585
"CLOCK",0.157626724221019,0.102884892382403,0.0962625951604335,0.274716874223268,0.141919687920879,0.0958137484480823,0.0189933523266857
"EXOC1",0.368477664418307,0.112422761148514,0.473286647382329,0.395313692440252,0.18301161449551,0.256625920697637,0.217684840911871
"AC110611.1",0,0,0,0.019288932781927,0,0,0
"AC110611.2",0,0,0,0,0,0,0
"CEP135",0.307247515391393,0.169404287656706,0.267296978235085,0.292251307289718,0.326876229969258,0.125582532956377,0.311949582828114
"AASDH",0.176388635152815,0.323053487224896,0.142628519360622,0.124819019064747,0.216072725360055,0.136600840289067,0.1214466638901
"AC068620.1",0.0109896752001495,0,0,0,0,0,0
"PPAT",0.0237386158544066,0.353354592092366,0.0331638399125855,0.090755081803393,0.058110479643899,0.0546716964627412,0.0489234387409202
"PAICS",0.0949856840617786,0.360156073080234,0.353306165023487,0.0524590175885806,0.769587333158132,0.128392787093314,0.0362741348936473
"SRP72",0.637196886834435,0.863109881725537,1.43564995844394,0.811986491541294,0.542471549960509,0.652415114656978,0.927441472847302
"HOPX",3.48483864792163,2.26850787522,4.33386156888362,2.47333333124771,2.96264643540595,0.523009083415255,2.25414603470403
"SPINK2",0,0.0533880026480449,0,0,0,0,0
"REST",1.18239652082311,1.01971359310803,1.30386305462961,1.40546941756273,0.42975026993123,0.961097980496834,1.45872657219087
"NOA1",0.332469228349696,0.204279641827761,0.242087771259258,0.313828659539683,0.218761669786642,0.360637295234864,0.405123442430978
"POLR2B",1.06978205882785,1.17022057100285,0.812648546106516,1.09259610091966,1.20796084520081,0.730357497502187,0.975943877754817
"IGFBP7",0,0,0.647909025723654,0,0.272552570204707,0.316727557849916,0.0523127662902523
"CENPC",1.05306199367539,0.939421699455272,1.25164684162474,0.659092723588241,0.722877726305836,1.28362926654614,1.16817096206396
"STAP1",0,0,0.105879967413267,0,0.0411647991569449,0,0
"UBA6",0.484720620728871,0,0.404552404282482,0.579247085160238,0.240212972560207,0.777490610704907,0.595745119141779
"UBA6-AS1",0.132587944376469,0.108761000552402,0.175467367237872,0.141014037942567,0.119535969950354,0,0.0399149014301509
"YTHDC1",1.27802090313135,1.45648829645395,1.83099790616068,1.05553270530509,0.831754105036587,1.01656190833434,1.51351527774544
"SULT1B1",0.0467087274859757,0.157282164202579,0.027766208524226,0.0298349799201879,0.0447952409536011,0.036579388246311,0.0564331793494692
"JCHAIN",0.0193338272093788,0,0.0439608748214089,0,0,0,0
"UTP3",0.365409880425364,0.146363981303863,0.308170008908553,0.364363468212952,0.447253964070463,0.282667551885224,0.295801978403676
"RUFY3",0.172315051413718,0.124457722341115,0.138170147716872,0.240756495056407,0.275060038687295,0.09528784399889,0.160506446307925
"GRSF1",0.717607427955265,0.687651258989924,1.10193994635637,0.787057097611223,1.16991808001255,0.400781318735893,0.743037263913314
"MOB1B",0.0845712266826006,0,0.0937627888211236,0.159056915927606,0.107898667469661,0.395946747411781,0.0480231618455363
"DCK",0.826883034884484,1.16901675490833,1.28864705987171,0.745853339880837,1.1472654979614,0.427340050352243,0.936411205669355
"SLC4A4",0.190778673853435,0,0.112213952764447,0.110578740680335,0.265082650574015,0.092668424767446,0.263191787834175
"COX18",0.0197693076673715,0.0700378204230284,0.0263504611330698,0.0555878237682844,0.167511736658629,0.0847993970971469,0
"ANKRD17",0.590116150079075,0.93636977771852,0.52443611206544,0.856878649710617,0.544292858897861,1.04728960210486,0.75425726658076
"AC053527.2",0.0145521929358824,0,0.031328320802005,0.040290088638195,0,0,0.0968875334321194
"RASSF6",0,0,0,0,0,0,0
"CXCL8",0.0109963700982306,0,0.0247188233840069,0.128323580741197,0.603053729512798,0,0
"CXCL1",0,0,0,0,0.0333217817823155,0,0
"PF4",0,0,0,0,0,0,0
"PPBP",0,0,0,0.0258088493382611,0,0,0.0399149014301509
"CXCL3",0,0,0.042639377465089,0,0.0897940125352441,0,0.052315023075257
"CXCL2",0,0,0,0.0213872634568662,0.249354589904505,0,0.0568925300108096
"MTHFD2L",0.226601366020352,0.0767294825363698,0.128108155085298,0.0908245060629992,0.0646997929606625,0.116596226019439,0.0676074018651721
"EREG",0,0,0,0,0,0,0.0326951245030341
"AREG",0,0,0,0,0,0.224670053506759,0
"RCHY1",0.248164630407716,0.171112367167164,0.374108510915433,0.245072772887281,0.347937927947728,0.163321049027077,0.276715083217734
"THAP6",0.237538947094368,0.24170286126737,0.0983012734830622,0.242224414494559,0.123831772675297,0.249021744412618,0.164134097848484
"G3BP2",1.21781794168233,1.69522848903705,0.764481128295082,0.947774461832778,1.0642934609056,1.59207518881781,0.954647177446303
"USO1",0.628056591264517,0.845989666796682,0.504075945932678,0.591331093783644,0.768815123404757,0.583098324577992,0.871220247053497
"NAAA",0.317411132180232,0.330266066338916,0.185555287637811,0.222065233301531,0.336319917165755,0.280767142454205,0.219196200344762
"SDAD1",0.393151352425698,0.321974418540541,0.549693835899884,0.451319516104924,0.187157921337356,0.202682203969254,0.472410733679732
"CXCL10",0,0,0,0,0,0,0
"NUP54",0.422819705812488,0.314827491393812,0.400049611647773,0.344555794977432,0.249097206747171,0.609293932943952,0.264961985001818
"SCARB2",0.0802452674271485,0.101280181494085,0.0542722288771239,0.0881295175254675,0,0.276497014238238,0.0832188944397954
"STBD1",0,0,0,0,0,0,0
"SEPTIN11",0.635406537389491,0.503723186368736,0.295458693755703,0.432420472158688,0.220967083596588,0.599241945910346,0.514112859040336
"CCNI",4.43460867357037,8.46145497649373,6.5209966792802,4.15896763586558,4.78122547757098,3.99276434344371,5.21407971926271
"CCNG2",0.282763585018566,0.210844817372438,0.675332807089699,0.298317742809836,0.662028087674923,0.135544588963808,0.395677785486874
"CNOT6L",1.15228979092056,0.925819729480645,0.995973119217079,1.41417082007073,1.13933489283131,3.20290068174826,1.58300592914233
"MRPL1",0.333525323228567,0.515397960987838,0.220125169377779,0.31233829285035,0.116899601904256,0.27094949997263,0.411350553731525
"LINC01094",0,0,0,0,0,0,0
"AC098818.2",0,0,0,0,0.0608427943878606,0,0
"BMP2K",0.0715613439309912,0.284956656538444,0.03813882532418,0.0973114863760207,0,0.720609805558778,0.130141756080254
"PAQR3",0.0457665111757468,0.175980191257334,0.0654175231521605,0.0603564146874202,0,0.240857621056387,0.090503664772226
"ANTXR2",0.0414142097511859,0.0533880026480449,0.0842154382178433,0.0892789107486593,0.0385172403167658,0.444328186517367,0.0133712542102737
"PRDM8",0.0178839233300608,0,0.164811333260955,0.0462952665389508,0.0505326137489135,0.043888523151196,0.064612006231117
"CFAP299",0,0,0,0,0,0,0
"RASGEF1B",0.202973855386127,0.0723337769804988,0,0.016938357927829,0,5.66265640640704,0.159567313401826
"AC124016.2",0,0.124218432056955,0,0,0,0,0
"HNRNPD",2.19260134245674,2.18563040923422,2.17892704874901,1.98361490952905,1.55695486754562,2.06859542558825,1.74606551863595
"AC124016.1",0.202229569557572,0.161547624505693,0.329129019198707,0.237962786928398,0.145104102969109,0,0.0636401359065912
"HNRNPDL",4.72970411922111,5.00317883692844,4.49156389334306,2.5121220663604,2.73513973673308,3.43323480685308,2.91404493608499
"ENOPH1",0.325943139628832,0.663987309923027,0.254710823206948,0.20730124576138,0.47128072837164,0.337797788446248,0.415143877615118
"SCD5",0.109860005061242,0,0.169206268188629,0.164374050453509,0.0406566868052789,0.0548480161472559,0.0455189598778234
"SEC31A",0.568024952171781,0.873752669142548,0.642563140754477,0.616005008316858,0.363492776486616,1.00660749771021,0.474921060451305
"THAP9-AS1",0.11322661087627,0.156817131258242,0.0325123953507275,0.13809809262211,0,0.10179881280545,0.0629770624582788
"THAP9",0.0555447190301208,0,0,0,0,0.0816741231740927,0
"LIN54",0.26216061275405,0.23949811582232,0.156720517751272,0.223339730483633,0.106668942270768,0.476234076655285,0.347343288438234
"COPS4",0.367384537405172,0.28331002564463,0.181749540326535,0.491949683532056,0.327972938044482,0.344377588171481,0.480781600172155
"AC073840.1",0,0,0,0.0221141088014153,0.0589615688494239,0,0
"PLAC8",0.773609912160589,1.27074070895008,3.83721826907401,0.513169948440867,4.20063856279678,1.53499438765226,0.668582656497997
"COQ2",0.0588017383951073,0,0.0202265372168285,0.0293647810561924,0.0601026553353127,0.168212229503094,0.179737276517611
"HPSE",0.0287905999348954,0,0,0,0,0,0.016140252336705
"HELQ",0.229002020543678,0.286403569086242,0.184769111168966,0.372058523217711,0.186711441741357,0.202853192913744,0.33811464329574
"MRPS18C",0.708947627469918,0.82865384561993,0.664241516747612,0.798218714159269,0.549477831453759,0.834385794519397,0.71038394385164
"ABRAXAS1",0.171486324249407,0.203486250388667,0.208235397458352,0.237368030209904,0.456633513282169,0.149436502946741,0.27103001816739
"GPAT3",0,0,0,0,0,0.0566758481540676,0
"WDFY3",0,0,0,0.0225827431709785,0,0,0
"WDFY3-AS2",0,0,0,0,0,0,0
"ARHGAP24",0,0,0,0,0.0813133736105577,0,0
"PTPN13",0.00948780105978738,0,0,0,0,0,0
"AC093827.4",0.0103234438182702,0,0,0,0,0,0
"AFF1",0.610258031015488,0.732804873859661,0.640228643969977,0.370028980302268,0.489647669860222,0.518531055333145,0.599244353182046
"KLHL8",0.145744202731596,0.138544278535851,0.230925257692056,0.212869681641693,0.194555146999611,0.0447715754221959,0.084390422302729
"HSD17B11",1.07659125360347,0.623123980296128,1.11101202114263,1.07864315993992,0.916999206260157,0.577012166373154,1.08156100476381
"NUDT9",0.10167451577902,0.195787749127183,0.2117227734805,0.333328882045568,0.182934804282963,0.0724409185817818,0.138847355028443
"SPP1",0,0,0,0.0272028900350373,0,0,0
"PKD2",0.124815544787645,0.0620794119838097,0.0475116239915778,0.199326906615445,0.0588657742615289,0.0595238095238095,0.142231995350725
"PPM1K",0.670631948874633,0.794798260113496,0.779913619818679,0.469952323231814,0.638675506674447,0.59765076287007,0.624340925464997
"PPM1K-DT",0.0218691580261562,0,0,0,0,0,0
"HERC6",0.22227166064978,0.0674399784192069,0.0765496933823573,0.181655302202729,0.206120773070373,0.111122506762629,0.245868647875645
"HERC5",0.432168623951047,0.411075378984488,0.249764917822674,0.108441193477995,0,0.292895740512542,0.19728719569581
"PYURF",1.36219890790982,1.00736115789709,0.962926510982551,0.993669787267574,1.09283152979342,0,1.18684202206957
"HERC3",0.243749963757605,0.0448358112591689,0.496731020632617,0.314089530424594,0.672155676628381,0.289428125433838,0.209804845634776
"NAP1L5",0.0914405345553678,0.134413188964308,0.0670249707119348,0.0460881049157651,0,0.0872821003438643,0.0610892275888939
"FAM13A-AS1",0.0957961643196865,0,0.121615360739747,0.0427073353014432,0.0999278904590268,0,0.10808645168836
"FAM13A",0.0954731330304013,0.471329067765311,0.330190613836779,0.109891588504881,0.348534486552077,0.132098850307429,0.146916895293589
"TIGD2",0.0387556888440564,0,0.0929911712348743,0.0441242260839156,0.0631034265160598,0,0.160398100246201
"GPRIN3",0.396689868399348,0.351783442037605,0.562751608542464,0.460177398216476,0.656551294781099,1.21240999391804,0.681079748932177
"SNCA",0,0,0,0,0.0891313260958696,0,0
"MMRN1",0,0,0.0411904026361858,0,0,0,0
"CCSER1",0.0125047048952168,0,0,0.0298535979556256,0,0,0
"SMARCAD1",0.296822333015146,0.367168134918994,0.327308223659974,0.223370093246367,0.245533787826596,0.310852840685197,0.532603067721893
"HPGDS",0.0198194252168493,0,0,0,0,0,0
"PDLIM5",0.38525512931587,0.161554014634208,0.135943045104558,0.34958282532614,0.251985054013526,0.355827003237453,0.375474826019386
"RAP1GDS1",0.43735670604058,0.516034391579842,0.515583229974922,0.64043014650269,0.580483677366275,0.71019286385254,0.538814593353133
"TSPAN5",0.293403915873768,0.239268448483566,0.227070612920183,0.389588177873665,0.483488245595141,0.380670140840716,0.180209394467617
"EIF4E",0.343388077891464,0.321471512947856,0.558242958712707,0.543940061541687,0.468183908374481,0.407271910114518,0.720977638689537
"METAP1",0.247991593386753,0.532161317497345,0.195693690054615,0.382773512014829,0.490231092971467,0.17917145950393,0.257920685441912
"ADH5",0.959062441925621,0.579108393855647,1.36944805883571,0.801227002420482,0.71710670777276,0.483017231764518,0.974976765982159
"AP002026.1",0.00931160253610807,0,0,0,0,0,0
"TRMT10A",0.0872360496305182,0.124057165541882,0.0941943620317546,0.0804040593336838,0,0.0474387802540821,0.196696491535652
"DAPP1",0.0340485567354329,0.0763428711026964,0.0161479149004885,0.0229564195331583,0.0913792788347314,0,0
"LAMTOR3",0.423071315880259,0.430582928052167,0.417606484852957,0.482939651814477,0.578141797850746,0.682353074598065,0.526103705349387
"DNAJB14",1.18550839894433,1.42346344020695,0.799790898339099,1.16841743723037,0.424950272133981,0.78478062517079,1.06426445658556
"H2AFZ",3.02792306728783,2.7014746063514,2.20006985296501,2.36978404918917,2.57179069999422,0,3.67456620173849
"AC097460.1",0.0232435962651619,0,0,0.0395608684748414,0,0,0
"PPP3CA",0.829803168922676,0.26273028686071,0.8757378079971,0.64339508794658,0.794339397254584,1.55542507881865,0.956509630658299
"AP001816.1",0.0352434442223599,0,0.0494559841740851,0.0192838740531618,0,0,0.0168702910800023
"BANK1",0,0,0,0,0,0,0
"SLC39A8",0.0942972591472524,0.0786410821012897,0.277563281474721,0.112724417880134,0.122810272604562,0.702677836409384,0.0746920405763467
"AC098487.1",0.0143170910311464,0,0.0494376467680138,0.0287899028052881,0,0,0.0450632095827328
"AF213884.3",0.0407037724053623,0,0.19527359650332,0,0,0,0
"NFKB1",0.687869552121299,1.04087197034867,1.15516876322827,1.17803987999924,2.07900498189657,7.09282358269868,1.12494881263466
"MANBA",0.372923653544463,0.0600932647468872,0.407972886574357,0.337321962823918,0.217935997834481,0.601850213858727,0.536043239076
"UBE2D3",3.19779736554144,3.70200077749148,3.01909221293103,2.76111396304076,3.75258968682503,3.50413653346398,3.24489019781717
"UBE2D3-AS1",0.031236778461179,0,0,0,0,0.0501147628068276,0.0715507029018179
"CISD2",0.562669008742079,0.618122862160774,0.652063175112714,0.46230070431162,0.734976258102868,0.418469772815121,0.779008418878469
"SLC9B1",0.0449770654974673,0,0.025025025025025,0,0,0,0
"SLC9B2",0.12107363198212,0.137492909243835,0.03813882532418,0.108142027688209,0.181205347570391,0.246829313541799,0.152019510445586
"BDH2",0.298526997936138,0.171789437520599,0.221896903181157,0.194867439408566,0.285294287323786,0.193992782751983,0.229557685487639
"CENPE",0.0320400993799607,0.0600932647468872,0.0396353547364249,0.0447439580768961,0,0,0.115758401883409
"TET2",0.390805170498752,0.414720093857622,0.382420586122443,0.30602222650809,0.438148634373101,0.700917507982074,0.683016499807261
"PPA2",0.289186267058183,0.368767658500348,0.353009325957673,0.274899434158689,0.428686869186993,0.0764069321897753,0.383216838850163
"ARHGEF38",0.0250781113313647,0,0,0.0158263908232255,0,0.0456033782982643,0.0237874354765813
"INTS12",0.294471775431085,0.206598628481707,0.469610278620004,0.296895132846202,0.393054705937643,0.349060127247849,0.236744255434012
"GSTCD",0.0389630439568867,0,0,0,0.0840972163821378,0.071320072766462,0.051742158475883
"TBCK",0.449901630105159,0.319337549470023,0.569967456399261,0.476492918761084,0.266882205193736,0.222621880651712,0.548915627517032
"AIMP1",0.730597466639888,0.799729133780379,1.09335483861247,0.586333887508446,1.20265626230055,0.601366525173696,0.491963446055781
"AC092445.1",0,0,0,0,0,0,0
"PAPSS1",0.229848461186822,0.20050570570807,0.222056034069534,0.142441801995377,0.282742976295072,0.222303454082004,0.293603803624054
"SGMS2",0,0,0,0,0,0,0
"AC096564.1",0.0112254611419437,0,0,0,0,0,0
"CYP2U1",0.0454150518119778,0.0620794119838097,0.0932456343733171,0.00998362685196278,0,0,0.0269738626597362
"HADH",0.291175120504917,0.233002580346957,0.359254541350794,0.507617229690652,0.146450594330351,0.143675459868937,0.503400408880791
"LEF1",0.114085660132898,0.480492023832404,0.644191719123818,0.148113000000574,0.85184462669728,1.04589621748864,0.191442308100932
"LEF1-AS1",0.00908431883052113,0.0533880026480449,0.0227725590663251,0.0199672537039256,0.147183806054888,0.0926800883283267,0.0439147450869329
"RPL34-AS1",0,0,0,0.0210264260122121,0,0,0.152517407886368
"RPL34",28.7282698175315,30.7128361043102,34.4353869156927,33.0075838862634,35.7609939026558,31.8409340357159,29.5545483578034
"OSTC",1.05748480941442,1.50528324020898,1.29209531614347,0.830789000922621,1.13943280321764,0.726480480498808,1.11926708745538
"SEC24B-AS1",0.0158825706258209,0.128766417718259,0.0456399151954085,0.0622457205013501,0,0.0320926321735056,0.0133712542102737
"SEC24B",0.353485264424252,0.250955865878332,0.417353606852137,0.333591054555083,0.412785053699875,0.852467242712648,0.621397902919074
"MCUB",0.802003980354955,0.46786252081568,1.44183003848986,1.26539214159619,1.96586761035615,1.65562623573211,1.08739192800253
"CASP6",0.0963588639286069,0.124806549847736,0.100012595282975,0.069559449980979,0.125045136181712,0.0965737217519417,0.161557943923673
"PLA2G12A",0.162513565662976,0,0.255479703179339,0.157098188450102,0.361137301130641,0,0.160435374604796
"AC126283.1",0,0,0,0,0,0,0
"GAR1",0.240213163427251,0.272714699309659,0.256084649673258,0.294370536198345,0.0739784685875943,0.112267669232932,0.104302102750406
"ELOVL6",0.104825302783248,0,0.0655505141953293,0.114305016155092,0,0,0.0860574590805404
"FAM241A",0.00894476784749529,0.0599031964345618,0.11299723645502,0.0169071997619466,0.120812825068708,0.0501147628068276,0.0425921584028561
"AC109347.1",0,0,0,0.0551401663027416,0,0,0
"AP1AR",0.177598703507514,0.334669918253585,0.168835104951329,0.209757612956778,0.193136185773878,0.0526759376316898,0.13423627141916
"TIFA",0.14023598682467,0.354459577066328,0.231049304193324,0.460842444711694,0.849626363298522,0.101971017982671,0.212979562452776
"ALPK1",0.00980911031196645,0,0,0,0.116899601904256,0,0.0133712542102737
"ZGRF1",0.0257530118381608,0,0.070379793882098,0.0301473602971324,0.0566565817951071,0.024386258830874,0.0874461041110933
"LARP7",0.694576333789833,0.546454361188134,1.053251719421,0.63902274881796,0.543547811886765,0.30388579967969,0.769238992004234
"MIR302CHG",0.0112957080827569,0,0,0.101663644542845,0,0,0.0400443691610304
"CAMK2D",0.703002627151228,0.664370284462262,0.516237073602855,0.704595736220259,0.647912136301257,0.216932065984939,0.766061682547241
"UGT8",0,0,0.0209019177509537,0,0,0,0
"SNHG8",0.857273175644445,0.825097714156911,1.07578303169468,0.778169034630647,1.61058230548934,1.37559137203239,0.576128706556404
"METTL14",0.356244218199431,0,0.320254670863592,0.319061050528906,0.243882684778584,0.314645107433881,0.387407740960353
"SEC24D",0.178976231008903,0.458025436565891,0.614627482790507,0.21365244215537,0.0577093985526483,0.335470195859613,0.417815447905053
"SYNPO2",0.00990971260842465,0,0.0360165676211057,0.0189851308455218,0.0406566868052789,0.0253751719167897,0.0324800815899649
"USP53",0.139596695872626,0.291186113841673,0.215812786548963,0.131950746315167,0.404961142387947,0.201637072571918,0.247634384795567
"C4orf3",2.57193822050432,5.82834542881366,4.00479705857947,2.30776620163774,5.53278030810768,1.33516740641701,3.10588143356062
"PDE5A",0.0294981082534409,0,0.0780103456224963,0.121476440179881,0,0.0544466586085612,0.0783538369039707
"MAD2L1",0.0714967696812219,0.0763428711026964,0.0246533370902494,0.131558137435358,0.150858484762543,0.123231527099608,0.235938425541076
"AC073475.1",0.0229619021661661,0,0,0.0691930538910758,0,0,0.0346589386575831
"NDNF",0,0,0,0,0,0,0
"TNIP3",0.0918297548254431,0,0,0.288897143546177,0,0.0507503438335795,0.170552341204412
"ANXA5",2.18650805694466,1.25659847597959,0.605997911174059,1.60076794069733,1.13104567892388,1.96322271600545,1.17292899376945
"EXOSC9",0.379208668216143,0.117545442144524,0.316996985878988,0.288605988628951,0.205644889386178,0.276610445942262,0.362756455626352
"BBS7",0.159302696836951,0.252156875172841,0.112152157562406,0.097087792199496,0.133740566464374,0.159970965545432,0.190673009572145
"KIAA1109",0.82786943079708,0.813550479256276,0.689811993171532,0.505047190304028,0.356966813708275,0,0.742512899930351
"BBS12",0.0397111640370344,0.105855951221578,0.0263504611330698,0.0611518407684862,0.176811326573725,0.012193129415437,0.0629324438463319
"NUDT6",0.0336838898819496,0,0.0267952840300107,0.0501239552325262,0,0,0
"SPATA5",0.190626916723499,0.0468506962013455,0.0697529125407178,0.192749795019749,0.0646420768206441,0.178457197360615,0.230026535999389
"SPRY1",0,0,0.251437902864771,0,0.237426470657705,0.0648690670471268,0
"ANKRD50",0.0125743932540895,0,0.0298018179108926,0,0,0,0
"FAT4",0,0,0.0798403193612774,0,0.0946414037213,0,0
"PLK4",0,0.081929606082454,0,0.00875037626617945,0,0.012193129415437,0.032904916827963
"MFSD8",0.354091001674895,0.305759887965712,0.441307916236835,0.223842857129644,0.396209056713347,0.330716500519924,0.418207303562446
"ABHD18",0.186801932512654,0.204659542016888,0.271637121713674,0.304664148218065,0.495915663879124,0.519621095471455,0.405282433154873
"LARP1B",0.102834470092847,0.54025807381578,0.251053675068187,0.0834559293377712,0.238906259696255,0.276293865359966,0.0471887562380221
"PGRMC2",0.415623781700573,0.188859682465146,0.261824427353021,0.216869005408367,0.367020084624622,0.525201939335201,0.240687270624163
"JADE1",0.316571298275196,0.448365407825265,0.691432363487091,0.294928250845977,0.12831125285201,0.460671394315804,0.51552441751027
"SCLT1",0.699035052365987,0.389069282459243,0.519985575166179,0.596673711493609,0.798582923215145,1.14084573828943,0.766184086085463
"C4orf33",0.159510111814231,0,0.153477837922371,0.0448855234916133,0.0953278547025146,0.0472786414009607,0.218645938033853
"SLC7A11",0,0,0,0,0,0,0
"NOCT",0,0,0,0,0,0.418294116727267,0.033214094733241
"ELF2",0.810416007014693,0.76405083684369,1.29065113620898,1.03157062466707,0.896011899758388,0.844273833033732,0.723697555879689
"NDUFC1",0.994024422900678,0.822390463635501,0.712204858091379,1.10656001380122,1.38909154591594,0.902605349392874,0.949342341924947
"NAA15",0.283473892215646,0.266419407606739,0.165558839003126,0.19184914301734,0.305553899212451,0.406497669881251,0.11853418282654
"AC097376.3",0.052398747370649,0,0.0699052726960308,0.0884757814082076,0.12494215856178,0,0.122826607955672
"RAB33B",0.156213915980429,0.0708898088810753,0.0897301351721525,0.163436508786968,0,0.0950199828710175,0.0610611322840719
"SETD7",0,0,0.0563044809375903,0,0,0.0968570536021272,0
"MGST2",0.0856452352977568,0.101280181494085,0.320595080310806,0.0678213069591402,0.220549220680466,0.012193129415437,0.162203205462753
"MAML3",0,0,0.0416927246195539,0,0.194679513426343,0.173284788109606,0.0509852658118228
