"","CP002-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"MCM9",0.247575605617988,0.129985771617758,0.572545504266984,0.244908474491708,0.294654750560691,0.317103074945188,0.443556147217893,0.467791670432321,0.342988911237285
"ASF1A",0.392683998351827,0.432902219391495,0.338944177810672,0.285688781364123,0.199595475285933,0.308631684784091,0.12024476295135,0.406595849715996,0.377910091830678
"AL137009.1",0.0170971734952778,0,0.0655980739808416,0.0588198242259867,0.0337118045254726,0.0264332085685889,0,0.0503603082707783,0.142055903572452
"FAM184A",0.0100140998525925,0,0,0,0,0,0,0,0
"MAN1A1",0.155118876409299,0.256047448005053,0.170930995986331,0.386250850213625,0.0591262064045459,0.182172363581238,0.288857711907989,0.543887300783836,0.369575357667389
"TBC1D32",0.0258630499777578,0.0178583865662073,0.313954296423051,0.190572309201136,0.272565824769242,0.289797107609057,0.381181161951662,0.181886120029465,0.177532194147216
"HSF2",0.0954586109691602,0.102985854932802,0.082524093378836,0.0779746918486721,0.236518918185964,0.186584614400602,0.0605648899679356,0.202245270619536,0.330923527245131
"SERINC1",1.06410207947296,0.906304297661388,1.44367437923218,0.99611246505975,0.966794294706728,1.50568044382317,1.64908730130778,1.73263517475754,0.98376555360884
"PKIB",0,0.00642519911692063,0,0,0,0.101823681336222,0,0.0643673424042971,0.0871275634025466
"SMPDL3A",0,0,0,0,0,0,0,0,0.0460278007916782
"RNF217",0,0.0911211201802763,0.130158601178793,0,0.0544595791797372,0.0826187771664403,0,0.0128252318481287,0.0450572226727945
"HDDC2",0.438299240515834,0.472502637017587,0.595745228090393,0.733966624390763,0.429627519341314,0.832848264578514,0.488992024428948,0.910337480058211,0.875224136361384
"NCOA7",0.687733811333384,0.80377374541635,0.428979051120052,0.754767462509689,0.720631066797449,0.909709138264828,0.409006814590637,0.772623028941836,0.840615796265139
"HINT3",0.0481000481000481,0.125433120138469,0,0.23316988913853,0.138985508913987,0.352277371072283,0.231107240010362,0.211737982639407,0.173131533545056
"TRMT11",0.238738984400969,0.0855379956909856,0.210918149766665,0.141377150333525,0.165060941234711,0.304235769939237,0.191136772510488,0.0471346895689304,0.41740142820767
"CENPW",0.0683419091992533,0.141447751859358,0,0.0662380783487046,0,0,0.0628111574035449,0.0664460508578474,0.0931903247556569
"RNF146",0.58023476015739,0.21683595993348,0.407600662274211,0.362630773119056,0.291697177087719,0.452362441275137,0.258047975058055,0.768094205367637,0.341283655001767
"ECHDC1",0.488449017119681,0.567747501596306,0.636296406306779,0.599560881511952,0.653790819859635,0.707343374121287,0.685654911702589,0.766485065354907,1.03485581641343
"THEMIS",0.0336024726512088,0.116292048538764,0.224522016411995,0,0,0.159903967363345,0.0385849708473553,0.137999005042104,0
"PTPRK",0,0.0706138305740779,0.026916451335056,0.0614917870584243,0,0.0321642693564573,0.102981708834267,0.145039660265571,0.0704224616943566
"AL590006.1",0,0,0,0,0,0,0,0,0
"ARHGAP18",0.145407164850981,0.405478227098541,0.327187701763249,0.124092572948749,0.375736387521989,0.328610571409324,0.203099052542963,0.4986967247777,0.511807393192202
"L3MBTL3",0.146143129578486,0.357826683889167,0.0843134909390341,0.22874331208847,0.248815116729121,0.2114586918261,0.153648787626061,0.38756347194177,0.22408785222295
"AL355581.1",0.033885689795969,0,0.116446891292497,0.099297380053491,0.299607909731177,0.130596533730409,0,0.287404019669534,0.166250482334504
"SAMD3",2.76624567432269,2.54846438899164,5.16890746970363,3.28318946066623,4.37789047348794,5.36740723962242,3.11612135053461,4.00319049940077,4.27586045977973
"TMEM200A",0.0308333641666975,0,0.024768415316788,0,0.0310230290645915,0.132311992824727,0.0406470957450926,0,0.164419598816179
"EPB41L2",0.0158603276109271,0.0225341212045081,0,0.0492775279616542,0,0.0191678103460173,0.164411216078749,0.0104529798832402,0.0150761344791196
"AKAP7",0.187821626775696,0.0937939847438883,0.190190954476127,0.251556638629605,0.281572410939965,0.407447660983056,0.105935991710819,0.197708182046727,0.308575300320646
"MED23",0.428774663272645,0.416163406299609,0.263520062862964,0.784839988461406,0.703459002915018,0.935743525520526,0.520611623578759,0.382996344278335,0.755463735069221
"ENPP3",0.289359437276991,0.0978405983229767,0,0.266583875232922,0.194928466649503,0.223342710111373,0,0.066592575249352,0.63197490117244
"ENPP1",0,0,0,0,0,0,0,0,0
"STX7",0.351927823203138,0.206874091184074,0.340664938902733,0.463909646497152,0.195244720927808,0.418216945681698,0.817493677398514,0.427743039884437,0.480292200153829
"VNN2",0.0984231754373109,0.063660551243899,0.301149267305779,0.0742136863972589,0.0222740961171796,0,0.0365906313347531,0.177648869183293,0.198489140495012
"SLC18B1",0.00973088270783219,0.00970907721046561,0.0301495417269657,0,0.0150947953145755,0.0663376320118877,0.0120807087993467,0.0348920788002708,0.06082494868071
"RPS12",48.511442355162,46.9521840662413,45.3233573705456,47.6886848656312,49.0342193738892,38.2003074009541,49.377774847592,34.9406497391834,35.3085612136016
