"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry"
"Z97989.1",0,0,0.00863821928292414,0,0,0,0,0,0
"FYN",7.39874690127978,8.23692010250313,7.32425507819604,6.4612002160049,9.77715642768786,10.5465568245328,8.83300441101925,10.4142956317392,9.31519208519712
"TUBE1",0.051969065276214,0.21230373743578,0.136995269038285,0.0790940423894009,0.0238852172002226,0.205999921618753,0.124626084854601,0.285869373468011,0.184694242272645
"FAM229B",0.0659771407456539,0.0459561370250575,0.025433993451235,0,0.0635644539256457,0,0,0.086186752652856,0.0375861732937855
"MARCKS",0,0,0.0189127486530454,0,0.0291814032753207,0,0,0,0.0143383565375737
"LINC01268",0,0,0,0,0,0,0,0,0
"HDAC2",0.682296921390112,0.541580106693431,0.508860711991541,0.685889224688417,0.434689641198335,0.516067849569962,0.541311691591202,0.286164715596091,0.65704761704604
"HDAC2-AS2",0,0,0,0,0,0.036010731197897,0,0,0
"NT5DC1",0.399894624520696,0.526744254940276,0.389745784582392,0.460456748805228,0.267227728682848,0.575853794974114,0.404175507540397,0.368933345768271,0.367043082563063
"TSPYL4",0.421960423838667,0.159200940627924,0.211681873846119,0.0170324092683558,0.103213410363103,0.0607885503152724,0.12329442915343,0.385488631525064,0.181986387931732
"DSE",0.0192217497943273,0.0513124214446288,0.0628582149244051,0.0390882684977206,0.0814731008324582,0.249679781963556,0.136033822192136,0.058602219852088,0.103803628817079
"TSPYL1",0.2922565836467,0.396436155084669,0.446527707397498,0.302725526163014,0.442070061216813,0.343000150331674,0.427068579540837,0.640624695974405,0.432331045673509
"CALHM6",0.166286920270283,0.276335899314864,2.02189126409283,0,0.852576137332182,0.629943546956081,0.105765915047253,0.121483185735395,0.113639825425019
"RWDD1",1.58858805795937,1.83101511754504,1.21941962288427,1.18832975291279,1.02681481886143,0.860486264234269,1.12242046929758,0.705223205626717,1.19094772506299
"ZUP1",0.169395437724904,0.117666586976089,0.129899492381494,0.273419670335951,0.159203279410564,0.268411256863523,0.280012331664669,0.261854520140979,0.185406548182851
"KPNA5",0.274040309806026,0.415491187366127,0.209473809695679,0.483254509898832,0.601227944724719,0.472637608804394,0.423663531866913,0.238837795710534,0.371291426409635
"DCBLD1",0.0292784269416714,0.0809557046661048,0.114113375400154,0.0776402026401515,0.109308632877486,0.105666716870293,0.177555420127965,0.0416571202432776,0.0794154157132589
"GOPC",0.786335225784378,0.586740716134751,0.951611437865862,0.541035546110098,0.559806266523321,0.747557932690546,0.737528497284347,0.375746912577763,0.85662775323133
"NUS1",0.387901378281324,0.206477000269112,0.3498297425367,0.319894409588592,0.198363607632085,0.273409407351677,0.193634509590379,0.298421477014032,0.326435918459985
"CEP85L",0.556514066568245,0.511517028141004,0.662068044718962,0.747683494806402,0.682809554329475,0.951646542190272,0.937283105951165,0.751976233877345,1.10608442140793
"MCM9",0.226655740625912,0.179232724740327,0.165604108935651,0.38464725510997,0.300477147190742,0.275769472069965,0.366564959487904,0.503441400514144,0.443558572337011
"ASF1A",0.286454486211403,0.481766930192879,0.278285895979944,0.424933559253634,0.453988618913236,0.493830579737009,0.419558208750143,0.356175939791199,0.541457607680748
"AL137009.1",0,0,0.00850117486236598,0.0936054192269716,0.144600143575109,0.0190837145305311,0.0552333609500138,0,0.172146839029547
"FAM184A",0,0,0,0,0,0,0,0,0.0151919810647148
"MAN1A1",0.460187891902584,0.385363039233389,0.301670159633206,0.451097316662656,0.530022784061963,0.184570216034862,0.347375180694417,0.51973897611195,0.800998545658854
"TBC1D32",0.0999874684289113,0.0259593943154118,0.124313106020893,0.292355514181983,0.265519911418202,0.283898110094673,0.228225368619361,0.185483351959175,0.382711767725039
"HSF2",0.18250338738328,0.323135803451568,0.183214066190015,0.172263786207769,0.232851657430207,0.106762969713966,0.191438795644599,0.265543125378288,0.227212980569487
"SERINC1",1.18558627970988,1.58721984908294,1.1656082299795,1.28525689594119,1.2745742826646,1.63308401734127,1.47483539964669,1.44446498678167,1.84023831469911
"PKIB",0.0214762794493482,0,0,0,0,0.0448933782267116,0,0,0.0286384820088002
"SMPDL3A",0,0,0.0230734232737447,0,0,0,0.0408997955010225,0,0
"RNF217",0,0,0.0379349350332003,0,0.0735744314154876,0,0.0275938189845475,0.109867371963316,0.0133713078476206
"HDDC2",1.46530996834028,1.59055008706169,1.18366116198893,1.19196850219014,1.30413521646402,1.1603606585696,1.32014209773094,0.745262914485745,1.17471957144781
"NCOA7",0.89064803337549,1.37253846320356,1.06607707268725,0.713104197725529,0.913255180533378,1.04964509781557,1.29853258450736,0.521561641317758,1.09009212180096
"HINT3",0.214023426628828,0.147025389449705,0.152794263088842,0.122221848326211,0.245099344274005,0.131060652888028,0.155202701875485,0.209292408261045,0.112663094501848
"TRMT11",0.118191710918518,0.233645430008694,0.133810056691964,0.22609228377662,0.219783805986349,0.199604919643683,0.234355819491388,0.371791974765311,0.164744680097411
"CENPW",0.0204901237603475,0,0,0.0337500337500338,0,0,0,0.0617660155094066,0.0330425588157547
"RNF146",0.299211283338526,0.303678161721675,0.202496533750469,0.515566257025782,0.345456800525149,0.601095271544511,0.530687321086695,0.41410212776799,0.431443606713213
"ECHDC1",0.683772841269203,0.497241082770409,0.564402303485448,0.861419441307317,0.63564256829947,0.473681403257558,0.867682703273781,0.742744609202557,0.619163790880607
"THEMIS",0.175629011988433,0,0.0511623902493341,0.230004812018372,0,0.0572511435915932,0.0923979940933237,0.402538727930389,0.364949207861679
"PTPRK",0,0,0.0273548195187432,0.0218453176746096,0.0504682060798191,0.0504793174721149,0.0689893066574681,0.0622994735694483,0.0552852026174437
"AL590006.1",0,0,0,0,0,0,0,0,0
"ARHGAP18",0.168510914177034,0.509428706219519,0.401796402568366,0.255187800259648,0.163830417821544,0.356118285796212,0.521000080788157,0.73878651544778,0.30659003938409
"L3MBTL3",0.338080189199553,0.382184791599205,0.263912022120425,0.274296604239874,0.237240481149064,0.515740379259571,0.346138361585332,0.564006788955898,0.412541510885052
"AL355581.1",0.100630031367448,0.0742347967774204,0.0668080657998985,0.122327422999892,0.0905785502583379,0.0629029842062679,0.159302615914805,0,0.257353208242302
"SAMD3",2.9592547248655,2.12068045865704,3.00914995098747,4.91559379377014,2.78937219833968,4.17301214662991,5.0771400538791,4.12932970336213,3.75285556659098
"TMEM200A",0,0,0.00895246331504345,0.0208092293093833,0,0,0,0,0.0155306995337684
"EPB41L2",0,0,0.0333631403774128,0,0.0203052694204673,0.0273295727841182,0,0,0
"AKAP7",0.149119898209437,0.241195757192077,0.394237910081759,0.207354886080244,0.445866289395312,0.416041933727564,0.312783703772136,0.169686488864157,0.226493076821132
"MED23",0.60510787997767,0.26192197241128,0.381444404572448,0.327505224510837,0.730234652757234,0.799983015778409,0.32374311348508,1.18453824831342,0.318013734608141
"ENPP3",0.0500201748038376,0,0.0100919171816908,0,0.248851260678149,0.166499539011642,0.0811957668311054,0,0.0436035998612018
"ENPP1",0,0,0,0,0,0,0,0,0
"STX7",0.641533717683151,0.501933711143802,0.667635562676512,0.632705771197709,0.721464602607564,0.58515971033968,0.442537960936628,0.558892090094836,0.636932507180484
"VNN2",0.196801616785156,0.149075134416975,0.190045232198484,0.298836217101354,0.106420975768472,0.324244723942686,0.132987632616922,0.0726518161107461,0.168664026074659
"SLC18B1",0.0192217497943273,0,0,0.059542610306927,0,0,0,0,0.0157297503059436
"RPS12",28.1680851255947,32.1398694673269,33.3597584895418,31.8372011000785,29.377500245436,29.9912220507332,24.7760773013926,28.745181932813,28.6519576152516
"TBPL1",0.646214994650164,0.870128072439278,0.736137740089361,0.527411368305327,0.736890233350214,0.816395753585677,0.784950541753398,0.499638615579425,0.74861947608943
"SGK1",0,0,0.0137170071685079,0,0,0.0752218920911981,0.0249625561657514,0,0
"AL355881.1",0,0,0,0,0,0,0,0,0
"LINC01010",0,0,0,0,0,0,0,0,0
"HBS1L",0.378816171287511,0.286845297560943,0.312003915424366,0.493226120103018,0.459150929656188,0.448230714422105,0.527735068997684,0.616129808154308,0.373100912613781
"MYB",0,0,0,0,0,0.0284295246299187,0,0,0
"AHI1",0.29041731529149,0.413048124220708,0.174650719256162,0.381749369083482,0.604674376331667,0.729322596328447,0.411695464320782,1.51660641482682,0.513714580984784
"LINC00271",0,0,0,0.0163800163800164,0,0.0839300671552525,0,0,0.0286513273201292
"PDE7B",0.157118836863544,0,0.0158580607058623,0.0257793084958289,0.0193162062970833,0.145412270857011,0.196439264734,0.0284500687069159,0.029872180865368
"AL360178.1",0.0226725494374941,0,0.0379973967963926,0,0.0446285177025175,0,0.0721010435509445,0,0.016967212558452
"MTFR2",0,0,0.00519752680884328,0.0200854838191342,0,0,0.0654047660722813,0,0
"BCLAF1",1.59178350278786,1.89331442893145,1.7776250219247,1.44940510493456,1.6650382166363,1.75632516709252,1.45629020270751,1.67992358905956,1.59164492517975
"MAP7",0,0,0,0.0146472073634441,0,0,0,0,0.0148420362086315
"MAP3K5",0.848849339323547,0.630810868252885,0.470357521820902,0.458408434945637,0.496519071619321,1.44444544107533,2.02427664040523,0.922178924473498,1.10104131293903
"AL121933.2",0,0,0.00979728438871314,0,0,0,0.0796842194800876,0,0
"PEX7",0.0613347270970678,0.153623442642566,0.0221197503180656,0.0357357115980157,0.0201481290447369,0.0666967704929392,0.0604734215141253,0.0284500687069159,0.015648570659556
"IFNGR1",0.227528148754981,0.368022942588532,0.483038521140804,0.333536802456719,0.343966521054113,0.695169685116628,0.198166456069709,0.810631539522918,0.400710873292819
"WAKMAR2",0.349149361145372,0.18886319745648,0.261219852321899,0.26564509029627,0.260929224176149,0.613039936960482,0.879035085746186,0.217805633050343,0.584664744140482
"TNFAIP3",5.70348616387434,5.32786806797129,3.50736115225457,2.69337739055432,6.09067165518896,4.41843289758909,6.37207428437947,7.08866464407491,4.40861487039974
"PERP",0.095988709028731,0.127363148280643,0.0157353525274008,0.081969535566037,0,0,0.0218054949847362,0,0.0752535230532634
"HEBP2",0.325495456998272,0.272457767878553,0.10025136148305,0.0572367824472808,0.107170202664321,0.152214377027014,0.0733403057370149,0.246434472566478,0.355459730498177
"AL590617.2",0,0,0,0,0,0,0,0,0
"CCDC28A",0.543168197438008,0.489777010873862,0.545021085024993,0.666037263832316,0.861855474716293,0.767167427923668,0.783421573111418,0.688127109249503,0.941365652552823
"REPS1",0.313661494245444,0.213733589284581,0.49857998914878,0.218279901913628,0.242403104441401,0.270290850629016,0.52859736554995,0.621892593753819,0.299533596986268
"ABRACL",1.37520591543426,1.05584040230677,1.2374262952231,1.75107514907786,0.847508624048027,1.76754613863706,1.93171582318723,0.61882514466792,1.27593889470112
"HECA",0.46358139607283,0.424379268552607,0.897666106327481,0.193808691029879,0.218649226180699,0.232023146352457,0.39583538523065,0.341435178960831,0.142928484749238
"AL031772.1",0,0,0.0199165914372716,0,0.0216800287910782,0.0151325994022623,0.0832679240276601,0,0
"TXLNB",0,0,0.00806765210347893,0.0218594524644347,0,0,0.0284900284900285,0,0.0312591823848255
"AL592429.2",0,0,0,0.0469666886458491,0.0592915668308209,0.104140168789871,0.0776565680913369,0,0.0514486490288802
"CITED2",0.948131368047286,2.49252476899509,1.60517686135055,1.43252263403607,1.76126169136251,2.3045487098594,1.71334365066675,0.920742607107397,1.70997499629584
"VTA1",0.61222439443027,0.470675970939539,0.448326373489647,0.488219032418621,0.450484626989123,0.8121817665203,1.09959387111508,0.500455416012587,0.686863600013707
"HIVEP2",0.535360877250291,0.586317191285645,0.503841331999105,0.603254425913891,0.762237238665481,0.770940566296279,0.935255336734265,1.53748706922898,0.566517568184596
"AIG1",0.0166503493243288,0.0730501236537102,0.0243489035864882,0.0164158327423634,0,0,0.02999400119976,0.0259250041480007,0.0325269210233102
"ADAT2",0.365291200372674,0.122661480104574,0.03953866462928,0.317228787429262,0.0801412662655739,0.0626172345494883,0.122177805417718,0.133987286998225,0.262640443009052
"PEX3",0.514749040361061,0.383953718165128,0.250489286193743,0.212084313973108,0.179481745138163,0.34919500897383,0.124108079796186,0.395807987626751,0.267659510039493
"FUCA2",0.151946922531542,0.059717119782045,0.106277725422659,0.277623968060181,0.354740858191656,0.220144004783686,0.275658547011669,0.0921784376540042,0.12895628757564
"PHACTR2",0.851409969280534,0.431927946918976,0.8192632994033,0.957465034006175,0.839184199643194,1.37308079250312,1.30764377664604,1.16360452070331,0.477273327608416
"LTV1",0.20531625941304,0.341418610591134,0.113240293603616,0.210376034023583,0.187971454831099,0.125239641824159,0.341340436236078,0.199785130156765,0.233878095663974
"PLAGL1",0.0986288208219254,0.0985417540960171,0.108516108639809,0.0369808799794963,0.0380260781541057,0.210599127648347,0.0792748556777918,0,0.030860276616491
"HYMAI",0,0,0,0,0,0,0,0,0
"SF3B5",1.88735634526213,1.9402127704525,1.69200312143875,1.63024391574593,1.73613872149415,1.89723967781395,1.2916171693946,1.51967749187794,1.57372403728446
"STX11",0.202867198850332,0.191909120667607,0.214073313437293,0.221003449297783,0.463031858287673,0.145449361180338,0.234685954862553,0.246855922202767,0.128086709820275
"UTRN",3.29452608815835,1.51425496133643,4.18206926582581,2.70091345029712,3.4282816183109,4.78901464482774,4.91528164176371,4.75895287942599,3.1634942899233
"EPM2A",0.0412966505961308,0.0278550756126027,0.0113503899426465,0.0215595301747184,0,0.0273295727841182,0.0497276108427839,0.027584532800768,0.0617609327247617
"AL356599.1",0.128171625279938,0,0.0429637309162373,0.199049027940288,0.0570955892505302,0.121267502665666,0.499948450403544,0,0.183187937260911
"FBXO30",0.0947346624043752,0.18918424117794,0.0930208141220649,0.312385041782587,0.0937352956847601,0.12882873488903,0.470991051483436,0.227922842418165,0.310586440014022
"SHPRH",0.39228884508934,0.353821292621173,0.429474460368022,0.535013196324634,0.467416775267795,0.303762401285344,0.935267623761771,0.808287627119965,0.663346917266924
"RAB32",0.0152740780566485,0,0,0,0,0,0,0,0
"STXBP5-AS1",0.0180254230566791,0.0531247913491373,0,0.0477989105456745,0.016665805600044,0,0,0,0
"STXBP5",0.245838393323332,0.0228140178451248,0.0507426922680042,0.446658864213117,0.252817545312722,0.292400779528608,0.44429181950671,0.611473236460727,0.547155011970869
"SASH1",0,0,0,0,0.0166149388237953,0,0,0,0
"UST",0.0625037748368351,0,0.0253453042077078,0.0794623877468585,0.0497261663898424,0.0200855241618813,0.115272850297799,0.373913872874666,0
"TAB2",0.437668133051106,0.563675511490546,0.396723925119439,0.502000729269144,0.683437334585212,0.73400160800361,0.709585205995292,0.792695905050396,0.501286880168245
"SUMO4",0,0,0.018279569447709,0.0309375309375309,0.0588411530582453,0.0200855241618813,0.0197044334975369,0.0400430863609244,0.0357605758273735
"ZC3H12D",0,0,0,0,0,0.0284295246299187,0,0,0
"PPIL4",0.527665209847643,0.386134079348567,0.265403626378268,0.74106594830277,0.405200154799987,0.37475031254401,0.517925247635763,0.466264082935228,0.354260171717765
"GINM1",0.318958130012038,0.455407723799181,0.368884763849007,0.139335714940677,0.358759973539384,0.535038608682771,0.521785306658668,0.429445970218053,0.405681064434272
"KATNA1",0.241364636248069,0.125355168326892,0.272293183762164,0.341853544208428,0.188202668567066,0.430113549244043,0.495473733015922,0.136588141867705,0.386676758290989
"LATS1",0.367220308524639,0.338517542805062,0.595514385922922,0.71336834914135,0.313800364685415,0.447410927673425,0.637627020296085,0.431014715679488,0.466900402928914
"AL358852.1",0,0,0.00651168000041675,0,0.0226475943725258,0,0,0,0
"NUP43",0.0622978705225687,0.165755072313721,0.267432856971658,0.167588469853645,0.104854624764135,0.242200845503741,0.191691961274445,0.171377466974543,0.150024010029682
"PCMT1",0.761301786201984,0.756694403099452,0.550633055965183,1.15830440851535,0.814234913984634,0.724706699479364,0.776763411917082,0.702345000450535,0.831361726827991
"LRP11",0,0,0,0,0,0,0,0.0591996211224248,0
"PLEKHG1",0.0302351772399662,0,0,0,0,0.0284295246299187,0.0360230547550432,0,0
"MTHFD1L",0.0341803585367027,0.0246437135119017,0.0447349983452994,0.0163800163800164,0.186891940322197,0.0323439324399939,0.0497905151424479,0.074417358383582,0.038261652465836
"ZBTB2",0.307767484953512,0.157181063816604,0.293349453164453,0.454394471787389,0.272631175194835,0.466642342372986,0.404295437899404,0.541122677345898,0.340571513841611
"RMND1",0.211116603309045,0.126196136067605,0.254582897873749,0.210752523230391,0.0820204678203462,0.293034867231132,0.254395304569629,0.0744512939634891,0.281711314300579
"ARMT1",0.209570094743768,0.19662974825168,0.270073559121344,0.193819762354331,0.129938056958555,0.188697751456433,0.370459307614551,0.0884352248436858,0.178932659563757
"CCDC170",0,0,0,0,0,0,0,0,0
"ESR1",0,0,0,0,0,0,0.067013985081212,0,0.0231149738800795
"SYNE1",2.75608177940141,1.97878018300102,2.42571109768457,3.16219478520914,1.2395754391809,2.64680243368512,3.17379839373185,1.94022619763968,2.91833090142161
"FBXO5",0.203925588246713,0.126238313873762,0.18207500395495,0.125839444891084,0.0610417858788867,0.0715255835660326,0.0607805531552649,0.0264996131056487,0.0709810856186344
"AL080276.2",0.0247193122098571,0.125048649646774,0.0604935445883289,0.0338988836944262,0,0,0,0,0.132712928027715
"MTRF1L",0.225043340748817,0.241202884430012,0.193028673625246,0.203921074679982,0.114859539292373,0.312770283090133,0.124369061683757,0.0821730728973103,0.159955653071266
"RGS17",0,0,0,0,0.0225283068175162,0,0,0,0
"IPCEF1",0.401797074985162,0.770271447628378,0.875472586625727,0.472496183583243,0.585520069094038,0.436716008854204,0.611967350064735,0.291203928324368,0.471721990015241
"SCAF8",0.397019244170124,0.321976272670381,0.534608986401013,0.377210476115209,0.500729496768866,0.64131545316104,0.492300803776673,0.893328732078594,0.459581918459666
"TIAM2",0.0471963357044169,0.0254736831379502,0.0240986012358226,0.108686558472285,0.0998648713250837,0.134494605048051,0.123821262342452,0.0947087842858568,0.166016651418157
"TFB1M",0.2299163557318,0.496477423867956,0.171917023307456,0.222309809289867,0.357961386039394,0.383634889939394,0.245902636922595,0.101127693644572,0.396364825860263
"ARID1B",0.573126661747904,1.00810454352614,1.07076684605644,1.08851758392826,1.23711796412816,0.987920294556426,1.46461968478368,1.4781031549864,1.50957037863709
"TMEM242",0.278835656737457,0.323763372356457,0.271350921886362,0.391580162177642,0.242119003111386,0.30292260638556,0.291402489556065,0.343989096669202,0.21832506427776
"AL117344.2",0,0,0.0106722105242937,0,0,0,0.0281293952180028,0,0
"ZDHHC14",0.0998005889367432,0.121198136846803,0.316499762889054,0.18174244291958,1.27512137026986,0.558075390151778,0.32575385720811,0.467238589040213,0.165905907639278
"SNX9",0.0166733916012792,0,0.117116385107507,0.0891221922493902,0.132326059459194,0.0654935869353716,0.163132705062448,0.367841498094844,0.0358546782112582
"AL391863.1",0,0,0,0,0,0,0,0,0
"SYNJ2",0,0,0.0589969159205241,0.0412950155120513,0.0229075132061814,0.110411959247337,0,0.597616745916619,0
"SERAC1",0,0.148970618727429,0.0805342172873306,0.0620378268114961,0.0571377464809629,0.0459650348983955,0.152662175811993,0.0812336920804241,0.10272970726184
"GTF2H5",0.454799544367149,0.420873162366629,0.255552491811669,0.299239134566727,0.416967468664666,0.575553334559557,0.215542363079424,0.394492399752182,0.380301389897109
"TULP4",0.474898253181021,0.312348904963288,0.495271010767092,0.36290310282549,0.642314237167698,0.307972859033627,0.697919426795712,0.946176742967975,0.358119528901591
"TMEM181",0.412241612205012,0.324766835185862,0.505496657073715,0.774968609895487,0.465241996529179,0.409516679987474,0.747181646260892,0.973064426499691,0.949725299605712
"DYNLT1",1.0923424366786,0.896976605466958,0.715560805646657,1.27909592851696,1.78329204013985,1.37720287518454,1.27472050491139,0.960149792869447,1.22010944163193
"SYTL3",2.24337173597665,2.71005201777033,3.01215538564418,0.782440444415653,1.99276372711065,2.30664704637424,1.6294530126679,4.80761010299451,3.38661315561327
"EZR",1.93836769399232,1.01841296985319,0.857124017327457,1.96211828402462,1.20041451493251,1.17343268722779,2.38070842302219,5.41847399846711,1.2821478042157
"C6orf99",0,0,0,0,0,0,0,0,0
"RSPH3",0.0678855487471946,0.0598752200414337,0.0250018547779258,0.0819082444874294,0.0398785225892483,0.0422813315236924,0.197569248921077,0.188022148607942,0.110806793190986
"AL035530.2",0.115925212833707,0.105997528861391,0.0582635129205853,0.159417773023744,0.0958453433884923,0.160316375791988,0.378072593458947,0,0.0525047084029138
"TAGAP",0.58858505446454,1.12126284768955,1.11115954878803,1.53144505477607,0.907953517302321,1.18063657333891,1.84175934064272,2.30258041717441,1.05283449065164
"SOD2",0.357420507943914,0.319883343799734,0.262923784834063,0.338966604966844,1.44424535300811,0.365126979736759,0.523963489181777,0.454499671630575,0.726371392113024
"WTAP",1.79251897465408,1.07535560381985,1.09974614387817,1.18656771282951,1.48334725943302,1.57085939343788,1.72127240397861,1.52844272178372,1.90409499382749
"SOD2-OT1",0,0,0,0,0,0,0,0,0
"ACAT2",0.335309279991975,0.268780159068638,0.17083979815485,0.213599853136172,0.154011184541125,0.128249183732222,0.15662362422837,0.335304668470244,0.243185529980713
"TCP1",0.73286581928717,0.681000998639206,0.570399468505348,0.775551397533395,0.946352159203696,0.872164072743605,0.617877186504979,0.430367279124782,0.538101696471568
"MRPL18",0.543666673105284,0.593456067484981,0.568539986073312,0.876545563793399,0.831813757716439,0.742701829695245,0.357235205622162,0.801763855160764,0.55525510798355
"IGF2R",1.67915977004678,1.52246704950714,1.37387041927025,1.39660750675026,0.573814581527877,0.989833854759664,1.63485423009313,1.59495586654458,1.25125246780983
"AL139393.3",0,0,0.00982916904204919,0,0,0,0,0,0.0178608426031106
"MAP3K4",0.363917382024156,0.282875006367884,0.514738047184752,0.314941682374516,0.333161156900769,0.351425068282391,0.436743618079344,0.411284083793682,0.338680535680345
"AGPAT4",0.536870500558752,0.52449858034638,0.688492627864915,0.429534089215471,0.605250074352661,0.822132976196536,0.631874722162198,2.76303801067806,1.01686965766612
"PRKN",0.036618956327482,0,0,0.0182664416241059,0.0360597365171869,0.119697500501086,0.0671668779242837,0,0.0150500413876138
"CAHM",0,0,0.0177782646814941,0,0.0201888872289137,0,0,0,0
"QKI",0.82667638845627,0.776354100191975,1.14490157745266,0.555431920341701,0.793636883695998,0.87243374813668,0.902683091141935,1.22716558430712,0.895318735853362
"SFT2D1",1.01784514726151,0.706948220241275,0.836002515337496,0.680776325790671,0.870724238795919,0.964790988700478,0.833869911361119,1.04150299516817,0.998918441009543
"MPC1",0.32748989913258,0.477384768590385,0.228105117289178,0.577050493925337,0.373460951999233,0.442944838831836,0.274811426423082,0.386804085857441,0.559289996638554
"RPS6KA2",0.0195524063146451,0,0,0.0216562716562717,0.0247132643503748,0.109056273863787,0.0982487177696563,0,0.0745511110681116
"RNASET2",1.12981276833893,1.22520639662838,1.11914309038316,0.628996740630504,0.540847963215052,1.71827797522057,1.11815868969149,0.471092001512446,0.876246884924089
"Z94721.1",0.0334318245497848,0.0228140178451248,0.0186120960011912,0,0,0.0668040882925098,0.0613130050496873,0,0.0367473765229967
"FGFR1OP",0.204516871318427,0.310975686231479,0.158830345729777,0.199921854598655,0.229367827663695,0.123907982073707,0.262059341445435,0,0.220341993446659
"CCR6",0,0,0,0,0,0,0,0,0
"AFDN",0.0248929602708354,0.0247886765325599,0,0.0254779666544372,0.0379835812160995,0,0,0.0444266737749345,0
"WDR27",0.06126561386301,0.079540754709507,0.158789340954529,0.0408436467322597,0.0189015907578782,0.0814268517320192,0.0726998180824275,0.113799493815483,0.0704380185432081
"C6orf120",0.18143678451349,0.16759835856563,0.188353733226985,0.270500711049806,0.24278701466124,0.0948198442462294,0.19039682323567,0.150787413501907,0.191578806857108
"PHF10",0.312268344981829,0.592974851502691,0.494614687618493,0.224350724999688,0.246767843564708,0.228598234653442,0.145589805508074,0.286324327546054,0.516560593381
"TCTE3",0.0840633990717587,0,0.0310789144945796,0.0635688839702064,0,0.0296217305014959,0.0568319902788437,0,0.0131832203970786
"ERMARD",0.194509575564622,0.0578651831143106,0.129441116428685,0.235181183061948,0.061260508192802,0.0532144520103893,0.445229256603174,0.139016250216609,0.258641566798002
"AL603783.1",0,0,0,0,0,0,0,0,0
"DLL1",0,0,0,0,0,0,0,0,0
"FAM120B",0.625000524240523,0.47520427876277,0.454711480960004,0.613113220999075,0.52973445955209,0.814409684755925,1.01077759816174,0.900912298943264,0.933346069427112
"PSMB1",2.32885232287592,2.04715441221267,1.86456285522866,3.15122266348042,2.39325234925031,2.52901288144479,2.56891275181004,2.91574153355256,2.64480141953552
"TBP",0.341244238861394,0.330074219816657,0.33751090678435,0.340615702122747,0.324454708414773,0.342465360660642,0.408500473879211,0.220000282086092,0.365836277551508
"PDCD2",0.961344150200038,1.01997914890834,0.696808272417157,1.06570446500132,0.872657166632493,0.830811761500262,0.920251304341597,0.477003041600957,0.940868629680444
"AC093627.5",0,0,0.0092930325488465,0,0,0,0,0,0
"AC093627.4",0,0,0.0148922765620351,0.045871369484573,0,0.0680755350502759,0.0339789330615019,0,0
"FAM20C",0,0,0,0,0,0,0,0,0
"PDGFA",0.0276207995669059,0,0.0173106852743008,0.0239686298572428,0,0.0314869392176125,0.0301477238468496,0.152950063440475,0.0420647563611715
"PRKAR1B",0.0403800637982882,0,0.0273385539245826,0.0516355781895502,0.043083419785872,0.0662419013244829,0.139248349847814,0.0850712751754676,0.0639759148820629
"AC147651.4",0,0.0507520121805518,0.011822986249867,0.0640969767995807,0.0896888289799175,0.103870585503701,0.103286411299872,0,0.0243956192708599
"DNAAF5",0.0741817173363216,0.122631729288133,0.0521441893571781,0.104915374533704,0.111759914283695,0.095369365375417,0.123824079570848,0.041814236074814,0.101378760846614
"SUN1",0.211822789438495,0.138686139086206,0.130004798842232,0.111852067707272,0.194621876611815,0.206779904581321,0.0387446726075165,0.175545738545683,0.132981468208033
"GET4",0.312640388913585,0.21802325767766,0.248146246774432,0.469517124016026,0.339166513535602,0.168699411509153,0.19722940333478,0.254851077998959,0.314456811051402
"AC073957.3",0,0,0.00929563272583275,0,0,0,0,0,0
"ADAP1",0.759242073059456,0.588869625819443,0.524728418947551,0.54262116684128,0.400875537830087,0.359329601049008,0.578653992047047,0.683938554548761,0.660902168457589
"COX19",0.5659417639592,0.785351419598119,0.51586175557676,0.291941413433967,0.327069190744238,0.477144729753168,0.366770154331907,0.762937916979888,0.504751475547804
"C7orf50",0.501536175234247,0.980056398587881,0.515896203102447,0.30225441432616,0.473115836733862,0.420317597917052,0.53983949267463,0.289004100352932,0.976623174502721
"GPR146",0.078441231671489,0.155983330585857,0.203098984681703,0,0.13511646826033,0.0802648780738993,0,0.0284500687069159,0.0411172124509503
"AC073957.2",0,0,0,0,0,0,0,0,0
"GPER1",0,0,0,0,0,0,0,0,0
"ZFAND2A",0.464394029557685,0.345804629873293,0.378856902608042,0.255690468045125,0.170169902027703,0.467844053875863,0.325473657869675,0.399420599069963,0.32551342175691
"AC091729.3",0.0403503789607648,0.0254151565827797,0.035208418076387,0.113425122150129,0.0404560965564953,0.0302244467415024,0.0955198259716505,0,0.0481028509463589
"MICALL2",0,0,0,0,0,0,0,0,0
"INTS1",0.230182560854699,0.214072893128194,0.194581107816318,0.241535501275181,0.264383446504194,0.0544626556798407,0.337154066494353,0.273468852472125,0.288154189450886
"MAFK",0.0541527727763049,0.10376536880991,0.11545924542392,0.1106580994349,0.0693726806221915,0.195111430343745,0,0.0444266737749345,0.150261894920312
"PSMG3",0.365339398660787,0.163646527779803,0.266805533095982,0.174383063093671,0.331988564305928,0.285711216274984,0.447622538145944,0.326218102394426,0.236116709330185
"PSMG3-AS1",0.0405863955216535,0.0456527500053436,0.0433047493024396,0.0659726616012303,0.0451208252324286,0.0151325994022623,0.0562746246016223,0,0.0140606633258531
