"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"ENSG00000286787",0.190498132567588,-2.48396916462995,0.002,0.011,1,"25: CD56bright NK"
"AC133550.2",0.0536272524571324,2.48369523166403,0.015,0.002,1,"25: CD56bright NK"
"TRDJ2",0.0301980810043012,-2.44675486437879,0.005,0.022,1,"25: CD56bright NK"
"ENSG00000259088",0.0425385475498036,2.42528124633315,0.012,0.001,1,"25: CD56bright NK"
"FBXL22",0.118011129033476,2.42485258335752,0.017,0.005,1,"25: CD56bright NK"
"CCDC150",0.0617119437183509,2.42450567463973,0.015,0.002,1,"25: CD56bright NK"
"ZNF563",0.0364940469270717,-2.42347710991871,0.002,0.018,1,"25: CD56bright NK"
"LRRC25",0.0809029792351764,2.42225171433525,0.01,0.001,1,"25: CD56bright NK"
"KCNC1",0.0980764837898102,2.41808025467907,0.01,0.001,1,"25: CD56bright NK"
"AC083949.1",0.124992713627322,2.39566578186535,0.012,0.002,1,"25: CD56bright NK"
"PELO-AS1",0.249145886658158,2.38926393116811,0.01,0.002,1,"25: CD56bright NK"
"AC092368.3",0.0953630875539835,-2.37666154732483,0.002,0.014,1,"25: CD56bright NK"
"SPDYE2B",0.217252229738426,-2.3718336372117,0.002,0.012,1,"25: CD56bright NK"
"EPS8L1",0.0836129550254769,-2.35730670699936,0.002,0.014,1,"25: CD56bright NK"
"TCAF2C",0.106426014126866,-2.35485456553389,0.002,0.015,1,"25: CD56bright NK"
"AC025180.1",0.0505380790159039,2.35029644299049,0.01,0.001,1,"25: CD56bright NK"
"OSBPL10",0.350799725017295,-2.34769862556828,0.005,0.013,1,"25: CD56bright NK"
"LIX1-AS1",0.0167766100163903,2.34538512591177,0.03,0.007,1,"25: CD56bright NK"
"ZBTB46",0.0537641455034747,-2.31107942624569,0.002,0.016,1,"25: CD56bright NK"
"ENSG00000227240",0.121409754083436,-2.3066043568437,0.007,0.021,1,"25: CD56bright NK"
"IGHV1-69-2",0.000219824572977503,2.29048293640845,0.042,0.007,1,"25: CD56bright NK"
"DDX43",0.057228277526116,2.28867749734254,0.015,0.002,1,"25: CD56bright NK"
"CD79A",0.183190480246916,-2.28388231409552,0.015,0.016,1,"25: CD56bright NK"
"LINC01311",0.134470474197194,-2.26283867702262,0.002,0.013,1,"25: CD56bright NK"
"CLCN5",0.0790017116515751,2.26156712431102,0.015,0.004,1,"25: CD56bright NK"
"ICOS",0.0385423509109281,-2.25881947595556,0.007,0.026,1,"25: CD56bright NK"
"AC083862.2",0.0680450106688693,2.25216695091332,0.01,0.001,1,"25: CD56bright NK"
"ENSG00000289228",0.252147725557264,2.24226758464289,0.01,0.002,1,"25: CD56bright NK"
"ENSG00000290396",0.0496414881958423,2.22021132081535,0.015,0.002,1,"25: CD56bright NK"
"AC093249.6",0.0554097013880043,-2.21710668363001,0.002,0.015,1,"25: CD56bright NK"
"LINC02470",0.0742099064069432,2.2151421098949,0.012,0.002,1,"25: CD56bright NK"
"AP001107.2",0.240733767142736,-2.20610566105276,0.005,0.015,1,"25: CD56bright NK"
"ENSG00000290450",0.113696606809352,2.18993846156592,0.012,0.002,1,"25: CD56bright NK"
"C4orf19",0.105659028002656,2.18924240203889,0.012,0.002,1,"25: CD56bright NK"
"SLC15A2",0.0969760406277484,2.18327781627363,0.01,0.001,1,"25: CD56bright NK"
"LINC01765",0.0563250746848666,-2.16775077421886,0.002,0.016,1,"25: CD56bright NK"
"AC011416.3",0.122834926606664,2.16650302683891,0.015,0.004,1,"25: CD56bright NK"
"HMGN3-AS1",0.226148638813899,-2.16598929756905,0.002,0.011,1,"25: CD56bright NK"
"ENSG00000229021",0.11139218971579,2.15915547337877,0.012,0.002,1,"25: CD56bright NK"
"GATD1-DT",0.250770500759073,2.15299308403711,0.01,0.002,1,"25: CD56bright NK"
"SCART1",0.138845443077928,-2.1496648507704,0.002,0.013,1,"25: CD56bright NK"
"AL512625.2",0.219018603594374,2.1484971594565,0.01,0.002,1,"25: CD56bright NK"
"FAM30A",0.124309939411047,-2.1471796464142,0.007,0.02,1,"25: CD56bright NK"
"PDIA5",0.0434940742034985,-2.14515127953531,0.005,0.021,1,"25: CD56bright NK"
"ENSG00000289135",0.109989918532624,2.13935390870846,0.012,0.002,1,"25: CD56bright NK"
"SLC9A3R2",0.0340161032176968,-2.1383513056487,0.005,0.023,1,"25: CD56bright NK"
"AL360091.3",0.317363419880078,-2.13345436648503,0.005,0.015,1,"25: CD56bright NK"
"ENSG00000267694",0.244022410856666,2.13176133941962,0.01,0.002,1,"25: CD56bright NK"
"RBP5",0.110935415768736,2.12696887305433,0.015,0.004,1,"25: CD56bright NK"
"AC147067.1",0.0153532912218536,-2.12350135204153,0.007,0.029,1,"25: CD56bright NK"
"AC010969.2",0.229424102144587,2.12151983100416,0.01,0.002,1,"25: CD56bright NK"
"CHML",0.19756389752318,2.10944776381102,0.017,0.006,1,"25: CD56bright NK"
"CAD",7.40795743965882e-05,2.10848268694387,0.067,0.015,1,"25: CD56bright NK"
"ENSG00000272368",0.0306846443438876,2.09828849705311,0.022,0.005,1,"25: CD56bright NK"
"BBS5",0.0300258321930601,2.09724326551092,0.022,0.005,1,"25: CD56bright NK"
"TICAM2-AS1",0.0464041982565299,2.09641952357785,0.027,0.008,1,"25: CD56bright NK"
"RRAD",0.233674022434319,2.08893572835048,0.03,0.016,1,"25: CD56bright NK"
"KLHL3",0.0127659115237921,2.08830182674553,0.035,0.009,1,"25: CD56bright NK"
"MYRF",0.116621906099347,-2.08798801992655,0.002,0.013,1,"25: CD56bright NK"
"AC139769.2",0.260235251585774,2.08786019259699,0.012,0.004,1,"25: CD56bright NK"
"AC124016.2",0.260799496917936,2.08156750877798,0.01,0.002,1,"25: CD56bright NK"
"PARTICL",0.0072873082154931,2.078551668211,0.027,0.005,1,"25: CD56bright NK"
"KLHL29",0.238246945825819,2.07596774181223,0.01,0.002,1,"25: CD56bright NK"
"ALOX12P2",0.121137328014966,2.07000996146395,0.015,0.004,1,"25: CD56bright NK"
"AL513550.1",0.0860367379018515,2.0668162963658,0.017,0.005,1,"25: CD56bright NK"
"MAL",0.016147830674417,-2.06341937257005,0.022,0.05,1,"25: CD56bright NK"
"ENSG00000287265",0.267807911343842,2.05666120821477,0.01,0.002,1,"25: CD56bright NK"
"ENSG00000278932",0.187819043711748,-2.045652306643,0.002,0.012,1,"25: CD56bright NK"
"AC025165.2",0.0606088428015227,2.04103934982123,0.025,0.007,1,"25: CD56bright NK"
"CHRNE",0.219277898232994,2.04022780284426,0.01,0.002,1,"25: CD56bright NK"
"TPPP",0.083562110108954,2.03907864111346,0.02,0.006,1,"25: CD56bright NK"
"RASD1",0.277720188438217,2.03738796840175,0.012,0.006,1,"25: CD56bright NK"
"SIAE",0.0935441433519918,2.0355645959739,0.015,0.004,1,"25: CD56bright NK"
"AC051619.6",0.0341053438123345,2.03526314142326,0.022,0.006,1,"25: CD56bright NK"
"MACIR",0.0337936407716788,2.03138457968528,0.022,0.005,1,"25: CD56bright NK"
"NIBAN3",0.301670890977014,-2.03064178871365,0.005,0.013,1,"25: CD56bright NK"
"LACTB2-AS1",0.170979409536412,2.023174250902,0.01,0.002,1,"25: CD56bright NK"
"DNMBP-AS1",0.265781551269452,2.01849014043544,0.01,0.002,1,"25: CD56bright NK"
"CARMIL3",0.106711040679481,2.0058789265621,0.025,0.008,1,"25: CD56bright NK"
"OVCH1-AS1",0.118688530813659,2.00515449429593,0.012,0.002,1,"25: CD56bright NK"
"AC007780.1",0.192297996343953,-1.99950614378076,0.002,0.013,1,"25: CD56bright NK"
"ZNF469",0.0167954722876305,1.99274722954509,0.027,0.006,1,"25: CD56bright NK"
"AC008915.2",0.107449475906916,-1.99198415744266,0.01,0.027,1,"25: CD56bright NK"
"AL390719.3",0.222939655281272,1.98767950750812,0.01,0.002,1,"25: CD56bright NK"
"NUDT17",0.245501992524004,1.97066992932089,0.01,0.002,1,"25: CD56bright NK"
"SNX21",0.0691908947568532,1.96881982005215,0.017,0.004,1,"25: CD56bright NK"
"ENSG00000249207",0.0454575711183335,1.96833460614375,0.015,0.002,1,"25: CD56bright NK"
"FAM92A",0.120814825718325,-1.96830097234037,0.002,0.012,1,"25: CD56bright NK"
"HIST1H4A",0.45130670438035,1.96140732782688,0.01,0.004,1,"25: CD56bright NK"
"FAM66C",0.259279058925928,-1.9587572775579,0.007,0.019,1,"25: CD56bright NK"
"SLC12A2-DT",0.265074721394813,1.95571808341763,0.01,0.002,1,"25: CD56bright NK"
"MASTL",0.0445958966914446,-1.95518126413738,0.007,0.022,1,"25: CD56bright NK"
"ENSG00000290574",0.238072483799548,1.95480296077674,0.012,0.004,1,"25: CD56bright NK"
"MCEMP1",0.0943238773205883,1.94658559056117,0.01,0.001,1,"25: CD56bright NK"
"PHAF1",0.14497542808993,-1.94545779043526,0.005,0.016,1,"25: CD56bright NK"
"TNFSF13B",0.00664193433458253,1.94530157105513,0.045,0.014,1,"25: CD56bright NK"
"ADM2",0.437094011006214,1.94186577080609,0.01,0.004,1,"25: CD56bright NK"
"SPA17",0.155393589382897,1.93664073328925,0.022,0.008,1,"25: CD56bright NK"
"ENSG00000290039",0.263982978716322,-1.93186939648948,0.002,0.011,1,"25: CD56bright NK"
"SEMA3A",0.209505153481192,1.93152331524499,0.017,0.006,1,"25: CD56bright NK"
"AC233280.1",0.255315067961053,1.9277408803465,0.01,0.002,1,"25: CD56bright NK"
"JADE3",0.269712437580412,1.92665722689535,0.01,0.002,1,"25: CD56bright NK"
"B3GAT2",0.0804352569017819,1.91563789895758,0.03,0.011,1,"25: CD56bright NK"
"AC096677.1",0.117979318845948,1.9148013875221,0.02,0.006,1,"25: CD56bright NK"
"ASTL",0.488616918086411,-1.91096916922796,0.005,0.011,1,"25: CD56bright NK"
"ENSG00000259807",0.419788391731574,1.90683836454049,0.01,0.004,1,"25: CD56bright NK"
"HNRNPA1L2",0.230942070575305,-1.90632603029159,0.002,0.011,1,"25: CD56bright NK"
"BNC2",0.105606710101283,1.90172270219201,0.015,0.004,1,"25: CD56bright NK"
"SEMA4A",0.385515848969375,1.90148360898332,0.012,0.005,1,"25: CD56bright NK"
"ENSG00000291171",0.0288807250559128,1.89255797521727,0.03,0.008,1,"25: CD56bright NK"
"BX640514.2",0.171744366731224,1.89027330099505,0.012,0.004,1,"25: CD56bright NK"
"THSD4",0.377471499691374,-1.88405954933394,0.005,0.012,1,"25: CD56bright NK"
"SH3PXD2A",0.193024117394287,-1.88357132049869,0.002,0.013,1,"25: CD56bright NK"
"ITPRIPL2",0.42544931429302,1.88210265507967,0.012,0.005,1,"25: CD56bright NK"
"PLET1",0.145636731393194,-1.87558736111697,0.005,0.018,1,"25: CD56bright NK"
"LINC00938",0.0663907974325652,1.86965176815403,0.02,0.005,1,"25: CD56bright NK"
"FAAP24",0.191784276559425,-1.86364817305851,0.005,0.014,1,"25: CD56bright NK"
"AC067945.4",0.00765889245647034,1.85687790115914,0.045,0.014,1,"25: CD56bright NK"
"TFEC",0.463598904763828,1.85565634314764,0.01,0.004,1,"25: CD56bright NK"
"TMEM121",0.119448632509672,-1.85368368818465,0.007,0.02,1,"25: CD56bright NK"
"CD109",0.00107965412453126,1.85307366858237,0.032,0.005,1,"25: CD56bright NK"
"ENSG00000228061",0.13278682170907,-1.85306813202213,0.005,0.016,1,"25: CD56bright NK"
"MIR223HG",0.189512023258211,1.85154877329227,0.015,0.005,1,"25: CD56bright NK"
"ZNF713",0.0284393504776937,-1.84292977268026,0.007,0.028,1,"25: CD56bright NK"
"AP001631.2",0.3730980020118,1.84260027520347,0.015,0.006,1,"25: CD56bright NK"
"HDHD5-AS1",0.379403691892404,1.8422780439811,0.01,0.004,1,"25: CD56bright NK"
"OSGEPL1-AS1",0.265881508719687,1.83843134254001,0.01,0.002,1,"25: CD56bright NK"
"ST8SIA6-AS1",0.127840215776713,1.83378479979425,0.015,0.004,1,"25: CD56bright NK"
"ZBTB20-AS5",0.143812835408842,-1.83353732281218,0.005,0.018,1,"25: CD56bright NK"
"ENSG00000290453",0.135610099743918,-1.82454959603939,0.002,0.013,1,"25: CD56bright NK"
"LASP1NB",0.229359724965528,1.82398258557686,0.01,0.002,1,"25: CD56bright NK"
"EFCAB6",0.0256901838748375,1.81869240803685,0.025,0.006,1,"25: CD56bright NK"
"CXCL2",0.512430158305146,-1.81685791411331,0.005,0.011,1,"25: CD56bright NK"
"SYNM",0.251088903703288,-1.81340318089293,0.002,0.011,1,"25: CD56bright NK"
"NRIP3",0.26010861782882,1.81247176180962,0.012,0.004,1,"25: CD56bright NK"
"C3orf62",0.100819605748535,-1.80803486060462,0.002,0.013,1,"25: CD56bright NK"
"MAMDC2",0.203045178861656,-1.80671868417283,0.005,0.015,1,"25: CD56bright NK"
"AC010864.1",0.120087360072835,1.80606771582236,0.02,0.006,1,"25: CD56bright NK"
"ENSG00000229151",0.111359146361148,1.8039732806847,0.01,0.001,1,"25: CD56bright NK"
"BX664615.2",0.01919182018467,-1.80128501125771,0.007,0.029,1,"25: CD56bright NK"
"ZNF618",0.0340512779238089,-1.79346942860294,0.012,0.037,1,"25: CD56bright NK"
"ENSG00000288928",0.453284475370056,1.79252466830662,0.01,0.004,1,"25: CD56bright NK"
"ENSG00000290793",0.261444637781801,1.79056502014009,0.01,0.002,1,"25: CD56bright NK"
"PPM1N",0.192799993052399,-1.78998314615596,0.002,0.011,1,"25: CD56bright NK"
"DOK3",0.116121366103747,-1.78383929509821,0.002,0.013,1,"25: CD56bright NK"
"C1orf61",0.172002186053237,1.78059839588135,0.01,0.002,1,"25: CD56bright NK"
"ZNF516",0.0552522999036946,-1.78034906743286,0.01,0.028,1,"25: CD56bright NK"
"AC099850.1",0.193659241901549,1.7791616631462,0.01,0.002,1,"25: CD56bright NK"
"CP",0.135185289998096,1.77302437436047,0.015,0.004,1,"25: CD56bright NK"
"ENSG00000283103",0.143002328996842,-1.76883910800955,0.007,0.02,1,"25: CD56bright NK"
"HAUS7",0.131464565845146,1.76801572051472,0.017,0.005,1,"25: CD56bright NK"
"COL24A1",0.100142898025334,-1.76782436266789,0.002,0.014,1,"25: CD56bright NK"
"CYB5RL",0.156430525015266,1.76626151114196,0.02,0.007,1,"25: CD56bright NK"
"NRAV",0.0713553379193347,-1.7654814564406,0.01,0.026,1,"25: CD56bright NK"
"ENSG00000290192",0.132805684429765,-1.76417866156476,0.005,0.018,1,"25: CD56bright NK"
"AC099522.2",0.25207077510275,1.76075668410249,0.01,0.002,1,"25: CD56bright NK"
"AC108047.1",0.120637481157118,1.75887929985162,0.03,0.012,1,"25: CD56bright NK"
"SLC11A1",0.563444225538378,-1.75798478772413,0.015,0.022,1,"25: CD56bright NK"
"ZNF324",0.0300293266623214,-1.75725551506488,0.017,0.044,1,"25: CD56bright NK"
"KCNQ1OT1",0.0536502727356082,1.75248992243844,0.025,0.009,1,"25: CD56bright NK"
"AC040169.1",0.288607298524885,1.75211482070509,0.02,0.008,1,"25: CD56bright NK"
"CLBA1",0.577997018328932,-1.74753413764554,0.007,0.013,1,"25: CD56bright NK"
"ADISSP",0.149742132174479,-1.74270159914308,0.007,0.02,1,"25: CD56bright NK"
"AL034550.2",0.122771313754416,-1.73983875352805,0.002,0.013,1,"25: CD56bright NK"
"C19orf38",0.000521968879377067,-1.73692497401961,0.042,0.091,1,"25: CD56bright NK"
"CD99P1",0.0971748945117993,1.73587430370437,0.025,0.011,1,"25: CD56bright NK"
"ZNF503",0.449128014860273,1.73447605412469,0.01,0.005,1,"25: CD56bright NK"
"AC010319.4",0.18539856811372,1.73400548640095,0.01,0.002,1,"25: CD56bright NK"
"EPB41L4A",0.322968732694744,1.73369080650918,0.015,0.006,1,"25: CD56bright NK"
"TCP10L",0.274828010141888,-1.7326111576581,0.002,0.011,1,"25: CD56bright NK"
"ATP13A4",0.00153957549898266,1.73249874831403,0.045,0.011,1,"25: CD56bright NK"
"UBAC2-AS1",0.273704297707706,-1.72698056136778,0.005,0.013,1,"25: CD56bright NK"
"CCL3L1",0.0236776253170969,1.72577071942141,0.035,0.014,1,"25: CD56bright NK"
"MARCKS",0.287805228858154,-1.71844061017452,0.005,0.013,1,"25: CD56bright NK"
"Z94721.3",0.360550337542018,-1.71834124516118,0.002,0.011,1,"25: CD56bright NK"
"VLDLR",0.258466790570118,1.71808997626196,0.015,0.007,1,"25: CD56bright NK"
"C2orf74-DT",0.17025063940402,1.71627035619569,0.02,0.007,1,"25: CD56bright NK"
"CCL3",0.000127578927101453,1.71565021216488,0.119,0.055,1,"25: CD56bright NK"
"SLC26A5",0.288088568226143,-1.70692582159917,0.005,0.014,1,"25: CD56bright NK"
"AL691403.1",0.152756919176685,-1.70674204394961,0.005,0.019,1,"25: CD56bright NK"
"TJP2",0.235228022472919,1.70126284438229,0.017,0.006,1,"25: CD56bright NK"
"FRMD4B",0.00824357912336394,1.70023658807452,0.037,0.009,1,"25: CD56bright NK"
"UFL1-AS1",0.0806383558924566,1.69994940495006,0.025,0.009,1,"25: CD56bright NK"
"CDCP1",0.0613829831832625,-1.69710038952791,0.01,0.027,1,"25: CD56bright NK"
"PADI4",0.143264937296765,-1.69686368516604,0.007,0.021,1,"25: CD56bright NK"
