"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"PAN2",0.29786497628732,-0.538811714780216,0.028,0.035,1,"21: Gamma Delta 2 T cells"
"FASTKD1",0.0740744342124674,-0.538757874808661,0.062,0.069,1,"21: Gamma Delta 2 T cells"
"POP1",0.456873027740256,-0.538752975094195,0.036,0.039,1,"21: Gamma Delta 2 T cells"
"INTS3",0.38189239730594,-0.538752496331239,0.052,0.06,1,"21: Gamma Delta 2 T cells"
"PRANCR",0.034324290216999,0.537634145497357,0.068,0.04,1,"21: Gamma Delta 2 T cells"
"SOCS7",0.290801472802481,0.537201006117544,0.042,0.026,1,"21: Gamma Delta 2 T cells"
"TCEAL1",0.520650512041625,-0.537176441684323,0.018,0.022,1,"21: Gamma Delta 2 T cells"
"GDF11",0.359720301234908,0.536551288256735,0.033,0.023,1,"21: Gamma Delta 2 T cells"
"UBA7",0.244870759725815,-0.536527687411443,0.082,0.1,1,"21: Gamma Delta 2 T cells"
"NUP155",0.108363728084211,0.53650670013914,0.097,0.065,1,"21: Gamma Delta 2 T cells"
"TMEM163",0.359628405326424,-0.536023359218831,0.012,0.018,1,"21: Gamma Delta 2 T cells"
"PRR34-AS1",0.676954480472719,0.535334419876068,0.01,0.006,1,"21: Gamma Delta 2 T cells"
"NRIP1",0.0084131693071685,-0.535263587984571,0.134,0.16,1,"21: Gamma Delta 2 T cells"
"SGSM1",0.397104358830094,0.535039130772053,0.022,0.013,1,"21: Gamma Delta 2 T cells"
"TNFRSF12A",0.112286040523031,0.534738034708321,0.083,0.054,1,"21: Gamma Delta 2 T cells"
"C12orf4",0.0258187643129961,0.534625877447395,0.083,0.051,1,"21: Gamma Delta 2 T cells"
"AGBL3",0.0543664225974126,0.534297884900977,0.052,0.029,1,"21: Gamma Delta 2 T cells"
"RNF213-AS1",0.183774503292287,0.534164308184263,0.07,0.046,1,"21: Gamma Delta 2 T cells"
"IFIT1",0.168172920609368,0.533900089158746,0.088,0.07,1,"21: Gamma Delta 2 T cells"
"ENSG00000261526",0.334683932612461,-0.533878241413624,0.018,0.023,1,"21: Gamma Delta 2 T cells"
"ZNF680",0.024155332379553,-0.533054860598642,0.03,0.034,1,"21: Gamma Delta 2 T cells"
"PIGW",0.594575202547889,0.533040453465607,0.025,0.018,1,"21: Gamma Delta 2 T cells"
"WDR91",0.446119662516141,-0.532234933811468,0.033,0.039,1,"21: Gamma Delta 2 T cells"
"ENSG00000272501",0.268713875939075,0.532146065118432,0.024,0.013,1,"21: Gamma Delta 2 T cells"
"NEURL4",0.360702480274493,-0.532028706459825,0.016,0.024,1,"21: Gamma Delta 2 T cells"
"ZNF594-DT",0.189949574288092,-0.531862709072982,0.01,0.017,1,"21: Gamma Delta 2 T cells"
"ENSG00000289032",0.461565297392228,-0.531797667686228,0.006,0.01,1,"21: Gamma Delta 2 T cells"
"ASNS",0.468588296148528,0.531390179227981,0.018,0.01,1,"21: Gamma Delta 2 T cells"
"NCOR2",0.0023725332068429,0.531365882531337,0.215,0.143,1,"21: Gamma Delta 2 T cells"
"IDI2-AS1",0.804284901427999,0.531278472583208,0.018,0.013,1,"21: Gamma Delta 2 T cells"
"AL121839.2",0.368982613710455,-0.530774375502413,0.028,0.04,1,"21: Gamma Delta 2 T cells"
"AC006504.5",0.489040765718344,-0.530665717813782,0.01,0.016,1,"21: Gamma Delta 2 T cells"
"ENSG00000291202",0.71292494906653,0.530342853532752,0.01,0.007,1,"21: Gamma Delta 2 T cells"
"PCMTD2",0.181188791768643,-0.530284802190256,0.095,0.115,1,"21: Gamma Delta 2 T cells"
"ITGA6",0.0149311517982653,-0.53004671873521,0.058,0.087,1,"21: Gamma Delta 2 T cells"
"STIM1",0.0308895662361501,-0.529983197005264,0.152,0.175,1,"21: Gamma Delta 2 T cells"
"MAP4K1",0.0125215373491474,-0.529571677003013,0.131,0.167,1,"21: Gamma Delta 2 T cells"
"MRM1",0.566887712519488,0.529489843441969,0.015,0.009,1,"21: Gamma Delta 2 T cells"
"PRPSAP2",0.0141612856467648,-0.529020222922373,0.085,0.121,1,"21: Gamma Delta 2 T cells"
"C1RL-AS1",0.317167099969262,0.528982532404693,0.03,0.017,1,"21: Gamma Delta 2 T cells"
"BBLN",0.00273125064833678,0.528957210138873,0.366,0.256,1,"21: Gamma Delta 2 T cells"
"BTN3A1",0.0146321222035837,-0.528568372268129,0.272,0.326,1,"21: Gamma Delta 2 T cells"
"HDDC3",0.322999975536061,-0.528533209864549,0.058,0.071,1,"21: Gamma Delta 2 T cells"
"HVCN1",0.372731991364745,-0.528366753470688,0.028,0.037,1,"21: Gamma Delta 2 T cells"
"EBAG9",0.123216771556043,-0.528266291368765,0.067,0.083,1,"21: Gamma Delta 2 T cells"
"NPIPB4",0.0734854887303531,-0.52807930388103,0.037,0.056,1,"21: Gamma Delta 2 T cells"
"MTBP",0.216029620329304,-0.528005058717521,0.015,0.023,1,"21: Gamma Delta 2 T cells"
"CORO1B",0.0806862692081204,-0.527894260445895,0.147,0.181,1,"21: Gamma Delta 2 T cells"
"TK2",0.798191416524153,-0.527866073727825,0.022,0.025,1,"21: Gamma Delta 2 T cells"
"TRIM62",0.155789038856527,0.527791862194828,0.064,0.04,1,"21: Gamma Delta 2 T cells"
"DET1",0.410750636994937,-0.527717338128105,0.006,0.01,1,"21: Gamma Delta 2 T cells"
"TP53I3",0.317413587604331,-0.527352253809035,0.006,0.011,1,"21: Gamma Delta 2 T cells"
"AACS",0.464793478636363,0.527285458795839,0.033,0.022,1,"21: Gamma Delta 2 T cells"
"TBC1D10C",0.001660357170383,-0.526711308222378,0.327,0.4,1,"21: Gamma Delta 2 T cells"
"MAST3",0.539032580926493,-0.526150606640817,0.071,0.082,1,"21: Gamma Delta 2 T cells"
"FAM219A",0.271931223570862,0.525978508216539,0.039,0.025,1,"21: Gamma Delta 2 T cells"
"RUNDC3B",0.705425264497562,-0.525889781246277,0.007,0.01,1,"21: Gamma Delta 2 T cells"
"TRMT12",0.691247964155229,0.525801505507199,0.043,0.034,1,"21: Gamma Delta 2 T cells"
"CCDC144BP",0.27458576136595,0.525590581260193,0.036,0.022,1,"21: Gamma Delta 2 T cells"
"EPM2A-DT",0.87409953285924,0.525324013181536,0.018,0.013,1,"21: Gamma Delta 2 T cells"
"ZNF674",0.597558905588514,-0.5252138419271,0.006,0.01,1,"21: Gamma Delta 2 T cells"
"MATR3.1",0.00164767662230076,-0.525086607163386,0.119,0.179,1,"21: Gamma Delta 2 T cells"
"RAD1",0.0320687870344098,-0.524986196630735,0.07,0.098,1,"21: Gamma Delta 2 T cells"
"ENSG00000260719",0.796392626585923,0.524446431953021,0.012,0.01,1,"21: Gamma Delta 2 T cells"
"IKBIP",0.0630501249173136,-0.524373930743873,0.114,0.144,1,"21: Gamma Delta 2 T cells"
"TFR2",0.911541263945947,-0.524371285600246,0.012,0.014,1,"21: Gamma Delta 2 T cells"
"TSPAN18",0.43950822945051,-0.524297080026385,0.007,0.012,1,"21: Gamma Delta 2 T cells"
"SPDYE5",0.693983893682028,0.524194543222602,0.012,0.007,1,"21: Gamma Delta 2 T cells"
"ENSG00000285693",0.863854083506923,0.52410766976259,0.024,0.019,1,"21: Gamma Delta 2 T cells"
"ENSG00000235978",0.190889548238503,0.524054058663145,0.046,0.028,1,"21: Gamma Delta 2 T cells"
"TSTD1",0.00677122382010406,-0.523789384307151,0.181,0.232,1,"21: Gamma Delta 2 T cells"
"TMEM234",0.130593396142403,0.523735301749563,0.107,0.073,1,"21: Gamma Delta 2 T cells"
"MREG",0.471609655662107,0.523610812889733,0.051,0.039,1,"21: Gamma Delta 2 T cells"
"ANKEF1",0.605261475660687,-0.523609195152287,0.013,0.018,1,"21: Gamma Delta 2 T cells"
"ENSG00000288915",0.0325733850961318,0.523512560599291,0.071,0.051,1,"21: Gamma Delta 2 T cells"
"ADAL",0.658920777864984,0.52324923325541,0.021,0.015,1,"21: Gamma Delta 2 T cells"
"ENSG00000290578",0.828299658768792,0.522974252871238,0.019,0.014,1,"21: Gamma Delta 2 T cells"
"MIS12",0.054219910313516,-0.522557947136214,0.085,0.106,1,"21: Gamma Delta 2 T cells"
"TMEM120A",0.0629812236328617,0.522308281501141,0.113,0.081,1,"21: Gamma Delta 2 T cells"
"VPS9D1",0.483538280926808,0.522122975121202,0.027,0.016,1,"21: Gamma Delta 2 T cells"
"ERCC6L2-AS1",0.626785810837557,-0.521989159344854,0.025,0.028,1,"21: Gamma Delta 2 T cells"
"PHF13",0.504790847278489,-0.521824584770002,0.03,0.037,1,"21: Gamma Delta 2 T cells"
"CCNB1",0.721359950055233,0.521314743963313,0.024,0.019,1,"21: Gamma Delta 2 T cells"
"MIF4GD",0.0246348968316404,-0.521230467760528,0.143,0.173,1,"21: Gamma Delta 2 T cells"
"SERGEF",0.342393526688461,-0.521123489100287,0.056,0.071,1,"21: Gamma Delta 2 T cells"
"ZNF621",0.322087134374686,0.520862752173154,0.043,0.028,1,"21: Gamma Delta 2 T cells"
"PSAT1",0.439453535695821,-0.520685730977795,0.013,0.019,1,"21: Gamma Delta 2 T cells"
"DIS3",0.000190018220306644,0.520442940897117,0.175,0.104,1,"21: Gamma Delta 2 T cells"
"ENSG00000250075",0.75995298672551,-0.520392659737671,0.013,0.015,1,"21: Gamma Delta 2 T cells"
"ILVBL",0.440127475033519,-0.520297752859632,0.042,0.051,1,"21: Gamma Delta 2 T cells"
"ZC3H10",0.104103650505635,-0.520279805607237,0.016,0.028,1,"21: Gamma Delta 2 T cells"
"ZNF487",0.134686167802132,-0.519837208373164,0.071,0.082,1,"21: Gamma Delta 2 T cells"
"ANKRD40",0.140310711116556,0.519824595385506,0.068,0.048,1,"21: Gamma Delta 2 T cells"
"CDKN2AIPNL",0.116670044068003,-0.519481629953352,0.058,0.08,1,"21: Gamma Delta 2 T cells"
"ENSG00000291207",0.134644562760438,0.519301219568203,0.064,0.041,1,"21: Gamma Delta 2 T cells"
"AREG",0.967733440524285,-0.51906186094761,0.013,0.013,1,"21: Gamma Delta 2 T cells"
"VASH1",0.229339103461212,0.519022553595478,0.067,0.044,1,"21: Gamma Delta 2 T cells"
"FAM131B-AS2",0.216521368220746,0.518917764313741,0.053,0.035,1,"21: Gamma Delta 2 T cells"
"POU2F1",0.0823017184933139,-0.518609087320413,0.073,0.089,1,"21: Gamma Delta 2 T cells"
"MN1",0.224060703514128,0.518479213457028,0.018,0.01,1,"21: Gamma Delta 2 T cells"
"ZNF416",0.186057601501749,0.518232269878214,0.036,0.021,1,"21: Gamma Delta 2 T cells"
"PSMG1",0.0494686426652652,-0.518025669041463,0.068,0.086,1,"21: Gamma Delta 2 T cells"
"EIF2D",0.285043349482355,-0.517889160125773,0.079,0.094,1,"21: Gamma Delta 2 T cells"
"ACOT7",0.00588659098575176,0.517635352079726,0.131,0.082,1,"21: Gamma Delta 2 T cells"
"DNAAF9",0.419931385972388,0.517527223721559,0.016,0.01,1,"21: Gamma Delta 2 T cells"
"PEX10",0.574985107540443,-0.517460042358691,0.024,0.031,1,"21: Gamma Delta 2 T cells"
"MYEF2",0.464025397225774,-0.517231454169861,0.021,0.025,1,"21: Gamma Delta 2 T cells"
"WDR60",0.657641904540397,-0.517132107961514,0.024,0.026,1,"21: Gamma Delta 2 T cells"
"SBNO1-AS1",0.602252598599182,-0.517103339714315,0.028,0.035,1,"21: Gamma Delta 2 T cells"
"ENSG00000288064",0.404739335754775,0.51704831215352,0.071,0.048,1,"21: Gamma Delta 2 T cells"
"NIPSNAP1",0.209049191604686,-0.516759762691161,0.067,0.08,1,"21: Gamma Delta 2 T cells"
"ETV6",0.000248707545596621,-0.516712207762965,0.224,0.247,1,"21: Gamma Delta 2 T cells"
"P2RY14",0.095098617917008,-0.516622466739683,0.094,0.103,1,"21: Gamma Delta 2 T cells"
"FRMPD3",0.0930666803340367,0.516532147413947,0.049,0.029,1,"21: Gamma Delta 2 T cells"
"ZNF414",0.0482351823690646,-0.516472978689763,0.089,0.12,1,"21: Gamma Delta 2 T cells"
"RRAGC-DT",0.776528414227685,-0.516292547696505,0.009,0.012,1,"21: Gamma Delta 2 T cells"
"BEST1",0.00970176958813635,0.516091921332306,0.37,0.275,1,"21: Gamma Delta 2 T cells"
"TSHZ1",0.0318953447776171,-0.516035617445529,0.077,0.101,1,"21: Gamma Delta 2 T cells"
"AL450352.1",0.249857322030543,-0.516018292613845,0.022,0.032,1,"21: Gamma Delta 2 T cells"
"ENSG00000289366",0.708978889426502,0.51575954124607,0.025,0.022,1,"21: Gamma Delta 2 T cells"
"ALKBH4",0.252262108939607,-0.515661163997649,0.064,0.08,1,"21: Gamma Delta 2 T cells"
"ZBTB7A",0.00046657330354095,-0.515340237293921,0.308,0.373,1,"21: Gamma Delta 2 T cells"
"CRAT",0.146433121387926,-0.515071889159325,0.045,0.06,1,"21: Gamma Delta 2 T cells"
"TRNT1",0.0439234839948383,-0.514697344495081,0.101,0.127,1,"21: Gamma Delta 2 T cells"
"ENSG00000241073",0.544264890698515,0.514478810598151,0.015,0.009,1,"21: Gamma Delta 2 T cells"
"CUEDC2",0.00996693606043123,-0.514469152148024,0.159,0.203,1,"21: Gamma Delta 2 T cells"
"PAXIP1",0.707094085671391,-0.514131333871993,0.027,0.031,1,"21: Gamma Delta 2 T cells"
"FAM106A",0.603023064675372,0.514029129417494,0.013,0.009,1,"21: Gamma Delta 2 T cells"
"CHST10",0.570931984977554,-0.51392295263082,0.015,0.019,1,"21: Gamma Delta 2 T cells"
"ZBED6",0.122152536422293,0.513845438822088,0.073,0.048,1,"21: Gamma Delta 2 T cells"
"AGBL5",0.68215648485797,-0.513714101619173,0.033,0.039,1,"21: Gamma Delta 2 T cells"
"CFL2",0.26574326990085,-0.513477501324388,0.039,0.049,1,"21: Gamma Delta 2 T cells"
"AC005520.2",0.482468501314698,0.513418675699674,0.01,0.007,1,"21: Gamma Delta 2 T cells"
"MUC12",0.123034949064958,-0.513131269634334,0.013,0.023,1,"21: Gamma Delta 2 T cells"
"LIPE-AS1",0.291862544124982,-0.51313101671365,0.037,0.042,1,"21: Gamma Delta 2 T cells"
"AJM1",0.606889509097142,-0.51305609871476,0.031,0.041,1,"21: Gamma Delta 2 T cells"
"HMGN3",0.029735105685717,-0.512997557284289,0.257,0.317,1,"21: Gamma Delta 2 T cells"
"CCDC18-AS1",0.013819091279631,-0.512968038660171,0.132,0.165,1,"21: Gamma Delta 2 T cells"
"METTL2B",0.178227120266815,0.512686613613969,0.07,0.045,1,"21: Gamma Delta 2 T cells"
"MGST2",0.391724668167925,-0.51268489967538,0.034,0.048,1,"21: Gamma Delta 2 T cells"
"EVI5",0.457428995857142,0.512333053431719,0.015,0.009,1,"21: Gamma Delta 2 T cells"
"MCOLN1",0.567136503605752,-0.512234072549527,0.033,0.041,1,"21: Gamma Delta 2 T cells"
"ADHFE1",0.449686890014916,-0.512207083053629,0.058,0.074,1,"21: Gamma Delta 2 T cells"
"ATM",0.000990653107918162,-0.512084153875299,0.407,0.479,1,"21: Gamma Delta 2 T cells"
"HDAC10",0.365183759480879,-0.512081665290569,0.074,0.089,1,"21: Gamma Delta 2 T cells"
"TSGA10",0.518577407440101,0.511787975025818,0.051,0.041,1,"21: Gamma Delta 2 T cells"
"PAFAH1B3",0.177924155314204,-0.511626634467741,0.061,0.078,1,"21: Gamma Delta 2 T cells"
"SETD9",0.388229734697952,0.511624272199257,0.036,0.025,1,"21: Gamma Delta 2 T cells"
"ZNF140",0.0430955889538186,0.511540256199827,0.076,0.045,1,"21: Gamma Delta 2 T cells"
"TRBV19",0.751428319571509,0.511283969985126,0.013,0.009,1,"21: Gamma Delta 2 T cells"
"PDGFA",0.708684275290105,-0.511230909068128,0.019,0.022,1,"21: Gamma Delta 2 T cells"
"ABRAXAS1",0.16760876555561,-0.511106672044852,0.058,0.07,1,"21: Gamma Delta 2 T cells"
"LINC02865",0.408176962631453,-0.510932922252324,0.016,0.015,1,"21: Gamma Delta 2 T cells"
"ZNF507",0.0772633108092487,-0.51082250623282,0.058,0.077,1,"21: Gamma Delta 2 T cells"
"LINC00920",0.815021005337935,-0.510800579034107,0.007,0.012,1,"21: Gamma Delta 2 T cells"
"ZNF438",0.257240437172619,0.510743942295885,0.027,0.016,1,"21: Gamma Delta 2 T cells"
"KMT2D",0.0142029116122844,0.510707077836358,0.202,0.142,1,"21: Gamma Delta 2 T cells"
"SERAC1",0.430750329707047,-0.51063352098046,0.022,0.029,1,"21: Gamma Delta 2 T cells"
"ZYG11B",0.032733903290198,-0.510594700233914,0.03,0.049,1,"21: Gamma Delta 2 T cells"
"ENSG00000283103",0.0724554914468317,0.510134136133264,0.076,0.063,1,"21: Gamma Delta 2 T cells"
"SWSAP1",0.581806154239067,-0.510090808006021,0.028,0.035,1,"21: Gamma Delta 2 T cells"
"TMEM86B",0.714333234250929,0.510042532924329,0.01,0.007,1,"21: Gamma Delta 2 T cells"
"LYAR",0.000695762491091027,-0.510033261112961,0.545,0.59,1,"21: Gamma Delta 2 T cells"
"ENSG00000273828",0.940655834186643,0.509980878884125,0.015,0.013,1,"21: Gamma Delta 2 T cells"
"MIR29B2CHG",0.253039940873302,0.509907699467039,0.046,0.03,1,"21: Gamma Delta 2 T cells"
"CHEK1",0.530120187706525,-0.509869102579716,0.016,0.019,1,"21: Gamma Delta 2 T cells"
"RHEBL1",0.43960586306862,0.509438610655268,0.04,0.029,1,"21: Gamma Delta 2 T cells"
"CDC42EP3-AS1",0.106366119722716,0.509435480064431,0.141,0.098,1,"21: Gamma Delta 2 T cells"
"LINC01505",0.508199292376347,0.509395181789833,0.013,0.012,1,"21: Gamma Delta 2 T cells"
"RETREG1",0.0832684974887238,-0.509183072704161,0.04,0.055,1,"21: Gamma Delta 2 T cells"
"IL10RB",0.0512588647949109,-0.509092728256597,0.092,0.115,1,"21: Gamma Delta 2 T cells"
"NCK1-DT",0.366590406143524,-0.508847860198582,0.03,0.039,1,"21: Gamma Delta 2 T cells"
"TRIM61",0.472839904469504,0.508758722852332,0.021,0.015,1,"21: Gamma Delta 2 T cells"
"AMMECR1L",0.120583562047922,-0.50874690023104,0.042,0.053,1,"21: Gamma Delta 2 T cells"
"H2AC11",0.598988147928079,0.508635709430193,0.033,0.023,1,"21: Gamma Delta 2 T cells"
"CENPJ",0.514628366057201,0.508577579004909,0.024,0.017,1,"21: Gamma Delta 2 T cells"
"NFIL3",0.259768192934996,-0.508422720164711,0.039,0.043,1,"21: Gamma Delta 2 T cells"
"CHAF1A",0.581329301695559,-0.508365036663163,0.015,0.02,1,"21: Gamma Delta 2 T cells"
"TRAPPC6A",0.0441759839413468,-0.508348194035455,0.146,0.178,1,"21: Gamma Delta 2 T cells"
"TRBV27",0.7940881415233,-0.508216697373491,0.012,0.012,1,"21: Gamma Delta 2 T cells"
"NR2C2AP",0.042099589010921,-0.508045493360477,0.039,0.057,1,"21: Gamma Delta 2 T cells"
"RIPOR1",0.142132154502379,-0.507934037326161,0.065,0.076,1,"21: Gamma Delta 2 T cells"
"ZNF580",0.00423837533980528,-0.507864413016687,0.141,0.18,1,"21: Gamma Delta 2 T cells"
"SLC49A4",0.135886685489969,0.507685702940059,0.077,0.057,1,"21: Gamma Delta 2 T cells"
"GALE",0.361168280042053,-0.507599781893802,0.022,0.028,1,"21: Gamma Delta 2 T cells"
"ENSG00000274425",0.879322872925774,0.507581216460814,0.018,0.013,1,"21: Gamma Delta 2 T cells"
"ATF1",0.00860040851405191,-0.507567228463035,0.137,0.179,1,"21: Gamma Delta 2 T cells"
"METTL25B",0.781987428225571,0.507487166773559,0.022,0.016,1,"21: Gamma Delta 2 T cells"
"USP18",0.0479655976748987,0.507361744576623,0.131,0.098,1,"21: Gamma Delta 2 T cells"
"TRAF7",0.0453626950869156,-0.507350312452055,0.092,0.112,1,"21: Gamma Delta 2 T cells"
"ARHGAP12",0.284992224111733,-0.507316041093944,0.056,0.069,1,"21: Gamma Delta 2 T cells"
"PBLD",0.848668393298917,0.50717181332159,0.013,0.01,1,"21: Gamma Delta 2 T cells"
"POLD4",0.00181441921501982,-0.507124203591018,0.284,0.34,1,"21: Gamma Delta 2 T cells"
"FAM3A",0.038945409871492,-0.507007316144135,0.092,0.121,1,"21: Gamma Delta 2 T cells"
"CXCR5",0.893483823002752,0.506994798682607,0.01,0.008,1,"21: Gamma Delta 2 T cells"
"H1FX",0.000157149397538782,-0.506609649613786,0.14,0.223,1,"21: Gamma Delta 2 T cells"
"SLC19A2",0.827669803938255,0.506566507339007,0.015,0.011,1,"21: Gamma Delta 2 T cells"
"MTG2",0.321384973845503,-0.506512799115805,0.058,0.072,1,"21: Gamma Delta 2 T cells"
"H1FX-AS1",0.796246648061552,-0.506321619195235,0.01,0.014,1,"21: Gamma Delta 2 T cells"
"HERC2",0.0729617173593924,-0.505976270065225,0.14,0.174,1,"21: Gamma Delta 2 T cells"
"AGTRAP",0.250432583663899,-0.505962469717672,0.071,0.083,1,"21: Gamma Delta 2 T cells"
"GEMIN8",0.120125195551908,0.505910424011668,0.108,0.077,1,"21: Gamma Delta 2 T cells"
"ENSG00000272918",0.615332282805865,-0.505897755338564,0.009,0.01,1,"21: Gamma Delta 2 T cells"
"TMEM205",0.21765653090844,-0.505868446645402,0.071,0.09,1,"21: Gamma Delta 2 T cells"
"AC093865.1",0.695815038539427,-0.505757624466132,0.028,0.029,1,"21: Gamma Delta 2 T cells"
"RAB38",0.715446932639182,-0.505711547603744,0.012,0.016,1,"21: Gamma Delta 2 T cells"
"LY6G5C",0.826882605947077,-0.505710787350841,0.019,0.022,1,"21: Gamma Delta 2 T cells"
"SLC16A13",0.478513644502508,0.505626883479199,0.018,0.011,1,"21: Gamma Delta 2 T cells"
"SLC4A2",0.137450036845266,-0.505464822591337,0.049,0.066,1,"21: Gamma Delta 2 T cells"
"TRMO",0.00195287149469069,0.505452151418839,0.337,0.237,1,"21: Gamma Delta 2 T cells"
"TFCP2",0.0437045631092315,0.505201870427144,0.147,0.098,1,"21: Gamma Delta 2 T cells"
"NPEPPS",0.00154137195831568,-0.505023399631893,0.287,0.325,1,"21: Gamma Delta 2 T cells"
"FBLN5",0.390072006705398,-0.504998637369531,0.022,0.027,1,"21: Gamma Delta 2 T cells"
"MPPE1",0.0467699456686691,-0.504294294314962,0.123,0.149,1,"21: Gamma Delta 2 T cells"
"AC093010.2",0.674109959732519,-0.50420619854056,0.027,0.035,1,"21: Gamma Delta 2 T cells"
"ENSG00000272368",0.574486816683153,0.504131648954424,0.024,0.016,1,"21: Gamma Delta 2 T cells"
"FPGT",0.658464875258639,0.503686747247209,0.036,0.025,1,"21: Gamma Delta 2 T cells"
"POFUT2",0.0233668266132535,0.503646694713374,0.147,0.099,1,"21: Gamma Delta 2 T cells"
"DENND1C",0.0460019813999875,-0.503538635082714,0.128,0.155,1,"21: Gamma Delta 2 T cells"
"UBXN11",0.0573793343966287,-0.503274174234712,0.098,0.122,1,"21: Gamma Delta 2 T cells"
"NARS1",0.0600605389104077,0.50323208372381,0.159,0.108,1,"21: Gamma Delta 2 T cells"
"CDC37L1-DT",0.555082953252242,-0.503090346404734,0.015,0.017,1,"21: Gamma Delta 2 T cells"
"ZNF18",0.162367553603347,-0.503021274037656,0.033,0.048,1,"21: Gamma Delta 2 T cells"
"PARG",0.0776381259405903,-0.502926834573311,0.071,0.093,1,"21: Gamma Delta 2 T cells"
"ADCY9",0.42191846683402,0.502905041086758,0.037,0.027,1,"21: Gamma Delta 2 T cells"
"MAPKAPK3",0.106360181787223,-0.502728149409913,0.077,0.097,1,"21: Gamma Delta 2 T cells"
"ABCA7",0.239497614524387,-0.502442879360119,0.056,0.074,1,"21: Gamma Delta 2 T cells"
"INPP4B",0.372070193558481,-0.502423764301202,0.039,0.045,1,"21: Gamma Delta 2 T cells"
"IL1RAP",0.501261982205637,0.5023085275596,0.037,0.025,1,"21: Gamma Delta 2 T cells"
"NRIP3",0.728537995732087,0.502283653522455,0.045,0.035,1,"21: Gamma Delta 2 T cells"
"NAA38",0.00312484730128492,-0.502230587221412,0.195,0.252,1,"21: Gamma Delta 2 T cells"
"ARHGEF39",0.281834479955931,-0.502066853876109,0.021,0.029,1,"21: Gamma Delta 2 T cells"
"AP3M1",0.0402686588179449,-0.501928094713409,0.103,0.123,1,"21: Gamma Delta 2 T cells"
"TMEM251",0.703480512513088,-0.501617332781574,0.022,0.028,1,"21: Gamma Delta 2 T cells"
"TMEM44-AS1",0.364180310670726,-0.501469240369499,0.025,0.029,1,"21: Gamma Delta 2 T cells"
"MIB2",0.040327214410699,-0.501089684077514,0.144,0.171,1,"21: Gamma Delta 2 T cells"
"ZNF596",0.946360584543928,-0.501016249606551,0.018,0.019,1,"21: Gamma Delta 2 T cells"
"GTF3C2",0.0629186398675981,-0.50099757615322,0.067,0.08,1,"21: Gamma Delta 2 T cells"
"RGL2",0.43651646374505,-0.500990529061963,0.042,0.055,1,"21: Gamma Delta 2 T cells"
"PIM2",0.000563198911852097,-0.500714168392915,0.202,0.223,1,"21: Gamma Delta 2 T cells"
"C9orf72",0.285525619220307,0.500564885350097,0.097,0.069,1,"21: Gamma Delta 2 T cells"
"KSR1",0.126163497065668,0.5003191352324,0.137,0.095,1,"21: Gamma Delta 2 T cells"
"BICRA",0.460938540108413,-0.500135779418759,0.034,0.035,1,"21: Gamma Delta 2 T cells"
"KCTD7",0.346135999226988,-0.500043473998086,0.055,0.064,1,"21: Gamma Delta 2 T cells"
"KLRC1",0.000188349656965708,0.499936849631653,0.251,0.179,1,"21: Gamma Delta 2 T cells"
"H4C6",0.513733053395719,0.499776277528225,0.021,0.017,1,"21: Gamma Delta 2 T cells"
"WDR37",0.0277230535520126,-0.499667164267752,0.153,0.176,1,"21: Gamma Delta 2 T cells"
"SLC2A4RG",0.0628270504898874,-0.499385661071285,0.122,0.156,1,"21: Gamma Delta 2 T cells"
"TXLNGY",0.248695481328387,0.499351560394026,0.03,0.025,1,"21: Gamma Delta 2 T cells"
"AC011447.3",0.564056631304443,0.498876568587335,0.013,0.008,1,"21: Gamma Delta 2 T cells"
"MIR302CHG",0.85384156238421,0.498825538572573,0.01,0.007,1,"21: Gamma Delta 2 T cells"
"SPAG4",0.258948924952367,0.498564880896613,0.094,0.064,1,"21: Gamma Delta 2 T cells"
"ZNF799",0.662806787268788,0.498226922809153,0.019,0.014,1,"21: Gamma Delta 2 T cells"
"RRM1",0.0188452322360273,-0.498152016171917,0.088,0.121,1,"21: Gamma Delta 2 T cells"
"RPL26L1",0.0753319878452407,0.497965786453955,0.119,0.08,1,"21: Gamma Delta 2 T cells"
"ANKRD42-DT",0.798287555608282,0.497928030574752,0.022,0.017,1,"21: Gamma Delta 2 T cells"
"WDR25",0.660856109249589,0.497742657043144,0.036,0.029,1,"21: Gamma Delta 2 T cells"
"DUT",0.00412099347855368,-0.49771415700982,0.174,0.2,1,"21: Gamma Delta 2 T cells"
"NBPF8",0.558063930153568,0.497613534023723,0.056,0.041,1,"21: Gamma Delta 2 T cells"
"EOLA1",0.35517097544312,-0.497612376219803,0.031,0.038,1,"21: Gamma Delta 2 T cells"
"TIGIT",0.520708033378422,-0.497495846819672,0.042,0.054,1,"21: Gamma Delta 2 T cells"
"CETN3",0.19677571610691,-0.49739431174964,0.027,0.034,1,"21: Gamma Delta 2 T cells"
"SNX12",0.246966641516426,0.497126985928537,0.056,0.039,1,"21: Gamma Delta 2 T cells"
"ZFYVE27",0.0860201838592247,0.496953888801521,0.144,0.109,1,"21: Gamma Delta 2 T cells"
"EXD3",0.374907795610278,-0.496683581728109,0.036,0.046,1,"21: Gamma Delta 2 T cells"
"ENSG00000230773",0.526925925105061,0.496207632058254,0.01,0.006,1,"21: Gamma Delta 2 T cells"
