"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"JAG1",0.734438857090518,1.11925458421834,0.016,0.008,1,"30: DN T cell_6"
"NUMBL",0.503934621273712,-1.11912473369244,0.004,0.012,1,"30: DN T cell_6"
"LANCL2",0.145326343745308,1.11902112033504,0.049,0.018,1,"30: DN T cell_6"
"SLCO4A1",0.892332081840087,1.11892019725955,0.012,0.006,1,"30: DN T cell_6"
"AC089983.1",0.60802858993401,1.11886298939899,0.024,0.012,1,"30: DN T cell_6"
"ZNF516",0.280814777947539,-1.11849157782289,0.016,0.034,1,"30: DN T cell_6"
"ENSG00000291236",0.73372924477036,-1.11804013882255,0.012,0.016,1,"30: DN T cell_6"
"SLC11A2",0.139834179568084,-1.11792304089783,0.029,0.056,1,"30: DN T cell_6"
"HES6",0.0341954626993755,1.11784414791963,0.147,0.085,1,"30: DN T cell_6"
"LERFS",0.129253565048401,-1.11765720413103,0.016,0.036,1,"30: DN T cell_6"
"CCDC106",0.551885924363649,1.11704535350982,0.024,0.012,1,"30: DN T cell_6"
"ENSG00000285080",0.345629132831341,-1.1166715042736,0.016,0.026,1,"30: DN T cell_6"
"TCEANC2",0.228514831383568,1.11584381707979,0.053,0.028,1,"30: DN T cell_6"
"EML2-AS1",0.187760754624708,1.11558390711705,0.053,0.024,1,"30: DN T cell_6"
"PDE9A",0.33753964371862,1.11532192878488,0.041,0.02,1,"30: DN T cell_6"
"TEX14",0.850198757021729,-1.1145682759284,0.029,0.02,1,"30: DN T cell_6"
"ENSG00000291171",0.316830875289928,1.11386670021666,0.024,0.008,1,"30: DN T cell_6"
"DNAH14",0.545038533056471,1.11304018370125,0.012,0.004,1,"30: DN T cell_6"
"PCGF3-AS1",0.305854153979415,1.11128155292541,0.033,0.012,1,"30: DN T cell_6"
"TMLHE-AS1",0.456776743469179,1.11115753181221,0.029,0.012,1,"30: DN T cell_6"
"HIST2H2AA3",0.497172932295752,1.11113039334274,0.016,0.008,1,"30: DN T cell_6"
"TRDV1",0.517660164798917,-1.11090150776786,0.057,0.073,1,"30: DN T cell_6"
"RSL1D1-DT",0.742874325875103,1.11016314074212,0.029,0.014,1,"30: DN T cell_6"
"STAM",0.0595576653883843,1.10904240239967,0.135,0.073,1,"30: DN T cell_6"
"HTD2",0.465212015293617,-1.10711078765525,0.012,0.022,1,"30: DN T cell_6"
"PTPRK",0.332811462343742,-1.10681968426234,0.004,0.012,1,"30: DN T cell_6"
"NEXN",0.521382587355534,1.1065952060073,0.024,0.014,1,"30: DN T cell_6"
"PCYOX1L",0.549886288307848,-1.10611431372354,0.008,0.018,1,"30: DN T cell_6"
"AMZ2P1",0.366581111208404,1.10582093079206,0.033,0.016,1,"30: DN T cell_6"
"CARNS1",0.582161480197725,1.10447325209274,0.029,0.014,1,"30: DN T cell_6"
"DICER1-AS1",0.709452430874759,-1.10410245349056,0.008,0.016,1,"30: DN T cell_6"
"REC8",0.0990204890971386,1.10348791330996,0.098,0.058,1,"30: DN T cell_6"
"CCDC171",0.243600874826185,-1.10327556225711,0.012,0.028,1,"30: DN T cell_6"
"IFI30",0.0490772387227232,1.10165242431658,0.069,0.026,1,"30: DN T cell_6"
"AL592295.4",0.391689312459591,1.10161839648868,0.041,0.022,1,"30: DN T cell_6"
"AC127502.2",0.0948757394786387,1.10124640012255,0.061,0.028,1,"30: DN T cell_6"
"AC027290.1",0.271642607126788,1.10117128584022,0.024,0.01,1,"30: DN T cell_6"
"LYSET",0.471866248815149,1.10058503242113,0.033,0.014,1,"30: DN T cell_6"
"METTL13",0.27486435430203,1.10010413317365,0.041,0.016,1,"30: DN T cell_6"
"CCZ1B",0.105405898438655,-1.09977603395467,0.033,0.062,1,"30: DN T cell_6"
"ZNF354B",0.0770985130712561,-1.09976967715954,0.037,0.073,1,"30: DN T cell_6"
"TMEM116",0.27411999061233,-1.09969704113055,0.029,0.048,1,"30: DN T cell_6"
"GABPB2",0.195332719742758,-1.09928210724858,0.033,0.058,1,"30: DN T cell_6"
"HOMER1",0.454988385464603,-1.09847057622122,0.008,0.02,1,"30: DN T cell_6"
"PGLS-DT",0.691298908030213,1.09819554081907,0.012,0.004,1,"30: DN T cell_6"
"IRAK1BP1",0.275259678001484,1.09578907739054,0.065,0.03,1,"30: DN T cell_6"
"AC131571.1",0.428680331009383,-1.09531021618506,0.008,0.02,1,"30: DN T cell_6"
"SNED1",0.659160219726911,-1.09500234327935,0.004,0.01,1,"30: DN T cell_6"
"BICD2",0.0693637558400719,-1.09496437378134,0.061,0.099,1,"30: DN T cell_6"
"BCL2L1-AS1",0.224169128572207,1.09496248416087,0.024,0.006,1,"30: DN T cell_6"
"SMIM4",0.164884491127218,-1.09455063439339,0.037,0.067,1,"30: DN T cell_6"
"MIATNB",0.232295232089607,-1.09402444381614,0.033,0.056,1,"30: DN T cell_6"
"AP1S3",0.407815124435403,1.09338054136976,0.024,0.01,1,"30: DN T cell_6"
"EIF2B3",0.0501483375759448,-1.09332703088028,0.037,0.077,1,"30: DN T cell_6"
"SLC31A2",0.951860493902322,-1.09168356133929,0.012,0.014,1,"30: DN T cell_6"
"SLC8B1",0.144756777301638,1.09167247767536,0.061,0.028,1,"30: DN T cell_6"
"FOS",0.721168335972201,-1.09043394591585,0.163,0.153,1,"30: DN T cell_6"
"ELK1",0.1758194581097,-1.08968491617843,0.045,0.069,1,"30: DN T cell_6"
"HSDL1",0.115091467671975,1.08919824262637,0.078,0.036,1,"30: DN T cell_6"
"TSTD2",0.0195178953011856,1.08902479692495,0.135,0.062,1,"30: DN T cell_6"
"FAM199X",0.0798262884337149,-1.08900463563502,0.061,0.099,1,"30: DN T cell_6"
"CENPQ",0.274460966523248,1.08538927339188,0.049,0.02,1,"30: DN T cell_6"
"TAFAZZIN",0.209178025680268,1.08509240733276,0.049,0.02,1,"30: DN T cell_6"
"PDF",0.657071713656622,-1.08334143607047,0.012,0.016,1,"30: DN T cell_6"
"KIAA1324L",0.773190887346003,-1.0832835849324,0.008,0.014,1,"30: DN T cell_6"
"MAPK7",0.238800353524139,-1.08307244475756,0.024,0.048,1,"30: DN T cell_6"
"ENSG00000289863",0.596605639695421,1.08229734044929,0.016,0.014,1,"30: DN T cell_6"
"HCG25",0.317289892099,-1.08144543349713,0.016,0.036,1,"30: DN T cell_6"
"C4orf33",0.341877667034628,-1.08124976306451,0.024,0.038,1,"30: DN T cell_6"
"HIST1H3C",0.475338908287585,1.08102907705547,0.012,0.004,1,"30: DN T cell_6"
"ZNF333",0.179800034817618,-1.08094848167281,0.037,0.065,1,"30: DN T cell_6"
"USP40",0.478452434875573,-1.07913394695841,0.012,0.022,1,"30: DN T cell_6"
"PABPC1L",0.549414538721519,-1.07681374675436,0.012,0.022,1,"30: DN T cell_6"
"H2AX",0.207378747974506,1.07645839556783,0.09,0.048,1,"30: DN T cell_6"
"TNFSF11",0.936415089768848,1.07581229442185,0.016,0.008,1,"30: DN T cell_6"
"H1-4",0.0233873686135505,1.07567708330849,0.273,0.179,1,"30: DN T cell_6"
"ENSG00000285999",0.836996215212398,1.07554473482099,0.016,0.01,1,"30: DN T cell_6"
"ENSG00000256152",0.196120361996305,-1.07494781773667,0.016,0.03,1,"30: DN T cell_6"
"ZNF154",0.16672942872159,1.07486732355451,0.045,0.018,1,"30: DN T cell_6"
"TFAP2E",0.259211300503566,1.07483700490551,0.024,0.008,1,"30: DN T cell_6"
"HIST1H3H",0.293818205612839,1.07450625566401,0.049,0.024,1,"30: DN T cell_6"
"LBX2",0.407025156496217,1.07409014329416,0.029,0.014,1,"30: DN T cell_6"
"C1orf216",0.454105010098012,-1.07221134668517,0.02,0.028,1,"30: DN T cell_6"
"KCNQ5",0.122159680528779,1.07193108698182,0.086,0.052,1,"30: DN T cell_6"
"KLC2",0.164696407244695,1.07168663067278,0.057,0.024,1,"30: DN T cell_6"
"ZNF263",0.168337380385694,-1.07166303770277,0.041,0.069,1,"30: DN T cell_6"
"ENSG00000225450",0.880222195217133,1.07141246379838,0.012,0.006,1,"30: DN T cell_6"
"C8orf44",0.658470957071318,1.07117512291573,0.016,0.008,1,"30: DN T cell_6"
"EFCAB11",0.181220829257456,1.07052028035671,0.041,0.014,1,"30: DN T cell_6"
"SLC35F1",0.385063531917484,-1.07032286885648,0.024,0.042,1,"30: DN T cell_6"
"AL109955.1",0.756360689728054,-1.07010613377251,0.004,0.01,1,"30: DN T cell_6"
"IRF5",0.450588304912991,1.06997220713579,0.061,0.034,1,"30: DN T cell_6"
"AL078587.2",0.582270744956246,1.06790910986415,0.012,0.006,1,"30: DN T cell_6"
"CENPP",0.0949762045928494,1.06773025223979,0.098,0.046,1,"30: DN T cell_6"
"PARP6",0.00790578487584927,-1.06710018440179,0.086,0.145,1,"30: DN T cell_6"
"MIR210HG",0.0240203041784437,-1.06682296490464,0.094,0.163,1,"30: DN T cell_6"
"ZNF71",0.199127199236428,1.0666484736385,0.073,0.04,1,"30: DN T cell_6"
"UBQLN4",0.182875554544865,-1.06600024916456,0.045,0.075,1,"30: DN T cell_6"
"AC092343.1",0.742071237869955,1.06533512292254,0.012,0.006,1,"30: DN T cell_6"
"LCMT1-AS1",0.540669617903537,1.06490120753622,0.012,0.006,1,"30: DN T cell_6"
"HIST1H2AH",0.726274817046154,1.06446543431624,0.02,0.014,1,"30: DN T cell_6"
"AL513303.1",0.499569067020612,1.06420376056824,0.012,0.004,1,"30: DN T cell_6"
"ZNF165",0.309207598139429,-1.06339972163649,0.004,0.012,1,"30: DN T cell_6"
"LINC02245",0.109273431847243,-1.06277092695106,0.041,0.067,1,"30: DN T cell_6"
"ZNF169",0.27882988506192,-1.06249554382381,0.024,0.044,1,"30: DN T cell_6"
"GGACT",0.236094677055616,1.06247537526831,0.053,0.024,1,"30: DN T cell_6"
"GRIN3A",0.578333328644727,1.06138648034154,0.012,0.004,1,"30: DN T cell_6"
"MORN3",0.431935012765402,1.06079603838606,0.037,0.02,1,"30: DN T cell_6"
"DDTL",0.431006167918564,-1.06065352313266,0.004,0.012,1,"30: DN T cell_6"
"CENPU",0.215778533876087,1.06055316941458,0.02,0.012,1,"30: DN T cell_6"
"ENSG00000228830",0.332282834024196,1.06021254425234,0.016,0.004,1,"30: DN T cell_6"
"AC005670.3",0.0248259732061314,1.06000161336547,0.082,0.036,1,"30: DN T cell_6"
"CNTLN",0.927269713104991,1.05994054829635,0.016,0.01,1,"30: DN T cell_6"
"ZNF555",0.315513090678243,1.05896221091873,0.029,0.012,1,"30: DN T cell_6"
"FBXO41",0.646914523945188,-1.05766604721889,0.004,0.01,1,"30: DN T cell_6"
"MESP1",0.58518456063777,-1.05758405398743,0.016,0.026,1,"30: DN T cell_6"
"ENSG00000284734",0.36875435540792,-1.05717963643654,0.004,0.01,1,"30: DN T cell_6"
"ARMH1",0.424789746915062,-1.05597342426731,0.004,0.01,1,"30: DN T cell_6"
"BCL7A",0.920097066589413,1.05573360331832,0.012,0.006,1,"30: DN T cell_6"
"CYP2U1",0.453099715067516,-1.05522553309198,0.008,0.016,1,"30: DN T cell_6"
"WNT5B",0.658465911431624,-1.05370580752921,0.008,0.014,1,"30: DN T cell_6"
"THRA",0.192649272003875,-1.05370224581968,0.024,0.054,1,"30: DN T cell_6"
"AC104365.1",0.427278755080247,1.05356335608999,0.016,0.008,1,"30: DN T cell_6"
"FZD6",0.954115995422867,1.05354208019467,0.012,0.008,1,"30: DN T cell_6"
"DYNC2I2",0.452645026577873,1.05346896546989,0.033,0.02,1,"30: DN T cell_6"
"TMEM38B",0.0971674848909922,-1.05307328199663,0.049,0.075,1,"30: DN T cell_6"
"DCUN1D3",0.581941539645791,1.05306166693104,0.02,0.01,1,"30: DN T cell_6"
"ZNF624",0.288921782254118,-1.05282329508717,0.02,0.04,1,"30: DN T cell_6"
"AC245297.2",0.603902689055386,1.05261405952162,0.012,0.006,1,"30: DN T cell_6"
"LAPTM4B",0.54846688354515,1.05237734035454,0.02,0.008,1,"30: DN T cell_6"
"ZSWIM8-AS1",0.698306921234598,-1.05207008450861,0.004,0.01,1,"30: DN T cell_6"
"PNPLA7",0.651573470392208,-1.05046887220532,0.008,0.016,1,"30: DN T cell_6"
"H4C8",0.645436894725251,1.04866186560494,0.02,0.008,1,"30: DN T cell_6"
"MIR646HG",0.453957532808879,1.0475762279151,0.02,0.008,1,"30: DN T cell_6"
"MCEMP1",0.629245923107719,1.04714427117291,0.02,0.012,1,"30: DN T cell_6"
"CCDC125",0.238218205635365,1.04632259269818,0.029,0.012,1,"30: DN T cell_6"
"C19orf38",0.614843807855294,-1.04615307440003,0.012,0.018,1,"30: DN T cell_6"
"AL139011.1",0.615433570941341,-1.04598845813925,0.008,0.018,1,"30: DN T cell_6"
"ZNF528-AS1",0.659958428038419,-1.04545819421882,0.016,0.022,1,"30: DN T cell_6"
"FGL2",0.297391867857646,-1.04514928022746,0.016,0.034,1,"30: DN T cell_6"
"NIPA1",0.170312955155418,1.04506435424049,0.057,0.032,1,"30: DN T cell_6"
"NLRX1",0.211765295854205,1.04467201176495,0.069,0.034,1,"30: DN T cell_6"
"FAM216A",0.155346544637104,-1.0444648679494,0.029,0.056,1,"30: DN T cell_6"
"EOLA2",0.322606841410371,1.04344029979841,0.073,0.038,1,"30: DN T cell_6"
"H4C6",0.462292692857062,1.04261286070796,0.029,0.01,1,"30: DN T cell_6"
"PNPLA4",0.483177538172953,-1.04259632864628,0.012,0.024,1,"30: DN T cell_6"
"RNF144B",0.70928729631027,1.042480682193,0.012,0.006,1,"30: DN T cell_6"
"ENSG00000285756",0.479799000697594,1.04199002605151,0.033,0.016,1,"30: DN T cell_6"
"MASTL",0.114054095625464,1.04160467156974,0.045,0.014,1,"30: DN T cell_6"
"CXCR2",0.708258872825555,1.04136912292668,0.012,0.006,1,"30: DN T cell_6"
"MCF2L2",0.216689305040782,1.04131909749836,0.037,0.016,1,"30: DN T cell_6"
"IRAK3",0.494618955138353,-1.04113401556054,0.004,0.01,1,"30: DN T cell_6"
"ZYG11B",0.413795151273223,1.04113390138958,0.033,0.018,1,"30: DN T cell_6"
"ZNF773",0.402607784071542,-1.04083558489263,0.033,0.052,1,"30: DN T cell_6"
"AC005944.1",0.445850152084914,-1.04052786878732,0.02,0.038,1,"30: DN T cell_6"
"CEP57L1",0.380938951753878,1.04048623527529,0.061,0.032,1,"30: DN T cell_6"
"SPIN3",0.824183493025895,1.03911489216426,0.012,0.006,1,"30: DN T cell_6"
"GP6-AS1",0.160889536829797,1.0383939179848,0.033,0.01,1,"30: DN T cell_6"
"ENSG00000258181",0.260928987757312,1.03807768304943,0.033,0.012,1,"30: DN T cell_6"
"ENSG00000286803",0.586504415131402,-1.03802593735167,0.004,0.01,1,"30: DN T cell_6"
"RPS6KA2",0.244058617519683,1.03756143680514,0.029,0.012,1,"30: DN T cell_6"
"ENSG00000288896",0.439172797357678,1.0367797796622,0.02,0.008,1,"30: DN T cell_6"
"ZCWPW1",0.0995601515180364,-1.03611151766714,0.012,0.032,1,"30: DN T cell_6"
"GRAMD2B",0.392798288603889,1.03599036104145,0.057,0.034,1,"30: DN T cell_6"
"TLE3",0.0357409053018155,1.03525163217054,0.155,0.081,1,"30: DN T cell_6"
"DERPC",0.264186057216174,-1.03466894161208,0.012,0.022,1,"30: DN T cell_6"
"AP001372.2",0.681262786917832,-1.03421057659574,0.004,0.01,1,"30: DN T cell_6"
"ACSL3",0.0518057308604708,1.0331966794181,0.139,0.079,1,"30: DN T cell_6"
"FAAP24",0.777612398986826,-1.0330772442041,0.008,0.01,1,"30: DN T cell_6"
"MSC-AS1",0.108401967718323,1.03264865013466,0.033,0.01,1,"30: DN T cell_6"
"CCL3",0.145194519702696,1.0324547479874,0.229,0.224,1,"30: DN T cell_6"
"AC012358.3",0.391638285036446,-1.03218626247315,0.012,0.026,1,"30: DN T cell_6"
"ROBO3",0.615791613521857,1.03215736898844,0.016,0.008,1,"30: DN T cell_6"
"TMEM25",0.398922282942559,1.03163081262285,0.024,0.01,1,"30: DN T cell_6"
"DHRS12",0.587410585864512,1.03147991475879,0.033,0.018,1,"30: DN T cell_6"
"HECW2",0.479872325151717,-1.03124322146688,0.004,0.012,1,"30: DN T cell_6"
"FAM106A",0.483933488454635,1.02984458569791,0.024,0.012,1,"30: DN T cell_6"
"C7orf25",0.370835558669169,1.0295440295597,0.045,0.024,1,"30: DN T cell_6"
"ENSG00000228334",0.285022419475096,-1.02912583623534,0.02,0.032,1,"30: DN T cell_6"
"KCTD21-AS1",0.420491896253519,-1.02905409081727,0.004,0.014,1,"30: DN T cell_6"
"PRSS57",0.13242301798908,1.02863527785066,0.029,0.01,1,"30: DN T cell_6"
"MROH1",0.236267165635172,1.02831165221623,0.073,0.04,1,"30: DN T cell_6"
"FAM227B",0.0700328621109715,1.02810335928874,0.053,0.022,1,"30: DN T cell_6"
"RANBP3",0.00687834178382522,-1.02740514796216,0.086,0.151,1,"30: DN T cell_6"
"IL18R1",0.26006186773142,1.02721765737003,0.094,0.054,1,"30: DN T cell_6"
"AC025171.2",0.13710957401885,1.02698024165222,0.053,0.026,1,"30: DN T cell_6"
"QTRT2",0.130380611146971,-1.02637458089997,0.029,0.056,1,"30: DN T cell_6"
"TMEM201",0.799145135477493,-1.02615743982341,0.008,0.014,1,"30: DN T cell_6"
"ADGRG3",0.0158841290521499,1.02541839388191,0.118,0.062,1,"30: DN T cell_6"
"TRIM52-AS1",0.182873114690886,-1.02476300517562,0.045,0.071,1,"30: DN T cell_6"
"AC116407.2",0.0564913277956241,1.02469406377541,0.045,0.018,1,"30: DN T cell_6"
"PTRH2",0.167017460337549,-1.02448211758107,0.065,0.077,1,"30: DN T cell_6"
"AC011444.1",0.757037392635688,-1.02234489859208,0.008,0.016,1,"30: DN T cell_6"
"C1RL-AS1",0.243716415878265,-1.02165562681523,0.024,0.044,1,"30: DN T cell_6"
"KCP",0.95427526291983,-1.02128007441507,0.008,0.012,1,"30: DN T cell_6"
"RAD51D",0.213438843357038,-1.02089864144714,0.037,0.056,1,"30: DN T cell_6"
"AC008610.1",0.858001496695978,-1.02042477042777,0.004,0.01,1,"30: DN T cell_6"
"ERI2",0.124800543891524,-1.02038939190018,0.004,0.016,1,"30: DN T cell_6"
"WDR92",0.704230105135749,-1.01949957970076,0.016,0.022,1,"30: DN T cell_6"
"DRAIC",0.413334863199624,1.01938700200013,0.012,0.01,1,"30: DN T cell_6"
"H2BC12",0.0746927312446049,1.01938489267399,0.073,0.03,1,"30: DN T cell_6"
"DNAJC18",0.490472892526483,1.01934442547134,0.024,0.014,1,"30: DN T cell_6"
"AC103858.1",0.516446831448169,1.01911569409712,0.016,0.008,1,"30: DN T cell_6"
"AL359706.1",0.435127102350626,1.0184181708487,0.012,0.004,1,"30: DN T cell_6"
"FAM98B",0.0566217960280797,-1.01781450286287,0.053,0.083,1,"30: DN T cell_6"
"SPDYA",0.426924948495235,-1.01769575790169,0.008,0.018,1,"30: DN T cell_6"
"UGDH-AS1",0.781903254919596,-1.01765980923591,0.008,0.01,1,"30: DN T cell_6"
"AL162258.2",0.65215737781172,-1.01744583645359,0.008,0.016,1,"30: DN T cell_6"
"LINC00910",0.595613518648816,-1.01710637893866,0.053,0.058,1,"30: DN T cell_6"
"PCAT1",0.111558028053855,-1.01677731045355,0.016,0.04,1,"30: DN T cell_6"
"RDH10",0.410333020029519,-1.01619971952526,0.012,0.024,1,"30: DN T cell_6"
"A2M",0.0589799418702899,1.01567063908388,0.065,0.032,1,"30: DN T cell_6"
"NICN1",0.319273327971689,1.01543913911927,0.045,0.02,1,"30: DN T cell_6"
"DDX51",0.0935955918423786,1.01534161035087,0.065,0.03,1,"30: DN T cell_6"
"CST3",0.139056930705898,-1.01524839405034,0.033,0.05,1,"30: DN T cell_6"
"AL392172.1",0.678514737005146,-1.01511407873749,0.012,0.02,1,"30: DN T cell_6"
"DUS2",0.0733752086776522,-1.01466266536446,0.024,0.056,1,"30: DN T cell_6"
"ZNF254",0.00741913400308026,1.01440188665904,0.106,0.044,1,"30: DN T cell_6"
"AC099063.4",0.541721789739479,-1.01425498674759,0.016,0.028,1,"30: DN T cell_6"
"TNFRSF11A",0.425630907945168,1.01366178875171,0.041,0.018,1,"30: DN T cell_6"
"NPHP4",0.71796410399559,1.01328714595757,0.02,0.014,1,"30: DN T cell_6"
"AC069544.1",0.656185581844001,-1.01317273365065,0.012,0.022,1,"30: DN T cell_6"
"ETFDH",0.0650851878137587,-1.01228593863808,0.041,0.077,1,"30: DN T cell_6"
"AC007383.2",0.411232534245242,-1.01182241699599,0.02,0.04,1,"30: DN T cell_6"
"DNM3",0.615350394278372,1.01173480076727,0.057,0.034,1,"30: DN T cell_6"
"PRRG4",0.544886139137801,-1.01122649075152,0.004,0.01,1,"30: DN T cell_6"
"ENSG00000254420",0.702343767482157,-1.01087702977548,0.008,0.012,1,"30: DN T cell_6"
"CNNM4",0.186411661674521,1.01019679315788,0.033,0.012,1,"30: DN T cell_6"
"OSBP2",0.746113681526257,1.01001507422274,0.012,0.006,1,"30: DN T cell_6"
"ENSG00000289621",0.614480802601347,1.01000935384617,0.016,0.01,1,"30: DN T cell_6"
"C19orf54",0.646194925456464,-1.00867020460646,0.012,0.022,1,"30: DN T cell_6"
"HSD17B7P2",0.237352841050322,-1.00861647257267,0.012,0.024,1,"30: DN T cell_6"
"ADCK1",0.52953067587531,1.00858869604162,0.012,0.004,1,"30: DN T cell_6"
"CCDC200",0.88735939691335,-1.00822137608476,0.012,0.01,1,"30: DN T cell_6"
"EMILIN2",0.450368634866071,1.00722850821932,0.029,0.014,1,"30: DN T cell_6"
"AC021054.1",0.422666859160612,1.0071064014732,0.041,0.024,1,"30: DN T cell_6"
"ZNF319",0.133388038378002,1.00632892927855,0.057,0.024,1,"30: DN T cell_6"
"CYB5D1",0.786573736088297,-1.00564628587422,0.008,0.014,1,"30: DN T cell_6"
"AC139530.1",0.128972988856336,1.00513691093247,0.069,0.034,1,"30: DN T cell_6"
"LINC02018",0.46506379850107,1.00488854299923,0.016,0.008,1,"30: DN T cell_6"
"ZCCHC9",0.10295153290982,-1.00477822599857,0.053,0.075,1,"30: DN T cell_6"
"ASH1L-AS1",0.10708117051138,1.00454894234173,0.061,0.026,1,"30: DN T cell_6"
"ACCS",0.977620678866053,1.0043935261268,0.012,0.01,1,"30: DN T cell_6"
"ZNF320",0.599928171604556,1.00376171225215,0.02,0.014,1,"30: DN T cell_6"
"SH2D3A",0.273287033893348,1.00293106896338,0.037,0.016,1,"30: DN T cell_6"
"RUFY2",0.0707608029355975,1.00231730315602,0.11,0.06,1,"30: DN T cell_6"
"KLF11",0.456717074790064,-1.00190165244812,0.024,0.032,1,"30: DN T cell_6"
"ENSG00000290928",0.400687919917005,1.00168462563311,0.053,0.026,1,"30: DN T cell_6"
"ARMC9",0.289412936707534,-1.00153994809956,0.016,0.028,1,"30: DN T cell_6"
"LINC02325",0.59668812231733,-1.00094852985713,0.02,0.028,1,"30: DN T cell_6"
"MCEE",0.184980749469854,-0.999927014372538,0.049,0.065,1,"30: DN T cell_6"
"PGAP2",0.19217106385511,-0.998804128740359,0.02,0.036,1,"30: DN T cell_6"
"AC073046.1",0.631709450948276,0.996548103867602,0.012,0.006,1,"30: DN T cell_6"
"STXBP1",0.683761588707543,0.996410599837855,0.016,0.006,1,"30: DN T cell_6"
"ENSG00000290453",0.759568443663138,0.99622169092695,0.016,0.01,1,"30: DN T cell_6"
"AL096701.4",0.714859918314974,-0.995909262979933,0.004,0.01,1,"30: DN T cell_6"
"LYSMD4",0.335506840425471,0.995862996216748,0.033,0.012,1,"30: DN T cell_6"
"TESK2",0.236820735868749,0.995814106738671,0.045,0.02,1,"30: DN T cell_6"
"PHYH",0.176353505919089,0.99492006958159,0.045,0.016,1,"30: DN T cell_6"
"PMM2",0.0184894032642063,0.99478996998294,0.118,0.052,1,"30: DN T cell_6"
"GALNT11",0.00163002402892763,0.994510983539022,0.237,0.117,1,"30: DN T cell_6"
"ENSG00000273175",0.157561349389247,-0.994457624556111,0.012,0.026,1,"30: DN T cell_6"
"ZC3H12A-DT",0.31645471609729,0.994239736446082,0.024,0.008,1,"30: DN T cell_6"
"ZNF891",0.74527930479201,0.994235644870776,0.029,0.016,1,"30: DN T cell_6"
"SIMC1",0.0867736476966998,0.993848893966047,0.139,0.075,1,"30: DN T cell_6"
"DAPK1",0.42349792859256,0.993730738449066,0.045,0.024,1,"30: DN T cell_6"
"NEK4",0.214233655529989,-0.993620137371293,0.016,0.034,1,"30: DN T cell_6"
"HMGN5",0.428442714908986,0.992787709619847,0.016,0.006,1,"30: DN T cell_6"
"TRIM8-DT",0.45567922614595,0.991375219333363,0.016,0.006,1,"30: DN T cell_6"
"ADAM22",0.391193590581888,0.991319972850536,0.024,0.01,1,"30: DN T cell_6"
"CCDC142",0.178012538945504,0.991002053205376,0.053,0.022,1,"30: DN T cell_6"
"LINC00886",0.785680760286863,0.99094331762746,0.016,0.012,1,"30: DN T cell_6"
"TMEM186",0.361651427372153,-0.990932394556229,0.016,0.034,1,"30: DN T cell_6"
"ENSG00000225963",0.573715877314697,0.990776701851655,0.012,0.004,1,"30: DN T cell_6"
"SLC9A3",0.249311720766669,0.989461312587942,0.012,0.002,1,"30: DN T cell_6"
"ENSG00000290548",0.455737335589691,0.988865283911434,0.065,0.034,1,"30: DN T cell_6"
"AC009313.1",0.697269994685752,-0.988190665261385,0.024,0.044,1,"30: DN T cell_6"
"MOB3C",0.278893465058214,0.987898468557734,0.057,0.03,1,"30: DN T cell_6"
"SUV39H2",0.747305783321895,0.987881579889944,0.024,0.01,1,"30: DN T cell_6"
"AC022126.1",0.582004293997876,0.987821297735318,0.012,0.006,1,"30: DN T cell_6"
"SAXO2",0.342173223209221,0.987438796566948,0.033,0.024,1,"30: DN T cell_6"
"UBE2C",0.23644335732831,0.987033858137305,0.016,0.004,1,"30: DN T cell_6"
"REXO1",0.260289476173378,-0.986382214321344,0.057,0.081,1,"30: DN T cell_6"
"LMBRD2",0.0971724225514228,0.985458705825466,0.065,0.026,1,"30: DN T cell_6"
"ZNF785",0.849071178661166,0.985376659149333,0.012,0.008,1,"30: DN T cell_6"
"ACAP3",0.703418309676213,-0.985104904514655,0.024,0.026,1,"30: DN T cell_6"
"AC027243.3",0.865441405873777,-0.984677906431803,0.008,0.016,1,"30: DN T cell_6"
"PPFIA4",0.902143367538352,0.984448826842629,0.016,0.012,1,"30: DN T cell_6"
"AC111182.1",0.522397908870579,0.983662504265281,0.012,0.008,1,"30: DN T cell_6"
"CHST14",0.0272804007020797,0.983340127739065,0.114,0.05,1,"30: DN T cell_6"
"DOT1L",0.0821782346130412,0.982429201226599,0.11,0.056,1,"30: DN T cell_6"
"AL162253.2",0.156270284179076,-0.982312061259118,0.012,0.03,1,"30: DN T cell_6"
"CD5",0.288047569215572,-0.982306762236539,0.02,0.034,1,"30: DN T cell_6"
"ZFTRAF1",0.257767745501299,-0.982285656262371,0.004,0.012,1,"30: DN T cell_6"
"PRKCI",0.154443673124497,0.982081456101853,0.09,0.042,1,"30: DN T cell_6"
"DPY19L3",0.14121274298807,0.981301932038897,0.061,0.03,1,"30: DN T cell_6"
"ZFP82",0.0822969176554644,-0.98086738007777,0.024,0.054,1,"30: DN T cell_6"
"CEP131",0.663076348490554,-0.980727517833556,0.016,0.02,1,"30: DN T cell_6"
"ICOS",0.186226253399376,-0.980383967392429,0.004,0.016,1,"30: DN T cell_6"
"TRGV2",0.268714505547086,-0.980368027986349,0.053,0.085,1,"30: DN T cell_6"
"MANBAL",0.257337753348199,0.980285759604829,0.065,0.032,1,"30: DN T cell_6"
"ENSG00000259007",0.123477818340537,0.980142954047105,0.045,0.016,1,"30: DN T cell_6"
