"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"SPRY2",1.8266324937229e-07,0.730292861006127,0.097,0.066,0.00409457939792926,"3: IL2RB+ NK cell"
"ATF4",1.85469538667255e-07,-0.323809095697088,0.282,0.308,0.0041574851787652,"3: IL2RB+ NK cell"
"DLEU2",1.8942052029666e-07,0.403692457416388,0.329,0.246,0.00424605038296993,"3: IL2RB+ NK cell"
"ATOSA",1.9823653583542e-07,0.761260897017141,0.107,0.056,0.00444367018728677,"3: IL2RB+ NK cell"
"PRDX2",1.98640117990751e-07,-0.372751384376861,0.137,0.159,0.00445271688488068,"3: IL2RB+ NK cell"
"CLASP1",1.98817507194902e-07,0.333050326208685,0.359,0.266,0.00445669324128093,"3: IL2RB+ NK cell"
"CMIP",2.06749949780565e-07,0.308596281257269,0.424,0.333,0.00463450687428114,"3: IL2RB+ NK cell"
"IFI35",2.11853068017588e-07,0.238567352934868,0.328,0.259,0.00474889837268225,"3: IL2RB+ NK cell"
"FMNL1-DT",2.12306766354458e-07,0.839162049741379,0.103,0.051,0.00475906847460154,"3: IL2RB+ NK cell"
"YARS",2.17281953449061e-07,-0.32586444270928,0.243,0.298,0.00487059226851415,"3: IL2RB+ NK cell"
"MAPRE2",2.20432099281411e-07,0.248887110557839,0.611,0.529,0.00494120593749211,"3: IL2RB+ NK cell"
"DNAJB9",2.23790308497072e-07,-0.467517911524963,0.116,0.14,0.00501648355527036,"3: IL2RB+ NK cell"
"H2BC11",2.28818399426456e-07,2.25685680570219,0.024,0.006,0.00512919324154344,"3: IL2RB+ NK cell"
"ING2",2.33482624625691e-07,-0.573711698771003,0.09,0.119,0.00523374651360949,"3: IL2RB+ NK cell"
"CUTA",2.40861141326633e-07,-0.241973155531872,0.421,0.456,0.00539914334397781,"3: IL2RB+ NK cell"
"MAP4K5",2.63215645486407e-07,0.306110962992273,0.371,0.287,0.0059002419092233,"3: IL2RB+ NK cell"
"RNASET2",2.74763573134009e-07,-0.306539164900192,0.239,0.268,0.00615910025537196,"3: IL2RB+ NK cell"
"PAFAH1B3",2.7899398185628e-07,-0.6646165130039,0.044,0.063,0.00625392909729037,"3: IL2RB+ NK cell"
"EOMES",2.81742621579712e-07,0.174347703880674,0.435,0.366,0.00631554260533082,"3: IL2RB+ NK cell"
"RAB8B",2.98166977275802e-07,0.249618052706545,0.521,0.425,0.00668371096261438,"3: IL2RB+ NK cell"
"TMEM123",3.12607683832932e-07,-0.15418479189886,0.381,0.37,0.007007413840799,"3: IL2RB+ NK cell"
"B2M",3.23311045970568e-07,0.00687239400550332,1,0.999,0.00724734040647626,"3: IL2RB+ NK cell"
"RPL36AL",3.2586455578622e-07,-0.157188961912888,0.955,0.941,0.00730457988250391,"3: IL2RB+ NK cell"
"CEBPB",3.32611346071697e-07,-0.351192114438252,0.268,0.299,0.00745581593354315,"3: IL2RB+ NK cell"
"PLEKHA2",3.45056918269056e-07,0.275043446169825,0.466,0.372,0.00773479587991915,"3: IL2RB+ NK cell"
"TCF7",3.45735712474188e-07,-0.092977616724051,0.408,0.379,0.00775001173082139,"3: IL2RB+ NK cell"
"RASSF5",3.50520813633462e-07,0.190086708646117,0.577,0.49,0.00785727455840768,"3: IL2RB+ NK cell"
"PRANCR",3.59452724131288e-07,1.02809808627008,0.054,0.023,0.00805749226412695,"3: IL2RB+ NK cell"
"ENSG00000266947",3.70751323458491e-07,1.83389585037945,0.019,0.005,0.00831076166664553,"3: IL2RB+ NK cell"
"RPSA",3.71481891176294e-07,-0.0524128149143288,0.894,0.878,0.0083271380726078,"3: IL2RB+ NK cell"
"NR4A2",3.72869570326445e-07,0.261726659848881,0.183,0.125,0.0083582442884376,"3: IL2RB+ NK cell"
"JAZF1",3.73571950430539e-07,0.281080886231405,0.385,0.302,0.00837398884085096,"3: IL2RB+ NK cell"
"ANXA1",3.88050358721176e-07,0.323514685596907,0.733,0.686,0.00869853684109388,"3: IL2RB+ NK cell"
"XAF1",3.89653561308678e-07,0.182302171060669,0.442,0.359,0.00873447423029533,"3: IL2RB+ NK cell"
"CCDC107",3.94074798982527e-07,-0.312040920248937,0.317,0.35,0.00883358069399232,"3: IL2RB+ NK cell"
"LINGO2",4.00236037504831e-07,0.150426410960082,0.258,0.221,0.00897169101670828,"3: IL2RB+ NK cell"
"TRBC1",4.006988446224e-07,0.0541414305352732,0.765,0.728,0.00898206530105572,"3: IL2RB+ NK cell"
"SRSF2",4.1033187225852e-07,0.302494223213928,0.688,0.592,0.00919799924854699,"3: IL2RB+ NK cell"
"KLRC1",4.17465108552738e-07,0.0849326736302136,0.582,0.531,0.00935789787331817,"3: IL2RB+ NK cell"
"ELL",4.21508816899212e-07,0.397575938051692,0.22,0.155,0.00944854163961274,"3: IL2RB+ NK cell"
"R3HDM4",4.26045752262691e-07,-0.224537926154901,0.276,0.28,0.00955024158272047,"3: IL2RB+ NK cell"
"RBPJ",4.4204199338032e-07,0.32833370059493,0.398,0.314,0.00990881332361326,"3: IL2RB+ NK cell"
"HNRNPUL1",4.45272270855642e-07,0.280514141939509,0.461,0.375,0.00998122322350008,"3: IL2RB+ NK cell"
"ENSG00000274767",4.46577259878881e-07,0.738944729037161,0.051,0.024,0.010010475857445,"3: IL2RB+ NK cell"
"LYN",4.64060055356721e-07,0.161122221605539,0.428,0.343,0.0104023702008763,"3: IL2RB+ NK cell"
"GAREM1",4.64244092055141e-07,-0.609712554695828,0.117,0.159,0.010406495567508,"3: IL2RB+ NK cell"
"DARS1",4.77903257671034e-07,0.894596260746787,0.103,0.053,0.0107126794239539,"3: IL2RB+ NK cell"
"STK17B",4.98113533591427e-07,0.250166209241463,0.63,0.534,0.0111657129689854,"3: IL2RB+ NK cell"
"IFNG",5.05778189530918e-07,1.49392809754723,0.108,0.073,0.0113375238965251,"3: IL2RB+ NK cell"
"ARMH1",5.25769786954805e-07,-1.32821095312501,0.007,0.015,0.0117856555443789,"3: IL2RB+ NK cell"
"BEST1",5.27353839324131e-07,0.639476275475739,0.151,0.092,0.0118211636622897,"3: IL2RB+ NK cell"
"IRF7",5.34841378676035e-07,0.221216322052622,0.508,0.434,0.011989004344402,"3: IL2RB+ NK cell"
"EMC9",5.44245611282573e-07,-0.525952277748879,0.088,0.108,0.0121998096225102,"3: IL2RB+ NK cell"
"PDE4B",5.48358259078508e-07,0.528001389165489,0.175,0.116,0.0122919987355038,"3: IL2RB+ NK cell"
"PDIA4",5.69346147621897e-07,-0.253160582641206,0.216,0.211,0.0127624632450924,"3: IL2RB+ NK cell"
"GCSAM",5.7681339623987e-07,-1.04572346558292,0.007,0.015,0.0129298490901129,"3: IL2RB+ NK cell"
"FHIP2A",5.76986087170333e-07,0.813190108885456,0.1,0.05,0.0129337201300102,"3: IL2RB+ NK cell"
"CENPF",5.8682040645951e-07,0.77128674555624,0.107,0.055,0.0131541662311964,"3: IL2RB+ NK cell"
"SGMS1",5.94211380437746e-07,0.382676557051536,0.264,0.192,0.0133198423038925,"3: IL2RB+ NK cell"
"HARS1",5.99107101645588e-07,0.716921214941745,0.101,0.051,0.0134295847904875,"3: IL2RB+ NK cell"
"LINC03009",6.24618072751711e-07,0.85250494736119,0.091,0.044,0.0140014387188024,"3: IL2RB+ NK cell"
"TLE1",6.34042687720414e-07,0.261785318377865,0.247,0.189,0.0142127008879408,"3: IL2RB+ NK cell"
"CLEC2B",6.35641028240537e-07,0.0531578691661316,0.91,0.864,0.0142485292890399,"3: IL2RB+ NK cell"
"APOBEC3F",6.37131926191689e-07,0.347912069737229,0.197,0.134,0.0142819492575129,"3: IL2RB+ NK cell"
"TARS1",6.46619347648956e-07,0.65491318228498,0.098,0.052,0.014494619296899,"3: IL2RB+ NK cell"
"PIK3AP1",6.55090052108843e-07,0.319958107241065,0.285,0.219,0.0146844986080718,"3: IL2RB+ NK cell"
"AFF3",6.71840870975041e-07,-0.991760721507185,0.019,0.027,0.0150599849637765,"3: IL2RB+ NK cell"
"EIF2S2",6.74886323336926e-07,-0.17715983218374,0.404,0.391,0.0151282518239205,"3: IL2RB+ NK cell"
"COX7C",6.81209494356394e-07,-0.123576798721707,0.835,0.822,0.0152699920254929,"3: IL2RB+ NK cell"
"AGPAT4",6.89600568376705e-07,0.352317287491076,0.37,0.28,0.0154580863407322,"3: IL2RB+ NK cell"
"SH3GLB1",7.06479645426819e-07,0.267347285600117,0.497,0.398,0.0158364477318876,"3: IL2RB+ NK cell"
"EEF2",7.35246140591807e-07,-0.0806896089669973,0.894,0.865,0.016481277487506,"3: IL2RB+ NK cell"
"MTRFR",7.39112078886121e-07,0.988216679431825,0.071,0.033,0.0165679363603113,"3: IL2RB+ NK cell"
"ENSG00000291100",7.49509597051651e-07,0.550638870945026,0.082,0.046,0.0168010071275098,"3: IL2RB+ NK cell"
"RSAD2",7.82118060415714e-07,0.583204310268406,0.113,0.071,0.0175319584422787,"3: IL2RB+ NK cell"
"BCL3",7.94893652130847e-07,0.2767490399801,0.352,0.264,0.0178183361061651,"3: IL2RB+ NK cell"
"CD6",7.9494091558805e-07,-0.39254020398052,0.086,0.097,0.0178193955638217,"3: IL2RB+ NK cell"
"ATP5F1D",7.99717915868641e-07,-0.206681776098848,0.63,0.652,0.0179264768021115,"3: IL2RB+ NK cell"
"OAS1",8.04243668709539e-07,0.402744439145332,0.241,0.184,0.018027926077793,"3: IL2RB+ NK cell"
"RGCC",8.10505827586258e-07,0.33689137743794,0.4,0.296,0.0181682986311736,"3: IL2RB+ NK cell"
"ATP1B3",8.29440781657547e-07,0.481502245473525,0.312,0.222,0.0185927445616356,"3: IL2RB+ NK cell"
"CD3D",8.36928782120257e-07,-0.257532730560818,0.22,0.264,0.0187605955800077,"3: IL2RB+ NK cell"
"CCL3L3",8.71034569650673e-07,1.45377162068325,0.044,0.018,0.0195251109132895,"3: IL2RB+ NK cell"
"YJU2B",8.86221390313626e-07,0.749560051352728,0.096,0.05,0.0198655386852702,"3: IL2RB+ NK cell"
"MATR3.1",8.88559404659268e-07,-0.422245464891641,0.185,0.234,0.0199179476148421,"3: IL2RB+ NK cell"
"XCL2",9.08434243654075e-07,0.757833842968148,0.33,0.272,0.0203634620057498,"3: IL2RB+ NK cell"
"ANKRD37",9.23806764074195e-07,-0.502385267035581,0.108,0.138,0.0207080524234871,"3: IL2RB+ NK cell"
"S1PR5",9.35997029527432e-07,0.00395434609230594,0.598,0.535,0.0209813094138869,"3: IL2RB+ NK cell"
"GRAMD1A",9.55016039559453e-07,-0.374373607827237,0.151,0.174,0.0214076395427647,"3: IL2RB+ NK cell"
"RPLP1",9.57763069620093e-07,-0.0105216846245746,1,0.999,0.021469216968604,"3: IL2RB+ NK cell"
"NCKIPSD",9.63011449866443e-07,-0.668063125284171,0.047,0.068,0.0215868646602062,"3: IL2RB+ NK cell"
"MARS1",9.74463622453242e-07,0.847565388998263,0.117,0.063,0.0218435765609119,"3: IL2RB+ NK cell"
"TRANK1",1.01734383404265e-06,0.193411905435307,0.39,0.309,0.0228047793839,"3: IL2RB+ NK cell"
"PLCL1",1.04284192390559e-06,-0.798264665370735,0.021,0.032,0.0233763445662677,"3: IL2RB+ NK cell"
"EPRS1",1.05263897847198e-06,0.858933364005624,0.103,0.052,0.0235959553414278,"3: IL2RB+ NK cell"
"TOR1A",1.07135697429756e-06,0.408411692891444,0.192,0.129,0.0240155379358541,"3: IL2RB+ NK cell"
"TMEM204",1.0752337420662e-06,-0.424010042131576,0.109,0.137,0.024102439562156,"3: IL2RB+ NK cell"
"PFN1",1.08023474929124e-06,0.0767800540249439,0.994,0.983,0.0242145421401125,"3: IL2RB+ NK cell"
"RAP2B",1.09098059392146e-06,0.333793934976862,0.279,0.199,0.0244554209933434,"3: IL2RB+ NK cell"
"ENSG00000289863",1.1087634970854e-06,2.04878791761952,0.017,0.004,0.0248540425506662,"3: IL2RB+ NK cell"
"TENT2",1.11309317190629e-06,0.279876426231736,0.307,0.231,0.0249510965414514,"3: IL2RB+ NK cell"
"H2AFV",1.12748844101497e-06,-0.232903331812494,0.271,0.323,0.0252737808937915,"3: IL2RB+ NK cell"
"NUP98",1.14175593577916e-06,0.358891888245601,0.263,0.184,0.0255936010564256,"3: IL2RB+ NK cell"
"CHMP7",1.15079387236371e-06,-0.379453770734946,0.087,0.093,0.0257961954429049,"3: IL2RB+ NK cell"
"WDR7",1.15820868687188e-06,0.393660720497992,0.233,0.163,0.02596240592492,"3: IL2RB+ NK cell"
"H3C4",1.21991678409181e-06,1.17940003137819,0.065,0.029,0.027345654632202,"3: IL2RB+ NK cell"
"LYST",1.22666680339426e-06,0.0241649632699525,0.811,0.754,0.0274969630648857,"3: IL2RB+ NK cell"
"SARS",1.26165967714549e-06,-0.370048214092177,0.16,0.202,0.0282813633228934,"3: IL2RB+ NK cell"
"LINC00996",1.31452430397899e-06,0.256552791185693,0.265,0.209,0.0294663767979931,"3: IL2RB+ NK cell"
"UBXN1",1.33521407655369e-06,-0.176769140095764,0.664,0.658,0.0299301587400275,"3: IL2RB+ NK cell"
"TARS",1.37397239871659e-06,-0.477726008289213,0.095,0.125,0.030798965289631,"3: IL2RB+ NK cell"
"RPS2",1.40096294752466e-06,-0.0716047621989908,0.915,0.889,0.0314039854317129,"3: IL2RB+ NK cell"
"CD247",1.41235816129873e-06,0.0219681025372429,0.971,0.949,0.0316594205436724,"3: IL2RB+ NK cell"
"HYCC2",1.41577338209357e-06,0.692095417369448,0.094,0.049,0.0317359761330094,"3: IL2RB+ NK cell"
"TBC1D22A",1.41764354243878e-06,0.353437203791114,0.351,0.265,0.0317778976473078,"3: IL2RB+ NK cell"
"RESF1",1.45055834837036e-06,0.188951923381732,0.513,0.438,0.0325157159370699,"3: IL2RB+ NK cell"
"AGO2",1.47755551321086e-06,0.359265686045681,0.336,0.243,0.0331208843841347,"3: IL2RB+ NK cell"
"CCL3L1",1.59317953107248e-06,0.884436413628305,0.046,0.028,0.0357127123685207,"3: IL2RB+ NK cell"
"RPL31",1.61983910192085e-06,-0.123547305001003,0.876,0.861,0.0363103133086579,"3: IL2RB+ NK cell"
"FKBP8",1.63701407683469e-06,-0.252238959588933,0.61,0.643,0.0366953075463265,"3: IL2RB+ NK cell"
"SPN",1.6417082962463e-06,0.233437231362185,0.475,0.391,0.036800533168657,"3: IL2RB+ NK cell"
"ERO1A",1.68034078648657e-06,-0.390931355749448,0.18,0.204,0.0376665190698829,"3: IL2RB+ NK cell"
"GLCCI1",1.69918860360356e-06,0.253894560653742,0.528,0.442,0.0380890117383774,"3: IL2RB+ NK cell"
"ENSG00000291075",1.70253207199837e-06,0.813540065580969,0.115,0.062,0.0381639589259154,"3: IL2RB+ NK cell"
"NDUFS5",1.74715611802152e-06,0.258511580621975,0.609,0.517,0.0391642515415705,"3: IL2RB+ NK cell"
"STK4",1.7586018906343e-06,0.114729832004301,0.812,0.746,0.0394208199804586,"3: IL2RB+ NK cell"
"ENSG00000291149",1.76478847515155e-06,0.848165279703495,0.086,0.043,0.0395594984589972,"3: IL2RB+ NK cell"
"RASSF1",1.82187228764388e-06,-0.35187665207997,0.297,0.339,0.0408390891998253,"3: IL2RB+ NK cell"
"NCR1",1.8901304003985e-06,0.0509828351699983,0.389,0.324,0.0423691630553328,"3: IL2RB+ NK cell"
"BTF3",1.92658773417483e-06,-0.073294253255733,0.907,0.878,0.0431863906492631,"3: IL2RB+ NK cell"
"CRIP2",1.9374127632006e-06,0.829292322379635,0.067,0.031,0.0434290444999047,"3: IL2RB+ NK cell"
"VAV3",1.94913881222691e-06,0.303907764463806,0.412,0.323,0.0436918956148784,"3: IL2RB+ NK cell"
"KPNA1",1.95001858187083e-06,0.370896787026458,0.301,0.222,0.0437116165312164,"3: IL2RB+ NK cell"
"LFNG",1.99077055905924e-06,0.275174784112692,0.412,0.326,0.044625112851872,"3: IL2RB+ NK cell"
"ENSG00000291073",1.99372105952662e-06,0.565014887711773,0.129,0.075,0.0446912512703487,"3: IL2RB+ NK cell"
"NFATC2",2.04481768302085e-06,0.199574125622586,0.569,0.49,0.0458366331825954,"3: IL2RB+ NK cell"
"TRBC2",2.0552797774442e-06,0.107320648477927,0.756,0.675,0.0460711514911893,"3: IL2RB+ NK cell"
"RUNX1",2.10122268181221e-06,0.312686394954323,0.362,0.281,0.0471010076355026,"3: IL2RB+ NK cell"
"UBE2A",2.12126825323441e-06,0.335210480446692,0.333,0.243,0.0475503491645024,"3: IL2RB+ NK cell"
"ICAM2",2.15580767641759e-06,-0.341577099520174,0.232,0.266,0.0483245848745768,"3: IL2RB+ NK cell"
"UBALD2",2.16034458791582e-06,-0.189698820579449,0.479,0.496,0.048426284282721,"3: IL2RB+ NK cell"
"VASH1",2.1766288713858e-06,0.615547216253238,0.096,0.058,0.0487913127809841,"3: IL2RB+ NK cell"
"CNN2",2.18867858185634e-06,-0.236232550393968,0.238,0.252,0.0490614190908917,"3: IL2RB+ NK cell"
"CCDC92",2.22053101637454e-06,0.312854543211092,0.289,0.214,0.0497754232630516,"3: IL2RB+ NK cell"
"PIM2",2.25736487222124e-06,-0.375692998144002,0.201,0.234,0.0506010909757114,"3: IL2RB+ NK cell"
"RPS17",2.31163854914802e-06,-0.12413640686593,0.522,0.501,0.0518176897177019,"3: IL2RB+ NK cell"
"ENSG00000277969",2.3133876977856e-06,1.64206673454431,0.022,0.007,0.0518568986335621,"3: IL2RB+ NK cell"
"SRM",2.37215853611671e-06,0.442889052411356,0.289,0.203,0.0531743057455921,"3: IL2RB+ NK cell"
"ZSWIM6",2.41218179332036e-06,0.414969602953178,0.203,0.137,0.0540714670790692,"3: IL2RB+ NK cell"
"CDK2AP2",2.48647662640726e-06,-0.23196754081006,0.445,0.449,0.0557368600575451,"3: IL2RB+ NK cell"
"TAMALIN",2.50949823251645e-06,0.827671466177654,0.075,0.035,0.0562529123800888,"3: IL2RB+ NK cell"
"ABHD14B",2.53597351910738e-06,-0.355916073189549,0.197,0.234,0.056846382404311,"3: IL2RB+ NK cell"
"RUNX2",2.56621198047697e-06,0.609930199868985,0.08,0.043,0.0575242077543719,"3: IL2RB+ NK cell"
"KLHL6",2.56979733540362e-06,0.411450505604909,0.183,0.124,0.0576045770704074,"3: IL2RB+ NK cell"
"IFI44",2.58229003792549e-06,0.418596399029163,0.175,0.118,0.0578846134901379,"3: IL2RB+ NK cell"
"ADAM8",2.59124581931834e-06,0.121614301014968,0.632,0.554,0.05808536628584,"3: IL2RB+ NK cell"
"MARCHF5",2.60936333025708e-06,0.786109710981882,0.09,0.046,0.0584914884110426,"3: IL2RB+ NK cell"
"AL451165.2",2.6114520334683e-06,-1.12237437629227,0.018,0.036,0.0585383087822255,"3: IL2RB+ NK cell"
"TRIM22",2.635151723673e-06,0.139099679749218,0.535,0.458,0.0590695610378541,"3: IL2RB+ NK cell"
"EIF2AK2",2.71604857401414e-06,0.260422095212732,0.337,0.262,0.060882944835101,"3: IL2RB+ NK cell"
"PIK3CG",2.82890992216894e-06,0.233228445687897,0.346,0.272,0.063412844815339,"3: IL2RB+ NK cell"
"RAB27A",2.99875761608324e-06,0.194971771906793,0.471,0.389,0.0672201507221219,"3: IL2RB+ NK cell"
"CEP20",3.04467448094812e-06,0.71871163287966,0.065,0.032,0.068249423164933,"3: IL2RB+ NK cell"
"DENND1B",3.22066404274644e-06,0.341687732043246,0.309,0.23,0.0721944051822043,"3: IL2RB+ NK cell"
"CDK6",3.22776227981817e-06,0.591391369723885,0.227,0.154,0.0723535192644041,"3: IL2RB+ NK cell"
"FHIT",3.25634366036669e-06,-0.559870632484998,0.044,0.057,0.0729941994907796,"3: IL2RB+ NK cell"
"ENSG00000214719",3.27809689999872e-06,1.07898048670688,0.044,0.018,0.0734818201103713,"3: IL2RB+ NK cell"
"ABLIM1",3.29302667051884e-06,0.366207296694803,0.498,0.417,0.0738164858463503,"3: IL2RB+ NK cell"
"ENSG00000287263",3.33566417002952e-06,0.740736958661024,0.092,0.049,0.0747722480353818,"3: IL2RB+ NK cell"
"ITGAV",3.3911409806541e-06,0.617843472920541,0.116,0.068,0.0760158162223423,"3: IL2RB+ NK cell"
"HILPDA",3.63342133864091e-06,-0.462402988393774,0.059,0.078,0.0814467727269746,"3: IL2RB+ NK cell"
"ARHGEF3",3.72816971765141e-06,0.134759661748864,0.493,0.417,0.0835706523908739,"3: IL2RB+ NK cell"
"BPNT2",3.74821123543936e-06,0.801809349022464,0.095,0.048,0.0840199030536087,"3: IL2RB+ NK cell"
"YWHAQ",3.7849949361486e-06,0.358581755842353,0.532,0.431,0.0848444464887069,"3: IL2RB+ NK cell"
"UTRN",4.00001285087953e-06,0.0658208539621694,0.701,0.624,0.0896642880653154,"3: IL2RB+ NK cell"
"GALNT2",4.04850912799827e-06,0.482064052262474,0.227,0.152,0.0907513806132091,"3: IL2RB+ NK cell"
"TENT5C",4.24281002344701e-06,0.383228338182896,0.255,0.192,0.0951068294855882,"3: IL2RB+ NK cell"
"ENSG00000287555",4.3759179575787e-06,0.671666171033668,0.057,0.028,0.0980905769370841,"3: IL2RB+ NK cell"
"ATP5MC2",4.41884236526446e-06,-0.0712444157376755,0.853,0.818,0.0990527704597681,"3: IL2RB+ NK cell"
"CLTC",4.42696955028582e-06,0.329110097123935,0.322,0.247,0.099234949439207,"3: IL2RB+ NK cell"
"HNRNPA2B1",4.43356962286917e-06,0.145192478507649,0.908,0.863,0.0993828966662352,"3: IL2RB+ NK cell"
"LY9",4.46711245568702e-06,-0.50185088653443,0.072,0.098,0.10013479280668,"3: IL2RB+ NK cell"
"HLA-E",4.46990106838385e-06,0.0388163467959259,0.995,0.99,0.100197302348892,"3: IL2RB+ NK cell"
"DNAJB6",4.55020310992043e-06,0.183708093503974,0.564,0.482,0.101997352911976,"3: IL2RB+ NK cell"
"KCNAB2",4.58081502974087e-06,-0.317719456833338,0.324,0.353,0.102683549706671,"3: IL2RB+ NK cell"
"POLR1D",4.60281684531127e-06,-0.165657547038955,0.455,0.45,0.103176742404497,"3: IL2RB+ NK cell"
"HNRNPAB",4.68370595891967e-06,0.414556114842354,0.318,0.23,0.104989952775143,"3: IL2RB+ NK cell"
"HSD17B11",4.791186279413e-06,-0.287633742799643,0.304,0.332,0.107399231639322,"3: IL2RB+ NK cell"
"PTP4A2",4.80724493804758e-06,-0.167334244135074,0.662,0.657,0.107759202531274,"3: IL2RB+ NK cell"
"FRMD6",4.87416621362845e-06,1.40293891282506,0.021,0.006,0.109259309844695,"3: IL2RB+ NK cell"
"SPAG1",4.99856268318607e-06,0.650900535130175,0.16,0.099,0.112047781106299,"3: IL2RB+ NK cell"
"ZFP36L1",5.01137264201592e-06,0.204570938704941,0.66,0.622,0.112334929143429,"3: IL2RB+ NK cell"
"ALOX5AP",5.06006252232243e-06,0.0869086747471957,0.558,0.523,0.11342636150038,"3: IL2RB+ NK cell"
"ENSG00000258657",5.09661102233301e-06,0.882247548424161,0.065,0.031,0.114245632676617,"3: IL2RB+ NK cell"
"EIF3F",5.14055321813358e-06,-0.126621969496705,0.691,0.679,0.115230640937682,"3: IL2RB+ NK cell"
"ATP5MPL",5.36411709960919e-06,-0.2672635597023,0.288,0.344,0.120242048904839,"3: IL2RB+ NK cell"
"ATXN1",5.52107516838154e-06,0.211315732613934,0.386,0.305,0.123760420974441,"3: IL2RB+ NK cell"
"SIRT2",5.62140810904482e-06,0.321307121253276,0.387,0.313,0.126009484172349,"3: IL2RB+ NK cell"
"BBC3",5.75325972022921e-06,-0.386102206501263,0.161,0.199,0.128965069888658,"3: IL2RB+ NK cell"
"NARS1",5.82564650367734e-06,0.796078692088157,0.096,0.049,0.130587692026431,"3: IL2RB+ NK cell"
"CASK",5.86774998886819e-06,0.412642534951553,0.208,0.14,0.131531483750469,"3: IL2RB+ NK cell"
"EIF4B",6.104351834244e-06,-0.195742344190474,0.468,0.47,0.136835150716414,"3: IL2RB+ NK cell"
"FHIP1B",6.23511175913991e-06,1.02424355292043,0.053,0.023,0.13976626519288,"3: IL2RB+ NK cell"
"UBC",6.30061153842706e-06,0.100660315544007,0.983,0.969,0.141234508245381,"3: IL2RB+ NK cell"
"AARS1",6.3349632506282e-06,0.853841577744247,0.056,0.026,0.142004536226082,"3: IL2RB+ NK cell"
"DUSP11",6.44816780035805e-06,0.324089776016782,0.256,0.188,0.144542129412826,"3: IL2RB+ NK cell"
"PYURF",6.47208410944362e-06,-0.356525906120413,0.223,0.263,0.145078237397288,"3: IL2RB+ NK cell"
"ARGLU1",6.53790648760595e-06,-0.215236323240448,0.612,0.608,0.146553711826175,"3: IL2RB+ NK cell"
"MANF",6.54897701575676e-06,-0.0985895605628009,0.262,0.238,0.146801868785204,"3: IL2RB+ NK cell"
"B3GNT7",6.6598876178391e-06,0.534912623952746,0.122,0.077,0.149288040841481,"3: IL2RB+ NK cell"
"EIF4G2",6.75259845212306e-06,0.212184081933646,0.603,0.515,0.151366246902791,"3: IL2RB+ NK cell"
"AC138123.1",6.8886574573767e-06,-0.51785580904118,0.16,0.215,0.154416145564556,"3: IL2RB+ NK cell"
"WDR5B-DT",6.93108770851064e-06,1.08393559645824,0.037,0.015,0.155367262073975,"3: IL2RB+ NK cell"
"TANC2",6.95111237285424e-06,0.484669895627966,0.141,0.091,0.155816134949901,"3: IL2RB+ NK cell"
"IARS1",6.96905528428214e-06,0.89886922993495,0.076,0.036,0.156218343252468,"3: IL2RB+ NK cell"
"SAP30",7.08224015371413e-06,-0.343986663755515,0.13,0.151,0.158755495285656,"3: IL2RB+ NK cell"
"MYG1",7.33257703284451e-06,0.823848275016404,0.064,0.03,0.164367046768243,"3: IL2RB+ NK cell"
"IGFBP7",7.55609197911275e-06,0.315305604493706,0.273,0.21,0.169377357803791,"3: IL2RB+ NK cell"
"MARCH9",7.84780436308835e-06,-0.539241073856008,0.083,0.117,0.175916382602988,"3: IL2RB+ NK cell"
"GABARAPL1",7.92552410629904e-06,0.201766795133284,0.42,0.348,0.177658548366799,"3: IL2RB+ NK cell"
"DDI2",8.08154499317971e-06,0.422224713019385,0.154,0.101,0.181155912567116,"3: IL2RB+ NK cell"
"TLE5",8.13305331615917e-06,-0.19692866574752,0.843,0.858,0.182310523135024,"3: IL2RB+ NK cell"
"TNFSF10",8.1373346150988e-06,0.361232035754371,0.324,0.239,0.182406492732055,"3: IL2RB+ NK cell"
"ENSG00000259807",8.25252878910686e-06,1.53761398698936,0.019,0.005,0.184988685336619,"3: IL2RB+ NK cell"
"PEDS1",8.29377515781488e-06,0.897406040366241,0.061,0.029,0.185913263937578,"3: IL2RB+ NK cell"
"BNC2",8.32738853972996e-06,0.622755786882872,0.078,0.048,0.186666741506587,"3: IL2RB+ NK cell"
"CDC42",8.46659227923686e-06,0.21183948048666,0.699,0.602,0.189787132531373,"3: IL2RB+ NK cell"
"KARS1",8.4861557236704e-06,0.790896098131993,0.063,0.03,0.190225666701796,"3: IL2RB+ NK cell"
"RNF216P1",8.67846854352607e-06,0.742813914701391,0.09,0.047,0.19453655087168,"3: IL2RB+ NK cell"
"ATP6V0D1",8.7591609305246e-06,0.302197334579344,0.337,0.264,0.19634535141864,"3: IL2RB+ NK cell"
"NCALD",9.05083764320708e-06,0.320003436842225,0.305,0.225,0.20288357661013,"3: IL2RB+ NK cell"
"QSOX1",9.08195197532993e-06,0.416273650542903,0.149,0.101,0.203581035478996,"3: IL2RB+ NK cell"
"SSR4",9.19516982090239e-06,-0.122631235421354,0.672,0.662,0.206118926705348,"3: IL2RB+ NK cell"
"PHB1",9.28559509632542e-06,0.686729141852254,0.1,0.053,0.208145899679231,"3: IL2RB+ NK cell"
"HSPA5",9.40236133737327e-06,-0.0526689179462974,0.541,0.485,0.210763331738559,"3: IL2RB+ NK cell"
"HINT1",9.53339951186612e-06,-0.0774902249127654,0.859,0.826,0.213700683457991,"3: IL2RB+ NK cell"
