"","Activated.B.cell","CD4dim.Naive.T.cell","CD56bright.NK","CD56dim.CD122hi.NK","CD56dim.CD122int.NK","CD56dim.CD122lo.NK","CD8..MAIT.cell","Classical.Monocyte","Follicular.B.cell","gd.T.cell..cl9.","Intermediate.Monocyte","ISG..CD4.T.cell","Naive.1.CD8","Naive.2.CD8","Naive.CD4","Naive.Intermediate.CD8","Non.classical.Monocyte","pDC","Resting.Naive.B.cell","TEMRA.CTL.CD8","Tex.CD8","Th2.Th17.EM.CD4","TNF..B.cell","Transitional.B.cell","Transitional.Memory.CD4","Treg","Tscm.CD8","Vd1.gd.T.cell","Vg9Vd2.gd.T.cell"
"OAS1",1.13767215201617,0.256384147216312,0.449291038292532,0.879404455036477,0.939603164039279,0.864040619120564,0.418012278320562,0.772375415860406,1.20707197842259,0.947339237582116,0.534070060290095,0.473435139439343,0.203683754999519,0.188046526241908,0.208610618916257,0.0996120315712095,2.43496430102363,0.873857530872342,1.28909451777421,1.18872171739429,0.95700261913924,0.484859017598047,0.195355528817727,1.47754664909864,0.219324364272541,0.634839789476807,0.133719728634358,0.406865184293134,0.519067739891924
"TRAV1-2",0,0.0521945937961408,0.00840170453781663,0.0166067791585199,0.00194537692845215,0.0158234204822414,0.275394277499159,0.00617874305453509,0.000741064793987637,0.00125547814936964,0.00927974343365355,0.0494953617602584,0.327380890127305,0.375811839716759,0.0781769283235764,0.388964350104197,0,0,0.00626407624850414,0.199040377647944,0.446436745111053,0.093381125230677,0,0,0.0570357175163077,0.106877567947972,0.313530461163797,0.0664644050009994,0.249696963105101
"TRDV1",0.0724431275294626,0.662548182193718,0.116575228860656,0.144178860527023,0.558988457812598,0.703685429601699,0.45063601289003,0.0389447120155853,0.00256926144090057,2.7935754923161,0.0117379810263331,0.0714834168735666,0.161019475003098,0.24959818092771,0.129786281128457,0.181932438550098,0.00261354092602156,0,0.0369685384348775,0.495963514828023,0.504419773093604,0.310995817593653,0,0.00215543933287567,0.0952709557870656,0.19019217385514,0.671409986527655,3.79253014874789,0.135565138242502
"TRDV2",0.00346027474721797,0.114365067601662,0.0241264688980383,0.0295560575974631,0.094092147666664,0.110898148179437,0.808105831568433,0.00838914480942946,0.00423261578232572,0.757306827185427,0,0.0113084914543725,0.0130393513093887,0.0194890179299025,0.0118505673945459,0.0230582578979025,0.000296010091812858,0.00264694586122222,0.00061243842850259,0.115585034485495,0.132065216562503,0.197481388966061,0,0.00541368858368968,0.0170339874876119,0.0213475563889866,0.0396291350066827,0.441937381902578,5.64221600293575
"TRDC",0.0226619779385821,0.407254226502841,3.18925014210555,1.60094683645552,1.40033151874252,1.68531175460945,0.769727054447184,0.035859665961894,0.00504169000021447,1.35937436550586,0,0.052637331633228,0.054524651191639,0.100390529164336,0.0569424259386269,0.0595800070277528,0.00994533999179539,0.00217582067060099,0.0153816719274179,0.162036964951758,0.258383153714588,0.206694512943629,0,0.00358940200588855,0.0481675196632386,0.0671743899027771,0.204245571815416,2.36813093761263,1.07825363999263
"TRAC",0.222817573360008,1.21354315060854,0.330008650931411,0.292203594102501,0.304283083418794,0.483606354416512,1.18365959088625,0.110960892255115,0.165294635003315,0.573123140813556,0.0227977480308811,0.514267452288167,1.44007948243959,1.56010715196731,1.0239228803574,1.7316667181134,0.0208796484160021,0.0309656658916707,0.183793563500402,1.82808096912038,1.98790034977526,1.26191800224391,0.0111521385898567,0.336411645454242,0.994610242616251,1.66826764468735,1.91078932714511,1.20267939474772,1.46614825054246
"GZMH",0.00954991563504225,0.0486844574985777,3.13662796449896,5.31540335146124,9.50503183107309,8.23076778610026,0.83554781759229,0.11462586003946,0.00475981317710282,8.82135070568781,0.033167241998863,0.026086572496162,0.0107722794814885,0.13872926178481,0.0110877646100346,0.00099433957714777,0.0246639564180068,0.0373110011672615,0.0251591822112045,11.2527561717101,6.38154511993595,0.0977988797629175,0,0.015756027137708,0.00512394921659349,0.00182927331485405,0.0104298671493734,0.114152388964483,1.72076365665797
"GZMB",0.0761659817003233,0.176351061745346,21.6013202383886,21.6703336140722,25.383232361622,23.1264763378924,1.90898886997017,0.34296520586583,0.0172335722962626,20.4845838746148,0.245786764379001,0.0310065590104086,0.0115831819546812,0.210208434504152,0.0203016660408094,0.00650443996142864,0.11185140763883,15.9467653556725,0.0322987975369815,19.9000816137833,9.22053265973699,0.133758400835812,0.0668852590490162,0.0304003514489921,0.00475860677170444,0.0118872431125185,0.016893408628616,0.303976832567522,6.76817391497504
"BATF",0.287893142739684,0.610116242463806,0.451729423637581,0.532601602022897,0.678098466625035,0.619721265646344,0.601364842249171,0.313224691558857,0.107407986565804,0.634385175544374,0.164092512454398,3.00948004515878,0.433595092438861,0.392350335365972,0.858093591941125,0.239005015414981,0.230172719616975,0.109176873184668,0.085747089499159,0.904534524811567,0.890007836380346,1.07089545554342,0.0543272718169991,0.0986695808793991,0.748530179732481,1.96697662165638,0.310587261222446,0.23745923617564,0.34325140715868
"IFI27",0.0291564946551732,0.0408027248601993,0.133819021537632,0.126669214865198,0.179394011666396,0.151428073112313,0.108186289735414,2.52514356988249,0.0473853699196475,0.38809956569133,2.75694342434324,0.0492712266241619,0.0280951834732255,0.0297220052321123,0.0292401356420308,0.0127610986712564,3.62672888301923,0.478146155147585,0.032595857734987,0.427013696028593,1.01085188497275,0.380154752501287,0.00503833924246554,0.0628534825113856,0.0405844228703504,0.109061245284604,0.0519453897121977,0.0564895206952771,0.140698915019001
"TCL1A",1.80612752896857,0.0354908104983375,0.042931381990664,0.0135112461467968,0.0039335745421384,0.0382579157503077,0.00172109930054524,0.0118359808281607,5.58669007791422,0.0010876464679116,0.0277274347973967,0.000780320321491973,0.0037776118481384,0.00100246682720419,0.00299194608516944,0.000795309054004177,0.000781740572746139,2.31889382159359,5.32025487331076,0.00186298763743846,0,0.0125122531183449,0.506743160622463,8.03300528828755,0.000263297802874622,0.000908649470657164,0,0,0.00158359145874111
"HSP90AA1",7.22098179939247,3.46587927788176,4.3608978194369,4.85022357361052,4.95340698579272,5.69824598263932,4.18704331002678,6.3545589465266,3.31040752119465,8.24201488657629,3.41279752423578,12.2419728162686,2.9263074375279,3.07387104689056,2.87759711226714,2.26343821509991,4.96587639250356,6.74002396582347,3.50300686092993,6.74174252227608,5.29504959309406,4.08431285987341,22.806457218542,4.30425611421873,2.83050790826132,3.44133517654139,2.34041401107079,3.95379113391688,6.12769515854154
"IGHA1",0.4464945023698,0.00586068152086035,0.0220360290617798,0.00521193004895836,0.00249855584146737,0.00245866560012727,0.00163362710304985,0.00262591606339939,0.827565563831945,0.00185820035664976,0.00189320505985557,0,0.00106144638610173,0.000575201398413555,0.000706536154351955,0.000657672487856626,0.000989935122429536,7.09087928932613,0.518131375074292,0.00196986598525381,0,0.00202508777869131,0.578351531775555,0.371894780044334,0.000679072146474575,0,0,0.000417336665905723,0.00114170812779733
"IGHD",0.8031721170603,0.0138772263283162,0.00452982030171829,0.00344110852034404,0.00154153987501195,0.010630316754248,0.00341346998885797,0.00168160400782953,2.5557692270118,0.00197591227567238,0.00512001967027236,0.000861009181974118,0.00213798185005806,0.00230471084521197,0.00115027413193181,0.00324890058172886,0.000926880159492202,0.0667570186743581,2.5633474985693,0.00122826651442162,0,0.00193391028981218,0.893584785974777,2.40551200733589,0.000270491107983513,0.00171163473440906,0,0.00356989572660459,0
"IGHM",3.33370397862123,0.0430639664661494,0.0668662147143948,0.0224663427411232,0.00072301012250322,0.050440988567825,0.00134869769750329,0.0210538680694115,8.93801067005151,0.0114177626775004,0.0294717344512072,0.00483575730272598,0.0124706210412402,0.0110438272150208,0.0065738619739853,0.0107681726064572,0.00610941536745769,3.75856177511081,9.09229953998142,0.00654020043537147,0.00511472001324368,0.0250433242019159,2.13758457185715,10.3788855208855,0.00310346030081851,0.0103394130888299,0.00685947763476487,0.0269191882036162,0.00209592987186323
"HBA2",0.0622649665769532,0.0732133440384706,0.014025917305781,0.0580928984133246,0.0103075246062436,0.00184500488434293,0.0447557135931126,0.044188483448748,0.0345446481679709,0.0786971118681673,0.0322519262462951,0.0360875815896422,0.0116713217917498,0.0236386822195409,0.0187184483203453,0.00867462586494457,0.00728165104033719,0.112226910758236,0.0136640171269773,0.0527664524660262,0.0297898102855413,0.0286616948489594,0,0.0353159842208579,0.0209701963553201,0.0323363062331117,0.320872699026834,0.00836881623110459,0.0306119286108346
"HBA1",0.0512956724880367,0.0766501828009889,0.0251223566491965,0.043104629622333,0.0233750362787138,0.0185639991449566,0.0483202712631552,0.0555790852240634,0.0388964099166254,0.101558351829775,0.00604723617118032,0.041251074960348,0.0156285993149547,0.0268090701504466,0.0179863721410204,0.0137379609607905,0.020658439720301,0.237734522640743,0.0121550619220116,0.0479656054800652,0.0276650084161729,0.0171878394060923,0,0.0272111873926872,0.018554266519982,0.0477992627086049,0.193362768569942,0.0108300389975621,0.0418544581015064
"CD19",1.46755197064331,0.0119086344207518,0.0185733191148866,0.00844899315458866,0.00811217487775071,0.0265898223183975,0,0.00611580803390818,2.49872930857878,0.00375480071211206,0.00232602279874506,0.00302267995657432,0.00202093603430171,0.000313270017703515,0.00196192788501712,0.000860062117962688,0.00578612654498152,0.0513688923818353,2.46219608406317,0.000592010059989576,0,0.00803460881977125,0.910900909552223,2.7966870816667,0.00117958012726167,0,0,0,0.0033373613565768
"MAF",0.00345946508735886,0.0595086443157312,0.106219221794653,0.317902426969157,0.302092585765563,0.252365233121091,0.455871276774467,0.199608142003362,0.00219595208414458,0.236489643958198,0.0513859092883748,0.0449146365612263,0.0199741441563108,0.0146964079130173,0.0560175932978386,0.02313973534654,0.150357219633224,0.00404860430439512,0.000842006540910106,0.19903160553497,0.207538709715725,0.767267948208615,0.0158953703144422,0.00135894379769781,0.0931256229301283,0.301053632007014,0.0270889423013894,0.0372884461531252,0.597126059317105
"IRF8",2.44379862559052,0.0308019240091216,0.316547043164143,0.22571325851924,0.133716717368875,0.116428459502619,0.00673422781733096,0.721792539843408,2.02609976508945,0.0803666110087249,0.573236555665636,0.0682288428423359,0.0259893076179671,0.0273160759811791,0.0178159701020662,0.0175659874492565,0.685644265009936,6.28681880716084,2.42617791971497,0.0214991978042956,0.0159952229061804,0.0176809275123789,3.42151080406845,2.03241171601756,0.0219573098456818,0.0340100466933034,0.0328901603921876,0.0358097757763032,0.0544380284370116
"ITGAE",0.389779061410408,0.613934718992513,0.921614635210481,1.45763947894701,1.23772882729373,1.29535578299408,1.20915831349561,0.458596025220302,0.797102780174726,0.808067753963981,0.430782906637902,0.509299745052692,0.780883816831639,0.720716908114991,0.617357422853268,0.787205794896592,0.242148565531632,1.36934358352828,0.830860937806288,0.809109755977183,1.50249605173651,0.569057147552347,0.453014929968225,0.780358162928911,0.613292364072362,0.678730932957017,1.11749410035903,1.04161198150731,1.60756176012393
"CLEC10A",0,0,0,0,0,0,0,0.293661527600889,0,0,0.0495526098310902,0,0,0,0.000159661930509812,0,0.0300513436540162,0.00273125763215805,0,0,0,0.000434659770064982,0,0,0,0,0,0,0
"CD68",0.0954958993134917,0.0588088055772758,0.182969699514738,0.21831997604822,0.136495153093824,0.140237076959078,0.0894297314300601,11.2339309188754,0.119459308028964,0.0942281199990522,8.0251926461946,0.00337810554366713,0.041402300523021,0.0359796765753054,0.019553346026132,0.042878938967598,7.64177666543644,2.62291578156205,0.0646867235859195,0.0549672110639111,0.0633263014062123,0.0306813741964496,0.0232650652476477,0.096847713126675,0.0240462642280324,0.0479245136047103,0.0962226015779674,0.0432784790433513,0.0976601021048431
"CCL5",0.0978305805991589,0.605687552207642,30.5678544844564,48.8684948915535,62.6949303301356,61.6790864949796,9.88509563608543,1.02401529328661,0.0649033483225944,38.1457899543919,0.405743649593928,0.2725736691873,1.07502520232886,1.74899857780573,0.0955801874231466,0.853144390075881,0.295057996269585,0.414917483662272,0.229380666770849,50.8991435254683,54.522509916652,0.946650948745804,0.00920333197430798,0.154296249427617,0.0620597018059101,0.213662766753857,2.54777637125837,6.24217942660583,25.1722470573572
"CCL3",1.08179278849772,0.108230849030884,0.482411630139425,2.08292446095887,1.39907328316654,1.37887910311388,0.0570426977580228,17.3475759206389,0.0619365861809713,1.02670882371973,12.7324392607929,0.0514407406430698,0.0453923226512625,0.0672051915805126,0.0410655665737721,0.0377506857822169,12.9796410783018,0.0747048403417898,0.145066461255852,0.465909893677454,0.278093602463358,0.0338501382168393,0.0746069638705035,0.150848500062756,0.0576887849261494,0.0647419939296699,0.0184516102997475,0.0528812718188425,0.892122619738618
"CCL4",8.02079820627645,0.987506072946644,2.45215630691591,11.8677120296221,9.66281185478154,10.4134844900572,0.553653790357896,24.9991120841641,0.101116144370685,10.8399300846114,19.9345327289306,0.0712316322285279,0.0744763044414719,0.210366943649273,0.059012445806511,0.0438074688778551,27.8902164381371,0.271968344724549,0.24276026558153,7.77201814841271,3.77137493611652,0.111913791493817,0.966835916747105,0.650120546855927,0.0819274331353382,0.0917565629692505,0.051171310416306,0.203570925564392,10.4688559780331
"CCL4L2",6.92057827747339,0.934703586595875,0.679392030754224,3.36065957033758,2.7013824945183,3.00852540204442,0.15476100275646,12.6482428448596,0.0902029595469214,4.23435681107057,10.9729251526805,0.0467061193756216,0.0314345358216522,0.110915998415698,0.0249194099374762,0.0176418884917603,13.6790477868478,0.0283056137556847,0.237515876921919,2.28350518828852,0.852340835813527,0.0506982477922238,0.462858460732883,0.677744088902399,0.0201328437506175,0.131988359979625,0.0083850205045747,0.114411883318785,5.36772686601975
"CCR7",12.0057090339192,9.35422504294591,1.13805011405761,0.430726085497656,0.0512961584431278,0.177962481857234,2.92585495123157,1.1525361731739,7.77389229888992,0.190068871213264,0.186258684408232,7.78927364940642,9.55737283461184,9.4644352483681,10.3208549044965,8.35986017514638,0.188388577293654,13.307484980275,10.5501230792196,0.312252708863381,2.05379330476765,4.99525198915672,8.22569021694052,5.38739273816545,10.6108143221688,4.9323057317612,7.31045651336494,3.94593199048588,1.19818643352756
"SLC4A1",0,0,0,0,0,0,0,0,0.000172562107259429,0.00157699765981432,0,0,0,0,0,0.000246991294075566,0,0,0,0,0,0,0,0,0,0.00153190780120984,0,0,0
"TBX21",0.179258654815696,0.0304225575645652,0.94811767461325,1.70277370755125,2.18160581635862,2.15054469876475,0.152147774884381,0.0272901952733946,0.0543505639413702,1.93164371968325,0.012278357793548,0.0181637656834393,0.00812160794188888,0.0449999764727761,0.00498877673125891,0.00396948839770592,0.0118450487089558,0.0137815267244717,0.0446876949489102,1.78476108639058,0.838861924059155,0.107748625765821,0.118541766935842,0.0713881967989458,0.00708143886433844,0.0432428970966884,0.0167522725948598,0.23111943978132,0.7941644864689
"CD79B",1.66765562221273,0.146269295643398,0.162936465583569,0.195820843525616,0.187612053171039,0.204941101308902,0.118972016565485,0.0296806155551189,6.22178244213968,0.0566305931061983,0.0199401464132358,0.0219744852518889,0.0507797900231111,0.0642110840958636,0.0777302567361964,0.0612577728735941,0.167948574133049,0.163934830638626,5.43776536951016,0.0258730532155019,0.0441185410657103,0.153749107166396,1.27758815723599,6.86439552351784,0.107088887628521,0.247836202392444,0.104110891658141,0.0902013255964932,0.0634923453207217
"TCF4",1.85415657141502,0.101794684893219,0.233533234412862,0.128059006758426,0.050518643642288,0.0936884667549796,0.0508557659381176,0.309262077265229,3.71443632790951,0.0180174842121915,0.393384494871435,0.0963061604219452,0.066642760028184,0.0722212188785773,0.101509140764192,0.050431470930286,0.334072278587811,11.4121254943137,3.82831089800433,0.0304527639893811,0.0199877421113698,0.0331895497580658,5.12127440849789,3.651620034284,0.0909029124480758,0.11889095625587,0.0536662596829111,0.0441427465203756,0.027344503942783
"BCL2",4.24733066574018,0.736264334334814,0.276368946967251,0.226782266836212,0.19967414358499,0.206968268195808,0.444727492540406,0.36379873113662,2.48344274303736,0.322423901700263,0.413477531583918,0.995440507968391,0.576782378012872,0.517171136961384,0.41006341934851,0.280657238006366,0.366656297395834,0.461321945123586,3.34284952335222,0.191487260030255,0.279662704409608,0.507130885107935,2.41806604258454,1.78351593728139,0.243224065646243,3.71464551642376,0.469307803445243,0.605614105975207,0.156497141140269
"GZMM",0.0239299169741808,1.94471585975737,2.90139662167818,4.75104016084333,4.40045559363229,4.19764882560665,1.47371515650094,0.21211025728972,0.0222093669793899,4.13161351328023,0.0223817993820426,0.884084745182964,2.07574197918681,2.36685848655983,1.86738152006963,2.62726792601536,0.0579545010794213,0.0251758953894201,0.0572008781736342,4.64200260051873,5.15037113054139,1.06861369095223,0.00503833924246554,0.0465592807959882,2.12054947507402,1.02066255602574,2.35707858572707,2.3162940203746,4.87599766834102
"DNAJB1",0.320882335014018,1.73345558840813,0.686439010207766,1.4095119728415,1.29953838708532,1.65276836962162,1.45641970769913,1.63683407260367,0.45829114922526,3.28733639713446,0.941235439012703,10.6039291859292,1.7657730673756,1.89109089889734,1.59322417479766,1.65247728111736,1.24995078632081,0.744364415732248,0.502254506585727,2.42774999108538,1.84815449987339,1.81304470754336,15.0965251118336,0.666242981250632,1.39524517632701,1.86233477049276,1.64522643347574,1.73931409541054,2.67618329443825
"KLF2",0.598946441590926,6.97592459785082,2.3640996221222,2.56822368575305,4.76009725040259,5.03631374987966,5.04414882889118,1.45781245969087,7.08103259179402,5.61511848341238,0.926682008099594,7.40446051590261,5.28496036888999,5.60761219926282,6.62895693686032,4.70216279398222,1.57871300037333,0.568729611272448,7.40298066997158,6.14248035006052,3.9628136573497,7.91344692019915,6.23571975880601,5.35485473014439,6.333380281198,9.92939241335215,3.65164126456256,5.45647578888409,2.47436717822328
"TYROBP",0.0335511948583088,0.142228531919369,12.3356889176062,11.8596989653982,11.5864524682141,11.2408343323374,0.254533544557016,32.5402083782196,0.0382631630064781,3.04096193422659,25.392466500537,0.0097281733076148,0.0208869031613099,0.0538833547761958,0.0256241675354119,0.0181521790663894,35.1207677019673,8.5938364462245,0.0457249572655856,1.34209000891175,0.164602412959947,0.023035516694425,0.135804271789517,0.0630590128864366,0.0224152436944599,0.0260724446864524,0.0130576563323049,0.0970961481065859,1.32626928596081
"CD79A",11.508604175727,0.208512096592994,0.0937385463062704,0.0622750086895691,0.00666898561108452,0.0956225154489468,0.0923882727424258,0.0268510038880086,28.5122245748106,0.0216211226648569,0.0143537786844488,0.0323088581458844,0.208552045096501,0.198028517904972,0.0430250957703646,0.198307543353729,0.0115779564790881,0.883694414402433,26.1978657630823,0.0201131499223897,0.0723974573772626,0.286802231234239,14.3400541426274,27.1144413418023,0.0332593276100678,0.0946513215624895,0.183554996906656,0.23880554756453,0.0374730867443624
"NKG7",0.0597530693591589,0.583598651990253,38.7025936752746,52.9363359746693,63.7881516944929,56.8540340648247,4.17453620885522,0.960688551162593,0.0912834916775395,46.5274946802841,0.576649977663295,0.0455459880946986,0.251183322539072,1.01493780172777,0.0686283552983133,0.249306170399851,0.447225365877004,2.37747204620751,0.0996613450938377,52.4081325682668,36.37594721684,0.623603507039821,0.0510985848738436,0.100235126015925,0.0268787618354518,0.102482567825686,0.429467003661583,2.93259638109019,24.5081708230059
"LILRA4",0.268200548449267,0,0,0,0,0,0,0.0210983601871564,0.018419291524232,0,0.0410806102411119,0.000569774921812636,0,0.00041136391160349,3.95166225566319e-05,0,0.0291129385160328,3.27417916002437,0.0219481442183839,0.000352453960701383,0,0.000656114163864513,0.0227783192367419,0.0400948891257198,0,0,0,0,0.00206306245529601
"KIR2DL3",0.00108227919339896,0.00920813512047237,0.307652026185547,0.65449184523719,2.41583820619845,1.04277672345196,0.0260268758382727,0.0227251299162773,0,1.28274187379207,0.00824557555980057,0,0.00146856992036806,0.00791307330070758,0.000992638544142911,0.000516223004827769,0.005467490094422,0,0,0.369760624590341,0.0279218642210634,0.000165186049047042,0,0,0,0.00236946450869721,0.00385605054819543,0.0623802693294687,0.0636632910908983
"KIR3DL1",0.00254913859684149,0.0139897630127571,0.216287110997907,0.513623953550104,1.38806966885876,0.822166837676019,0.00757011615814283,0.020258734188611,0.000650564902723819,0.877595678671786,0.0056872065770412,0,0,0.00484720526094533,0.000801912979765343,0,0.00466058043961243,0.00794083758366665,0.00464204523471675,0.360799483434412,0.0552325396322883,0.00235020848307752,0,0.000613884093772023,0,0,0,0.0317433871280837,0.0402373771370686
"NCR1",0.00136062696602093,0.0147309035656224,1.1106288910331,1.28685978273713,1.26663017985255,1.25178690603547,0.0343504620361786,0.0588672554570928,0.000567367941004236,0.922561945950307,0.0327590442541562,0.0043523511083415,0.00175580448149586,0.0143889282223186,0.000875430334128091,0,0.00578534983957163,0.0035497857738228,0.00164517349613273,0.502193053540598,0.162507691142493,0.00143346499743394,0,0.00878041199339624,0,0.00383758025835456,0,0.0526539381346537,0.139699943647727
"TOX2",0.0548254062968481,0.142689908164313,0.061293825804416,0.0231960798626552,0.00970641364961373,0.0138429421363883,0.0298741007993095,0.0202412027074532,0.117176212306823,0.026714465742091,0.00358352462327586,0.196609980017877,0.0296092021261003,0.0355879903463361,0.138638401327004,0.0293682157642145,0.00413056572168851,0.174029950894914,0.0463627453673777,0.0226220394924885,0.0893745377166868,0.219164089962369,0.242857588005844,0.0747169288684565,0.100678283530133,0.134711725831793,0.024140080726207,0.216397182574263,0.0383103203971238
"TUBB1",0.00601512631931842,0.00683624721286085,0.00171509994573424,0.00540800232990286,0.00475911981534807,0.0146643105772147,0.0108731045548117,0.0143068663495943,0.0128614911351789,0.0153011793168931,0.1578702590318,0.00918108036235443,0.00371353620944733,0.00606783357394022,0.00397190319669424,0.000992210004800609,0.0235548441269023,0.048847000241062,0.00907174853705884,0.0157066353140774,0.00399144827143241,0.01212927465971,0.0376154230211265,0.00506150335022884,0.000751559174244979,0.00882935904174913,0,0.0120314537258357,0.0458622295735987
"MX1",1.98095194409259,0.718408848909545,0.821714740670428,1.37963238159968,1.20130098418536,1.1680141434452,1.08179358270821,1.31425234431046,0.929065287514897,1.48708903181599,0.559111559945843,1.89033153757483,0.807415308549383,0.70402208620018,0.715013644874941,0.376632279455233,1.64891333976992,2.57889158911387,0.957166534442798,1.5460833776127,1.1846581276386,1.3927254641736,0.830822092119634,1.23716494352179,0.638607223220746,1.39660074507073,0.517226990279063,1.42355002324388,1.07597696704029
"IGLC2",0.637021597715135,0.00399083853095806,0.00460897314993807,0.00102119624824792,0,0.00764120296755607,0,0.00492336540529308,0.889983438175132,0.0016986934718668,0.00899253705867026,0,0.000611957793416136,0,0.00133098663247504,0,0.000319626788419755,3.34682891993212,0.856195799353732,0.000926022371912146,0,0.00342496155247964,0.422122037504664,1.14142370757649,0.000504009689124998,0,0.00390019770671854,0,0
"XBP1",1.98552875373928,1.52137873397212,2.84328487166467,2.2293875988403,2.16281048392948,1.82151916302721,2.79821310654544,1.1644092904616,0.469911063194177,1.53199684199121,0.884429720461601,1.14280678158462,1.20698136182755,1.2437505827861,1.71149608985031,1.48789869781721,0.923041953975521,3.31805040791294,0.529444405359059,1.36945867866131,0.675966195885792,1.82058933306761,0.852179561558761,0.518048545970309,1.4862668693026,1.88728350840101,2.66790059010639,1.58863976842234,2.18616435523867
"IL3RA",0.103259945603925,0.0324751857099765,0.019879240692865,0.00953881932594955,0.0115390584547817,0.0273667930904514,0.0199260624497791,2.41072988213975,0.501487481722628,0.00557118647581128,1.80793819373843,0.0234609524193742,0.0169333596382701,0.0225156077610228,0.0168416175235835,0.00951729774960046,2.38681640997296,5.0858770479642,0.522265229060054,0.00548817353984122,0.00795145064718424,0.0268689917898637,0.257231643123094,0.328013662798123,0.0131601020172792,0.011782629412529,0.00765858668109392,0.0241924185005721,0.0123019945855195
"FOXP3",0.00183098949147535,0.239208373547234,0,0.0022877047736841,0.0113196938216379,0.000704506559378772,0.00417184323807672,0.0117228616669454,0.00184805233197021,0,0,0.0292520034670573,0.00452699877151306,0.0235109168655573,0.0536549816310487,0.00293472989480816,0.00107907843925934,0,0.00572130921587561,0.00825446320624107,0.0219547379555984,0.247241913592668,0,0.00184829242832108,0.0533622404442801,4.0689472900874,0.0135597638779576,0.0324216418887233,0.0128855685361478
"ALAS2",0.0141348507074974,0.00146278064360886,0.00268220745516553,0.00845490645280701,0.00104640951780612,0.00458881677370124,0.00925285080333251,0.0058846067453895,0.00509934998439545,0.0229670623897127,0,0.00451262597775923,0.0015214830797448,0.00176608546922821,0.00101951332335746,0.00400288177911771,0,0.012110928841632,0.00408071920708713,0.00432358875799045,0,0,0,0.00466023932623353,0.00320482559541267,0.00537303156106097,0.0154330074517258,0.000852726319534289,0.00584603076138107
"MARCO",0,0,0.000836971649091936,0.000189131004313624,0,0.00080994902504816,0,0.125468577280544,0,0,0.146208913489099,0,0,0,0,0,0.0786139398787614,0,0,0,0,0,0,0,0,0,0,0,0
"SLC4A10",0.00674444504705199,0.00728361812717223,0.0789021317564571,0.0295085728077361,0.0038296761659857,0.0149412174241548,0.0295374107806866,0.00990217503369915,0.00489439412183784,0.00945943287009787,0.00161147265395365,0.00589771902743562,0.00462210513129885,0.00714607501496771,0.00726716849180078,0.00505850195688164,0.00477961087620334,0,0.00736242059335553,0.012032547177318,0.0157129530131807,0.0110224214928733,0.0323627737486124,0.00593172712023432,0.00830297430741663,0.0116892315152742,0.00828390174913146,0.0105988958824894,0.57211747327696
"CSF2",0.0609513600857934,0.00167624697688858,0.182458103623176,0.0132401931930727,0,0.0133476213381517,0.562521972004482,0.19321888052294,0.000272447642374327,0,0.00179992857883399,0,0.00206745281075366,0.00235018009023649,0.000933274178374798,0.00228011803157457,0,0,0.000422810562179917,0,0,0,0,0.00276402317190358,0.00112068125020753,0,0.00335502581189108,0.00182073349341222,0
"RORC",0.000323480568101749,0.00245485702053512,0.00293055235636923,0,0,0,0.17057017258358,0.000411054944563486,0,0.00475689020421468,0,0.00271836977418796,0.000466181603578612,0.000710880231459209,0.000701234900809033,0.000315261602974733,0,0,0,0.00110460698622263,0.00210864270513928,0.0273553552064067,0,0,0,0.00259164533438276,0,0.00288222983119002,0.257590697419871
"GYPA",0.000343403432962911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00908319663122403,0,0,0,0,0,0,0,0,0,0,0
"B3GAT1",0,0,0.00192881440407736,0.0154241513777187,0.0528733567348246,0.0535566736373479,0.00231321270083313,0.000165908343869066,0.000503719845126296,0.104129497798825,0,0.00264472671906575,0,0.00139053530349312,0.000113487210005371,0,0.000977370644262204,0,0,0.10620291032735,0.0158515984405298,0.00169779907424438,0,0,0,0,0.00371500419609724,0,0.00705858113394512
"IGHG1",0.202293676970713,0,0.00165778755651398,0.00270517776044741,0.00437593825586128,0.00307620287260042,0,0.00199623808472472,0.172218829757319,0.00072556940691739,0.00164414841004272,0,0.0011111240834503,0.000271381850329219,0.000244142824650938,0.000583222428728324,0.00366075526659191,7.850376625512,0.0593052787351904,0.0013657367332185,0.00292706286218744,0,0.147461162883976,0.0720574336422866,0.146977995427054,0,0,0.00159378227135545,0
"GP9",0.00232781682991516,0,0,0.00311088776534235,0.00254111686969677,0.0057620058907337,0,0.00682290545411285,0.00551338734458507,0.00428429664159648,0.0814606614535763,0.00626536981166181,0.000744945465196104,0.000848373961496231,0.00110595838319012,0.000491696572471699,0.0153998905126834,0.0377022639236239,0.00332777833778753,0.00820591078622519,0,0.00677339854380271,0,0.00307289051426474,0,0.001334853999009,0,0.00146445356101176,0.0321442961311336
"TREML1",0.00215689697501179,0.00277059117212076,0,0.00154494388508309,0.000863234257347915,0.0023206018554808,0,0.00322680231322915,0.00158771894729104,0.00204396360193442,0.0473069061484919,0,0.000252508112580641,0.00166045753569059,0.000926035093776503,0,0.00569100744558092,0.0131662027117543,0.000821373923661343,0.00543266136824891,0.00451238963302639,0.00127550389099385,0,0,0,0.00141440475058952,0,0,0.00640757211074801
