"CD45RO","FAS","annotation","plot_group","source","facet"
0.34283206716002,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.456946740864243,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.550980135505441,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.113423538258341,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
2.9344339577912,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0434583248463056,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.116580133495774,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.35387990038884,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0656323444215612,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.0726480080034673,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.517135548214907,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.307321698858981,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.340538735419912,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0895744501926179,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0339954287879889,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.61503870715315,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.196582853969572,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.584099390279131,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.318459861355634,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0933720170812693,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.77005092297025,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.108107713171624,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.320171792604023,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.279324949714691,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.510401745079295,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.584907633418998,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.147005334217157,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.531876882703729,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0658510761688924,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.903714674634816,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.00846057377696519,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.00510658732626124,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.06020803648753,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.784581710467405,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.508808918106452,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0958382985110677,0.066690357979152,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.0291020897087728,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.143247944390854,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.115600506146779,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.508490170650897,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.826428833486767,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0267731099015105,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.0711442613819688,"Tscm CD8","Tscm CD8","0","Source cluster 0"
2.03724183476224,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.208999285818725,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.0545708202581867,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.133662374485072,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.178745524669985,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0181483443412913,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.230529024245096,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.42370913752379,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.243991783072941,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.15602686559873,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.195545668059503,"Tscm CD8","Tscm CD8","5","Source cluster 5"
0.119024729836249,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.254538286508177,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.481218642417913,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.0927011703899649,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.396745229420971,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.32472560706853,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.218660672678462,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.0362090133896964,"Tscm CD8","Tscm CD8","1","Source cluster 1"
0.220185501418299,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.118212956749906,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.715076928316687,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.385217220376854,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.17374478855754,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.611993079731843,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.732950948843658,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.780980102196758,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.454656007786437,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.04907938022567,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.606888549019149,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.362080027752354,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.931065272401914,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.135600891588359,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.372773344250413,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.188546205512377,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.485978799425602,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.109365651295,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0599274914427064,0.365843744255377,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.306736879242431,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.758755247415663,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.41070284075873,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.287178567307189,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0854014800300431,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.152563960783765,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.013995928141977,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.377428167626508,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.021328986888949,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.509609772316435,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0374652430448879,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.370576402185838,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.634517868707075,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.578619483558701,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0595072158305623,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.0363258295744486,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.392750164057072,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.01174500308432,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.734856359763734,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.225605982127614,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0276621097536645,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.749014688570838,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.275366777499822,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.62796821416044,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.465604271374916,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.702010029668303,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
3.96568120373519,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.690657078034219,0.129752173165057,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.716590474628983,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.992269465066055,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
1.5386230793868,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.368832556529456,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0,0.0946559884628151,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.346146723443992,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0754208237914755,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.12760521524279,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.145585761949572,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.211123936726543,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.177280788238082,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.644848037960539,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.584942850762033,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.710563489487586,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.458455072731509,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.743525344504355,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.429477568299321,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.582540693243128,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.723517669563805,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.711947735998292,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.79645976665671,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.335005714568731,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.527024195999432,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.354121158277702,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.24568811508145,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.374551577703495,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.760193020846278,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.116670873556698,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.350935603414843,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.514723024761827,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.748185635491631,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.0629508487917301,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.23199184259337,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.519885719662398,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.283780351239461,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0171067481970746,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0746232671936675,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.109742986561592,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.27883634966596,0.100344187580514,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.228386906755594,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0686437895867675,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.0970655416642345,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.21107648747228,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0394724378103861,0.0217372532454427,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.110725172407884,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.433384592727547,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.181998629015466,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.239602719509667,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.113483837968153,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.186208006759725,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
3.0893961621655,0.219479819759836,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.687253572625538,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.751569542084562,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.177899518712738,"Tscm CD8","Tscm CD8","0","Source cluster 0"
1.09565959422221,0.0905612962123237,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.709336697000529,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.139220153233824,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.477380286873792,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.660104530267601,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.507013819230059,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.754869856257719,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.222964294822669,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.108376229844028,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.356211980645493,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0656762407839784,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.233089582884699,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0332853040094578,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.436133610804644,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.108341133237321,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.283337359104995,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.466430602412353,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.221783015094809,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.366304347624863,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.103514295511969,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0,0.209187978934483,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.180649164738924,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.129878628807601,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.54473882329139,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.479342906068861,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.232724009296012,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.618869603576568,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.347282693179084,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0805494987884365,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.252207800278111,"Tscm CD8","Tscm CD8","1","Source cluster 1"
0.782172232178563,0.0111724879927437,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.346706172162381,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0425708448382607,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0925753672523852,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0899903041378769,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.395772042528287,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.440825730273992,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.56618684774292,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.408512946875608,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.397578670811627,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0642960433616242,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.635328973293939,0.237136230035982,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.474190561858758,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.96274208478654,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0975266785411328,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
2.38794368263305,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.133503059947577,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.508972583237244,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0255125519840673,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.182244290781527,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0982412354586184,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0171786203316482,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0859514329494595,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.356759870227691,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.0471712969693299,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.517370225075292,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0460978348013656,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.529031258276398,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.739977892374138,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.282677228064284,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.104615147439721,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0206195271327299,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.711559304698117,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.344386114876805,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.00537525396903082,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.51883202884659,1.04742595844444,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.932574980717705,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.653940702974302,0.480370998299041,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.289325278311217,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.805246876975245,0.179698877291815,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.868488583417805,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.610985574722288,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.621982758233242,0.259112926122066,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.108493952084959,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.369043591746221,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.377498339671639,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.251056783768843,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.104905912046438,0.143731484180609,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.381776576864126,0.880135992509345,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.340942841433753,0.521476948688507,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.09840849182173,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.00412273832088061,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.243639593335958,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.306409247135293,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0452039902420034,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.2528486226105,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.469467228680739,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,1.69470975526754,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.509162195834501,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,2.10359742051445,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.383224367858342,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.242756719818898,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.87820812289422,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.906389180653683,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.307916913617798,"Tscm CD8","Tscm CD8","1","Source cluster 1"
0.258531258548381,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.082304999521269,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.961193272280374,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.02561527159595,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0347080024845106,0.803080863929232,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.35703112537173,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.712196623176948,"Tscm CD8","Tscm CD8","0","Source cluster 0"
1.28221965243747,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.257504399179674,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.190147082950706,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.90965839426957,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.92054110324022,0.19379278714351,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0620377317885841,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.100245162544057,0.61390826268129,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0,0.0105365132852806,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.726787098630933,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.211955973082606,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.158698855947641,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.344790311957491,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.434141470413759,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.41494104802025,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.0855179935017998,0.852644559105959,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.503153673488184,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.156948704236104,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","1","Source cluster 1"
0.43077753052813,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.148106758038678,"Tscm CD8","Tscm CD8","0","Source cluster 0"
1.0557468509123,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.206325853372793,0.936726620166051,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0,0.227664420463202,"Tscm CD8","Tscm CD8","0","Source cluster 0"
0.132945698838968,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
0.484972578228328,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.34880317687427,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.14382764777356,0,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
1.80414708488139,1.24581506580306,"Naïve Intermediate CD8","Naïve Intermediate CD8","0","Source cluster 0"
